"prior","current","status","path","classification","r3_consumption_rule"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_LOCAL_HEAD_NAMED_FILE_HITS.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_PRIOR_PACKAGE_SHA_VERIFY.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_MUTUAL_WATCH_OBSERVATION.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_SOURCE_USE_CONTINUATION_LEDGER.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
"2bbdbfe51cdd20fb4242f4f40fa86579f540d5a3","8466d68637b8d7d83dc0665b392bb6d7d35f0257","A","uploader-transfer/r6-2bbdbfe5-token-reset-recovery-source-start-continuation-20260706/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_2BBDBFE5_TOKEN_RESET_RECOVERY_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","r6_source_start_context","context only; not consumed as Arabic/Persianate source authority"
