"source_document_id","path","language","branch","file_type","provenance_url_or_path","sha256","license_or_availability_note","witness_category","source_use_label","notes"
"ar-src-116","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/eldesouky_arabic_latex_repo_page.html.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","A7BCD618CC6ED53C375A52E23279991105C9C2F2605BA5812B94F85C06EAED32","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-117","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/shamra_invariance_systems_ar_page.html.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","8B8380992C55B49F7CE45CF09EEBE08ACF01B605F5FDBD5BB32393DCADE50AE3","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-118","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book_github_page.html.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","2A3DC77F087301EA12D26255A35B75E915CC0387F21F0FE5E9836A35EC6D919C","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-119","language-source-bodies/rtl-persianate-arabic/ar/provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book.tex.headers.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","61474F16E41EA34E7E497CF92A134D5C58A73B4AB6979D2EA282FAF81DB2F83E","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-120","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first20.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","44222AFFCDB16C842DBB1DC22B200F7FD60BC96D63E09B3A1B68E9E3FEBD4A05","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-121","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first40.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","B69465179C330F50FFA238E665DC69C42C85D7A58F66A83CF2D313E5C5B53E9D","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-122","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first80.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","2FCBFB414E46229A8742FE869C228FEF9EA5AD6D4357E3100108F24261387497","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-123","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_probability_license.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","9053761570B66FDC880129181338795DFDF560771751D35ABF624AA96C107748","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-124","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdftotext.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-125","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdftotext.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-126","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_latex_cls_README.md","ar","Semitic>Arabic",".md","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","987B6B6668D0990983B371B14CB2CB6DA937ACACB825E4432515B1C6565B8329","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-127","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_LICENSE.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","84770F54B1D9D0FDE29F7C794F834E670849A86030B073A96EF3B449F0101F3F","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-128","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_README.md","ar","Semitic>Arabic",".md","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","5D98BB66AD46326EBC2C8F26CB5A70B694A19ACAC23BDF3B87AA1D241D8D9FC6","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-129","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/PDF_TEXT_EXTRACTION_SUMMARY_20260705.csv","ar","Semitic>Arabic",".csv","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","939DF6786B7E47BEE64C0CCD8D1D1747E81EAB01678478C528A55545769EB15F","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-130","language-source-bodies/rtl-persianate-arabic/ar/provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdftotext.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-131","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_algebra_linear_arabic.xml","ar","Semitic>Arabic",".xml","pre-existing package member or package-generated support","FB038E04B8EB036402EDC2C9B8BB7BAA51A5DA82B45C275C52EAD1EF2C7E5FF6","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-132","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_homomorphism_isomorphism_arabic.xml","ar","Semitic>Arabic",".xml","pre-existing package member or package-generated support","97CB020BCDA101CB4922FBAE958DE294BE94ED82BA62B3E472AEF02540BB3ABE","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-133","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_invariant_theory_arabic.xml","ar","Semitic>Arabic",".xml","pre-existing package member or package-generated support","96C6C04C7801DFE098E736B797841FF3B09A81B9A9BD84C2AB677F70939716D5","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-134","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_noetherian_artinian_arabic.xml","ar","Semitic>Arabic",".xml","pre-existing package member or package-generated support","4B2DCE8C4294FAE3EE4C68A1D32256B6C067A10B88ADD433DDF991A02188E5A6","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-135","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_homomorphism.json","ar","Semitic>Arabic",".json","pre-existing package member or package-generated support","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-136","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_invariant_theory.json","ar","Semitic>Arabic",".json","pre-existing package member or package-generated support","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-137","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_linear_algebra.json","ar","Semitic>Arabic",".json","pre-existing package member or package-generated support","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-138","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_noetherian_ring.json","ar","Semitic>Arabic",".json","pre-existing package member or package-generated support","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-139","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_math_latex.json","ar","Semitic>Arabic",".json","pre-existing package member or package-generated support","4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-140","language-source-bodies/rtl-persianate-arabic/ar/provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_tex_algebra.json","ar","Semitic>Arabic",".json","pre-existing package member or package-generated support","4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-141","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_ROUND3_REPO_SEARCHES_20260705.csv","ar","Semitic>Arabic",".csv","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","CFC35B708B10ED3DD76B012D2AF4397C1A0BCA19111792DC761F6E91BF724EBF","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-142","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_ROUND3_SEARCHES_20260705.csv","ar","Semitic>Arabic",".csv","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","BF89FB7E616B94850597EC7AAE6ADF87A37D555F571353B4310A40B2AD292CA0","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-143","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_ROUND3_WEB_PROVENANCE_20260705.csv","ar","Semitic>Arabic",".csv","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","C40DB793347E5DE863D29CF637046530F0C8CCF52AC641EEF0857A4110FD88F8","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-144","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabic_topic.html","ar","Semitic>Arabic",".html","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","19A0E6DE5F9F01D4950AB2E0C10FAD7249C9A200D8EAB86F3EA093CC53EE9707","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-145","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabic_topic.html.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","91733BBC6B990320335EA91DC11E89DAD941D19545355B91C8472311C9D0995D","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-146","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabic_topic.html.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","9C498C1B01E69B359DEDF1C87AE78346B43DAC63D829121EE3B1EDEDD52E74FA","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-147","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabluatex_pkg.html","ar","Semitic>Arabic",".html","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","4ADF098F388635717CACD4569957922991AF39F11379446FB9336DC9E86D0582","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-148","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabluatex_pkg.html.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","D061D0DC4970EF1DD2EBD41552E8239B6CA9940C0025D689FBA42C49B90F91DF","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-149","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabluatex_pkg.html.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","1FA1D88CC454E955D4E0E303FC108B5FC7FD184A22C287E88930D859624C6589","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-150","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabtex_pkg.html","ar","Semitic>Arabic",".html","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","8FD12978DAB1923A82012C5ABEB3D1A81ADBD0A5301387C9D7EC53A2B40CFB42","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-151","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabtex_pkg.html.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","F1FAC96951347AE62EB9EF2297D525E5B710183E6F5B2605BB5262A7BC53DB3A","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-152","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabtex_pkg.html.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","7FE23FFBCF9E26FA1129FEADB8EC1D0EC879F5BC0C655698B21CB4AD1F762BF5","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-153","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/khatt_arabic_math_notation.html","ar","Semitic>Arabic",".html","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","C4DFD81C5E2CB21916C74D9336409286517A6AF096E41DAF30614621E9887A2F","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-154","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/khatt_arabic_math_notation.html.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","8F55B9A8AD5906CF6B3E913A17463B778F058C59F8DB2685B07362573B47EC95","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-155","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/khatt_arabic_math_notation.html.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","32004A230D8A99977F7F0135BC85EB6F826888B45274B5F82898411E82F4DE86","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-156","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/tex_stack_arabic_math_symbols.html","ar","Semitic>Arabic",".html","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","4A45BE910221660BE0C45333907B991314BB374EFFEED7AAC37563A4052D3EC5","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-157","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/tex_stack_arabic_math_symbols.html.curl.err.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","03F79687022D06F652660AF75AB316E587E1B577EEAE8CDA8FA3EE47F0BFFD7B","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-158","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/tex_stack_arabic_math_symbols.html.headers.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","8F980CBB4FB06E3766F1FB849CC2445CB10A8F1C9EB267D69EB1360C329D6996","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-159","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_abstract_algebra_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-160","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_abstract_algebra_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-161","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_algebra_latex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-162","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_algebra_latex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-163","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_math_tex_source.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-164","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_math_tex_source.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-165","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_artinian_arabic_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-166","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_artinian_arabic_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-167","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_hom_iso_arabic_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-168","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_hom_iso_arabic_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-169","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_invariant_arabic_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
