"branch_head","branch_path","branch_blob_bytes","category","branch_presence_status"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CROSS_LANE_SYNC_INTAKE_20260704.csv","8250","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CROSS_LANE_SYNC_INTAKE_20260704.md","3586","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CROSS_LANE_SYNC_INTAKE_SHA256_20260704.txt","360","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CURRENT_POINTER_REFRESH_20260704.csv","7595","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CURRENT_POINTER_REFRESH_20260704.md","3345","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CURRENT_POINTER_REFRESH_SHA256_20260704.txt","362","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_GAP_REFRESH_INTAKE_SHA256_20260704.txt","352","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_GITHUB_ARCHIVE_PROBE_INTAKE_SHA256_20260704.txt","370","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_POLICY_PAYLOAD_SYNC_INTAKE_SHA256_20260704.txt","368","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt","520","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.csv","19847","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.md","11331","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_SHA256_20260704.txt","364","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","62310","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","1865","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","11767","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_HEARTBEAT_RECON_20260704T211039Z.md","2364","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_CACHE_20260704.sha256","2529","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704.md","12404","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_TG_CYRL_TJ_SOURCE_DISCOVERY_AND_DRAFT_LEXICON_20260704.md","7063","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260704T212929Z/R3_SOURCE_BODY_PACKAGE_OMIT_CHECKSUMS_20260704T212929Z.sha256","620","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260704T212929Z/R3_SOURCE_BODY_PACKAGE_OMIT_HANDOFF_20260704T212929Z.md","871","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260704T212929Z/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260704T212929Z.json","2171","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260704T212929Z/R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260704T212929Z.csv","76018","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260704T212929Z/R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260704T212929Z.json","119527","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260704T212929Z/R3_SOURCE_BODY_PACKAGE_OMIT_VALIDATION_20260704T212929Z.json","14569","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_CURRENT.txt","1386","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_CHECKSUMS_20260704T212016Z.sha256","1303","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_HANDOFF_20260704T212016Z.md","2902","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_MANIFEST_20260704T212016Z.json","16579","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_ROWS_20260704T212016Z.csv","15198","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_ROWS_20260704T212016Z.json","22309","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_VALIDATION_20260704T212016Z.json","7591","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_20260704T212016Z.md","801","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_ROWS_20260704T212016Z.csv","102093","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_ROWS_20260704T212016Z.json","141595","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_OPEN_GAPS_AND_REFRESH_ACTIONS_20260704T212016Z.csv","32820","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T212016Z/R3_SOURCE_CANON_OPEN_GAPS_AND_REFRESH_ACTIONS_20260704T212016Z.json","46956","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_CHECKSUMS_20260704T213116Z.sha256","1303","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_HANDOFF_20260704T213116Z.md","3010","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_MANIFEST_20260704T213116Z.json","17217","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_ROWS_20260704T213116Z.csv","16296","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_ROWS_20260704T213116Z.json","23867","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_VALIDATION_20260704T213116Z.json","7962","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_20260704T213116Z.md","801","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_ROWS_20260704T213116Z.csv","115874","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_ROWS_20260704T213116Z.json","160512","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_OPEN_GAPS_AND_REFRESH_ACTIONS_20260704T213116Z.csv","32820","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260704T213116Z/R3_SOURCE_CANON_OPEN_GAPS_AND_REFRESH_ACTIONS_20260704T213116Z.json","46956","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_CURRENT.txt","2415","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_DURABLE_RUN_LOG_CURRENT.txt","1182","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212641Z/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_CHECKSUMS_20260704T212641Z.sha256","683","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212641Z/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_HANDOFF_20260704T212641Z.md","1857","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212641Z/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_MANIFEST_20260704T212641Z.json","6861","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212641Z/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_ROWS_20260704T212641Z.csv","13626","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212641Z/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_ROWS_20260704T212641Z.json","20660","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212641Z/R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_VALIDATION_20260704T212641Z.json","2988","branch-visible R3/session06 named artifact","present-on-target-branch-head"
