relative_path,transform_class,original_token_bytes,original_token_sha256,replacement
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
qa/french/chapter1-p79-138-check-r1.log,private_operator_home,15,84F676010D9DA541561FEFB1DA17A8680A00D6A9C6F6C4A8D0E7BB9682F1E0B1,[PRIVATE_OPERATOR_HOME]
