authority_boundary,branch_path,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,mode,object_type,old_path,payload_group,previous_frontier,sequence,sha256,size_bytes,source_link_status,source_use_label,status
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0174_12a4311324_0110_12a4311324_r6_1a_accounting_fable__FABLE_ADVERSE_EVIDENCE_LEDGER_20260707.csv,3,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,12a4311324bc842b5e72506460ba91bd3cf80c4d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0286_12a4311324_0174_12a4311324_0110_12a4311324_r6_1a_accounting_fable__FABLE_ADVERSE_EVIDENCE_LEDGER_2026,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,286,D0B3FF6E01D72FC8BCD5AE48BE589C7C4AFA6A5D00ACD98668D9A61CD7B64A3C,619,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0175_4d126326dc_0111_4d126326dc_r6_1a_accounting_source_use__SOURCE_USE_GAP_ROWS_20260707.csv,5,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,4d126326dca5f0f649f9a63aaf3eba085f088cd0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0287_4d126326dc_0175_4d126326dc_0111_4d126326dc_r6_1a_accounting_source_use__SOURCE_USE_GAP_ROWS_20260707.,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,287,3CA7E9B3B13A48AE73D6AF06EBD3818681965DF87670945D484866C8A1376C0E,1293,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0176_db5fd518ac_0112_db5fd518ac_r6_7b_cross_lane_boundary__R6_7B34EC91_CROSS_LANE_CONTEXT_BOUNDARY.csv,3,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,db5fd518acb70fc391652a7bb7d08f448fe3e7df,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0288_db5fd518ac_0176_db5fd518ac_0112_db5fd518ac_r6_7b_cross_lane_boundary__R6_7B34EC91_CROSS_LANE_CONTEXT_,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,288,0AEEA549FC34A2548C39F6DA1775AACFCC4279AC0367B76FC54B67DCFF15AB75,1381,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0177_be79ee3ae9_0113_be79ee3ae9_r6_7b_fable_adverse__R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,6,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,be79ee3ae9ca408f600dbaeadf63f489cdaca3b5,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0289_be79ee3ae9_0177_be79ee3ae9_0113_be79ee3ae9_r6_7b_fable_adverse__R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDEN,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,289,EA9F506019DD36F18B5FF56FCCD7EC8155D08801F985E35418318CFE02FF32CF,2232,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0178_c7c1d82921_0114_c7c1d82921_B3_ACTION_SUMMARY.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,c7c1d82921c7553b276e1adeabded788c20388af,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0290_c7c1d82921_0178_c7c1d82921_0114_c7c1d82921_B3_ACTION_SUMMARY.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,290,1FF282E889A9C3F459BF59454232A20233AD5A6B7B4DD1997800C7CBACB810A9,164,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0179_12ea32931f_0115_12ea32931f_BRANCH_PR_STATE.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,12ea32931f89951e51065018fa7d2c20034a0dcf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0291_12ea32931f_0179_12ea32931f_0115_12ea32931f_BRANCH_PR_STATE.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,291,8C5898305DDD86B653CAD51C2902AAA8FF72C698904AED68DE89F0C153C05F5A,399,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0180_e6e997eede_0116_e6e997eede_FAST_IMPORT_BLOB_LEDGER.csv,47,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,e6e997eede787d5819d8f1a4557f0d077500b470,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0292_e6e997eede_0180_e6e997eede_0116_e6e997eede_FAST_IMPORT_BLOB_LEDGER.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,292,A28504BEF287B09709FA6237066379A0E4A9704D3A43E8EC3C6A1D08D609568C,26115,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0181_52833843ea_0117_52833843ea_MANIFEST.csv,8,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,52833843ea54c3e2e46f556e33ff72d4f3beff06,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0293_52833843ea_0181_52833843ea_0117_52833843ea_MANIFEST.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,293,A556F8BBA0FB166AA6C462124EC302FD774046B905AD24C4913417F0C6607644,817,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;r6_ethics_authority,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0182_97ae9290b0_0118_97ae9290b0_PACKAGE_FILE_LEDGER.csv,47,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,97ae9290b0c3f6214390fad5f41cc7aa5370990d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0294_97ae9290b0_0182_97ae9290b0_0118_97ae9290b0_PACKAGE_FILE_LEDGER.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,294,091694011D125429909B253E56A0D9ADC30C960B209EDD667556949D828B255F,27693,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0183_b2ea1d9d22_0119_b2ea1d9d22_PACKAGE_ROOT_SUMMARY.csv,2,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,b2ea1d9d221209a6ca5b5df5c7d7c526828ec218,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0295_b2ea1d9d22_0183_b2ea1d9d22_0119_b2ea1d9d22_PACKAGE_ROOT_SUMMARY.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,295,6D3472A246D6B780D2D207482F14486F3952B487C41D750AEB1E20E00B2FEB0B,1365,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0184_e2a7a6019a_0120_e2a7a6019a_README.md,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,e2a7a6019a9f71b73fc83f5c5b962c0e55f2151f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0296_e2a7a6019a_0184_e2a7a6019a_0120_e2a7a6019a_README.md,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,296,699A6F89BEB7FA28BA639DAF451C13807A3859672910EF3D697686D29C00034C,845,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0185_d95f16e68d_0121_d95f16e68d_SAFETY_SCAN_HITS.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,d95f16e68db87a388aef81c2a1792a3fd54faa45,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0297_d95f16e68d_0185_d95f16e68d_0121_d95f16e68d_SAFETY_SCAN_HITS.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,297,8E3885FBB86F858F1B2A2CF2ADE71DE14BFE933176A6B307CD0BCDCCB095346F,72,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0186_7b755ff0a5_0122_7b755ff0a5_SHA256SUMS.txt,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,7b755ff0a593b1ac0783c70f85693ef550f67ed4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0298_7b755ff0a5_0186_7b755ff0a5_0122_7b755ff0a5_SHA256SUMS.txt,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,298,9AA960216A4F9A82C7B7AD183E8F19710BFBDFA075763EE6683D58B88CC6D45E,788,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;r6_ethics_authority,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0187_09b7f7e1fe_0123_09b7f7e1fe_VALIDATION_ISSUES.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,09b7f7e1fef94837a46e8dca0e08040798b7380b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0299_09b7f7e1fe_0187_09b7f7e1fe_0123_09b7f7e1fe_VALIDATION_ISSUES.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,299,0EE6FEC31B52E20B4FE15BD694ECE5A623189D6DFB59F8ABD1FD3895F45D79CA,73,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0188_55515c473b_0124_55515c473b_B3_ACTION_SUMMARY.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,55515c473b42ed82add7325ae1d3d9b54d0a437f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0300_55515c473b_0188_55515c473b_0124_55515c473b_B3_ACTION_SUMMARY.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,300,84860E57B962188091816B4798C9AAB46D8E117915D833FE2163E31ACBB854C5,141,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0189_86669b2f1c_0125_86669b2f1c_BRANCH_PR_STATE.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,86669b2f1c16657de39a6880f9a637a9fd14a4df,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0301_86669b2f1c_0189_86669b2f1c_0125_86669b2f1c_BRANCH_PR_STATE.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,301,39469421F56A83E01ADBD3DDA5BC73AE1A1C13E7DAAD1BCFE6AB39419C522EDD,410,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0190_be52791a90_0126_be52791a90_FAST_IMPORT_BLOB_LEDGER.csv,13,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,be52791a90a0180af8fd900f3dc282e4c319b71f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0302_be52791a90_0190_be52791a90_0126_be52791a90_FAST_IMPORT_BLOB_LEDGER.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,302,5D052CE2C0414F38F7223A65C16F30F9BBDE5D2E059C27B4642C868FF5117FAD,6697,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0191_5d2783efe9_0127_5d2783efe9_MANIFEST.csv,8,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,5d2783efe9641952aaede74cc4e8b85b7422b9a1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0303_5d2783efe9_0191_5d2783efe9_0127_5d2783efe9_MANIFEST.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,303,A50015936CA83A6389A0DC57233CBDC2BA3130EF1647A4EE5061904ACD9E816D,815,branch_blob_extracted_to_local_source_body_by_object_id,manifest_hash_validation;b3_handoff;r6_ethics_authority,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0192_6b566b17fe_0128_6b566b17fe_PACKAGE_FILE_LEDGER.csv,13,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,6b566b17fe3a0826b01a23dba3339df5d62618a0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0304_6b566b17fe_0192_6b566b17fe_0128_6b566b17fe_PACKAGE_FILE_LEDGER.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,304,B406D6271E3E088C83F47C08E0E272FD88ACCA48E42850B00DDA0FA5E58412C9,6942,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0193_4edbdb9683_0129_4edbdb9683_PACKAGE_ROOT_SUMMARY.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,4edbdb96836a858cee0718d948b7bbfd829c84c2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0305_4edbdb9683_0193_4edbdb9683_0129_4edbdb9683_PACKAGE_ROOT_SUMMARY.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,305,5B2CF3F56381EDEBFABBFF00F17AFF182A0E7EDC17A288801A0F940BF3CB7B8A,747,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0194_d0e573cfc6_0130_d0e573cfc6_README.md,,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,d0e573cfc66556027332354a78059dc256332558,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0306_d0e573cfc6_0194_d0e573cfc6_0130_d0e573cfc6_README.md,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,306,E570EDCA4DFAF3C4C36C745B768EF5D47305E75F596522E7403D05763713C09B,766,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0195_05c64b0384_0131_05c64b0384_SAFETY_SCAN_HITS.csv,1,6034c6b4126af7268d61e39ddb2e84d4842202f0,2026-07-07T07:56:13Z,05c64b03847847292588820578ba70e56ea39ca0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_6034C6B4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0307_05c64b0384_0195_05c64b0384_0131_05c64b0384_SAFETY_SCAN_HITS.csv,100644,blob,,interlanguage_fable_761_current_frontier_authority_upload,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,307,D5CBAFFBE47C8A1B19956AB2241853310A3E59623CC108CA845A5A2C57711ABD,238,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority;non_slavic_core_route;interslavic_boundary,A
