"record_kind","current_rescribe_idx","printed_volume_page","source_pdf_page","highres_pdf_page","locus_or_item","source_scan_or_reading","french_control_state_or_reading","english_rendering_or_decision","comparison_result","disposition_or_notes","review_status","authority_status","coordinate_note","source_ledger"
"formula_or_symbol","602","589","592","603","formula (7.17.4.2)","K_bullet(X_{bar t}) -> K_bullet(X_{bar s}) as composite along coherently chosen algebraic closures","","formula, dependency caveat, and endpoint retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","603","590","593","604","Picard and Neron--Severi identifications","Gr^1=Pic and Gr^1_alg=NS","","both identities and dependence on the chosen trait retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","604","591","594","605","Section 7.18.1 map and norm hypothesis","F(k) -> F(K); N_{k'/k}:F(k')->F(k) with composite multiplication by [k':k]","","workpass typo F(k)->K(K) corrected to F(k)->F(K); norm variance retained","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","605","592","595","606","torsion/norm conclusion and example functor","[k':k]x=0; F(A)=K_bullet(X tensor_k A)","","degree factor and functor definition retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","606","593","596","607","finite-flat norm and base-extension conclusions","p_*=N_{k'/k}:K_bullet(X tensor_k k')->K_bullet(X); K_bullet(X)->K_bullet(X_K); K^bullet variant","","direct-image variance, three enumerated conclusions, and K^bullet reservation retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","606","593","596","607","comparison of K^bullet and K_bullet after base extension","source says regularity of X makes K^bullet=K_bullet for X and for X_K","","authorial claim retained; arbitrary field extension need not preserve regularity without geometric regularity or a suitable separability hypothesis","SOURCE_SIC_CAVEAT","","SOURCE_SIC_CAVEAT","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","607","594","597","608","Picard base-extension map","Pic(X) -> Pic(X times_k U) is surjective","","variance, surjectivity, and EGA Errata citation retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","608","595","598","609","Theorem XII.1.1","f^*:Pic_{Y/S}|_V -> Pic_{X/S}|_V","","objects, restriction to V, variance, and quasi-affine finite-presentation conclusion retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","610","597","600","611","Lemma 1.3 base change","X_{S_2} and S_2 after S_2 is introduced","","workpass/source repetition X_{S_1}/S_1 normalized to X_{S_2}/S_2; recorded as source-carried index drift","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","610","597","600","611","Picard base-change notation","Pic_{Z/S'} after base change to S'","","workpass Pic_{Z'/S'} and Z_i over S normalized to the typed objects over S'","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","611","598","601","612","geometric fiber field","k(s)","","inherited/workpass shorthand k expanded to the residue field k(s) required by the fiber","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","612","599","602","613","Section 2.1 diagrams","Picard arrows for products and component decompositions","","all objects, pullbacks, products, and arrow directions retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","613","600","603","614","component family","X_i with no stray prime","","source/workpass isolated X'_i normalized to the established components X_i","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","614","601","604","615","component target","coproduct_k Y_k","","missing coproduct target restored from the scan and surrounding reduction","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","615","602","605","616","Proposition 2.3 gluing","beta^*L on the overlap","","workpass alpha^*L normalized to beta^*L as forced by the displayed cocycle","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","616","603","606","617","assertion II-star","O_Y -> f_*O_X ==> g_*O_{X times_Y X}","","workpass f_*O_Y and x times_y corrected against the scan","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","616","603","606","617","finite factorization endpoint","f_n:Y_n=Y","","printed f_eta:Y_eta=Y normalized to the finite sequence's terminal index n; Claude review pending","EMENDED_PROVISIONAL","","EMENDED_PROVISIONAL","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","617","604","607","618","Lemma 2.6 recursion","B_i=Ker(B_{i-1} ==> B_{i-1} tensor_A B_{i-1})","","undefined A_i occurrences repaired to tensor over B_i, Spec(B_i), and A=B_i","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","618","605","608","619","Proposition 3.1 derived image","R^1(f_T)_*","","workpass-only R' repaired to the source's R^1; both exact diagrams retained","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","619","606","609","620","cocycle identity","delta_{ij}=g_i-g_j=g_j delta^*_{ij}=g delta^*_{ij}","","both inclusions proving equality of images retained; inherited one-sided proof rejected","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","619","606","609","620","nilpotent lift","h=sum h_beta tensor t_beta; v(h)=sum v(h_beta) tensor t_beta","","ill-typed printed h=sum v(h_beta) tensor t_beta corrected by separating the lift from its image","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","621","608","611","622","nilpotent filtration","N I_{i-1} subset I_i and X_{i-1}->X_i","","reversed printed indices and immersion direction corrected using I_i=N^i I","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","621","608","611","622","Picard exact sequence","Pic_{X_i/S}->Pic_{X_{i-1}/S}->V(Q_i)","","arrow direction corrected consistently with the repaired closed-immersion filtration","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","622","609","612","623","identity-component cokernel","coker(Pic^0_{Y_s/s}->Pic^0_{X_s/s})","","printed reverse consequence corrected to the original immersion X->Y","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","623","610","613","624","Proposition 4.1 base-change diagrams","pi_1-pi_2, image and kernel after arbitrary base change","","all derived direct images, flatness hypotheses, sections, and rigidification arrows retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","624","611","614","625","descent equalizers","three Hom groups and Gamma equalizer sequences over O_Y","","parallel arrows, tensor bases, effective descent data, and Z=Deff retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","625","612","615","626","Deff-to-Rec morphism","i:Deff -> Isom(p_1^*L,p_2^*L)","","monomorphism and finite-presentation representability retained; ambient gluing data typed on L","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","626","613","616","627","point value of S_n","S_n(T)={phi} when every R^i(f_T)_*(F_T) is flat; empty otherwise","","workpass {emptyset} and R^1 repaired to the scan's {phi} and R^i","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","627","614","617","628","descending induction","R^i f_*F flat for i>=n+1; R^n f_*F commutes with base change","","first source/workpass R^n corrected to the quantified R^i; second R^n retained","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","628","615","618","629","open representability loci","S-lambda(Supp(Coker u)) and S-lambda(Supp(Ker u))","","both loci and clean end of Expose XII retained; invented inherited conclusion excluded","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","629","616","619","630","regularity and hyperplane sequence","H^q(F(m-q))=0; 0->F(-1)->F->G->0","","definition, sequence, and multiplication map retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","630","617","620","631","Proposition 1.3 diagrams","multiplication row and evaluation diagram with alpha_n, beta_n, beta_{n+1}","","malformed workpass tikz diagram reconstructed from scan with all arrows and labels","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","631","618","621","632","Proposition 1.4 bounds","H^1(F(n))=0 for n>=(m-1)+h^1(F(m-1))","","ranges and regularity consequence retained; cross-reference 2.3(i) corrected to 1.3(i)","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","632","619","622","633","Definition 1.5 restrictions","zero scheme of sigma_1,...,sigma_i","","workpass repeated sigma_1 corrected to sigma_i; cross-reference 2.3(ii) corrected to 1.3(ii)","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","633","620","623","634","Lemma 1.7 exact sequence","0->F(-1)->F->G->0","","source/workpass F(1) corrected because the proof and surrounding proposition require F(-1)","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","634","621","624","635","(b)-polynomial recurrence","P_{-1}=0; P_r=P_{r-1}+sum X_i binom(P_{r-1}-1+i,i)","","full recurrence and zero-trailing-variable stability restored","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","635","622","625","636","Theorem 1.11 estimate","m=P_r(c) and h^1 regularity bound","","all coefficientwise inequalities, binomial factors, and base-extension equalities retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","636","623","626","637","Theorem 1.13(i)--(v)","rank p; finite Hilbert-polynomial set; (b)-family; m-regularity; O_X(-m) direct sums","","complete statement and opening proof retained without inherited compression","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","638","625","628","639","fixed presentations","Ext^1(O_{X_K}(-m_1),I_K)=H^1(I_K(m_1)); L_{1,K},L_2","","undefined printed L'_K repaired to L_{1,K}; parameter-space construction retained","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","639","626","629","640","intersection and Hilbert coefficients","<c_1(L_1)...c_1(L_s).Y>; a_r=e_r=d(H); a_{r-1}-e_{r-1}=d(L)","","workpass c(L) repaired to c_1(L); coefficients and Snapper polynomial retained","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","640","627","630","641","Lemma 2.7","h^1(L(n)) bound and equation (2.7.1)","","formula retained; printed reference to nonexistent Lemma 2.6 flagged without inventing a lemma","SOURCE_SIC_CAVEAT","","SOURCE_SIC_CAVEAT","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","641","628","631","642","Lemma 2.8","a_0 lower bound containing + beta(beta+1)","","printed plus retained even though the displayed calculation appears to imply minus; Claude review pending","SOURCE_SIC_CAVEAT","","SOURCE_SIC_CAVEAT","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","642","629","632","643","Lemma 2.9 induction","stabilizes h^1(L(-n)) then invokes h^1(L(n))=0 for n sufficiently large","","printed sign sequence retained and flagged as a logical sign issue","SOURCE_SIC_CAVEAT","","SOURCE_SIC_CAVEAT","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","643","630","633","644","Lemma 2.9 recursion","equation (2.9.2); M=P_{r-2}(g_{r-1},...,g_1); h_r=(h_2+M)h_{r-1}","","indices and explicit recursive polynomial retained","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","644","631","634","645","Lemma 2.11","delta=sup{d(L_K)}","","source/workpass supp corrected to mathematical sup; boundedness criterion retained","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","645","632","635","646","Picard inverse limits","colim Pic(Z_alpha)->Pic(lim Z_alpha), tag (3.1.1)","","missing prime on L'_alpha restored against scan","EMENDED","","EMENDED","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","646","633","636","647","Proposition 3.2 and Definition 3.3","Pic_{Y/S}->Pic_{X/S}","","source phrase family Lambda normalized to subset; predicate deliberately continues at idx647","MATCH_SCAN","","MATCH_SCAN","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","sealed_idx532_646/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","647","634","637","648","Definition 3.3 and Lemma 3.4 Picard-functor diagram","same mathematical content","underlined Picard functors and inverse-image boundedness","use underlined Picard functors and bounded inverse image","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","648","635","638","649","Theorem 3.6 power morphism","same","Phi_n: Pic -> Pic; Chow reduction","retain Phi_n and the full reduction","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","649","636","639","650","Hilbert-polynomial coefficients","same","chi(M_K^(p)(m)) = sum a_i(p) binomial(m+i,i), deg a_i <= r-i","retain p and qn separately","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","650","637","640","651","Theorem 3.8 fiber intersection","scan has X_s intersection Y_s^i","X_s intersection Y_s^i","retain both fiber subscripts","matched; current French repairs old DCCF omission","","matched; current French repairs old DCCF omission","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","651","638","641","652","descent base in Lemma 3.9","same typographical defect","undefined S'_alpha-morphism after only S_alpha is defined","translate as S_alpha-morphism","scan-backed correction; pending Claude","","scan-backed correction; pending Claude","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","652","639","642","653","bounded family concluding Theorem 3.8 first part","same wording","concludes that L is bounded","conclude that (f^*)^(-1)(L) is bounded, as required by finite type","logical/source-context correction; pending Claude","","logical/source-context correction; pending Claude","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","653","640","643","654","Kummer sequence and cohomology diagram","same","0 -> mu_l -> G_m -> G_m -> 0 and H^1 comparison","retain exact sequence, vertical diagram, and Hilbert 90 step","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","654","641","644","655","Grothendieck Hom statement in Remark 3.12","scan has the same two-level statement","first calls an isomorphism of k-group schemes, then repeats the same formula for algebraically closed k","distinguish group-scheme isomorphism from its k-points","type-explicit normalization","","type-explicit normalization","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","655","642","645","656","Theorem 3.13 positivity bounds","same","-N d(H_K) < d(L_K) < N d(H_K) and lower bound for c1(L_K)^2","retain strict bounds and delta reduction","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","656","643","646","657","definition of G^0 and G^tau","same defect","says a connected k-scheme Z while K and K-points are quantified","use connected K-scheme Z","type/base-field correction; pending Claude","","type/base-field correction; pending Claude","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","657","644","647","658","Lemma 4.2 reverse inclusion","Phi^(-1)(G'^T) superset G^T","malformed Phi(G'^tau) superset G^tau","use Phi^(-1)(G'^tau) superset G^tau and prove equality","scan-backed workpass correction; pending Claude","","scan-backed workpass correction; pending Claude","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","658","645","648","659","projection formula","same","<c1(f^*L).Y'> = [k(Y'):k(Y)] <c1(L).Y>, tag 4.5.1","retain degree factor and zero-dimensional case","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","659","646","649","660","Theorem 4.6 six equivalent conditions","same","Euler-characteristic, ampleness, and two intersection conditions","retain all six conditions and hypotheses","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","660","647","650","661","two distinct tensor powers","same defect","introduces p,q but prints L^(r) and L^(q)","use L^(p) and L^(q), yielding L^(p-q)","variable correction; pending Claude","","variable correction; pending Claude","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","661","648","651","662","Theorem 4.7 immersion assertions","same","open immersion; closed immersion under projective integral hypothesis; finite type","retain all three assertions without adding flatness","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","662","649","652","663","fiberwise Euler characteristics","same; current French makes fiber notation explicit","chi(L_t^(m)(n)) and chi(O_(X_t)(n))","use L_t and X_t consistently","matched","","matched","FRENCH_CONTROL_CERTIFIED_FOR_IDX","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","663","650","653","664","Neron-Severi and torsion quotients","same","Pic/Pic^0 and Pic^tau/Pic^0","retain distinct full group and torsion quotient","post-checkpoint scan-checked draft","","post-checkpoint scan-checked draft","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","664","651","654","665","etale cohomology and numerical-cycle map","same","inverse-limit definition and alpha(b) intersection vector","retain Q_l target context and Z^m intersection vector","post-checkpoint scan-checked draft","","post-checkpoint scan-checked draft","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","665","652","655","666","surface Betti formula and Theorem 5.4 quotient","same","b^2=c_2-2+2b^1; [Pic/Pic^tau] tensor Q; dual curves","retain both formulas and complete proof","post-checkpoint scan-checked draft","","post-checkpoint scan-checked draft","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx647_665/FORMULA_SYMBOL_SOURCE_LEDGER.csv"
"formula_or_symbol","666","653","656","667","6.1 Hilbert polynomial","chi(F(n))=sum_{i=0}^r a_i binom(n+i,i)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","666","653","656","667","6.1 shifted coefficients","a_{m,i}=sum a_{j+i} binom(m-1+j,j); c_{m,i}=sum c_{j+i} binom(m-1+j,j)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
