"bucket_row_id","source_family","source_row_id","bucket","route","language_gate","topic_scope","source_title_or_term","source_status","target_rendering_draft","term_alternatives_or_register_notes","source_context_note","formula_neighboring_usage_note","interlinear_or_scaffold_note","evidence_refs","source_urls","local_or_payload_path","hash_signal","license_or_access_signal","language_topic_evidence","blocker_or_gap_note","next_action","upload_policy","linked_draft_support","non_claim_boundary","created_utc"
"R3-BUCKET-0105","source_canon_acquisition_queue","R3-ACQ-0088","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::الحلقات والحلقيات والجبر الخطي ب هارتلي ت هاوكس_djvu.txt","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0023","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D8%AD%D9%84%D9%82%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AD%D9%84%D9%82%D9%8A%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%20%D8%A8%20%D9%87%D8%A7%D8%B1%D8%AA%D9%84%D9%8A%20%D8%AA%20%D9%87%D8%A7%D9%88%D9%83%D8%B3_djvu.txt; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=63f187cbfd706996949b07868fd7ef35; archive_sha1=8559f107b2cd2c186a3ec42bfb215f18f0f8040f; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0106","source_canon_acquisition_queue","R3-ACQ-0089","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::الحلقات والحلقيات والجبر الخطي ب هارتلي ت هاوكس_djvu.xml","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0024","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D8%AD%D9%84%D9%82%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AD%D9%84%D9%82%D9%8A%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%20%D8%A8%20%D9%87%D8%A7%D8%B1%D8%AA%D9%84%D9%8A%20%D8%AA%20%D9%87%D8%A7%D9%88%D9%83%D8%B3_djvu.xml; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=9644abc8e51b1f3818962d57c8c5fc8e; archive_sha1=878022ff3b057d10036005ebcdeb5be36caa1c30; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0107","source_canon_acquisition_queue","R3-ACQ-0090","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::الحلقات والحلقيات والجبر الخطي ب هارتلي ت هاوكس_hocr_searchtext.txt.gz","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0025","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D8%AD%D9%84%D9%82%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AD%D9%84%D9%82%D9%8A%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%20%D8%A8%20%D9%87%D8%A7%D8%B1%D8%AA%D9%84%D9%8A%20%D8%AA%20%D9%87%D8%A7%D9%88%D9%83%D8%B3_hocr_searchtext.txt.gz; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=b71446e2aaaf95f6e00ab7107c17d87a; archive_sha1=ab8caeb25ad8dfbf723bea2a8bd8f96f7591767d; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0108","source_canon_acquisition_queue","R3-ACQ-0091","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::الحلقات والحلقيات والجبر الخطي ب هارتلي ت هاوكس_text.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0026","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D8%AD%D9%84%D9%82%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AD%D9%84%D9%82%D9%8A%D8%A7%D8%AA%20%D9%88%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%20%D8%A8%20%D9%87%D8%A7%D8%B1%D8%AA%D9%84%D9%8A%20%D8%AA%20%D9%87%D8%A7%D9%88%D9%83%D8%B3_text.pdf; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=6090e88468ebbffe4fc90ea537ea83a8; archive_sha1=5f5f6b1859b9ee16ce6a7000979f56605735e2af; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0109","source_canon_acquisition_queue","R3-ACQ-0092","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::المدخل إلى البنى الجبرية سلمان السلمان.epub","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0027","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D9%85%D8%AF%D8%AE%D9%84%20%D8%A5%D9%84%D9%89%20%D8%A7%D9%84%D8%A8%D9%86%D9%89%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%D9%8A%D8%A9%20%D8%B3%D9%84%D9%85%D8%A7%D9%86%20%D8%A7%D9%84%D8%B3%D9%84%D9%85%D8%A7%D9%86.epub; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=69d404c0ae54c1abb229b7cd10c319a9; archive_sha1=eddc8d8c525cbdb122226dbdbc33d08cfb6fa261; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0110","source_canon_acquisition_queue","R3-ACQ-0093","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::المدخل إلى البنى الجبرية سلمان السلمان.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0028","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D9%85%D8%AF%D8%AE%D9%84%20%D8%A5%D9%84%D9%89%20%D8%A7%D9%84%D8%A8%D9%86%D9%89%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%D9%8A%D8%A9%20%D8%B3%D9%84%D9%85%D8%A7%D9%86%20%D8%A7%D9%84%D8%B3%D9%84%D9%85%D8%A7%D9%86.pdf; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=25bdad0cb03a52a4e17516b33fb72857; archive_sha1=281e4e0578c1784756ceb23be2cbd84e70ea5975; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0111","source_canon_acquisition_queue","R3-ACQ-0094","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::المدخل إلى البنى الجبرية سلمان السلمان_djvu.txt","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0029","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D9%85%D8%AF%D8%AE%D9%84%20%D8%A5%D9%84%D9%89%20%D8%A7%D9%84%D8%A8%D9%86%D9%89%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%D9%8A%D8%A9%20%D8%B3%D9%84%D9%85%D8%A7%D9%86%20%D8%A7%D9%84%D8%B3%D9%84%D9%85%D8%A7%D9%86_djvu.txt; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=ba772e65a0d947d2aa55c4b2b9c79a49; archive_sha1=112345430a922bd7f9726dd50ade98dfe85f634e; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0112","source_canon_acquisition_queue","R3-ACQ-0095","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::المدخل إلى البنى الجبرية سلمان السلمان_djvu.xml","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0030","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D9%85%D8%AF%D8%AE%D9%84%20%D8%A5%D9%84%D9%89%20%D8%A7%D9%84%D8%A8%D9%86%D9%89%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%D9%8A%D8%A9%20%D8%B3%D9%84%D9%85%D8%A7%D9%86%20%D8%A7%D9%84%D8%B3%D9%84%D9%85%D8%A7%D9%86_djvu.xml; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=008ecbf9a3b11561dfcb565f0922102e; archive_sha1=6fea69e4efabd424cd5abfdbb698c038423f849d; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0113","source_canon_acquisition_queue","R3-ACQ-0096","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::المدخل إلى البنى الجبرية سلمان السلمان_hocr_searchtext.txt.gz","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0031","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D9%85%D8%AF%D8%AE%D9%84%20%D8%A5%D9%84%D9%89%20%D8%A7%D9%84%D8%A8%D9%86%D9%89%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%D9%8A%D8%A9%20%D8%B3%D9%84%D9%85%D8%A7%D9%86%20%D8%A7%D9%84%D8%B3%D9%84%D9%85%D8%A7%D9%86_hocr_searchtext.txt.gz; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=ae45f174ed4479e528ba64cc2366e17d; archive_sha1=065ef307bb4a73f80dd03c093aea0debdb2ed715; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0114","source_canon_acquisition_queue","R3-ACQ-0097","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::المدخل إلى البنى الجبرية سلمان السلمان_text.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0032","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D8%A7%D9%84%D9%85%D8%AF%D8%AE%D9%84%20%D8%A5%D9%84%D9%89%20%D8%A7%D9%84%D8%A8%D9%86%D9%89%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%D9%8A%D8%A9%20%D8%B3%D9%84%D9%85%D8%A7%D9%86%20%D8%A7%D9%84%D8%B3%D9%84%D9%85%D8%A7%D9%86_text.pdf; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=7e9cb3f3a239f1330462b90379d3edae; archive_sha1=26285bae6acc3983cdd0cfde5989e929e3f77af2; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0115","source_canon_acquisition_queue","R3-ACQ-0098","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::مواضيع في الجبر - أي إن هيرستين.epub","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0033","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D9%85%D9%88%D8%A7%D8%B6%D9%8A%D8%B9%20%D9%81%D9%8A%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20-%20%D8%A3%D9%8A%20%D8%A5%D9%86%20%D9%87%D9%8A%D8%B1%D8%B3%D8%AA%D9%8A%D9%86.epub; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=4650afd16c5a26f40f9b216b72ac1048; archive_sha1=e3c513c545ca4740e3feafd44a972b0219fd909c; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0116","source_canon_acquisition_queue","R3-ACQ-0099","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::مواضيع في الجبر - أي إن هيرستين.pdf","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0034","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D9%85%D9%88%D8%A7%D8%B6%D9%8A%D8%B9%20%D9%81%D9%8A%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20-%20%D8%A3%D9%8A%20%D8%A5%D9%86%20%D9%87%D9%8A%D8%B1%D8%B3%D8%AA%D9%8A%D9%86.pdf; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=2c8649eb21017c7f6b56c36368d1bdf2; archive_sha1=ab552eb12d62b89f8b0f81267439ec77e20acb3e; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
"R3-BUCKET-0117","source_canon_acquisition_queue","R3-ACQ-0100","source_canon_insufficient","Arabic RTL source-canon lane","Arabic RTL source-canon lane","arabic_linear_algebra_or_ring_linear_algebra_filename_match_needs_screening","20210903_20210903_0439::الجبر الخطي وتطبيقاته جلبرت سترنج::مواضيع في الجبر - أي إن هيرستين_djvu.txt","source_acquisition_or_blocker_row_not_admitted_for_draft","","","Acquisition/provenance row; not an activated draft row.","No formula-neighboring draft usage unless linked to a sufficiency draft row.","No scaffold for acquisition-only rows.","R3-IA-FILE-0035","https://archive.org/details/20210903_20210903_0439","https://archive.org/download/20210903_20210903_0439/%D9%85%D9%88%D8%A7%D8%B6%D9%8A%D8%B9%20%D9%81%D9%8A%20%D8%A7%D9%84%D8%AC%D8%A8%D8%B1%20-%20%D8%A3%D9%8A%20%D8%A5%D9%86%20%D9%87%D9%8A%D8%B1%D8%B3%D8%AA%D9%8A%D9%86_djvu.txt; C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_INTERNET_ARCHIVE_TEXT_FRONTIER_PROBE_20260705T024335Z\items\20210903_20210903_0439.metadata.json","archive_md5=52eb25dd60276c9d5f6d6f7f97894b17; archive_sha1=5ed4fa751a27c5804137b2543443ab5822fbdcd9; local_metadata_sha256=F4237FD1E0597A52B0CD609090B40EF05C76A3D0B7A6E02F8B75F54E766D18D6","Internet Archive item metadata has no licenseurl field; access/license screen required","Arabic; Internet Archive; file manifest; algebra or linear-algebra candidate; metadata-only; no source body downloaded","Archive item metadata and archive-provided md5/sha1 only; no file body was downloaded, independently hashed, language-screened, or license-cleared by R3.","Fetch only if owner/B3 gate approves; independently hash and language/license-screen before payload use.","manifest_archive_file_metadata_only_no_payload_until_fetch_hash_license_language_screen","","Source-canon acquisition queue only; no payload download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T151018Z"
