"language","bcp47","branch","lexeme_id","searched_form","package_relative_path","body_id","source_use_label","source_type","source_url","line_number","occurrence_snippet","evidence_boundary","non_claim_boundary"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","48","<math>(-1, 1)</math> интервалында өҙлөкһөҙ функциялар ҡулсаһын ҡарайыҡ. <math>f(x)=\max(0, x),</math> <math>g(x)=\max(0, -x)</math> булһын, ул саҡта <math>f\ne0, g\ne0, fg=0,</math> йәғни <math>f, g</math> нулдең бүлеүсе...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","50","...отентлы элемент һәр ваҡыт [[Нулдең бүлеүсеһе|нулдең бүлеүсеһе]] була (тик әгәр ҡулса бер нулдән генә томаһа), киреһе дөйөм осраҡта дөрөҫ түгел{{sfn|Атья, Макдональд|1972|с = 11}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","53","<math>2\times 2.</math> матрицалар ҡулсаһында","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","58","Әгәр <math>a</math> — берәмеге булған <math>R</math> ҡулсаһының ирекле элементы булһа, ул саҡта <math>a</math>-ға һул кире элемент тип шундай <math>a^{-1}_{l}</math> элементы атала, бында <math>a^{-1}_{l}a=1.</math> Уң к...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","60","=== Аҫҡулса ===","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","62","...әклеге, әгәр <math>A</math> <math>R</math>-ҙа бирелгән операцияларға ҡарата үҙе ҡулса булһа, <math>R</math>-ҙың '''аҫҡулсаһы'''тип атала. Был осраҡта <math>R</math> — <math>A</math> ҡулсаһының киңәйеүе тип әйтәләр. {{Sfn...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","63","* <math>A</math> <math>R</math> ҡулсаһының аддитив аҫтөркөмө булһа, йәғни теләһә ниндәй <math>x, y \in A </math> өсөн: <math> x+y, -x \in A,</math>","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","67","Билдәләмә буйынса, аҫҡулса [[Буш булмаған күмәклек|буш түгел]], сөнки [[нуль элемент]]ы бар. Ҡулсаның нуле һәм берәмеге уның теләһә ниндәй аҫҡулсаһының нуле һәм берәмеге була{{Sfn|Куликов|1979|с = 110—111}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","69","Аҫҡулса коммутативлыҡ үҙсәнлеген һаҡлап ҡала{{Sfn|Винберг|2011|с = 21}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","71","Теләһә ниндәй аҫҡулсалар күмәклеге [[Күмәклектәр киҫелеше|киҫелеше]] аҫҡулса була. <math>E\subset R</math> аҫкүмәклеге ингән иң бәләкәй аҫҡулса <math>E</math> барлыҡҡа килтергән аҫҡулса тип атала, ә <math>E</math> — <mat...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","73","Берәмеге булған <math>R</math> ҡулсаһының, уның берәмеге барлыҡҡа килтергән аҫҡулсаһы, <math>R</math> ҡулсаһының иң бәләкәй йәки төп аҫҡулсаһы тип атала. Бындай аҫҡулса <math>R</math> ҡулсаһының теләһә ниндәй аҫҡулсаһына...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","77","Ҡулса идеалының билдәләмәһе һәм роле [[Төркөм (математика)|төркөм]] теорияһындағы [[нормаль аҫтөркөм]] билдәләмәһе һәм роле менән оҡшаш {{Sfn|Ван дер Варден|1975|с = 64}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","79","<math>R</math> ҡулсаһының <math>I</math> буш булмаған аҫкүмәклеге һул идеал тип атала, әгәр:","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","80","* <math>I</math> ҡулсаның аддитив [[аҫтөркөм|аҫтөркөмө]] булһа, йәғни <math>I</math>-гә ингән теләһә ниндәй ике элементтың суммаһы <math>I</math>-гә инә, шулай уҡ <math>a\in I\Rightarrow -a\in I.</math>","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","82","* <math>I</math> ҡулсаның теләһә ниндәй элементына һулдан ҡабатлауға ҡарата йомоҡ, йәғни теләһә ниндәй <math>a\in I,</math> <math>r\in R</math> өсөн <math>ra\in I</math>.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","83","Беренсе үҙсәнлектән <math>I</math> үҙе эсендә ҡабатлауға ҡарата йомоҡ икәне килеп сыға, шуға ла <math>I</math> аҫҡулса була.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","85","Оҡшаш рәүештә ҡулсаның элементына уңдан ҡабатлауға ҡарата йомоҡ уң идеал билдәләмәһе бирелә.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","87","<math>R</math> ҡулсаһының ике яҡлы идеалы (йәки тик идеал) — бер үк ваҡытта уң да, һул да идеал булған, буш булмаған теләһә ниндәй аҫкүмәклеге.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","89","<math>R</math> ҡулсаһының идеалына шулай уҡ ниндәйҙер <math>f : R \to R'</math> [[гомоморфизм]]ының үҙәге тип билдәләмә бирергә мөмкин{{Sfn|Фейс|1977|с = 153}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","91","Әгәр <math>x</math> — <math>R</math> ҡулсаһының элементы булһа, ул саҡта <math>Rx</math> күренешендәге элементтар күмәклеге, <math>x</math> барлыҡҡа килтергән (ярашлы рәүештә, <math>xR</math>) һул (ярашлы рәүештә, уң) [[...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","93","Ҡулсаның бөтә ҡулса менән тап килмәгән идеалы, әгәр был идеал буйынса [[факторҡулса]]ла нулдең бүлеүселәре булмаһа, [[ябай ҡулса|ябай]] тип атала. Ҡулсаның бөтә ҡулса менән тап килмәгән һәм ҡулсаға тигеҙ булмаған бер нин...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","96","Ҡулсалар гомоморфизмы (ҡулсалы гомоморфизм) — ҡушыу һәм ҡабатлау операцияларын һаҡлаусы сағылыш ул. Ә атап әйткәндә, <math>R</math> ҡулсаһынан <math>S</math> ҡулсаһына [[гомоморфизм]] — ул шундай <math>f : R \to S</math>...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","100","Берәмеге булған ҡулса осрағында, ҡайһы берҙә <math>f(1) = 1</math> шарты үтәлеүе талап ителә{{Sfn|Фейс|1979|с = 10}}{{Sfn|Винберг|2011|с = 388}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","102","Ҡулсалар гомоморфизмы, әгәр ҡулсаларҙың [[кире функция|кире]] гомоморфизмы булһа, изоморфизм тип атала. Ҡулсаларҙың теләһә ниндәй биектив гомоморфизмы изоморфизм була. [[Автоморфизм]] — ҡулсанан үҙенә изоморфизм булған г...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","104","Әгәр <math>f:R\to S</math> — ҡулсалар гомоморфизмы булһа, <math>R</math>-ҙың нолгә күскән элементтары күмәклеге <math>f</math>-тың [[үҙәк (алгебра)|үҙәге]] тип атала (<math>\mathrm{ker} f</math> тип тамғалана). Теләһә ни...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","106","=== Факторҡулса ===","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","108","Идеал буйынса факторҡулсаның билдәләмәһе [[фактортөркөм]] билдәләмәһенә оҡшаш. Теүәлерәк әйткәндә, <math>R</math> ҡулсаһының ике яҡлы <math>I</math> идеалы буйынса факторҡулсаһы — <math>R</math> аддитив төркөмөнөң <math>...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","114","Төркөмдәр гомоморфизмы тураһында теоремаға оҡшаш рәүештә ҡулсалар гомоморфизмы тураһында теорема бар:","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","116","<math>\mathrm{Im} f \simeq A/\mathrm{Ker} f</math> гомоморфизмы үҙәге буйынса факторҡулсаға изоморфлы {{Sfn|Винберг|2011|с = 387—390}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","118","== Ҡулсаларҙың ҡайһы бер махсус кластары ==","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","119","* Һәр нулдән айырмалы элементы әйләндермәле булған, берәмеге <math>1 \neq 0</math> булған ҡулса [[есем (алгебра)|есем]] тип атала{{Sfn|Винберг|2011|с = 523}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
