precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,parent_precondition_blocker_row_id,parent_precondition_blocker_return_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,current_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,decision_rows_required,criteria_rows_unfilled,true_precondition_update_allowed_after_resolution,precondition_blocker_resolution_ready_after_blocker,query_execution_allowed_after_blocker,result_capture_allowed_after_blocker,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1009,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1010,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1011,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1012,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1013,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1014,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1015,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1016,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1017,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1018,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1019,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1020,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBRL-RET-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1021,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1022,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1023,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1024,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1025,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1026,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1027,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1028,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1029,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1030,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1031,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1032,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBRL-RET-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1033,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1034,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1035,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1036,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1037,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1038,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1039,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1040,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1041,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1042,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1043,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1044,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBRL-RET-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1045,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1046,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1047,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1048,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1049,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1050,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1051,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1052,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1053,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1054,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1055,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1056,DMOI-RF-LSS-BCRPBEDPC-BLOCK-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,DMOI-RF-LSS-BCRPBRL-RET-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1057,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1058,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1059,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1060,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1061,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1062,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1063,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1064,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1065,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1066,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1067,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1068,DMOI-RF-LSS-BCRPBEDPC-BLOCK-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,DMOI-RF-LSS-BCRPBRL-RET-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1069,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1070,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1071,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1072,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1073,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1074,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1075,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1076,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1077,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1078,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1079,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1080,DMOI-RF-LSS-BCRPBEDPC-BLOCK-090,DMOI-RF-LSS-BCRPBLK-BLOCK-090,DMOI-RF-LSS-BCRPBRL-RET-090,query_execution_authorized,query_term_return_owner,evidence_values_reviewed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
