precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,blocker_class,blocker_owner_class,precondition_name,return_fields_filled,return_received,resolution_evidence_pointer_reviewed,source_text_prohibition_confirmed,true_precondition_update_allowed_after_return,precondition_blocker_resolved_after_return,query_execution_allowed_after_return,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBRL-RET-0813,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0813,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0813,license_terms_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0814,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0814,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0814,license_terms_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0815,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0815,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0815,license_terms_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0816,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0816,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0816,license_terms_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0817,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0817,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0817,license_terms_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0818,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0818,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0818,license_terms_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0819,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0819,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0819,license_terms_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0820,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0820,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0820,license_terms_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0821,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0821,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0821,license_terms_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0822,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0822,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0822,license_terms_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0823,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0823,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0823,license_terms_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0824,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0824,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0824,license_terms_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0825,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0825,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0825,license_terms_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0826,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0826,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0826,license_terms_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0827,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0827,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0827,license_terms_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0828,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0828,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0828,license_terms_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0829,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0829,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0829,license_terms_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0830,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0830,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0830,license_terms_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0831,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0831,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0831,license_terms_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0832,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0832,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0832,license_terms_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0833,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0833,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0833,license_terms_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0834,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0834,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0834,license_terms_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0835,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0835,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0835,license_terms_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0836,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0836,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0836,license_terms_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0837,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0837,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0837,license_terms_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0838,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0838,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0838,license_terms_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0839,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0839,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0839,license_terms_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0840,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0840,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0840,license_terms_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0841,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0841,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0841,license_terms_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0842,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0842,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0842,license_terms_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0843,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0843,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0843,license_terms_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0844,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0844,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0844,license_terms_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0845,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0845,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0845,license_terms_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0846,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0846,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0846,license_terms_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0847,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0847,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0847,license_terms_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0848,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0848,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0848,license_terms_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0849,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0849,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0849,license_terms_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0850,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0850,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0850,license_terms_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0851,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0851,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0851,license_terms_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0852,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0852,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0852,license_terms_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0853,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0853,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0853,license_terms_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0854,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0854,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0854,license_terms_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0855,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0855,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0855,license_terms_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0856,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0856,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0856,license_terms_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0857,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0857,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0857,license_terms_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0858,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0858,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0858,license_terms_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0859,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0859,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0859,license_terms_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0860,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0860,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0860,license_terms_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0861,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0861,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0861,license_terms_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0862,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0862,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0862,license_terms_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0863,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0863,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0863,license_terms_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0864,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0864,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0864,license_terms_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0865,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0865,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0865,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0866,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0866,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0866,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0867,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0867,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0867,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0868,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0868,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0868,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0869,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0869,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0869,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0870,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0870,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0870,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0871,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0871,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0871,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0872,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0872,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0872,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0873,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0873,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0873,privacy_review_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0874,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0874,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0874,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0875,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0875,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0875,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0876,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0876,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0876,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0877,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0877,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0877,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0878,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0878,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0878,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0879,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0880,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0881,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0882,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0883,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0883,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0883,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0884,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0884,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0884,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0885,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0885,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0885,privacy_review_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0886,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0886,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0886,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0887,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0887,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0887,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0888,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0888,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0888,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0889,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0889,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0889,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0890,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0890,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0890,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0891,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0891,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0891,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0892,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0892,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0892,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0893,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0893,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0893,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0894,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0894,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0894,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0895,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0895,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0895,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0896,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0896,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0896,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0897,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0897,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0897,privacy_review_cleared,capture_policy_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0898,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0898,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0898,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0899,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0899,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0899,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0900,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0900,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0900,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0901,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0901,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0901,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0902,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0902,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0902,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0903,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0903,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0903,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0904,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0904,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0904,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0905,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0905,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0905,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0906,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0906,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0906,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-0907,DMOI-RF-LSS-BCRPBEDPBRR-REQ-0907,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0907,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
