precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,parent_original_precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,request_fields_filled,request_packet_started,request_dispatched,return_received,precondition_blocker_resolved_after_return,true_precondition_update_allowed_after_return,precondition_blocker_resolution_ready_after_return,query_execution_allowed_after_return,result_capture_allowed_after_return,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0970,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0970,DMOI-RF-LSS-BCRPBLK-BLOCK-081,DMOI-RF-LSS-BCRPBEDPC-BLOCK-081,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0971,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0971,DMOI-RF-LSS-BCRPBLK-BLOCK-081,DMOI-RF-LSS-BCRPBEDPC-BLOCK-081,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0972,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0972,DMOI-RF-LSS-BCRPBLK-BLOCK-081,DMOI-RF-LSS-BCRPBEDPC-BLOCK-081,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0973,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0973,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0974,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0974,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0975,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0975,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0976,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0976,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0977,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0977,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0978,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0978,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0979,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0979,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0980,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0980,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0981,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0981,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0982,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0982,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0983,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0983,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0984,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0984,DMOI-RF-LSS-BCRPBLK-BLOCK-082,DMOI-RF-LSS-BCRPBEDPC-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0985,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0985,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0986,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0986,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0987,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0987,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0988,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0988,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0989,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0989,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0990,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0990,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0991,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0991,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0992,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0992,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0993,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0993,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0994,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0994,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0995,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0995,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0996,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0996,DMOI-RF-LSS-BCRPBLK-BLOCK-083,DMOI-RF-LSS-BCRPBEDPC-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0997,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0997,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0998,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0998,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-0999,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0999,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1000,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1000,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1001,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1001,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1002,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1002,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1003,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1003,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1004,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1004,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1005,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1005,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1006,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1006,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1007,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1007,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1008,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1008,DMOI-RF-LSS-BCRPBLK-BLOCK-084,DMOI-RF-LSS-BCRPBEDPC-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1009,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1009,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1010,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1010,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1011,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1011,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1012,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1012,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1013,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1013,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1014,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1014,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1015,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1015,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1016,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1016,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1017,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1017,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1018,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1018,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1019,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1019,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1020,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1020,DMOI-RF-LSS-BCRPBLK-BLOCK-085,DMOI-RF-LSS-BCRPBEDPC-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1021,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1021,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1022,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1022,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1023,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1023,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1024,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1024,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1025,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1025,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1026,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1026,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1027,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1027,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1028,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1028,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1029,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1029,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1030,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1030,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1031,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1031,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1032,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1032,DMOI-RF-LSS-BCRPBLK-BLOCK-086,DMOI-RF-LSS-BCRPBEDPC-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1033,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1033,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1034,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1034,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1035,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1035,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1036,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1036,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1037,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1037,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1038,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1038,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1039,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1039,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1040,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1040,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1041,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1041,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1042,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1042,DMOI-RF-LSS-BCRPBLK-BLOCK-087,DMOI-RF-LSS-BCRPBEDPC-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
