criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_precondition_blocker_return_row_id,parent_precondition_blocker_row_id,blocker_class,blocker_owner_class,precondition_name,criterion_type,decision_recorded,criterion_passed,criterion_failed,criterion_unfilled,precondition_blocker_resolution_allowed_after_decision,true_precondition_update_allowed_after_decision,query_execution_allowed_after_decision,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDL-DEC-288,DMOI-RF-LSS-BCRPBEI-EVID-288,DMOI-RF-LSS-BCRPBER-CRIT-288,DMOI-RF-LSS-BCRPBRL-RET-072,DMOI-RF-LSS-BCRPBLK-BLOCK-072,license_terms_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-289,DMOI-RF-LSS-BCRPBEI-EVID-289,DMOI-RF-LSS-BCRPBER-CRIT-289,DMOI-RF-LSS-BCRPBRL-RET-073,DMOI-RF-LSS-BCRPBLK-BLOCK-073,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-290,DMOI-RF-LSS-BCRPBEI-EVID-290,DMOI-RF-LSS-BCRPBER-CRIT-290,DMOI-RF-LSS-BCRPBRL-RET-073,DMOI-RF-LSS-BCRPBLK-BLOCK-073,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-291,DMOI-RF-LSS-BCRPBEI-EVID-291,DMOI-RF-LSS-BCRPBER-CRIT-291,DMOI-RF-LSS-BCRPBRL-RET-073,DMOI-RF-LSS-BCRPBLK-BLOCK-073,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-292,DMOI-RF-LSS-BCRPBEI-EVID-292,DMOI-RF-LSS-BCRPBER-CRIT-292,DMOI-RF-LSS-BCRPBRL-RET-073,DMOI-RF-LSS-BCRPBLK-BLOCK-073,privacy_review_cleared,capture_policy_return_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-293,DMOI-RF-LSS-BCRPBEI-EVID-293,DMOI-RF-LSS-BCRPBER-CRIT-293,DMOI-RF-LSS-BCRPBRL-RET-074,DMOI-RF-LSS-BCRPBLK-BLOCK-074,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-294,DMOI-RF-LSS-BCRPBEI-EVID-294,DMOI-RF-LSS-BCRPBER-CRIT-294,DMOI-RF-LSS-BCRPBRL-RET-074,DMOI-RF-LSS-BCRPBLK-BLOCK-074,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-295,DMOI-RF-LSS-BCRPBEI-EVID-295,DMOI-RF-LSS-BCRPBER-CRIT-295,DMOI-RF-LSS-BCRPBRL-RET-074,DMOI-RF-LSS-BCRPBLK-BLOCK-074,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-296,DMOI-RF-LSS-BCRPBEI-EVID-296,DMOI-RF-LSS-BCRPBER-CRIT-296,DMOI-RF-LSS-BCRPBRL-RET-074,DMOI-RF-LSS-BCRPBLK-BLOCK-074,privacy_review_cleared,capture_policy_return_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-297,DMOI-RF-LSS-BCRPBEI-EVID-297,DMOI-RF-LSS-BCRPBER-CRIT-297,DMOI-RF-LSS-BCRPBRL-RET-075,DMOI-RF-LSS-BCRPBLK-BLOCK-075,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-298,DMOI-RF-LSS-BCRPBEI-EVID-298,DMOI-RF-LSS-BCRPBER-CRIT-298,DMOI-RF-LSS-BCRPBRL-RET-075,DMOI-RF-LSS-BCRPBLK-BLOCK-075,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-299,DMOI-RF-LSS-BCRPBEI-EVID-299,DMOI-RF-LSS-BCRPBER-CRIT-299,DMOI-RF-LSS-BCRPBRL-RET-075,DMOI-RF-LSS-BCRPBLK-BLOCK-075,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-300,DMOI-RF-LSS-BCRPBEI-EVID-300,DMOI-RF-LSS-BCRPBER-CRIT-300,DMOI-RF-LSS-BCRPBRL-RET-075,DMOI-RF-LSS-BCRPBLK-BLOCK-075,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-301,DMOI-RF-LSS-BCRPBEI-EVID-301,DMOI-RF-LSS-BCRPBER-CRIT-301,DMOI-RF-LSS-BCRPBRL-RET-076,DMOI-RF-LSS-BCRPBLK-BLOCK-076,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-302,DMOI-RF-LSS-BCRPBEI-EVID-302,DMOI-RF-LSS-BCRPBER-CRIT-302,DMOI-RF-LSS-BCRPBRL-RET-076,DMOI-RF-LSS-BCRPBLK-BLOCK-076,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-303,DMOI-RF-LSS-BCRPBEI-EVID-303,DMOI-RF-LSS-BCRPBER-CRIT-303,DMOI-RF-LSS-BCRPBRL-RET-076,DMOI-RF-LSS-BCRPBLK-BLOCK-076,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-304,DMOI-RF-LSS-BCRPBEI-EVID-304,DMOI-RF-LSS-BCRPBER-CRIT-304,DMOI-RF-LSS-BCRPBRL-RET-076,DMOI-RF-LSS-BCRPBLK-BLOCK-076,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-305,DMOI-RF-LSS-BCRPBEI-EVID-305,DMOI-RF-LSS-BCRPBER-CRIT-305,DMOI-RF-LSS-BCRPBRL-RET-077,DMOI-RF-LSS-BCRPBLK-BLOCK-077,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-306,DMOI-RF-LSS-BCRPBEI-EVID-306,DMOI-RF-LSS-BCRPBER-CRIT-306,DMOI-RF-LSS-BCRPBRL-RET-077,DMOI-RF-LSS-BCRPBLK-BLOCK-077,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-307,DMOI-RF-LSS-BCRPBEI-EVID-307,DMOI-RF-LSS-BCRPBER-CRIT-307,DMOI-RF-LSS-BCRPBRL-RET-077,DMOI-RF-LSS-BCRPBLK-BLOCK-077,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-308,DMOI-RF-LSS-BCRPBEI-EVID-308,DMOI-RF-LSS-BCRPBER-CRIT-308,DMOI-RF-LSS-BCRPBRL-RET-077,DMOI-RF-LSS-BCRPBLK-BLOCK-077,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-309,DMOI-RF-LSS-BCRPBEI-EVID-309,DMOI-RF-LSS-BCRPBER-CRIT-309,DMOI-RF-LSS-BCRPBRL-RET-078,DMOI-RF-LSS-BCRPBLK-BLOCK-078,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-310,DMOI-RF-LSS-BCRPBEI-EVID-310,DMOI-RF-LSS-BCRPBER-CRIT-310,DMOI-RF-LSS-BCRPBRL-RET-078,DMOI-RF-LSS-BCRPBLK-BLOCK-078,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-311,DMOI-RF-LSS-BCRPBEI-EVID-311,DMOI-RF-LSS-BCRPBER-CRIT-311,DMOI-RF-LSS-BCRPBRL-RET-078,DMOI-RF-LSS-BCRPBLK-BLOCK-078,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-312,DMOI-RF-LSS-BCRPBEI-EVID-312,DMOI-RF-LSS-BCRPBER-CRIT-312,DMOI-RF-LSS-BCRPBRL-RET-078,DMOI-RF-LSS-BCRPBLK-BLOCK-078,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-313,DMOI-RF-LSS-BCRPBEI-EVID-313,DMOI-RF-LSS-BCRPBER-CRIT-313,DMOI-RF-LSS-BCRPBRL-RET-079,DMOI-RF-LSS-BCRPBLK-BLOCK-079,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-314,DMOI-RF-LSS-BCRPBEI-EVID-314,DMOI-RF-LSS-BCRPBER-CRIT-314,DMOI-RF-LSS-BCRPBRL-RET-079,DMOI-RF-LSS-BCRPBLK-BLOCK-079,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-315,DMOI-RF-LSS-BCRPBEI-EVID-315,DMOI-RF-LSS-BCRPBER-CRIT-315,DMOI-RF-LSS-BCRPBRL-RET-079,DMOI-RF-LSS-BCRPBLK-BLOCK-079,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-316,DMOI-RF-LSS-BCRPBEI-EVID-316,DMOI-RF-LSS-BCRPBER-CRIT-316,DMOI-RF-LSS-BCRPBRL-RET-079,DMOI-RF-LSS-BCRPBLK-BLOCK-079,privacy_review_cleared,capture_policy_return_owner,evidence_source_pointers_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-317,DMOI-RF-LSS-BCRPBEI-EVID-317,DMOI-RF-LSS-BCRPBER-CRIT-317,DMOI-RF-LSS-BCRPBRL-RET-080,DMOI-RF-LSS-BCRPBLK-BLOCK-080,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-318,DMOI-RF-LSS-BCRPBEI-EVID-318,DMOI-RF-LSS-BCRPBER-CRIT-318,DMOI-RF-LSS-BCRPBRL-RET-080,DMOI-RF-LSS-BCRPBLK-BLOCK-080,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-319,DMOI-RF-LSS-BCRPBEI-EVID-319,DMOI-RF-LSS-BCRPBER-CRIT-319,DMOI-RF-LSS-BCRPBRL-RET-080,DMOI-RF-LSS-BCRPBLK-BLOCK-080,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-320,DMOI-RF-LSS-BCRPBEI-EVID-320,DMOI-RF-LSS-BCRPBER-CRIT-320,DMOI-RF-LSS-BCRPBRL-RET-080,DMOI-RF-LSS-BCRPBLK-BLOCK-080,privacy_review_cleared,capture_policy_return_owner,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-321,DMOI-RF-LSS-BCRPBEI-EVID-321,DMOI-RF-LSS-BCRPBER-CRIT-321,DMOI-RF-LSS-BCRPBRL-RET-081,DMOI-RF-LSS-BCRPBLK-BLOCK-081,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-322,DMOI-RF-LSS-BCRPBEI-EVID-322,DMOI-RF-LSS-BCRPBER-CRIT-322,DMOI-RF-LSS-BCRPBRL-RET-081,DMOI-RF-LSS-BCRPBLK-BLOCK-081,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-323,DMOI-RF-LSS-BCRPBEI-EVID-323,DMOI-RF-LSS-BCRPBER-CRIT-323,DMOI-RF-LSS-BCRPBRL-RET-081,DMOI-RF-LSS-BCRPBLK-BLOCK-081,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-324,DMOI-RF-LSS-BCRPBEI-EVID-324,DMOI-RF-LSS-BCRPBER-CRIT-324,DMOI-RF-LSS-BCRPBRL-RET-081,DMOI-RF-LSS-BCRPBLK-BLOCK-081,privacy_review_cleared,capture_policy_return_owner,allowed_update_scope_bounded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-325,DMOI-RF-LSS-BCRPBEI-EVID-325,DMOI-RF-LSS-BCRPBER-CRIT-325,DMOI-RF-LSS-BCRPBRL-RET-082,DMOI-RF-LSS-BCRPBLK-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-326,DMOI-RF-LSS-BCRPBEI-EVID-326,DMOI-RF-LSS-BCRPBER-CRIT-326,DMOI-RF-LSS-BCRPBRL-RET-082,DMOI-RF-LSS-BCRPBLK-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-327,DMOI-RF-LSS-BCRPBEI-EVID-327,DMOI-RF-LSS-BCRPBER-CRIT-327,DMOI-RF-LSS-BCRPBRL-RET-082,DMOI-RF-LSS-BCRPBLK-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-328,DMOI-RF-LSS-BCRPBEI-EVID-328,DMOI-RF-LSS-BCRPBER-CRIT-328,DMOI-RF-LSS-BCRPBRL-RET-082,DMOI-RF-LSS-BCRPBLK-BLOCK-082,privacy_review_cleared,capture_policy_return_owner,authority_role_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-329,DMOI-RF-LSS-BCRPBEI-EVID-329,DMOI-RF-LSS-BCRPBER-CRIT-329,DMOI-RF-LSS-BCRPBRL-RET-083,DMOI-RF-LSS-BCRPBLK-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-330,DMOI-RF-LSS-BCRPBEI-EVID-330,DMOI-RF-LSS-BCRPBER-CRIT-330,DMOI-RF-LSS-BCRPBRL-RET-083,DMOI-RF-LSS-BCRPBLK-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-331,DMOI-RF-LSS-BCRPBEI-EVID-331,DMOI-RF-LSS-BCRPBER-CRIT-331,DMOI-RF-LSS-BCRPBRL-RET-083,DMOI-RF-LSS-BCRPBLK-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-332,DMOI-RF-LSS-BCRPBEI-EVID-332,DMOI-RF-LSS-BCRPBER-CRIT-332,DMOI-RF-LSS-BCRPBRL-RET-083,DMOI-RF-LSS-BCRPBLK-BLOCK-083,privacy_review_cleared,capture_policy_return_owner,downstream_query_gate_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-333,DMOI-RF-LSS-BCRPBEI-EVID-333,DMOI-RF-LSS-BCRPBER-CRIT-333,DMOI-RF-LSS-BCRPBRL-RET-084,DMOI-RF-LSS-BCRPBLK-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-334,DMOI-RF-LSS-BCRPBEI-EVID-334,DMOI-RF-LSS-BCRPBER-CRIT-334,DMOI-RF-LSS-BCRPBRL-RET-084,DMOI-RF-LSS-BCRPBLK-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-335,DMOI-RF-LSS-BCRPBEI-EVID-335,DMOI-RF-LSS-BCRPBER-CRIT-335,DMOI-RF-LSS-BCRPBRL-RET-084,DMOI-RF-LSS-BCRPBLK-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-336,DMOI-RF-LSS-BCRPBEI-EVID-336,DMOI-RF-LSS-BCRPBER-CRIT-336,DMOI-RF-LSS-BCRPBRL-RET-084,DMOI-RF-LSS-BCRPBLK-BLOCK-084,privacy_review_cleared,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-337,DMOI-RF-LSS-BCRPBEI-EVID-337,DMOI-RF-LSS-BCRPBER-CRIT-337,DMOI-RF-LSS-BCRPBRL-RET-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-338,DMOI-RF-LSS-BCRPBEI-EVID-338,DMOI-RF-LSS-BCRPBER-CRIT-338,DMOI-RF-LSS-BCRPBRL-RET-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-339,DMOI-RF-LSS-BCRPBEI-EVID-339,DMOI-RF-LSS-BCRPBER-CRIT-339,DMOI-RF-LSS-BCRPBRL-RET-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-340,DMOI-RF-LSS-BCRPBEI-EVID-340,DMOI-RF-LSS-BCRPBER-CRIT-340,DMOI-RF-LSS-BCRPBRL-RET-085,DMOI-RF-LSS-BCRPBLK-BLOCK-085,query_execution_authorized,query_term_return_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-341,DMOI-RF-LSS-BCRPBEI-EVID-341,DMOI-RF-LSS-BCRPBER-CRIT-341,DMOI-RF-LSS-BCRPBRL-RET-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-342,DMOI-RF-LSS-BCRPBEI-EVID-342,DMOI-RF-LSS-BCRPBER-CRIT-342,DMOI-RF-LSS-BCRPBRL-RET-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-343,DMOI-RF-LSS-BCRPBEI-EVID-343,DMOI-RF-LSS-BCRPBER-CRIT-343,DMOI-RF-LSS-BCRPBRL-RET-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-344,DMOI-RF-LSS-BCRPBEI-EVID-344,DMOI-RF-LSS-BCRPBER-CRIT-344,DMOI-RF-LSS-BCRPBRL-RET-086,DMOI-RF-LSS-BCRPBLK-BLOCK-086,query_execution_authorized,query_term_return_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-345,DMOI-RF-LSS-BCRPBEI-EVID-345,DMOI-RF-LSS-BCRPBER-CRIT-345,DMOI-RF-LSS-BCRPBRL-RET-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-346,DMOI-RF-LSS-BCRPBEI-EVID-346,DMOI-RF-LSS-BCRPBER-CRIT-346,DMOI-RF-LSS-BCRPBRL-RET-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-347,DMOI-RF-LSS-BCRPBEI-EVID-347,DMOI-RF-LSS-BCRPBER-CRIT-347,DMOI-RF-LSS-BCRPBRL-RET-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-348,DMOI-RF-LSS-BCRPBEI-EVID-348,DMOI-RF-LSS-BCRPBER-CRIT-348,DMOI-RF-LSS-BCRPBRL-RET-087,DMOI-RF-LSS-BCRPBLK-BLOCK-087,query_execution_authorized,query_term_return_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-349,DMOI-RF-LSS-BCRPBEI-EVID-349,DMOI-RF-LSS-BCRPBER-CRIT-349,DMOI-RF-LSS-BCRPBRL-RET-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-350,DMOI-RF-LSS-BCRPBEI-EVID-350,DMOI-RF-LSS-BCRPBER-CRIT-350,DMOI-RF-LSS-BCRPBRL-RET-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-351,DMOI-RF-LSS-BCRPBEI-EVID-351,DMOI-RF-LSS-BCRPBER-CRIT-351,DMOI-RF-LSS-BCRPBRL-RET-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-352,DMOI-RF-LSS-BCRPBEI-EVID-352,DMOI-RF-LSS-BCRPBER-CRIT-352,DMOI-RF-LSS-BCRPBRL-RET-088,DMOI-RF-LSS-BCRPBLK-BLOCK-088,query_execution_authorized,query_term_return_owner,all_criteria_passed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-353,DMOI-RF-LSS-BCRPBEI-EVID-353,DMOI-RF-LSS-BCRPBER-CRIT-353,DMOI-RF-LSS-BCRPBRL-RET-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-354,DMOI-RF-LSS-BCRPBEI-EVID-354,DMOI-RF-LSS-BCRPBER-CRIT-354,DMOI-RF-LSS-BCRPBRL-RET-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-355,DMOI-RF-LSS-BCRPBEI-EVID-355,DMOI-RF-LSS-BCRPBER-CRIT-355,DMOI-RF-LSS-BCRPBRL-RET-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-356,DMOI-RF-LSS-BCRPBEI-EVID-356,DMOI-RF-LSS-BCRPBER-CRIT-356,DMOI-RF-LSS-BCRPBRL-RET-089,DMOI-RF-LSS-BCRPBLK-BLOCK-089,query_execution_authorized,query_term_return_owner,no_criteria_failed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
