decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_return_evidence_criteria_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,criterion_type,source_systems_implicated,precondition_name,parent_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,source_text_capture_allowed_after_resolution,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCB-0001,ODRF-RSCOPE-DPC-001,ODRF-RSCOPE-EVID-DEC-001,ODRF-RSCOPE-EVID-001,ODRF-RSCOPE-ECR-CRIT-001,ODRF-RSCOPE-ECR-01,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0347,ODRF-RSCOPE-DPC-044,ODRF-RSCOPE-EVID-DEC-044,ODRF-RSCOPE-EVID-044,ODRF-RSCOPE-ECR-CRIT-044,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0348,ODRF-RSCOPE-DPC-044,ODRF-RSCOPE-EVID-DEC-044,ODRF-RSCOPE-EVID-044,ODRF-RSCOPE-ECR-CRIT-044,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0349,ODRF-RSCOPE-DPC-044,ODRF-RSCOPE-EVID-DEC-044,ODRF-RSCOPE-EVID-044,ODRF-RSCOPE-ECR-CRIT-044,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0350,ODRF-RSCOPE-DPC-044,ODRF-RSCOPE-EVID-DEC-044,ODRF-RSCOPE-EVID-044,ODRF-RSCOPE-ECR-CRIT-044,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0351,ODRF-RSCOPE-DPC-044,ODRF-RSCOPE-EVID-DEC-044,ODRF-RSCOPE-EVID-044,ODRF-RSCOPE-ECR-CRIT-044,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0352,ODRF-RSCOPE-DPC-044,ODRF-RSCOPE-EVID-DEC-044,ODRF-RSCOPE-EVID-044,ODRF-RSCOPE-ECR-CRIT-044,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0353,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0354,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0355,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0356,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0357,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0358,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0359,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0360,ODRF-RSCOPE-DPC-045,ODRF-RSCOPE-EVID-DEC-045,ODRF-RSCOPE-EVID-045,ODRF-RSCOPE-ECR-CRIT-045,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0361,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0362,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0363,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0364,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0365,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0366,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0367,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0368,ODRF-RSCOPE-DPC-046,ODRF-RSCOPE-EVID-DEC-046,ODRF-RSCOPE-EVID-046,ODRF-RSCOPE-ECR-CRIT-046,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0369,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0370,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0371,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0372,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0373,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0374,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0375,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0376,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0377,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0378,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0379,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0380,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0381,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0382,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0383,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0384,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-ECR-06,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0385,ODRF-RSCOPE-DPC-049,ODRF-RSCOPE-EVID-DEC-049,ODRF-RSCOPE-EVID-049,ODRF-RSCOPE-ECR-CRIT-049,ODRF-RSCOPE-ECR-07,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0386,ODRF-RSCOPE-DPC-049,ODRF-RSCOPE-EVID-DEC-049,ODRF-RSCOPE-EVID-049,ODRF-RSCOPE-ECR-CRIT-049,ODRF-RSCOPE-ECR-07,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0387,ODRF-RSCOPE-DPC-049,ODRF-RSCOPE-EVID-DEC-049,ODRF-RSCOPE-EVID-049,ODRF-RSCOPE-ECR-CRIT-049,ODRF-RSCOPE-ECR-07,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0388,ODRF-RSCOPE-DPC-049,ODRF-RSCOPE-EVID-DEC-049,ODRF-RSCOPE-EVID-049,ODRF-RSCOPE-ECR-CRIT-049,ODRF-RSCOPE-ECR-07,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0389,ODRF-RSCOPE-DPC-049,ODRF-RSCOPE-EVID-DEC-049,ODRF-RSCOPE-EVID-049,ODRF-RSCOPE-ECR-CRIT-049,ODRF-RSCOPE-ECR-07,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
