criterion_row_id,parent_decision_precondition_blocker_resolution_return_evidence_criteria_row_id,parent_decision_precondition_blocker_resolution_return_row_id,parent_decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,parent_criterion_type,precondition_name,criterion_type,required_future_evidence_class,evidence_value,evidence_source_pointer,evidence_date,criterion_passed,criterion_failed,criterion_unfilled,source_text_capture_allowed_after_pass,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01477,ODRF-RSCOPE-DPCBRT-ECR-0370,ODRF-RSCOPE-DPCBRT-0370,ODRF-RSCOPE-DPCBRR-0370,ODRF-RSCOPE-DPCB-0370,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_decision_fields_filled,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01478,ODRF-RSCOPE-DPCBRT-ECR-0370,ODRF-RSCOPE-DPCBRT-0370,ODRF-RSCOPE-DPCBRR-0370,ODRF-RSCOPE-DPCB-0370,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_decision_fields_filled,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01479,ODRF-RSCOPE-DPCBRT-ECR-0370,ODRF-RSCOPE-DPCBRT-0370,ODRF-RSCOPE-DPCBRR-0370,ODRF-RSCOPE-DPCB-0370,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_decision_fields_filled,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01480,ODRF-RSCOPE-DPCBRT-ECR-0370,ODRF-RSCOPE-DPCBRT-0370,ODRF-RSCOPE-DPCBRR-0370,ODRF-RSCOPE-DPCB-0370,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01481,ODRF-RSCOPE-DPCBRT-ECR-0371,ODRF-RSCOPE-DPCBRT-0371,ODRF-RSCOPE-DPCBRR-0371,ODRF-RSCOPE-DPCB-0371,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_criteria_decisions_recorded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01482,ODRF-RSCOPE-DPCBRT-ECR-0371,ODRF-RSCOPE-DPCBRT-0371,ODRF-RSCOPE-DPCBRR-0371,ODRF-RSCOPE-DPCB-0371,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_criteria_decisions_recorded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01483,ODRF-RSCOPE-DPCBRT-ECR-0371,ODRF-RSCOPE-DPCBRT-0371,ODRF-RSCOPE-DPCBRR-0371,ODRF-RSCOPE-DPCB-0371,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_criteria_decisions_recorded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01484,ODRF-RSCOPE-DPCBRT-ECR-0371,ODRF-RSCOPE-DPCBRT-0371,ODRF-RSCOPE-DPCBRR-0371,ODRF-RSCOPE-DPCB-0371,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01485,ODRF-RSCOPE-DPCBRT-ECR-0372,ODRF-RSCOPE-DPCBRT-0372,ODRF-RSCOPE-DPCBRR-0372,ODRF-RSCOPE-DPCB-0372,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,evidence_value_reviewed_or_explicitly_absent,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01486,ODRF-RSCOPE-DPCBRT-ECR-0372,ODRF-RSCOPE-DPCBRT-0372,ODRF-RSCOPE-DPCBRR-0372,ODRF-RSCOPE-DPCB-0372,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,evidence_value_reviewed_or_explicitly_absent,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01487,ODRF-RSCOPE-DPCBRT-ECR-0372,ODRF-RSCOPE-DPCBRT-0372,ODRF-RSCOPE-DPCBRR-0372,ODRF-RSCOPE-DPCB-0372,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,evidence_value_reviewed_or_explicitly_absent,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01488,ODRF-RSCOPE-DPCBRT-ECR-0372,ODRF-RSCOPE-DPCBRT-0372,ODRF-RSCOPE-DPCBRR-0372,ODRF-RSCOPE-DPCB-0372,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,evidence_value_reviewed_or_explicitly_absent,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01489,ODRF-RSCOPE-DPCBRT-ECR-0373,ODRF-RSCOPE-DPCBRT-0373,ODRF-RSCOPE-DPCBRR-0373,ODRF-RSCOPE-DPCB-0373,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_text_prohibition_confirmed,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01490,ODRF-RSCOPE-DPCBRT-ECR-0373,ODRF-RSCOPE-DPCBRT-0373,ODRF-RSCOPE-DPCBRR-0373,ODRF-RSCOPE-DPCB-0373,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_text_prohibition_confirmed,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01491,ODRF-RSCOPE-DPCBRT-ECR-0373,ODRF-RSCOPE-DPCBRT-0373,ODRF-RSCOPE-DPCBRR-0373,ODRF-RSCOPE-DPCB-0373,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_text_prohibition_confirmed,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01492,ODRF-RSCOPE-DPCBRT-ECR-0373,ODRF-RSCOPE-DPCBRT-0373,ODRF-RSCOPE-DPCBRR-0373,ODRF-RSCOPE-DPCB-0373,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01493,ODRF-RSCOPE-DPCBRT-ECR-0374,ODRF-RSCOPE-DPCBRT-0374,ODRF-RSCOPE-DPCBRR-0374,ODRF-RSCOPE-DPCB-0374,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_system_scope_decision_bounded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01494,ODRF-RSCOPE-DPCBRT-ECR-0374,ODRF-RSCOPE-DPCBRT-0374,ODRF-RSCOPE-DPCBRR-0374,ODRF-RSCOPE-DPCB-0374,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_system_scope_decision_bounded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01495,ODRF-RSCOPE-DPCBRT-ECR-0374,ODRF-RSCOPE-DPCBRT-0374,ODRF-RSCOPE-DPCBRR-0374,ODRF-RSCOPE-DPCB-0374,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_system_scope_decision_bounded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01496,ODRF-RSCOPE-DPCBRT-ECR-0374,ODRF-RSCOPE-DPCBRT-0374,ODRF-RSCOPE-DPCBRR-0374,ODRF-RSCOPE-DPCB-0374,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,source_system_scope_decision_bounded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01497,ODRF-RSCOPE-DPCBRT-ECR-0375,ODRF-RSCOPE-DPCBRT-0375,ODRF-RSCOPE-DPCBRR-0375,ODRF-RSCOPE-DPCB-0375,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_line_span_gate_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01498,ODRF-RSCOPE-DPCBRT-ECR-0375,ODRF-RSCOPE-DPCBRT-0375,ODRF-RSCOPE-DPCBRR-0375,ODRF-RSCOPE-DPCB-0375,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_line_span_gate_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01499,ODRF-RSCOPE-DPCBRT-ECR-0375,ODRF-RSCOPE-DPCBRT-0375,ODRF-RSCOPE-DPCBRR-0375,ODRF-RSCOPE-DPCB-0375,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_line_span_gate_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01500,ODRF-RSCOPE-DPCBRT-ECR-0375,ODRF-RSCOPE-DPCBRT-0375,ODRF-RSCOPE-DPCBRR-0375,ODRF-RSCOPE-DPCB-0375,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_line_span_gate_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01501,ODRF-RSCOPE-DPCBRT-ECR-0376,ODRF-RSCOPE-DPCBRT-0376,ODRF-RSCOPE-DPCBRR-0376,ODRF-RSCOPE-DPCB-0376,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01502,ODRF-RSCOPE-DPCBRT-ECR-0376,ODRF-RSCOPE-DPCBRT-0376,ODRF-RSCOPE-DPCBRR-0376,ODRF-RSCOPE-DPCB-0376,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01503,ODRF-RSCOPE-DPCBRT-ECR-0376,ODRF-RSCOPE-DPCBRT-0376,ODRF-RSCOPE-DPCBRR-0376,ODRF-RSCOPE-DPCB-0376,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01504,ODRF-RSCOPE-DPCBRT-ECR-0376,ODRF-RSCOPE-DPCBRT-0376,ODRF-RSCOPE-DPCBRR-0376,ODRF-RSCOPE-DPCB-0376,ODRF-RSCOPE-DPC-047,ODRF-RSCOPE-EVID-DEC-047,ODRF-RSCOPE-EVID-047,ODRF-RSCOPE-ECR-CRIT-047,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01505,ODRF-RSCOPE-DPCBRT-ECR-0377,ODRF-RSCOPE-DPCBRT-0377,ODRF-RSCOPE-DPCBRR-0377,ODRF-RSCOPE-DPCB-0377,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01506,ODRF-RSCOPE-DPCBRT-ECR-0377,ODRF-RSCOPE-DPCBRT-0377,ODRF-RSCOPE-DPCBRR-0377,ODRF-RSCOPE-DPCB-0377,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01507,ODRF-RSCOPE-DPCBRT-ECR-0377,ODRF-RSCOPE-DPCBRT-0377,ODRF-RSCOPE-DPCBRR-0377,ODRF-RSCOPE-DPCB-0377,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01508,ODRF-RSCOPE-DPCBRT-ECR-0377,ODRF-RSCOPE-DPCBRT-0377,ODRF-RSCOPE-DPCBRR-0377,ODRF-RSCOPE-DPCB-0377,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01509,ODRF-RSCOPE-DPCBRT-ECR-0378,ODRF-RSCOPE-DPCBRT-0378,ODRF-RSCOPE-DPCBRR-0378,ODRF-RSCOPE-DPCB-0378,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01510,ODRF-RSCOPE-DPCBRT-ECR-0378,ODRF-RSCOPE-DPCBRT-0378,ODRF-RSCOPE-DPCBRR-0378,ODRF-RSCOPE-DPCB-0378,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01511,ODRF-RSCOPE-DPCBRT-ECR-0378,ODRF-RSCOPE-DPCBRT-0378,ODRF-RSCOPE-DPCBRR-0378,ODRF-RSCOPE-DPCB-0378,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01512,ODRF-RSCOPE-DPCBRT-ECR-0378,ODRF-RSCOPE-DPCBRT-0378,ODRF-RSCOPE-DPCBRR-0378,ODRF-RSCOPE-DPCB-0378,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-01513,ODRF-RSCOPE-DPCBRT-ECR-0379,ODRF-RSCOPE-DPCBRT-0379,ODRF-RSCOPE-DPCBRR-0379,ODRF-RSCOPE-DPCB-0379,ODRF-RSCOPE-DPC-048,ODRF-RSCOPE-EVID-DEC-048,ODRF-RSCOPE-EVID-048,ODRF-RSCOPE-ECR-CRIT-048,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,all_criteria_decisions_recorded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
