"Lane","Path","RelativePath","Extension","Bytes","LastWriteUtc","SHA256"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\AUTHORITY_AND_FABLE_PACKET_INDEX.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_WHOLE_CORPUS_212DFB1_AUTHORITY_PICKUP_20260706\AUTHORITY_AND_FABLE_PACKET_INDEX.csv",".csv","11517","2026-07-06T08:07:12.8035891Z","DED8A825382A5D4263EEDB1D1A3F4B0D5D0CEAA931B44BF15724DE970CB5534C"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\SHA256SUMS.txt","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\SHA256SUMS.txt",".txt","1568","2026-07-06T08:06:45.8482601Z","79FF74B54C3CD63153A2C97B91FCE3FA67C3FCFB237BDA8B91D383FE99A0DC1B"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\MANIFEST.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\MANIFEST.csv",".csv","3578","2026-07-06T08:06:45.7969842Z","08E8FD015036B8120B2627F1F965D4B4EE37D90928D4BFE940F39227C0FCB1F0"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\logs\LOGBOOK_EXCERPT_20260706.md","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\logs\LOGBOOK_EXCERPT_20260706.md",".md","440","2026-07-06T08:06:45.6968656Z","666011F6B283E6EECA6298B16AA38B38055A8F2A8A053D8BA4C4CDB0EC56AF09"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\B3_UPLOADER_READY_SUMMARY.md","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\B3_UPLOADER_READY_SUMMARY.md",".md","610","2026-07-06T08:06:45.6948591Z","87B8F51FE1D9386114E6F5EE9AF69961B1DBE1FC8D7A473CC421F9D711B92A42"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\README.md","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\README.md",".md","669","2026-07-06T08:06:45.6733065Z","B7C8B052D36C05B2A795EF55D7594BF0B049810AAE5CB677A77332579104BF57"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\BLOCKER_RECOVERY_ROWS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\BLOCKER_RECOVERY_ROWS.csv",".csv","513","2026-07-06T08:06:45.6474746Z","32FB29BC16492C7126B94C70B17DBA37AAD4D080751DC87DC6C652BFFDF575F4"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\SUMMARY.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\SUMMARY.csv",".csv","739","2026-07-06T08:06:45.6454651Z","27A352D5A2011D72CCDA701FCF7F96290CD3A47BAEC13636EBF38FF12663182A"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\ADVERSE_EVIDENCE_LEDGER.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\ADVERSE_EVIDENCE_LEDGER.csv",".csv","638","2026-07-06T08:06:45.6397038Z","BA293E56903D67AD5684E10908BEA75300983ABFD7BD68EA0D9010B617C673E2"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_SOURCE_USE_LEDGER.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_SOURCE_USE_LEDGER.csv",".csv","1032","2026-07-06T08:06:45.6356902Z","04C9BCF7CD8526F617EE5C3F46234851E50494B19A6405505E95A4171155E00E"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_DO_NOT_USE_NORMALIZATION_CHECKS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_DO_NOT_USE_NORMALIZATION_CHECKS.csv",".csv","620","2026-07-06T08:06:45.5684449Z","61F31284F8B7E9571557E99909836FF93565C0EE8D7D556853285686B3755C3B"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_MARGINAL_INTELLIGIBILITY_LEDGER.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_MARGINAL_INTELLIGIBILITY_LEDGER.csv",".csv","626","2026-07-06T08:06:45.5644225Z","F026148791AB4A0501C56360C19DA579A19B9AAC1943CADAC2A19ABA23C40A59"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_BRANCH_WEIGHT_NOTES.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FABLE_BRANCH_WEIGHT_NOTES.csv",".csv","596","2026-07-06T08:06:45.5626783Z","3186398629C21BDFCE0E3A2865415490E3BA47C95B6EF579EC5B2748A4AE4E38"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FORMULA_NEIGHBORING_USAGE_NOTES.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\FORMULA_NEIGHBORING_USAGE_NOTES.csv",".csv","695","2026-07-06T08:06:45.5546538Z","52CB216D58C6E05AE09B6DEA13E81C3FD87A4C5F29985928738DD89DC543F4EA"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\PAPER03_TERM_ALTERNATIVES.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\PAPER03_TERM_ALTERNATIVES.csv",".csv","1196","2026-07-06T08:06:45.5526492Z","611A4D5F5B98C9B918F32BC2E1F008EF8947A5E97543B11A5ACA9BB93E477533"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\TECHNICAL_LAYOUT_EXCLUSION_EVIDENCE.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\TECHNICAL_LAYOUT_EXCLUSION_EVIDENCE.csv",".csv","635","2026-07-06T08:06:45.5506426Z","97927AA70558F646377BE6D38ABA19DF908CFF0C91B058825B8EF194C4CD311F"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\SOURCE_WITNESS_RECOVERY_RECORDS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\SOURCE_WITNESS_RECOVERY_RECORDS.csv",".csv","3289","2026-07-06T08:06:45.5448856Z","475939C221787F7835E2AB24E24D3AE633ABEC31E3F87146BE6DE088D35A849F"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\generated-draft\PAPER03_SOURCE_GATED_PRETRANSLATION_ROWS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706\generated-draft\PAPER03_SOURCE_GATED_PRETRANSLATION_ROWS.csv",".csv","18660","2026-07-06T08:06:45.5428782Z","CCF7EEB3D6EA7ABABF89AF4E8558FE6617E914E5D9DD98D2B9C1C0915404513A"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SHA256_VERIFICATION_20260706.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SHA256_VERIFICATION_20260706.csv",".csv","1434","2026-07-06T08:05:59.3470987Z","D7BEA9DCE5E6806333AFB942B980693838A0F73153A4170235D427503202C99B"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SHA256SUMS.txt","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SHA256SUMS.txt",".txt","856","2026-07-06T08:05:59.3433471Z","9B55798728808197AF2C90D1BE8640969B48851B51FAB19BC0696224C1490AA6"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\MANIFEST.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\MANIFEST.csv",".csv","2198","2026-07-06T08:05:59.3413387Z","4CFCD8F7997C8430D54091EC16804D7FA670EA1A2624A0FCEA25BAD318FE19C7"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\README.md","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\README.md",".md","704","2026-07-06T08:05:59.2899138Z","DF8F15CC24167B9C1BCBAA0B3FAD888040E3BDC279CC34709FD2CF81890841EA"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SUMMARY_COUNTS_212DFB_SOURCE_CONTEXT_EXTRACTION.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SUMMARY_COUNTS_212DFB_SOURCE_CONTEXT_EXTRACTION.csv",".csv","270","2026-07-06T08:05:59.2879055Z","015B14F4529C97EDA27C9A354BFCBA66B578216657CCC11A4980DCC58C4D6D3E"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\TAJIK_DISCOVERY_EXTRACTION_BLOCKERS_212DFB.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\TAJIK_DISCOVERY_EXTRACTION_BLOCKERS_212DFB.csv",".csv","6308","2026-07-06T08:05:59.2858973Z","555D2B4255780AED2653E5106876A55EB34A8A6BF197C29A0B3EEB55368EEFB6"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\B3_UPLOADER_READY_SUMMARY_212DFB_SOURCE_CONTEXT_EXTRACTION.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\B3_UPLOADER_READY_SUMMARY_212DFB_SOURCE_CONTEXT_EXTRACTION.csv",".csv","632","2026-07-06T08:05:59.2858973Z","467AA14BBE52B81B5BA13D78D58B76348C692E678871F761A5F8E68193F15A09"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SOURCE_CONTEXT_EXTRACTION_COUNTS_212DFB.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SOURCE_CONTEXT_EXTRACTION_COUNTS_212DFB.csv",".csv","1712","2026-07-06T08:05:59.2838879Z","46579A17D5E2166938B845AAB329B15847E954ACD725716A951C867032BD851D"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SOURCE_CONTEXT_EXTRACTIONS_BY_SUBLANE_212DFB.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SOURCE_CONTEXT_EXTRACTIONS_BY_SUBLANE_212DFB.csv",".csv","200151","2026-07-06T08:05:59.2818785Z","70EC8E0B32C211A7F4AEEF5D3DA12E4B227EE9F12A55F258EF3ED5250A75EFF9"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SOURCE_BODY_SCAN_COVERAGE_212DFB.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\SOURCE_BODY_SCAN_COVERAGE_212DFB.csv",".csv","21241","2026-07-06T08:05:59.2781291Z","F8A0E9BA0C70A3EFE5352722CFFB2931305FC694B977F64FB65C28C9DD14E6D7"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\PATTERN_LEDGER_212DFB.csv","noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_SOURCE_CONTEXT_EXTRACTION_CONTINUATION_20260706\PATTERN_LEDGER_212DFB.csv",".csv","2579","2026-07-06T08:05:59.2741169Z","1B0B4377EE3A29850F3CA947971C3A2DF73F62652F314E7B7E50C7165C6505E0"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706.zip.sha256","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706.zip.sha256",".sha256","138","2026-07-06T08:05:42.2535526Z","158A0F114FAADA3B42F6C0D62DF74D7D73284AC27B3876EAC572C927EE05D9E2"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706.zip","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706.zip",".zip","25228732","2026-07-06T08:05:42.1979214Z","9DD8D1AEBF659665AEE04E2B3FCAA7E4038E63B47B09255093DD3E75B070AFF3"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\SHA256SUMS.txt","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\SHA256SUMS.txt",".txt","1826","2026-07-06T08:05:40.7940976Z","9E0AB31EE2ECE388E54290A29CA2F64A7A6DAD7B28821F6D4B074D43352F9DCA"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\MANIFEST.json","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\MANIFEST.json",".json","13591","2026-07-06T08:05:40.7940976Z","E74E07297095C0035F549E7B223F13F26D63BD5BF7AA4E8568542E4B360039BE"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\MANIFEST.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\MANIFEST.csv",".csv","11350","2026-07-06T08:05:40.7883345Z","17D7056938599D631A1C6F23398697687FAF2611D1CEE8FEBD89A173AB8938AF"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\README.md","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\README.md",".md","1281","2026-07-06T08:05:40.5737256Z","03D54F64FAD469E679CD665D83057B72F8697A2B1489B70D410427E68F70C199"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_SUMMARY.json","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_SUMMARY.json",".json","1938","2026-07-06T08:05:40.5737256Z","6D323A45D8025EF2B709ED558A1E939231E92776EED11A16ADC6F89E0EDB3DA9"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_B3_UPLOADER_ROUTE.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_B3_UPLOADER_ROUTE.csv",".csv","1836","2026-07-06T08:05:40.5697101Z","79AA850C223D64FDAC5AEDD0687DB2EB59CD0D60609D4C84596F96CD44E52589"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_VERIFICATION.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_VERIFICATION.csv",".csv","1375","2026-07-06T08:05:40.5697101Z","ECA741CDC772F73F21BF589D69C0847925402D9E47269BE358AF98B1E6C86111"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_PAYLOAD_ZIPS_INCLUDED.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_PAYLOAD_ZIPS_INCLUDED.csv",".csv","1057","2026-07-06T08:05:40.5682176Z","392429FE18B5439D8557A910C42250D0084D1F8A090700C8C9C256F35623D504"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_FABLE_SOURCE_USE_ADVERSE_ROLLUP.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_FABLE_SOURCE_USE_ADVERSE_ROLLUP.csv",".csv","11001","2026-07-06T08:05:40.5655109Z","6B24AF5994EEA2AC6A8998AFF1CBA6F82619516E4928695E869586C89341C89D"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_SIBLING_MUTUAL_WATCH_STATUS.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_SIBLING_MUTUAL_WATCH_STATUS.csv",".csv","713","2026-07-06T08:05:40.5655109Z","7775F2733B6D9065077FEFDADCFD0884348B11A042524A5EFF3C9C940DE4F81E"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_GAP_DO_NOT_USE_GUARDRAILS.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_GAP_DO_NOT_USE_GUARDRAILS.csv",".csv","36952","2026-07-06T08:05:40.5635044Z","382794A08BDC28A0C44DFA3BBB8EA45447CAE25716C022EA63BAFD9150EBDA88"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_FORMULA_NEIGHBORING_USAGE_NOTES.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_FORMULA_NEIGHBORING_USAGE_NOTES.csv",".csv","43058","2026-07-06T08:05:40.5608151Z","ECB3525B7A7D1C47495BC9DA2B3C95DF34AC4F3D90E63B3776DE243B190981D4"
"noether-cjk-native-source-evidence","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_TERM_REGISTER_ALTERNATIVES.csv","noether-cjk-native-source-evidence\outputs\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706\CJK_NATIVE_212DFB_SOURCE_GATED_PRETRANSLATION_INTERLINEAR_20260706_TERM_REGISTER_ALTERNATIVES.csv",".csv","40281","2026-07-06T08:05:40.5571252Z","841F1666E2AFEB8506C66E6E0095236298F6E47C9267A1DCBEF4B0950AEA1BE7"
