"unit_id","source_document_sha256","source_lines","source_unit_sha256_lf","target_path","target_unit_sha256_raw","target_document_sha256_expanded_lf","status","review_evidence"
"EXPOSE_VII_S2_2_2_2_PROPOSITION","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9292-9320","73B302257E5BF450F2513CF332B92ADCB432E3BCEE32FD9788D6E8A241D734EF","units/EXPOSE_VII_S2_2_2_2_PROPOSITION_ES.tex","06BB04B9F2ACA9DB341C92A57E1FD37C47FBA2E15E1D02385C69BB421DC226A6","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Proposition 2.2.2 retained; source slice SHA256 73B302257E5BF450F2513CF332B92ADCB432E3BCEE32FD9788D6E8A241D734EF and target SHA256 06BB04B9F2ACA9DB341C92A57E1FD37C47FBA2E15E1D02385C69BB421DC226A6; 29/29 body lines, 10/10 inline spans, six displays and 47/47 control sequences verified; odd vanishing, cup-product algebra, polynomial quotient and inverse trace map checked"
"EXPOSE_VII_S2_2_2_PROOF_AND_LEMMA","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9322-9357","3872AF67E365945EA24ED93CD4C67D4FFE038342DA52672BEFF19059F5AB4129","units/EXPOSE_VII_S2_2_2_PROOF_AND_LEMMA_ES.tex","D6B1388FEC2BD4AFEC1676D1AB372678095765FD464D9AFCD8BA412F695C8614","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; proof opening and Lemma 2.2.3 retained; source slice SHA256 3872AF67E365945EA24ED93CD4C67D4FFE038342DA52672BEFF19059F5AB4129 and target SHA256 D6B1388FEC2BD4AFEC1676D1AB372678095765FD464D9AFCD8BA412F695C8614; 36/36 body lines, 26/26 ordered math fragments, 60/60 controls and six displays verified; proper base change, fiber reduction, projective-space induction and compact-support localization checked"
"EXPOSE_VII_S2_2_2_PROOF_END_AND_COROLLARY","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9359-9387","E9B31C53E5697AF5F0B1120A3FEC78304E6B9413275974C6C5C1E5516212283C","units/EXPOSE_VII_S2_2_2_PROOF_END_AND_COROLLARY_ES.tex","33D0BE57113BE146290B01737D83EA3D92F9408C7819FC6660D7097DB08CDD76","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; proof conclusion and Corollary 2.2.4 retained; source slice SHA256 E9B31C53E5697AF5F0B1120A3FEC78304E6B9413275974C6C5C1E5516212283C and target SHA256 33D0BE57113BE146290B01737D83EA3D92F9408C7819FC6660D7097DB08CDD76; 29/29 body lines, 13/13 inline spans, three displays, 50/50 controls and exact diagram structure verified; free generator reduction, trace/fundamental-class compatibility and derived global-sections isomorphism checked"
"EXPOSE_VII_S2_2_2_5_AND_S3_3_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9389-9436","1A6B4A9CE6CD1D3A7F249F8778869463749C2B19D277316D54DD047B5968FAB5","units/EXPOSE_VII_S2_2_2_5_AND_S3_3_2_ES.tex","4D5758EB09CE73467DDF549F73F6EB9E1C55C76C35392A48EE5339CB73AFB3CF","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Corollary 2.2.6 and Chern-class construction through Definition 3.2 retained; source slice SHA256 1A6B4A9CE6CD1D3A7F249F8778869463749C2B19D277316D54DD047B5968FAB5 and target SHA256 4D5758EB09CE73467DDF549F73F6EB9E1C55C76C35392A48EE5339CB73AFB3CF; 48/48 body lines, 57/57 math fragments, 64/64 controls and seven displays verified; projective-bundle basis, dual bundle, relation (3.1), rank-stratum product and completed total class checked"
"EXPOSE_VII_S3_3_3_TO_3_5","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9438-9475","F9B1E5A9282898CF31A946CE6D4C051096CE929E1050421828A92128C8DE69C4","units/EXPOSE_VII_S3_3_3_TO_3_5_ES.tex","8D954CB6952F0951B73B3D804EAF6794287D7766AD4EAFBE26A13FAE40868D0D","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; §3.3, Proposition 3.4 and Corollary 3.5 retained; source slice SHA256 F9B1E5A9282898CF31A946CE6D4C051096CE929E1050421828A92128C8DE69C4 and target SHA256 8D954CB6952F0951B73B3D804EAF6794287D7766AD4EAFBE26A13FAE40868D0D; 38/38 body lines, 20/20 inline spans, six displays and 44/44 controls verified; normalization, base-change stability, Whitney additivity and completed total-class multiplicativity checked"
"EXPOSE_VII_S3_PROOF_3_4_AND_LEMMA_3_6","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9477-9520","7F8803DCF054BA44EC43B1C4848610003A87C2A6391E6F4D35988E07FA888610","units/EXPOSE_VII_S3_PROOF_3_4_AND_LEMMA_3_6_ES.tex","3A5B64258EEF89D1E41F2855E3F4C79EF91DBEF6329FCDC13D6BAD99EF5C5842","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one canonical lowercase cross-reference correction and clean isolated two-pass compile/render 2026-07-18; proof of Proposition 3.4 through Lemma 3.6 retained; source slice SHA256 7F8803DCF054BA44EC43B1C4848610003A87C2A6391E6F4D35988E07FA888610 and final target SHA256 3A5B64258EEF89D1E41F2855E3F4C79EF91DBEF6329FCDC13D6BAD99EF5C5842; 44/44 body lines, 29/29 inline spans, seven displays and 57/57 controls verified; dual-bundle normalization, invertible quotients, flag-scheme fiber product, total Chern formula and pullback injectivity checked"
"EXPOSE_VII_S3_PROOF_LEMMA_3_6_OPENING","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9522-9565","70752934537F397B6F17F279F8D30F18E1A447050AC064507C47265F0631C54A","units/EXPOSE_VII_S3_PROOF_LEMMA_3_6_OPENING_ES.tex","384049002E7407FE604E885CD69331D6732897FC3D812E255A61FD6C75199356","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, canonical lowercase and source-punctuation repairs, and clean isolated two-pass compile/render 2026-07-18; splitting-principle proof of Lemma 3.6 retained; source slice SHA256 70752934537F397B6F17F279F8D30F18E1A447050AC064507C47265F0631C54A and final target SHA256 384049002E7407FE604E885CD69331D6732897FC3D812E255A61FD6C75199356; 44/44 body lines, 35/35 math fragments, nine displays, 77/77 controls and three tags verified; flag filtration, invertible ideals, graded symmetric-algebra sequence, Gysin map and projection formula checked; authority's omitted rank-one hypothesis in Lemma 3.6.1 recorded without silent mathematical alteration"
"EXPOSE_VII_S3_PROOF_LEMMA_3_6_END_AND_COROLLARY","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9566-9610","E6C0871CFD6DCFBE87C635F0135255F6DED895A26EAB4BF673EFF0D3C64FB47F","units/EXPOSE_VII_S3_PROOF_LEMMA_3_6_END_AND_COROLLARY_ES.tex","7E8BE7CF38CA83D53F0D1679AB584BBDD0408F805F1302FB3E4D54A9B8A103CF","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; conclusion of Lemma 3.6 and Corollary 3.7 retained; source slice SHA256 E6C0871CFD6DCFBE87C635F0135255F6DED895A26EAB4BF673EFF0D3C64FB47F and target SHA256 7E8BE7CF38CA83D53F0D1679AB584BBDD0408F805F1302FB3E4D54A9B8A103CF; 45/45 body lines, 16/16 inline spans, nine displays, 69/69 controls, tag (3.6.5) and three-item statement verified; ascending induction, projection formula, vanishing above rank, determinant/top exterior-power identity and flag proof checked; authority's repeated alpha pullback retained"
"EXPOSE_VII_S3_3_8_OPENING_AND_PROPOSITION","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9612-9654","646A68D4332C39162BC2EDE47AD2A057FEEAC3BBDE5C195EA63472F517842555","units/EXPOSE_VII_S3_3_8_OPENING_AND_PROPOSITION_ES.tex","115C894F97E35B7C093F5B91B9F4CEC5BF7C34A91722728ABAC3C0ABA315B8DF","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one canonical preposition correction, four TeX-safe étale-site substitutions and clean isolated two-pass compile/render 2026-07-18; comparison setup and Proposition 3.8.5 retained; source slice SHA256 646A68D4332C39162BC2EDE47AD2A057FEEAC3BBDE5C195EA63472F517842555 and final target SHA256 115C894F97E35B7C093F5B91B9F4CEC5BF7C34A91722728ABAC3C0ABA315B8DF; 43/43 body lines, 28/28 inline spans, eight displays and normalized 106/106 controls verified; locally compact topology, topological Chern classes, comparison of ringed topoi, structural-ring map, roots-of-unity map and inverse-image compatibility checked"
"EXPOSE_VII_S3_3_8_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9656-9692","A0461317B0E0DDEA47B38E260000C208758691E68708476F66F19EE5473D125F","units/EXPOSE_VII_S3_3_8_PROOF_ES.tex","AB7CCF571C8C3A9123B8B147C086C6F75D2F078CBC28FF0C8557A949E8F11A77","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, TeX-safe étale-site repair, root normalization to the established project notation and clean isolated/full compile 2026-07-18; proof of Proposition 3.8.5 retained; source slice SHA256 A0461317B0E0DDEA47B38E260000C208758691E68708476F66F19EE5473D125F and final target SHA256 AB7CCF571C8C3A9123B8B147C086C6F75D2F078CBC28FF0C8557A949E8F11A77; 37/37 body lines, 12/12 math fragments, six displays, normalized 86/86 controls, three tags and exact comparison diagram verified; Kummer boundary, analytic first Chern class and exponential-sequence comparison checked; authority's likely missing X(C) in an analytic H^2 target retained and recorded"
"EXPOSE_VII_S3_3_9","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9694-9721","7E9A8CAEAA6CA9BADE6CB9B4A1D2343DF27DE65166CA69043BF3EF8790808EBC","units/EXPOSE_VII_S3_3_9_ES.tex","D95A0E17F461AB2493026EF060DD907275605C55FE43349241249F407C8A4A24","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one anterior-reference correction and clean isolated two-pass compile/render 2026-07-18; integral/rational ell-adic and Chow-valued Chern classes retained; source slice SHA256 7E9A8CAEAA6CA9BADE6CB9B4A1D2343DF27DE65166CA69043BF3EF8790808EBC and final target SHA256 D95A0E17F461AB2493026EF060DD907275605C55FE43349241249F407C8A4A24; 28/28 body lines, 23/23 inline spans, five displays and 57/57 controls verified; projective limit, rationalization, Chow ring, Picard/divisor isomorphism and uniqueness comparison checked; master Pic operator added for exact integration"
"EXPOSE_VII_S4_TITLE_THEOREM_AND_VARIANTS","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9723-9759","91AFB436F0B26EA0FADF433FB9F8A14D6EE962C4CB2482F7E4E132DD01A90864","units/EXPOSE_VII_S4_TITLE_THEOREM_AND_VARIANTS_ES.tex","E01EE5BE8F6E854EFB956E02ADB0DA2D3758BF53823BCA974F000C15337C326C","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; §4 title, self-intersection theorem and three variants retained; source slice SHA256 91AFB436F0B26EA0FADF433FB9F8A14D6EE962C4CB2482F7E4E132DD01A90864 and target SHA256 E01EE5BE8F6E854EFB956E02ADB0DA2D3758BF53823BCA974F000C15337C326C; 37/37 body lines, 31/31 math fragments, five displays and 42/42 controls verified; local/global Gysin maps, cup products by the fundamental class, pull-push formula, ell-adic/support variants and twists checked; authority's historically reversed normal/conormal label for J/J^2 retained and recorded"
"EXPOSE_VII_S4_BLOWUP_AND_LEMMA_4_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9761-9801","A4DCCF2A0F803B373F82D70A835568E9FAA75381395352182021B79304D36320","units/EXPOSE_VII_S4_BLOWUP_AND_LEMMA_4_2_ES.tex","E0C821A0F7B1A31698C51E9D9E0F44930F5B9ACBA1F07DCD07CF1897CC8F759B","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula and native-terminology audit with clean isolated two-pass compile/render 2026-07-18; blow-up construction, Lemma 4.2 and Observation 4.3 retained; source slice SHA256 A4DCCF2A0F803B373F82D70A835568E9FAA75381395352182021B79304D36320 and target SHA256 E0C821A0F7B1A31698C51E9D9E0F44930F5B9ACBA1F07DCD07CF1897CC8F759B; 41/41 body lines, 23/23 inline spans, seven displays, 42/42 controls and exact Cartesian square verified; regular immersion, exceptional divisor, supported pull-push maps, projection formula and degree-zero normalization checked; explosión terminology confirmed against institutional Spanish sources"
"EXPOSE_VII_S4_PROOF_4_1_I","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9803-9837","E4C3D3B121415488610125F6AB9C486B28521317301C5656162B697C37C671E9","units/EXPOSE_VII_S4_PROOF_4_1_I_ES.tex","678F3302DE5CFF753E9E5DA539CEFF96BDE9E1CE0499B00AA11536D5CF25C830","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; first part of the proof of Theorem 4.1 retained; source slice SHA256 E4C3D3B121415488610125F6AB9C486B28521317301C5656162B697C37C671E9 and target SHA256 678F3302DE5CFF753E9E5DA539CEFF96BDE9E1CE0499B00AA11536D5CF25C830; 35/35 body lines, 13/13 math fragments, eight displays, 38/38 controls and tags 4.1.1-4.1.2 verified; projection reduction, local Gysin, exceptional pullback, xi class and signed identity checked"
"EXPOSE_VII_S4_PROOF_4_1_II","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9838-9867","56FD0A81B6B5EE6BC1DFE4689964391283C6F02B2AEB3F6F6BF9BD50B62ECE39","units/EXPOSE_VII_S4_PROOF_4_1_II_ES.tex","EFEF216B267B446F9607B2CB004B10D70B9839F54D0BD52026CBFD3C03C62F4C","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; second part of the proof of Theorem 4.1 retained; source slice SHA256 56FD0A81B6B5EE6BC1DFE4689964391283C6F02B2AEB3F6F6BF9BD50B62ECE39 and target SHA256 EFEF216B267B446F9607B2CB004B10D70B9839F54D0BD52026CBFD3C03C62F4C; 30/30 body lines, six inline spans, six displays, 43/43 controls and tags 4.1.3-4.1.5 verified; projective-bundle decomposition, dual Chern relation, coefficient comparison, injectivity and normalized pushforward checked"
"EXPOSE_VII_S4_PROOF_4_1_END_TO_COR_4_5","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9868-9901","2F46ABE471A9977AD3BAE9DEE9BFF3CC1C2F204A8A95F2C6F28D49BCA05347AF","units/EXPOSE_VII_S4_PROOF_4_1_END_TO_COR_4_5_ES.tex","F83D9BAAB59208A8913F53EFCE0252AE7F0A510150661B794D4D9AC5A548C039","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one canonical pure-codimension correction and clean isolated two-pass compile/render 2026-07-18; end of Theorem 4.1, Observations 4.4 and Corollary 4.5 retained; source slice SHA256 2F46ABE471A9977AD3BAE9DEE9BFF3CC1C2F204A8A95F2C6F28D49BCA05347AF and final target SHA256 F83D9BAAB59208A8913F53EFCE0252AE7F0A510150661B794D4D9AC5A548C039; 34/34 body lines, 22/22 math fragments, five displays, 21/21 controls and tags 4.1.6-4.1.7 verified; pushforward normalization, purity extension, Chow-ring analogue, projection formula and product identity checked"
"EXPOSE_VII_S4_COROLLARIES_4_6_TO_4_8","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9903-9945","E0FBF5E0E4A20FE67CF0733B36EC378F3066D8B2A1CD5D2552872E73D283866E","units/EXPOSE_VII_S4_COROLLARIES_4_6_TO_4_8_ES.tex","A1D036A42E7FAC624BB4E78D21F558D05964C82467521D25F74F4B14B70B0ED7","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Corollaries 4.6-4.7 and Observation 4.8 retained; source slice SHA256 E0FBF5E0E4A20FE67CF0733B36EC378F3066D8B2A1CD5D2552872E73D283866E and target SHA256 A1D036A42E7FAC624BB4E78D21F558D05964C82467521D25F74F4B14B70B0ED7; 43/43 body lines, normalized 30/30 inline spans, seven displays and normalized 54/54 controls verified; vector-bundle section pushforward, normal/conormal sequence, zero-section cycle, zero scheme and ell-adic projective limit checked"
"EXPOSE_VII_S4_EULER_POINCARE","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9947-9992","641874126D8F38466B06CE5BCE741CEF93D3AAE43FC783018BE883E71E927C4B","units/EXPOSE_VII_S4_EULER_POINCARE_ES.tex","37379B6EBA44DF8E1B81D6D276196B2C9F7DE0A569EE8E0D7D707DBB2B40B15B","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; ell-adic Euler-Poincaré definition, Corollary 4.9, §4.10 and Proposition 4.11 retained; source slice SHA256 641874126D8F38466B06CE5BCE741CEF93D3AAE43FC783018BE883E71E927C4B and target SHA256 37379B6EBA44DF8E1B81D6D276196B2C9F7DE0A569EE8E0D7D707DBB2B40B15B; 46/46 body lines, 40/40 inline spans, eight displays and 86/86 controls verified; diagonal Gysin, projection/self-intersection, ell-independence, Chow/K-theory diagonal class and Hodge-cohomology formula checked; authority's Gr_top domain shorthand retained and recorded"
"EXPOSE_VII_S5_FLAG_SCHEMES_OPENING","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","9994-10033","F4501F3865EA07AA62B7C40085C3EA3D8B2FAE219C145642B5A297C2E6BB0956","units/EXPOSE_VII_S5_FLAG_SCHEMES_OPENING_ES.tex","6BDB9F351689A2129C2262E640BAB9D3595313D2D5B9521AB16A696824F2892A","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one idiomatic inverse-image preposition correction and clean isolated two-pass compile/render 2026-07-18; §5 flag-scheme construction and Proposition 5.2 retained; source slice SHA256 F4501F3865EA07AA62B7C40085C3EA3D8B2FAE219C145642B5A297C2E6BB0956 and final target SHA256 6BDB9F351689A2129C2262E640BAB9D3595313D2D5B9521AB16A696824F2892A; 40/40 body lines, 53/53 math fragments, seven displays, 58/58 controls and tag (5.1) verified; flag type/ranks, representable contravariant functor, universal filtration, complete-flag fiber product and derived direct-image decomposition checked"
"EXPOSE_VII_S5_PROOF_5_2_TO_PROPOSITION_5_4","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10035-10095","9128816C1FFBFC7B330012D2F0A6430607D2CE6176194C571DFE5D0813705403","units/EXPOSE_VII_S5_PROOF_5_2_TO_PROPOSITION_5_4_ES.tex","2BB635BBA3B447B5644F14B946F31026CD7726DAAD67607A4CAD3DF03D1F94A0","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; proof of Proposition 5.2, Corollary 5.3 and Proposition 5.4 retained; source slice SHA256 9128816C1FFBFC7B330012D2F0A6430607D2CE6176194C571DFE5D0813705403 and target SHA256 2BB635BBA3B447B5644F14B946F31026CD7726DAAD67607A4CAD3DF03D1F94A0; 61/61 body lines, 23/23 inline spans, twelve displays, 76/76 controls and tags Q/5.2.1 verified; projective-bundle factorization, odd vanishing, fiber reduction, Leray degeneration, Chern-generator polynomial map, ideal and multinomial free rank checked"
"EXPOSE_VII_S5_LEMMA_5_4_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10097-10122","10FAB9BC4EF69C838A9651911ADB36F31051FC32331144B6CAFBF2DEA6B25421","units/EXPOSE_VII_S5_LEMMA_5_4_1_ES.tex","7EBA4CEA52C007B5BAF55162AE394869D4A99B9EEC8073100B21440132297BB1","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, two canonical mapping-preposition corrections and clean isolated two-pass compile/render 2026-07-18; Lemma 5.4.1 retained; source slice SHA256 10FAB9BC4EF69C838A9651911ADB36F31051FC32331144B6CAFBF2DEA6B25421 and final target SHA256 7EBA4CEA52C007B5BAF55162AE394869D4A99B9EEC8073100B21440132297BB1; 26/26 body lines, 26/26 inline spans, four displays and 36/36 controls verified; symmetric-function quotient, blockwise polynomial injection and factorial module ranks checked"
"EXPOSE_VII_S5_PROOF_5_4_AND_PROPOSITION_5_5","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10124-10177","543918766445A4E7D70D2CF3AC20132751BDBA204F1C8D30CB678545C81F9188","units/EXPOSE_VII_S5_PROOF_5_4_AND_PROPOSITION_5_5_ES.tex","151308C061D179F284660E80748B2051D8550E3619CD6DD780F2446330DBA8B0","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, three canonical prose corrections and clean isolated two-pass compile/render 2026-07-18; proof of Proposition 5.4 and Proposition 5.5 retained; source slice SHA256 543918766445A4E7D70D2CF3AC20132751BDBA204F1C8D30CB678545C81F9188 and final target SHA256 151308C061D179F284660E80748B2051D8550E3619CD6DD780F2446330DBA8B0; 54/54 body lines, 70/70 math fragments, ten displays, 73/73 controls and exact Cartesian algebra square verified; complete/general flag reductions, factorial freeness, Q module, semilinear pullback and scalar-extension isomorphism checked; authority's known ill-typed Q(X,g^*L) formula retained and explicitly recorded rather than silently repaired"
"EXPOSE_VII_S5_RELATIVE_VARIANT_AND_PROPOSITION_5_6","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10179-10234","39062D7DABA6BDB95FA1FFECE0C72BC209246569A6AC3F6D8BE4CEF1C29A3BC6","units/EXPOSE_VII_S5_RELATIVE_VARIANT_AND_PROPOSITION_5_6_ES.tex","D3ABAEB0656D7BC5047D68338BD5E179C409C66684557A017057809FA6C4D807","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, canonical hacificar terminology correction and clean isolated two-pass compile/render 2026-07-18; relative variants and Proposition 5.6 retained; source slice SHA256 39062D7DABA6BDB95FA1FFECE0C72BC209246569A6AC3F6D8BE4CEF1C29A3BC6 and final target SHA256 D3ABAEB0656D7BC5047D68338BD5E179C409C66684557A017057809FA6C4D807; 56/56 body lines, 11/11 displays, 21/21 dollar-math pairs, four environments and 72/72 controls verified; both corrected R^n direct sums, R^{2i}/R^{2j} degrees, Chern edge map, local ideal, quotient and scalar-extension isomorphism checked"
"EXPOSE_VII_S6_TITLE_AND_PROPOSITION_6_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10236-10279","C685810C03C440801B3B2F7AF71CB028C27C13BDA76988D0DE9109849D79F0D2","units/EXPOSE_VII_S6_TITLE_AND_PROPOSITION_6_1_ES.tex","5A68A617A4A46C16313A3664491FD2ED1DF13114096189A3B2DEE9255435FFEE","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/diagram audit and clean isolated two-pass compile/render 2026-07-18; §6 title and Proposition 6.1 retained; source slice SHA256 C685810C03C440801B3B2F7AF71CB028C27C13BDA76988D0DE9109849D79F0D2 and target SHA256 5A68A617A4A46C16313A3664491FD2ED1DF13114096189A3B2DEE9255435FFEE; 44/44 body lines, seven displays, 31/31 inline-math bodies, 74/74 controls and two exact tikzcd squares with eight matching directed edges verified; group-scheme torsor twisting, smooth base change, adjunction and final composite direction checked"
"EXPOSE_VII_S6_PROPOSITION_6_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10281-10300","789317F827D230BF7F64EDB7CA4CB84BF02249EEFEF16BCF36888933E88A0B68","units/EXPOSE_VII_S6_PROPOSITION_6_2_ES.tex","0ECA97E751AFAE0E1C234460425B077A1C8FF5E61379CACBB58AF741CE733571","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/diagram audit and clean isolated two-pass compile/render 2026-07-18; Proposition 6.2 retained; source slice SHA256 789317F827D230BF7F64EDB7CA4CB84BF02249EEFEF16BCF36888933E88A0B68 and target SHA256 0ECA97E751AFAE0E1C234460425B077A1C8FF5E61379CACBB58AF741CE733571; 20/20 body lines, 34/34 ordered math fragments, 24/24 controls, three displays and exact four-edge Cartesian square verified; reductive split reduction, Borel quotient, proper/smooth base change, punctured vector bundles and Leray sequence checked; authority's erroneous SGA 4 XXII citation faithfully retained and linked to the errata"
"EXPOSE_VII_S6_REMARK_6_3_AND_COROLLARY_6_4","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10302-10314","64AC5BE3174C4CD776128AE04A06A3D78B1B68CFDD3B6F6E1B5B678252A3576A","units/EXPOSE_VII_S6_REMARK_6_3_AND_COROLLARY_6_4_ES.tex","6BBA40FC2EC01092CA56F6789ACE90B0804820EE2852047572CE8D99F27093AD","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, three canonical Spanish corrections and clean isolated two-pass compile/render 2026-07-18; Observation 6.3 and Corollary 6.4 retained; source slice SHA256 64AC5BE3174C4CD776128AE04A06A3D78B1B68CFDD3B6F6E1B5B678252A3576A and final target SHA256 6BBA40FC2EC01092CA56F6789ACE90B0804820EE2852047572CE8D99F27093AD; 13/13 body lines, one display, 17/17 dollar-math pairs and 21/21 controls verified; prime-to-characteristic torsion, comparison over the complex numbers, finite-etale quotient/reductive kernel extension and coproduct reduction checked"
