"master_row_id","origin_artifact","row_kind","lane","target_language_or_access_target","routed_consumer_lane","consumer_action","source_title","source_author_or_owner","topic_tags","evidence_tier","source_type","source_url","local_path","resolved_payload_path","local_payload_exists","local_payload_bytes","sha256_or_other_hash","file_index_hash","hash_matches_file_index","retrieval_status","license_or_access_signal","normalized_license_class","normalized_access_status","normalized_upload_policy","source_upload_policy_from_master","source_language","is_target_language_witness","is_source_level_tex_or_archive","is_pdf_docx_or_text_fallback","gap_or_blocker_note","non_claim_boundary","audit_boundary","created_utc"
"r3_gap_refresh::ar_damascus_prufer_arithmetical_ring_noetherian_pdf","r3_source_canon_gap_refresh","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Arabic source-canon gap refresh","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Prüfer ring and Arithmetical ring / حلقة برفير والحلقة الحسابية","Damascus University Journal for the Basic Sciences","Prüfer ring; arithmetical ring; reduced ring; Artinian ring; Noetherian ring","B_pdf_publication_fallback","pdf","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/3694/1220","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","True","433859","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","True","fetched_and_hashed","journal-hosted PDF; no license clearance claimed in this pass","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL provenance only unless B3 creates a gated source-canon package.","Arabic","True","False","True","Improves Arabic Noetherian/ring provenance but is not TeX/arXiv/source archive and does not close Arabic invariant-theory source-package gap.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::ar_damascus_cayley_hamilton_noetherian_matrix_pdf","r3_source_canon_gap_refresh","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Arabic source-canon gap refresh","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Cayley-Hamilton application and matrix algebraic structure Arabic article","Damascus University Journal for the Basic Sciences","Cayley-Hamilton theorem; matrices; algebraic structure; Noetherian ring; linear algebra","B_pdf_publication_fallback","pdf","https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/1133/844","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","True","619610","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","True","fetched_and_hashed","journal-hosted PDF; no license clearance claimed in this pass","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL provenance only unless B3 creates a gated source-canon package.","Arabic","True","False","True","Adjacent Arabic matrix/ring witness; does not authorize invariant-theory bridge terms or source-package closure.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf","r3_source_canon_gap_refresh","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Arabic source-canon gap refresh","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_source_canon_witness_pointer","Comparative study of Kronecker and Hadamard product effects on matrix algebraic structure","Fezzan University Scientific Journal","matrix algebra; Kronecker product; Hadamard product; ideals; Noetherian ring; Artinian ring","B_pdf_publication_fallback","pdf","https://fezzanu.edu.ly/fusj/index.php/FUAJ/article/download/343/189/326","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","True","536609","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","True","fetched_and_hashed","journal-hosted PDF; no license clearance claimed in this pass","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL provenance only unless B3 creates a gated source-canon package.","Arabic","True","False","True","Arabic adjacent linear-algebra/ring provenance; not specialist invariant theory and not TeX/source package.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::ar_shamra_invariance_system_theory_secondary_html","r3_source_canon_gap_refresh","provenance_or_review_boundary","R3 Arabic/Persianate/Adjacent Linear Algebra - Arabic source-canon gap refresh","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_boundary_or_weak_provenance_only","اللاتغيرية ونظرية النظم: الجوانب الجبرية والهندسية","Shamra Academia page for A. Tannenbaum article","invariance; system theory; algebraic geometry; geometric invariant theory; weak Arabic secondary summary","D_weak_secondary_or_metadata_not_source_authority","html","https://shamra-academia.com/show/f0597758b3ef43","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","True","237597","1C96766B86AD1336829B8A387B1E1E2626298E59B7A6B3AA8F2C17C45ABB0C2F","1C96766B86AD1336829B8A387B1E1E2626298E59B7A6B3AA8F2C17C45ABB0C2F","True","fetched_and_hashed","public HTML page; Arabic summary/metadata only; no source or reuse clearance claimed","unclassified_license_signal_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL weak-candidate record only.","Arabic summary around an English article","False","False","True","Records Arabic invariant-theory phrase evidence only; not an Arabic specialist publication/source package and must not close the Arabic invariant-theory gap.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::fa_researchgate_cartan_invariant_method_pdf_fetch_blocked","r3_source_canon_gap_refresh","fetch_or_access_blocker","R3 Arabic/Persianate/Adjacent Linear Algebra - Persian/Farsi source-canon gap refresh","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","کاربرد نظریه هم ارزی کارتان در معادلات دیفرانسیل / Application of Cartan equivalence method in differential equations","ResearchGate record for Persian PhD thesis; owner/repository not independently verified in this pass","invariants; Cartan equivalence; differential equations; Persian PDF candidate; not algebraic invariant theory source package","D_fetch_blocked_pdf_candidate","pdf_candidate","https://www.researchgate.net/profile/Mehdi-Nadjafikhah/publication/309668551_Hesamiarshad_-_Application_of_Cartan%27s_equivalence_method_in_differential_equations_-_PhD_Thesis_-_2014/links/581c4e8b08aea429b291a79e/Hesamiarshad-Application-of-Cartans-equivalence-method-in-differential-equations-PhD-Thesis-2014.pdf","","","False","","","","","fetch_failed","ResearchGate access; direct fetch may be forbidden; no redistribution or license clearance claimed","access_blocked_license_unresolved","fetch_or_access_blocked","blocked_not_uploaded_fetch_or_access","If fetch fails, publish URL/error as blocker only; no payload.","Persian/Farsi","False","False","True","Candidate Persian invariant-method PDF only; direct fetch is expected to fail under access controls and it does not close Persian algebraic invariant-theory TeX/source gap. | Response status code does not indicate success: 403 (Forbidden).","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::prs_af_ecampus_algebra_abdullah_momand_pdf","r3_source_canon_gap_refresh","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Dari/Afghan Persian source-canon gap refresh","Dari/Afghan Persian, prs_AF","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","الجبر معاصر / Algebra - Abdullah Momand","Textbooks of Afghan universities / eCampus Afghanistan; Abdullah Momand","abstract algebra; groups; rings; fields; operations; Afghanistan university textbook","B_pdf_textbook_fallback","pdf","https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Algebra-Abdullah-Momand.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","True","7993810","5145F1EFA0AB4275AD3CBF03C0016A3362D5D7A6EDE3444FDE512719E813D8F4","5145F1EFA0AB4275AD3CBF03C0016A3362D5D7A6EDE3444FDE512719E813D8F4","True","fetched_and_hashed","eCampus Afghanistan hosted textbook PDF; no license clearance claimed in this pass","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL provenance only unless B3 creates a gated source-canon package.","Dari/Afghan Persian with Afghanistan academic context","True","False","True","Strengthens prs_AF abstract-algebra source provenance, but does not authorize fa_IR, Tajik, Urdu, Hindustani, Pan-Turkic, or TeX/source-package closure.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent","r3_source_canon_gap_refresh","adjacent_separate_language_pointer","R3 Arabic/Persianate/Adjacent Linear Algebra - Afghan adjacent source-canon gap refresh","Pashto/Afghan adjacent; not prs_AF unless independent Dari evidence is isolated","Persianate/Tajik lane - prs_AF separate gate","consume_as_source_canon_witness_pointer","Linear Algebra - Dr Abdullah Mohmand","Textbooks of Afghan universities / eCampus Afghanistan; Dr Abdullah Mohmand","linear algebra; matrices; vectors; Afghanistan university textbook; Pashto adjacent","B_pdf_textbook_fallback_adjacent_language","pdf","https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Linear-Algebra-Dr-Abdullah-Mohmand.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","True","6020046","743773B7AE7ED7D44BF8537D7281E6572C3239C7681268305FD668152567168A","743773B7AE7ED7D44BF8537D7281E6572C3239C7681268305FD668152567168A","True","fetched_and_hashed","eCampus Afghanistan hosted textbook PDF; no license clearance claimed in this pass","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL adjacent-language record only unless a separate Pashto gate is opened.","Pashto/Afghan Arabic-script; not Persian/Farsi/Dari authorization without page-level review","False","False","True","Adjacent Afghan linear-algebra witness only. Do not merge with Dari/Persian, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf","r3_source_canon_gap_refresh","target_language_witness","R3 Arabic/Persianate/Adjacent Linear Algebra - Tajik Cyrillic source-canon gap refresh","Tajik Cyrillic, tg_Cyrl_TJ","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_source_canon_witness_pointer","Асосҳои математикаи олӣ. Ҷилди 2","Zarowadk Tajik book repository page; book attribution Shukurov H. R. / Tabarov A. H. per source listing","Tajik higher mathematics; linear algebra; analytic geometry; probability; mathematical statistics","B_pdf_textbook_fallback","pdf","https://zarowadk.ru/dnld/matem/files/asos_matemat_oli_2.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf.pdf","True","11122231","E6EB2E8D9B1E493667E3C9851EBCBFC115503ED2D0917634B7D2BC5CAD6E33F8","E6EB2E8D9B1E493667E3C9851EBCBFC115503ED2D0917634B7D2BC5CAD6E33F8","True","fetched_and_hashed","repository page offers free download; no explicit open license or redistribution clearance found in this pass","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL provenance only unless B3 creates a gated source-canon package.","Tajik Cyrillic","True","False","True","Strengthens Tajik linear-algebra provenance beyond wiki, but not abstract algebra/invariant-theory source package.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf","r3_source_canon_gap_refresh","provenance_or_review_boundary","R3 Arabic/Persianate/Adjacent Linear Algebra - Tajik Cyrillic source-canon gap refresh","Tajik Cyrillic, tg_Cyrl_TJ","Persianate/Tajik lane - Tajik source-discovery separate gate","consume_as_boundary_or_weak_provenance_only","ПАЁМИ / ВЕСТНИК / BULLETIN №1(195) 2022","Bokhtar State University bulletin host","Tajik higher algebra; MATLAB teaching; bibliography for abstract and computer algebra textbook; source lead","C_pdf_bibliographic_or_proceedings_lead","pdf","https://bgu-vestniki.tj/wp-content/uploads/2022/06/%E2%84%961-195-2022.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf","True","3851845","02CD5D8A47F7A273B67DD6A445911332AD948C26CB88A65778B18D92E9B457A9","02CD5D8A47F7A273B67DD6A445911332AD948C26CB88A65778B18D92E9B457A9","True","fetched_and_hashed","university bulletin PDF; no license clearance claimed in this pass","unclosed_or_verify_required","local_payload_present_hashed","manifest_hash_url_only_no_payload_until_B3_license_review","Manifest/hash/URL source-shelf lead only.","Tajik/Russian mixed bulletin context","False","False","True","Bibliographic/source-shelf lead for Tajik abstract/computer algebra material, not the abstract-algebra source body itself.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::gap_ar_invariant_theory_tex_source_still_open_20260704","r3_source_canon_gap_refresh","explicit_gap","R3 Arabic/Persianate/Adjacent Linear Algebra - Arabic source-canon gap refresh","Controlled Arabic / Arabic RTL","Arabic RTL source-canon lane","consume_as_gap_or_blocker_only","Arabic invariant-theory TeX/arXiv/source archive","not found in this source-canon refresh","invariant theory; geometric invariant theory; TeX; LaTeX; arXiv; source archive","G_explicit_gap_no_source_witness_found","gap","","","","False","","","","","explicit_gap_no_fetch","not applicable: explicit source gap; no source witness located in this refresh","no_source_license_not_applicable","gap_no_source_payload","gap_only_no_payload","Publish gap row only.","Arabic","False","False","False","Arabic searches found ring/Noetherian PDF provenance and weak invariant-theory phrase evidence, but no Arabic TeX/LaTeX/arXiv/source-package witness for invariant theory.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::gap_fa_invariant_theory_tex_source_still_open_20260704","r3_source_canon_gap_refresh","explicit_gap","R3 Arabic/Persianate/Adjacent Linear Algebra - Persian/Farsi source-canon gap refresh","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_gap_or_blocker_only","Persian invariant-theory TeX/arXiv/source archive","not found in this source-canon refresh","invariant theory; Noether algebra; TeX; LaTeX; arXiv; source archive","G_explicit_gap_no_source_witness_found","gap","","","","False","","","","","explicit_gap_no_fetch","not applicable: explicit source gap; no source witness located in this refresh","no_source_license_not_applicable","gap_no_source_payload","gap_only_no_payload","Publish gap row only.","Persian/Farsi","False","False","False","Persian searches found PDF/provenance and a fetch-blocked invariant-method candidate, but no Persian-language TeX/arXiv/source archive for Noether-style algebraic invariant theory.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_gap_refresh::gap_prs_tg_tex_source_still_open_20260704","r3_source_canon_gap_refresh","explicit_gap","R3 Arabic/Persianate/Adjacent Linear Algebra - Dari/Tajik source-canon gap refresh","Dari/Tajik separate-gate gap row","Persianate/Tajik lane - prs_AF separate gate","consume_as_gap_or_blocker_only","Dari/Tajik TeX/arXiv/source archive for linear algebra or invariant theory","not found in this source-canon refresh","Dari; Tajik; linear algebra; abstract algebra; invariant theory; TeX; source archive","G_explicit_gap_no_source_witness_found","gap","","","","False","","","","","explicit_gap_no_fetch","not applicable: explicit source gap; no source witness located in this refresh","no_source_license_not_applicable","gap_no_source_payload","gap_only_no_payload","Publish gap row only.","Dari/Tajik unresolved source-package gap","False","False","False","New prs_AF and tg_Cyrl_TJ PDF provenance improves source-canon support, but no TeX/arXiv/source package was found. Farsi evidence still cannot authorize Dari or Tajik.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_github_archive_probe::existing_master_fa_github_sirejeff_repo_metadata","r3_source_canon_github_archive_probe","source_level_witness","R3 GitHub/source-archive probe - existing Persian/Farsi math source","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","GitHub repository metadata: SireJeff/linear-algebra-3blue1brown-notes","SireJeff GitHub repository","linear_algebra_tex_source_package_metadata","A_source_level_repository_or_package_metadata","github_api_json","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_repo_metadata.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_repo_metadata.json","True","6385","11720593D60DB2D657DA344CB250B254B0324084010446F9C8E402EAB23AF56A","11720593D60DB2D657DA344CB250B254B0324084010446F9C8E402EAB23AF56A","True","already_indexed_not_refetched","GitHub API license field to be inspected; README states educational purpose/original video content belongs to 3Blue1Brown.","unclosed_or_verify_required","referenced_existing_hash_not_refetched","manifest_only_source_archive_until_B3_license_review","Existing captured hash/pointer only; do not refetch or package here.","Persian/Farsi","True","True","False","Already indexed in current master source-canon table; carried here as known GitHub/source-level math witness. Persian TeX source-package provenance for linear algebra only. | No canonical approval; license unclear until repo license is independently closed.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_github_archive_probe::existing_master_fa_github_sirejeff_persian_main_tex","r3_source_canon_github_archive_probe","source_level_witness","R3 GitHub/source-archive probe - existing Persian/Farsi math source","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","SireJeff Persian linear algebra main.tex","SireJeff GitHub repository","linear_algebra_tex_source","A_source_level_tex_or_latex_file","tex","https://github.com/SireJeff/linear-algebra-3blue1brown-notes/blob/master/persian_notes/main.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex","True","6280","AA4207AE05BA1804FFB3BBE8265954571BE276E75A8CB7A1656A72ED92417427","AA4207AE05BA1804FFB3BBE8265954571BE276E75A8CB7A1656A72ED92417427","True","already_indexed_not_refetched","Repository README says educational purpose; no separate license file verified in this pass.","unclassified_license_signal_verify_required","referenced_existing_hash_not_refetched","manifest_only_source_archive_until_B3_license_review","Existing captured hash/pointer only; do not refetch or package here.","Persian/Farsi","True","True","False","Already indexed in current master source-canon table; carried here as known GitHub/source-level math witness. Persian/Farsi TeX source witness for linear algebra compilation spine. | Review-only; does not authorize Dari/Tajik/Urdu/Pan-Turkic.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
"r3_github_archive_probe::existing_master_fa_github_sirejeff_source_zip","r3_source_canon_github_archive_probe","source_level_witness","R3 GitHub/source-archive probe - existing Persian/Farsi math source","Persian/Farsi (Iran), fa_IR","Persianate/Tajik lane - fa_IR only","consume_as_source_canon_witness_pointer","SireJeff Persian/English linear algebra source archive zipball","SireJeff GitHub repository","linear_algebra_tex_source_archive","A_source_level_archive","zip_source_archive","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_source_zip.zip","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_source_zip.zip","True","2007400","EEEE28E88CA465F0A125AFE056F6203B84C138EB44114867D8E49F3C3344252C","EEEE28E88CA465F0A125AFE056F6203B84C138EB44114867D8E49F3C3344252C","True","already_indexed_not_refetched","Repository README says educational purpose; archive fetched for provenance/hash only.","unclassified_license_signal_verify_required","referenced_existing_hash_not_refetched","manifest_only_source_archive_until_B3_license_review","Existing captured hash/pointer only; do not refetch or package here.","Persian/Farsi","True","True","False","Already indexed in current master source-canon table; carried here as known GitHub/source-level math witness. Persian/Farsi TeX source package hash witness. | Review-only; source package does not establish terminology approval.","Source-canon/provenance witness only; no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane packaging claim, or Git push. fa_IR, prs_AF, tg_Cyrl_TJ, Pashto, Urdu, Hindustani, and Pan-Turkic evidence remain separate unless their own source gates close.","Source-canon/provenance sync only; no translation, term promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push.","20260704T205217Z"
