"role","absolute_path","public_relative_path","sha256","supersedes"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section08\interslavic-cyrillic\v001\Noether_Paper34_Section08_Interslavic_Cyrillic_v001.tex","translations/paper34/section08/interslavic-cyrillic/v001/Noether_Paper34_Section08_Interslavic_Cyrillic_v001.tex","A6C4708F425DF361D29A73422FE10D10B9ACCB09B790001F635AC04E0E1F00BD","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\section08\interslavic-cyrillic\v001\Noether_Paper34_Section08_Interslavic_Cyrillic_v001.pdf","translations/paper34/section08/interslavic-cyrillic/v001/Noether_Paper34_Section08_Interslavic_Cyrillic_v001.pdf","FA7E0FED06D394FCDEB6632AEDA8DE8E9CAFFF75F937532619DEBA25F5EA37C2","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\section08\interslavic\v001\Noether_Paper34_Section08_Interslavic_v001.tex","translations/paper34/section08/interslavic/v001/Noether_Paper34_Section08_Interslavic_v001.tex","7F2E547E886157FD77CCB76687E1D6563747DD3EC1832F6521CBA69E94683BB2","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\section08\interslavic\v001\Noether_Paper34_Section08_Interslavic_v001.pdf","translations/paper34/section08/interslavic/v001/Noether_Paper34_Section08_Interslavic_v001.pdf","A6BA3DF15F8619563658D1CFB92021CEB4A3AA502A88C0CA19338625EDC47504","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\source_fidelity_section21\interslavic-cyrillic\v001\Noether_Paper34_Section21_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper34/source_fidelity_section21/interslavic-cyrillic/v001/Noether_Paper34_Section21_SourceFidelity_Interslavic_Cyrillic_v001.tex","D21E8092C18FBA328A78E8C186F0F8131D07C8C5950E8DB41C7859435A257A47","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\source_fidelity_section21\interslavic-cyrillic\v001\Noether_Paper34_Section21_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper34/source_fidelity_section21/interslavic-cyrillic/v001/Noether_Paper34_Section21_SourceFidelity_Interslavic_Cyrillic_v001.pdf","17FE11181AFA7503D7C2F9B6962E0C9CCAE13EFB97C76559E0A58649F78881D7","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper34\source_fidelity_section21\interslavic\v001\Noether_Paper34_Section21_SourceFidelity_Interslavic_v001.tex","translations/paper34/source_fidelity_section21/interslavic/v001/Noether_Paper34_Section21_SourceFidelity_Interslavic_v001.tex","125C2DF15127D0CF48767C1CD634E977E3D883BD90C16DA86ADFFF0E772BB8AB","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper34\source_fidelity_section21\interslavic\v001\Noether_Paper34_Section21_SourceFidelity_Interslavic_v001.pdf","translations/paper34/source_fidelity_section21/interslavic/v001/Noether_Paper34_Section21_SourceFidelity_Interslavic_v001.pdf","5EACE0682B343DADD3E0EC97489862D107CE704781EFC1FA79D6E2CE016B8C68","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper35\source_fidelity\interslavic-cyrillic\v001\Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper35/source_fidelity/interslavic-cyrillic/v001/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.tex","C594B71C70361997574CA4B833D1BE8DA5BBF557EEB089D66FB9271406B7DEC2","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper35\source_fidelity\interslavic-cyrillic\v001\Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper35/source_fidelity/interslavic-cyrillic/v001/Noether_Paper35_SourceFidelity_Interslavic_Cyrillic_v001.pdf","76AC25C8413B6F81A633F25708720B5AD59E1DBFD5E004A6636D0E8965AF169F","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper35\source_fidelity\interslavic\v001\Noether_Paper35_SourceFidelity_Interslavic_v001.tex","translations/paper35/source_fidelity/interslavic/v001/Noether_Paper35_SourceFidelity_Interslavic_v001.tex","AA31812627EDE4BCAD98AD34997A3581BDF51D9151140993C807E714EA72ED60","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper35\source_fidelity\interslavic\v001\Noether_Paper35_SourceFidelity_Interslavic_v001.pdf","translations/paper35/source_fidelity/interslavic/v001/Noether_Paper35_SourceFidelity_Interslavic_v001.pdf","1ADFACD99A1F2F0682AA03BF355FC54BA948F0942EB5B319F31ADA4BAE8A3E9B","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper37\source_fidelity\interslavic-cyrillic\v001\Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.tex","translations/paper37/source_fidelity/interslavic-cyrillic/v001/Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.tex","7058782C3A1BB51225C5DD1CFBA8C8F74C5CDC55A402E79992F3D9A5D4353A67","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper37\source_fidelity\interslavic-cyrillic\v001\Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.pdf","translations/paper37/source_fidelity/interslavic-cyrillic/v001/Noether_Paper37_SourceFidelity_Interslavic_Cyrillic_v001.pdf","398E226256E0E08A42ADD350684CFD1BBA9623590E99F9593C3F4CD088C1A32A","same public relative path, if currently published"
"editable_source","C:\Users\Floris\Documents\interlanguage\03_projects\noether\02_slavic_working_corpus\translations\paper37\source_fidelity\interslavic\v001\Noether_Paper37_SourceFidelity_Interslavic_v001.tex","translations/paper37/source_fidelity/interslavic/v001/Noether_Paper37_SourceFidelity_Interslavic_v001.tex","417249C7EF673F2A458FE3E5D51E5BCF31B2CCC6FB1EADA5AB532CE3CF54EC77","same public relative path, if currently published"
"compiled_pdf","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\slavic_interslavic\normalization_20260718\tranche_004_simultaneity\compiled_pdfs\paper37\source_fidelity\interslavic\v001\Noether_Paper37_SourceFidelity_Interslavic_v001.pdf","translations/paper37/source_fidelity/interslavic/v001/Noether_Paper37_SourceFidelity_Interslavic_v001.pdf","69125DCD218C30089A1657C419450EA94EF3501AABFA5C364DDED97BD0D7C58B","same public relative path, if currently published"
