"row_id","branch_head","prior_frontier","change_status","path","path_category","r3_gate_effect","source_use_label"
"124","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_MANIFEST_REPLAY.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"125","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"126","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_SHA256SUMS_REPLAY.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"127","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/README.md","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"128","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/SAFETY_SCAN_HITS.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"129","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/SHA256SUMS.txt","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"130","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/VALIDATION_ISSUES.csv","b3-4c-persianate-arabic-transfer-audit","context-only-no-r3-authority","branch-delta-provenance"
"131","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/MANIFEST.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"132","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"133","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/README.md","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"134","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/SHA256SUMS.txt","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"135","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/b3/B3_ROUTE.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"136","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_25B9A6DF_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"137","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_25B9A6DF_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"138","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_25B9A6DF_LOCAL_HEAD_NAMED_FILE_HITS.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"139","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_25B9A6DF_PAYLOAD_FRONTIER_CORRECTION.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"140","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/ethics/R6_25B9A6DF_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"141","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_25B9A6DF_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"142","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_25B9A6DF_PRIOR_PACKAGE_SHA_VERIFY.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"143","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"144","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/mutual-watch/R6_25B9A6DF_MUTUAL_WATCH_OBSERVATION.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"145","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_25B9A6DF_CROSS_LANE_CONTEXT_BOUNDARY.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"146","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_25B9A6DF_SOURCE_USE_CONTINUATION_LEDGER.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"147","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_25B9A6DF_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"148","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-current-head-source-start-continuation-20260707/R6_25B9A6DF_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_25B9A6DF_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","adjacent-r6-25b-source-start-context","context-only-no-r3-authority","branch-delta-provenance"
"149","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/MANIFEST.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"150","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_COUNTS.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"151","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/README.md","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"152","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/SHA256SUMS.txt","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"153","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/b3/B3_ROUTE.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"154","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/blockers/R6_25B9A6DF_IDLE_RECOVERY_EXACT_BLOCKERS.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"155","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/ethics/R6_25B9A6DF_IDLE_RECOVERY_ETHICS_AUTHORITY_MAP.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"156","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/fable/R6_25B9A6DF_IDLE_RECOVERY_FABLE_ADVERSE_LEDGER.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"157","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/input-verification/R6_25B9A6DF_BASE_PACKAGE_SHA_REVERIFY.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"158","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/logs/LOGBOOK_EXCERPT_20260707.md","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"159","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/mutual-watch/R6_25B9A6DF_IDLE_RECOVERY_MUTUAL_WATCH.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
"160","2bd3e449c2b778525a4d7b4453898912ebfc3664","25b9a6df17e374b5fb25c3599c1caf384dcf228c","A","uploader-transfer/r6-25b9a6df-idle-recovery-reverify-20260707/R6_25B9A6DF_IDLE_RECOVERY_REVERIFY_20260707/source-use/R6_25B9A6DF_IDLE_RECOVERY_SOURCE_USE_GAP_LEDGER.csv","other-branch-delta-review-required","context-only-no-r3-authority","branch-delta-provenance"
