"status","path","top_level","package_root","class","direct_r7_malay_sea_pacific_path","transfer_audit_r7_mention","literal_r7_source_body_hit","source_use_decision","label"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_LANE_COUNTS_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_PACKAGE_ROOT_COUNTS_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_PATH_CLASSIFICATION_19B2AB4B_TO_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/EXACT_BLOCKER_RECOVERY_ROWS_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/FINAL_READ_ONLY_VERIFICATION_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/HEARTBEAT_20260707.md","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/INTERSLAVIC_STATE_C_AUTHORITY_VISIBILITY_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/MANIFEST.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/MANIFEST_SHA_PLACEHOLDER_VALIDATION_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/README.md","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/REBUILD_TRIGGER_ACCOUNTING_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/SESSION_LOGBOOK_20260707.md","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/SHA256SUMS.txt","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/SUMMARY.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/SUMMARY.json","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
"A","uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/SUMMARY_METRICS_6034C6B4.csv","uploader-transfer","slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707","sibling-uploader-transfer-context","False","False","False","non-r7-context-only","source-use/provenance context"
