visual_id,root_id,relative_path,bytes,sha256,width_px,height_px,color_mode,image_format,pixel_scope,modified_local,parent_pdf_sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,page_resolution_method,page_resolution_confidence,expose,linked_tex_file,linked_tex_sha256,parent_page_rotation_deg,parent_scan_width_px,parent_scan_height_px,parent_scan_effective_dpi_x,parent_scan_effective_dpi_y,generator_root_id,generator_script,generator_script_sha256,generator_match_method,generator_source_class,generator_timestamp_utc,generator_tool,generator_execution_sha256,evidence_class,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_parameter,provenance_description,manual_review_link,qa_disposition,read_count,first_read_timestamp,last_read_timestamp,read_session_labels,duplicate_instance_count,publication_disposition
SGA7I-VIS-09208,claude_history,small535.png,96162,A06ABB4452007080E03B51288124F6346FD2379AAFBAC0047E685F2F5716168D,723,1153,RGB,PNG,targeted_region_or_detail,2026-07-30T18:53:50,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,535,536,524,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_history,crop538.py,DBB72F914646699EE13516878CE4AB20D5F2D7F192290B160F041D9A9568F743,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09209,claude_current,c350_d.png,41507,A0716109D194A9A7F4DA747CBF8180858AC4F4ABFC84533768721B8800EE7D16,1779,331,L,PNG,targeted_region_or_detail,2026-07-30T17:42:58,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,350,351,339,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,claude_current,crop_pass2_j3344.py,3903D456B8A2A84385A9AB0903413A2FBCC7BEAE2A4D27262BF42F4712636C7A,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09210,claude_current,p_397_grL.png,13408,A077D0226A70D127B86BFE05CFBAB50EBE28FAB7538E5F729850899536AEA001,2800,336,L,PNG,targeted_region_or_detail,2026-07-30T18:20:52,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,397,398,386,explicit_page_filename,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,crop10b.py,0E7D63346F6F1200BFE01B31ECCF3EDCE4CBCCA3FB85698150362070C14B44D2,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09211,claude_history,c_75_d.png,72697,A07B5127B2EFB1697CDE3DD1DE4EC0F70F8E0407E4EE1E6F4A887A9217BEBC30,2601,901,L,PNG,targeted_region_or_detail,2026-07-29T12:58:37,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,75,76,64,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop_f374.py,38CC33CBBFD68D83DD4D22287CA6430AEA341C0AD2423C239FE81FAAAB317B18,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.05,0.46,0.95,0.66,2600,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09212,claude_current,c249_b.png,75954,A07D764C3FE55087B4845AC2535D36AAB9C99BB8F4B3BE706DFEC079740B7AD1,2401,485,L,PNG,targeted_region_or_detail,2026-07-30T12:36:39,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,249,250,238,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,claude_current,crop_i2249.py,5DB0B7CEF3244B762ED5DD4AC0677FCB008B703FF9CDB546A8E3AF908AE54DA4,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09213,claude_current,d232_pr2.png,12390,A0815EAD94BFE3DACB510FEBB69CC0883CC51FD1D536CE94BFF82F3226B5B64B,3270,224,L,PNG,targeted_region_or_detail,2026-07-30T12:28:03,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,232,233,221,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3486,360.0,360.0,claude_history,crop9_h2218.py,842F52438CB2CFCECB3DB5EBE50DEB54D3DBDA2E1A0C11C71C9602C5BE85D35B,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,3400,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09214,claude_current,c186_p1c.png,55402,A08206299644CAA48CA5F0D68F0461882E79BEACAD260E0E5EF81E6D0E9B7FB9,2401,391,L,PNG,targeted_region_or_detail,2026-07-30T11:38:49,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,186,187,175,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,claude_current,crop_sga7.py,A5346EA2B333F7033B79265343A39E213E7538E9420E7064E09016F67C102A8D,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09215,claude_current,c451_e.png,13901,A0899ED84062F61B44F5E93BB8D75286B338FA04F96DB6A99767447CDD87B676,6030,503,L,PNG,targeted_region_or_detail,2026-07-30T18:31:20,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,451,452,440,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,zoom4.py,F92A5066A0B044A648F3BF2068DF76D04DEF43778BB0982A2620AF1EC21A79A1,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09216,claude_current,c532_a.png,49154,A09829E397E57C522761248867E67C471BEF5A2F37FC61E6706EDEB130FB22FD,5400,954,L,PNG,targeted_region_or_detail,2026-07-30T18:52:45,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,532,533,521,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop532.py,A8B807E795F3E6649DE817F56978C3D72743CF12ED4FF0EF1B8568B945736BFB,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.05,0.6,0.95,0.7,6000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09217,claude_history,c121_p6.png,29962,A0A1840B493AF976DA9AC4F6A791A3692BF3B53451501ACA7B4622718B8FB3B1,3001,271,L,PNG,targeted_region_or_detail,2026-07-29T14:11:24,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,121,122,110,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,f6124_pilcrop8.py,EDB0FC6F11EF444CAAC54CF8D22C3CC47EF7A22F3DDEA89670036A7921A2AE84,nearest_preceding_90s,source_or_derived_dynamic_input,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09218,claude_current,crop_357_si_c.png,209429,A0A1B44C2C752954AE8A58372F718E1F3C8245FC277840B6D7CC79F9C8371DE9,6150,330,L,PNG,targeted_region_or_detail,2026-07-30T17:45:11,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,357,358,346,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,claude_current,crop_f.py,1D60387134EFAF6EE6E042539CC7C4089EF80480859A3614E1784201F69389A3,output_pattern,source_or_derived_dynamic_input,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09219,claude_history,c45_f.png,35433,A0AA5CBB817F61DADFA56923E1415B886012C4D540467747C0BB3AD37BD56B2E,4628,649,L,PNG,targeted_region_or_detail,2026-07-28T22:43:05,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,45,46,34,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,cropsA.py,68FEC6D7656547C27EC0596C4A3DE476E87C83184F047F3D934051A3C0BB6493,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,7000,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09220,claude_history,c56_d.png,108253,A0AAEAAA9ECC5173214A9FCD814049BECC7A371C8EE40E837E452898905BA90C,2400,557,L,PNG,targeted_region_or_detail,2026-07-29T12:36:58,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,56,57,45,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,claude_history,crop_f264_b.py,EEA5987DA1271FD4B2AB77624254BC77D26931B6AF7C5CC7CA6259FD6EA5F985,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09221,claude_history,c138_glyph1.png,6013,A0B227D88C455A405CF92A3CCFEE9AD903D633EAA48CA3A2EBCDE8E3CB8C7DB3,1480,1507,L,PNG,targeted_region_or_detail,2026-07-29T14:27:55,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,138,139,127,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,claude_history,crop6_f7144.py,2DFC4CD1D3AC3287044874974A998991A4AEC1C22A05BE7A00922E7CA2C4BDFD,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,12000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09222,claude_current,c526_ie.png,22080,A0C12E15672F5ABBBD74AC54CDEA535B3567664812376DE21660D92BBAFA703D,7280,780,L,PNG,targeted_region_or_detail,2026-07-30T18:54:56,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,526,527,515,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop525c.py,C85D3EEB01F7F4FE60EAE44E079FC3C89CBAB2A75517125AECA65A0244610413,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,10000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09223,claude_current,c354_l1.png,30738,A0C1D5673F6BCD0E6D79B547B5F14068D789D88D1692460CAEFF547714F6C70B,8100,431,L,PNG,targeted_region_or_detail,2026-07-30T17:43:22,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,354,355,343,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,claude_current,crop_c.py,906A5EE1E4ED940E2C611FDE3F8A6672D41123C8A913361815B408711D800263,nearest_preceding_90s,source_or_derived_dynamic_input,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09224,claude_history,txB_15.png,542100,A0C2C683B92346DC9892B73800BB4A2E1B949F230213374AFEB8676B362070DF,2600,4051,L,PNG,targeted_region_or_detail,2026-07-28T21:16:13,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,15,16,4,numeric_filename_inference,medium_filename_inference,I,expose_I_body.tex,9C67987E9ED7DFC3A13511BDDDD0D2657DA9A2E6756442FE431A1B6E1FCAB503,0,2221,3460,360.0,360.0,claude_history,render_txD.py,1FBDAA45B9C6ABFB6E396327EA9A476177072F620B077A8EE8C5BD171485741C,nearest_preceding_90s,controlling_540_page_scan,,,,routine_render,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09225,claude_history,crop_81_H.png,74785,A0C9568913A12EE60013DA9CF9759BE153F2810EE6CF6153553130CF32F4DEE8,4888,1257,L,PNG,targeted_region_or_detail,2026-07-29T13:00:18,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,81,82,70,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09226,claude_history,c2_163_l163d.png,15055,A0C9B90B4C906DB3F15C34EA1D1092567ABE8D2648771B10FE3234E0F7F778A6,7650,492,L,PNG,targeted_region_or_detail,2026-07-29T14:53:38,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,163,164,152,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,crop2_f8162.py,0CD81E297A4A38B161D0C319AB6017F0592CF65A6FDBF9E45A43557F43706075,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.1,0.545,0.95,0.58,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09227,claude_history,c239_l.png,22649,A0C9E106C5247A80DE38F5482CEF0789004DEB58A246921736F35F0334DC426B,8051,657,L,PNG,targeted_region_or_detail,2026-07-30T12:24:56,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,239,240,228,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,claude_history,crop7_h2218.py,394D43577D5228893D59DF23680BDA7C787FA95F609AA7D23B20BBACE518B989,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09228,claude_current,c488_i.png,40267,A0CA1BD55E1FE9F281684CE828566BF8E244FA3355F00B58B36A853376B2A54B,2401,234,L,PNG,targeted_region_or_detail,2026-07-30T18:49:24,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,488,489,477,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop3_502.py,DCC96481144EE14EB69410FCD6ED008E665E2F85235DD98A4CA7FBCE3D7548CA,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,4200,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09229,claude_current,crop_202_e_rem.png,150393,A0D486823642805073BD3BC60513D99A8A29D49B7D850EF127A733AF02CF25F3,4200,792,L,PNG,targeted_region_or_detail,2026-07-30T11:56:28,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,202,203,191,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,claude_current,crop_h1202.py,F1C1972B8FEA85AB30A1EC06B86EF2968D9DA14B9709E11C23752AF32D573C95,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.0,0.43,1.0,0.55,4200,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09230,claude_history,crop_78_topdiag.png,59921,A0D8E6BFEB3A001BA5C649F33C6FA27D689E6A003FCA431ADD193A23E6341CA5,4320,1478,L,PNG,targeted_region_or_detail,2026-07-29T12:58:34,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,78,79,67,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,claude_history,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09231,claude_history,f492h_93_proofP.png,11672,A0DAA80B5C8168F3937B00E024B84A50535D0E6BBEAE571FE20D39C39A2FE22D,2601,439,L,PNG,targeted_region_or_detail,2026-07-29T13:26:26,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,492,493,481,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_history,crop_f492p93b.py,8BE152C5ACD572AC5A0CC2DA9AD9A81A3CC8C37A910AFF0B435DAC5F5BA71FFE,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,2600,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09232,claude_current,j7428_428.png,471099,A0DE9338762AE06296CAF441D5A013790C7102354C04C36C38F383E141C7A230,2600,4131,L,PNG,targeted_region_or_detail,2026-07-30T18:10:59,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,428,429,417,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop2_j5394.py,F2AB765FCC1544CCD8F99753E3BED5929C591DD2EBD4C1842B1656D1CBE95EB2,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09233,claude_history,c_97_i3l3.png,9751,A0DF1FFE152C10629CAEA5FD0A28AB94BF64F04E20CDE18AD6DE3D3AE7C2BC95,2860,204,L,PNG,targeted_region_or_detail,2026-07-29T13:22:38,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,97,98,86,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop_f494_j.py,773DBF01E1CA9554598844058850290EF9DC28A66D9139CE82E71EB2E614D918,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09234,claude_history,y50_lam.png,4050,A0E42D8841EB19EEB51BC47FD5B273BCE94D387A2FD3E679C64FBFBCD8190AD4,1440,417,L,PNG,targeted_region_or_detail,2026-07-28T22:25:06,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,50,51,39,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,claude_history,crop_tz50b.py,1D388FC94F4CC041B149F4E31152A02255C5418A5D6DB4ABF0BE323660C26DC9,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.36,0.265,0.52,0.295,9000,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09235,claude_current,crop_480_x_Ct6.png,42459,A0E8AD67125281FBCFB8B6FF89E775F54927D7F20D7C80630349184AFBE73864,3401,332,L,PNG,targeted_region_or_detail,2026-07-30T18:33:31,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,480,481,469,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,zoom4.py,F92A5066A0B044A648F3BF2068DF76D04DEF43778BB0982A2620AF1EC21A79A1,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09236,claude_current,c520_ftr.png,9896,A0EB95200FCE974F50B559060C020820AB5631CD95E116A01DC67D6F4C8C804C,4800,573,L,PNG,targeted_region_or_detail,2026-07-30T18:54:08,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,520,521,509,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,fix535b.py,F5F8BD4249046A164EF7FC12C90547AA5AD33613E2DA01E1814AD06B7A0985E4,nearest_preceding_90s,controlling_540_page_scan,,,,other,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09237,claude_history,tz41_sqcup2.png,3817,A0F2C695F4D5188624CD958350CC114B9F846187F1E744CA4467FDA89FB2D945,810,701,L,PNG,targeted_region_or_detail,2026-07-28T22:29:26,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,41,42,30,numeric_filename_inference,medium_filename_inference,II,expose_II_body.tex,B9591E557E2EF3EEDDF90BF819E85B1CE82266C5A24C03FCC8FA949EBA031411,0,2221,3460,360.0,360.0,claude_history,crop45c.py,AC53620FA78A63672C20802700E76E534189841C59BBF7FD576A0EC1A97784B0,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09238,claude_history,p146_b.png,278852,A0F7B4C5AD6B153AF69C78BCF37F7581E049F2EE54EF5625E3CF9AAD66CC7600,3000,1038,L,PNG,targeted_region_or_detail,2026-07-29T14:28:16,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,146,147,135,explicit_page_filename,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,claude_history,crop6_f7144.py,2DFC4CD1D3AC3287044874974A998991A4AEC1C22A05BE7A00922E7CA2C4BDFD,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,12000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09239,claude_current,c177_appelee.png,8553,A0F915ED52166CF74F23CF36642EB353A383138CDCDF82F31885B0429B9740E1,5120,624,L,PNG,targeted_region_or_detail,2026-07-30T11:22:44,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,177,178,166,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_current,crop_raw.py,ADF651EFA01694C03756D11D677DA9826208EE9FDE019E50EEC73D7BD7EEDD8B,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,6000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-09240,claude_current,d294_t4.png,43724,A0F9A3FF9B642DD1C3D12758029BB6A6FE279A7BE57684CB95ACA83979995084,2174,270,L,PNG,targeted_region_or_detail,2026-07-30T13:02:27,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,294,295,283,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2195,3495,360.0,360.0,claude_current,crop267g.py,1BA41C76C252D17C5B9A6D532CD88FC3D23F3B654C04A81092390575D29C1B46,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
