reader,source_label,target_id,pdf_destination,printed_value,printed_page,source_relpath,source_line,source_sha256,status
ega0,subsection:0.4.2,ega3.ega0.target.sha256.0a844b087dc11f8a79335a6c1d3f0471a6ebb4db20b1031382ddf4a44ec663d4,subsection*.43,4.2,23,ega0/ega0-4.tex,240,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,active_aux_alias
ega0,subsection:0.4.3,ega3.ega0.target.sha256.08841e27296514fa255122331ba2f6e41dccdcf2dc2dc643e2e2caace7c854ab,subsection*.47,4.3,24,ega0/ega0-4.tex,372,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,active_aux_alias
ega0,subsection:0.4.4,ega3.ega0.target.sha256.d5b3dce395dc63a9f6a7f5a381d940f4f2e3bd8c0d84861e2c5dcbb09aab93e5,subsection*.50,4.4,25,ega0/ega0-4.tex,503,598BFADD2F888BA48703D8F7182D5D266A54894114CCCF99E57D19E8D572CC23,active_aux_alias
ega0,subsection:0.5.1,ega3.ega0.target.sha256.04b81d5ca563d147b95d11c0a1c28eb08ea4ff1541fd08a3d3e725301c7b19bb,subsection*.55,5.1,26,ega0/ega0-5.tex,5,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,active_aux_alias
ega0,subsection:0.5.2,ega3.ega0.target.sha256.cb6eeb3294b0dfb67589f5f3040369fdcfab0bb190257eb4b03bd891b54ace0c,subsection*.56,5.2,27,ega0/ega0-5.tex,55,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,active_aux_alias
ega0,subsection:0.5.3,ega3.ega0.target.sha256.4605a0ba94e65298c4c9daedd4b0d510126d793e91a496bf32d8388f4da136cc,subsection*.57,5.3,28,ega0/ega0-5.tex,129,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,active_aux_alias
ega0,subsection:0.5.4,ega3.ega0.target.sha256.bb08ffe1a1ad1b1f7fcb3a175170b1caf911fa2faae121a67c31ceaedeed6bea,subsection*.58,5.4,29,ega0/ega0-5.tex,228,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,active_aux_alias
ega0,subsection:0.5.5,ega3.ega0.target.sha256.357936949e9c15bea659cb884e4c7bbca20873c9ca80d357e7a32285f156477a,subsection*.66,5.5,33,ega0/ega0-5.tex,415,2C2671823D84E2FFB77CD6C6C0151686C91F87517A95F5D10C43D6035C17CECB,active_aux_alias
ega0,subsection:0.6.1,ega3.ega0.target.sha256.410378afa2029f5c9a3476b080bfa0148b083cbcd15b5e529845d163c811740f,subsection*.69,6.1,34,ega0/ega0-6.tex,19,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,active_aux_alias
ega0,subsection:0.6.2,ega3.ega0.target.sha256.95d6d5f57effd7ffbacd12eef2ac88830f609800303e8fba1dacc1d894507a45,subsection*.70,6.2,35,ega0/ega0-6.tex,74,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,active_aux_alias
ega0,subsection:0.6.3,ega3.ega0.target.sha256.549a13e42ac3759e952d29d60e73bda86b3b4b68e95eb565377fbc4fa3e15863,subsection*.72,6.3,35,ega0/ega0-6.tex,128,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,active_aux_alias
ega0,subsection:0.6.4,ega3.ega0.target.sha256.4c67a3123b11bcd478c0260749f4076e5337fda029aeff0aed2287a8c01f1c65,subsection*.73,6.4,36,ega0/ega0-6.tex,216,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,active_aux_alias
ega0,subsection:0.6.5,ega3.ega0.target.sha256.1afc41feaecd1619d373fa60efb5d851e94a3eb907f880c9be8ace99f20bcbc6,subsection*.74,6.5,37,ega0/ega0-6.tex,276,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,active_aux_alias
ega0,subsection:0.6.6,ega3.ega0.target.sha256.a25e77bcbf17be46657ffd121059923945f46b9cb543d4e1c3cdc755faf74ec1,subsection*.75,6.6,37,ega0/ega0-6.tex,301,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,active_aux_alias
ega0,subsection:0.6.7,ega3.ega0.target.sha256.78b2f51ac98ba677913cd75df97a98518e660a0575ba4444d008a24cb2f100cd,subsection*.76,6.7,37,ega0/ega0-6.tex,353,2D74339B8ACFFC12FBFB21C915B0CC7F0EFB670D28AF3A9C7A952773679571E3,active_aux_alias
ega0,subsection:0.7.1,ega3.ega0.target.sha256.25ae6f18aa78bda12ec79ea28ce4d2548144d2cb492be1798e643004aa7e1e87,subsection*.79,7.1,38,ega0/ega0-7.tex,5,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.7.2,ega3.ega0.target.sha256.855f69da5e2fa4c2be732a7cca0723529cd48a042a7a272851119d5f97b29923,subsection*.80,7.2,40,ega0/ega0-7.tex,196,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.7.3,ega3.ega0.target.sha256.1c58f43e552700ec89b370faf474fe9d5681c0906f63cb8d8822a00745a64e27,subsection*.81,7.3,42,ega0/ega0-7.tex,465,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.7.4,ega3.ega0.target.sha256.7a73a44e11266826b9ba194ebed0ec61dd66f7130664efcec2bfdd0df9175a9a,subsection*.82,7.4,44,ega0/ega0-7.tex,635,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.7.5,ega3.ega0.target.sha256.1443019a4a8b97e016e522ba3e4da98502f0e0b25e4f68755b7f343c5937e2b9,subsection*.83,7.5,45,ega0/ega0-7.tex,735,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.7.6,ega3.ega0.target.sha256.218ef3ee2adf86b8ea6c12836c657a956fc6e8ccb9d3b7629039d01285d22020,subsection*.84,7.6,47,ega0/ega0-7.tex,931,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.7.7,ega3.ega0.target.sha256.fad3525a6f0da27fbfcc2ff82628aea8541a7eb4ae93ceb8362c106ef18860e2,subsection*.85,7.7,49,ega0/ega0-7.tex,1207,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.7.8,ega3.ega0.target.sha256.0ca77bf6539aac917ea3ee55ab8024f27e83a87123bad3f17c350032edb52878,subsection*.86,7.8,51,ega0/ega0-7.tex,1324,DA01D1C953C721896DFBD2FCA241D25EE61625963AEAFCC9F14F69280E99F77C,active_aux_alias
ega0,subsection:0.8.1,ega3.ega0.target.sha256.344f973e019683455bc34c84df1eb7480b838a0ff20ce77150ee97751d870a1a,subsection*.88,8.1,51,ega0/ega0-8.tex,5,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,active_aux_alias
ega0,subsection:0.8.2,ega3.ega0.target.sha256.316f89c78e3d71093c632f29877985ca635fd75074481f9b019c31f0989b056e,subsection*.97,8.2,54,ega0/ega0-8.tex,206,4C61F7173942FF93FCFE0F8C69F071B8E3376F0719CE12A65CD1AADE0206DE1C,active_aux_alias
ega0,subsection:0.9.1,ega3.ega0.target.sha256.9b8f24d1e5802cb3d6d17ab8bf6b4a30006d5a4b9a961c91cc7d3f7981af5dad,subsection*.101,9.1,56,ega0/ega0-9.tex,5,564DD5D06722598D15DA2CEF4243FB53500F58FD0B78E3D2FB0F2891F8E6348E,active_aux_alias
ega0,subsection:0.9.2,ega3.ega0.target.sha256.d1a1eb487ee40a08f34188d3a80e4b03f36ab30897e55add9d7e6b7fa4d77416,subsection*.102,9.2,58,ega0/ega0-9.tex,130,564DD5D06722598D15DA2CEF4243FB53500F58FD0B78E3D2FB0F2891F8E6348E,active_aux_alias
ega0,subsection:0.9.3,ega3.ega0.target.sha256.aa6ef3348b4faf1245f1bcb1a2595d84733fe7051c3fc77726b4d57ee5d4ffbc,subsection*.103,9.3,59,ega0/ega0-9.tex,216,564DD5D06722598D15DA2CEF4243FB53500F58FD0B78E3D2FB0F2891F8E6348E,active_aux_alias
ega3,III.1.1.1,ega3.ega3.target.sha256.56c9703bd11435967894e791abbc06098ed9ec073868973f4e8ee5ff5ed916b1,subsection*.6,1.1,3,ega3/ega3-1.tex,8,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.10,ega3.ega3.target.sha256.7aee400cf72df704fb5767e8b1da5d0c9a498f2480be449b21057db505218b36,AMS.23,1.1,5,ega3/ega3-1.tex,202,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.2,ega3.ega3.target.sha256.56c9703bd11435967894e791abbc06098ed9ec073868973f4e8ee5ff5ed916b1,subsection*.6,1.1,3,ega3/ega3-1.tex,17,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.2.1,ega3.ega3.target.sha256.ca84ea62ee7cc30c737e3e5f872f0e6b772479c82c22e76e4b46b11bc325307d,AMS.7,{1.1.2.1},3,ega3/ega3-1.tex,20,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.2.2,ega3.ega3.target.sha256.59d704263d56b0982f0e0261e5182a10d32ae506739fa23eb87267cfe8b767aa,AMS.8,{1.1.2.2},3,ega3/ega3-1.tex,26,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.2.3,ega3.ega3.target.sha256.4168ccaa34f3fa3dba6d410da014eb78302b1242502a0505a5b2ef05d6061008,AMS.9,{1.1.2.3},3,ega3/ega3-1.tex,37,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.3,ega3.ega3.target.sha256.4168ccaa34f3fa3dba6d410da014eb78302b1242502a0505a5b2ef05d6061008,AMS.9,1.1,3,ega3/ega3-1.tex,44,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.3.3,ega3.ega3.target.sha256.54693bfcd24102ad760e54630e5f6cc6c07c9974f23f9879c3fb9b625e40cf1a,AMS.12,{1.1.3.3},3,ega3/ega3-1.tex,60,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.3.5,ega3.ega3.target.sha256.3fcfb3449f82fcddd639150c4898fb7b21be369fa8752bdd8b8a8fbc01ba2fb4,AMS.14,{1.1.3.5},3,ega3/ega3-1.tex,75,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.4,ega3.ega3.target.sha256.3fcfb3449f82fcddd639150c4898fb7b21be369fa8752bdd8b8a8fbc01ba2fb4,AMS.14,1.1,4,ega3/ega3-1.tex,82,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.4.1,ega3.ega3.target.sha256.3fcfb3449f82fcddd639150c4898fb7b21be369fa8752bdd8b8a8fbc01ba2fb4,AMS.14,1.1,4,ega3/ega3-1.tex,94,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.5,ega3.ega3.target.sha256.3fcfb3449f82fcddd639150c4898fb7b21be369fa8752bdd8b8a8fbc01ba2fb4,AMS.14,1.1,4,ega3/ega3-1.tex,118,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.6,ega3.ega3.target.sha256.8ae9c5b905204735e43d558e8273b4ac594c4290cf69dded74dcf910b0d4a4c3,AMS.16,1.1,4,ega3/ega3-1.tex,137,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.7,ega3.ega3.target.sha256.bfa56c30a3863a103e3e92c2a29860379d55b700bad66effc16230ca30746d42,AMS.21,1.1,5,ega3/ega3-1.tex,170,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.8,ega3.ega3.target.sha256.7aee400cf72df704fb5767e8b1da5d0c9a498f2480be449b21057db505218b36,AMS.23,1.1,5,ega3/ega3-1.tex,187,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.1.9,ega3.ega3.target.sha256.7aee400cf72df704fb5767e8b1da5d0c9a498f2480be449b21057db505218b36,AMS.23,1.1,5,ega3/ega3-1.tex,193,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.1,ega3.ega3.target.sha256.804065cfdfcf77c4e779ccc5325678b65d45ec6117374d7be6a9964b4c8b7283,subsection*.24,1.2,5,ega3/ega3-1.tex,215,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.2,ega3.ega3.target.sha256.357c4fd8184eb62aa08c39a1dc7a3263b900286f6c2501309544179374fa4e2a,Item*.31,1.2,5,ega3/ega3-1.tex,230,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.2.3,ega3.ega3.target.sha256.16b928fb201239a2aa8f47765c73852bc77db8c74e66c32541a2b674776f0faf,AMS.34,{1.2.2.3},6,ega3/ega3-1.tex,255,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.3,ega3.ega3.target.sha256.16b928fb201239a2aa8f47765c73852bc77db8c74e66c32541a2b674776f0faf,AMS.34,1.2,6,ega3/ega3-1.tex,262,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.3.1,ega3.ega3.target.sha256.ce9a62e458437dade4f80ada4dae372a6d906cffc8a564039cc9ae19f0a2485e,AMS.35,{1.2.3.1},6,ega3/ega3-1.tex,266,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.3.2,ega3.ega3.target.sha256.c4614a9669945269968f687f9417650841f568d31cf3ba87a09deb0bc4fe5776,AMS.36,{1.2.3.2},6,ega3/ega3-1.tex,272,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.4,ega3.ega3.target.sha256.c4614a9669945269968f687f9417650841f568d31cf3ba87a09deb0bc4fe5776,AMS.36,1.2,6,ega3/ega3-1.tex,283,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.2.5,ega3.ega3.target.sha256.c4614a9669945269968f687f9417650841f568d31cf3ba87a09deb0bc4fe5776,AMS.36,1.2,6,ega3/ega3-1.tex,296,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.3.1,ega3.ega3.target.sha256.2b5315118af16706049a3d4ebf2bb5b8717e4288463aceeb89ba398719e66be8,subsection*.38,1.3,7,ega3/ega3-1.tex,345,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.3.2,ega3.ega3.target.sha256.2b5315118af16706049a3d4ebf2bb5b8717e4288463aceeb89ba398719e66be8,subsection*.38,1.3,7,ega3/ega3-1.tex,359,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.3.3,ega3.ega3.target.sha256.2b5315118af16706049a3d4ebf2bb5b8717e4288463aceeb89ba398719e66be8,subsection*.38,1.3,7,ega3/ega3-1.tex,370,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.3.4,ega3.ega3.target.sha256.2b5315118af16706049a3d4ebf2bb5b8717e4288463aceeb89ba398719e66be8,subsection*.38,1.3,7,ega3/ega3-1.tex,381,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.1,ega3.ega3.target.sha256.c400b6603392ac2a1e1c372d0730ea72324f9dfac52b02535081eb68fa0dc71d,subsection*.39,1.4,8,ega3/ega3-1.tex,395,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.10,ega3.ega3.target.sha256.781e8c4059cefcc3cda0c74219633fd1fe123cc8c2fe04244a4844ad8d45e48c,AMS.43,1.4,9,ega3/ega3-1.tex,512,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.10.1,ega3.ega3.target.sha256.0d64075c5deacdba068844466fcc4b2e1652dff31ea76800e3baaa6119670ba6,AMS.44,{1.4.10.1},9,ega3/ega3-1.tex,523,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.10.2,ega3.ega3.target.sha256.75328ec1f661ba6c896a6f64a1d79a273b9e8544fb4da6391a0a4ffeed5216c9,AMS.45,{1.4.10.2},9,ega3/ega3-1.tex,531,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.10.3,ega3.ega3.target.sha256.41d953db2b1795723e18b9663fc3f40f2bb20fae251a528f708b89caa1af1302,AMS.46,{1.4.10.3},9,ega3/ega3-1.tex,552,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.11,ega3.ega3.target.sha256.41d953db2b1795723e18b9663fc3f40f2bb20fae251a528f708b89caa1af1302,AMS.46,1.4,10,ega3/ega3-1.tex,560,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.11.1,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,AMS.47,{1.4.11.1},10,ega3/ega3-1.tex,564,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.12,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,AMS.47,1.4,10,ega3/ega3-1.tex,570,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.13,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,AMS.47,1.4,10,ega3/ega3-1.tex,582,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.14,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,AMS.47,1.4,10,ega3/ega3-1.tex,596,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.15,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,AMS.47,1.4,10,ega3/ega3-1.tex,611,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.15.2,ega3.ega3.target.sha256.3063ed96b4c321c2156a3e17977b9f76f8b134b153264fbdbafc8144e07ed7f4,AMS.49,{1.4.15.2},10,ega3/ega3-1.tex,630,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.15.3,ega3.ega3.target.sha256.59da6c7b16fbc6a576ce7cc42457aa21dab4d3ffca51c3be8a7558c6a49a9660,AMS.50,{1.4.15.3},10,ega3/ega3-1.tex,636,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.15.5,ega3.ega3.target.sha256.b5c87dd646f71260fd4ec875a693cdc862485f1890adc82dec3f5f760b7abba3,AMS.51,1.4,11,ega3/ega3-1.tex,651,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.16,ega3.ega3.target.sha256.b5c87dd646f71260fd4ec875a693cdc862485f1890adc82dec3f5f760b7abba3,AMS.51,1.4,11,ega3/ega3-1.tex,699,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.16.1,ega3.ega3.target.sha256.ca9799aaa77d03326720f616be0a48dd5d784c7b9a317ede48496af1894aeeb3,AMS.52,{1.4.16.1},12,ega3/ega3-1.tex,708,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.17,ega3.ega3.target.sha256.ca9799aaa77d03326720f616be0a48dd5d784c7b9a317ede48496af1894aeeb3,AMS.52,1.4,12,ega3/ega3-1.tex,718,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.2,ega3.ega3.target.sha256.c400b6603392ac2a1e1c372d0730ea72324f9dfac52b02535081eb68fa0dc71d,subsection*.39,1.4,8,ega3/ega3-1.tex,406,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.3,ega3.ega3.target.sha256.c400b6603392ac2a1e1c372d0730ea72324f9dfac52b02535081eb68fa0dc71d,subsection*.39,1.4,8,ega3/ega3-1.tex,411,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.3.1,ega3.ega3.target.sha256.010d19c8c316550eb522959a81c5c3fdf251618dc8c96dec4cbc14c4c601912f,AMS.40,{1.4.3.1},8,ega3/ega3-1.tex,416,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.4,ega3.ega3.target.sha256.58380f6c615cf3246f52517bcf16c6e4a1b6ae66d694bc2e2e2cff536b2b84b6,AMS.41,1.4,8,ega3/ega3-1.tex,430,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.5,ega3.ega3.target.sha256.85b2bceb8a9088370e2c5c6228c7547795c0dbc153d7045beaa5445390984c86,AMS.42,1.4,8,ega3/ega3-1.tex,445,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.5.1,ega3.ega3.target.sha256.781e8c4059cefcc3cda0c74219633fd1fe123cc8c2fe04244a4844ad8d45e48c,AMS.43,{1.4.5.1},8,ega3/ega3-1.tex,450,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.6,ega3.ega3.target.sha256.781e8c4059cefcc3cda0c74219633fd1fe123cc8c2fe04244a4844ad8d45e48c,AMS.43,1.4,8,ega3/ega3-1.tex,468,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.7,ega3.ega3.target.sha256.781e8c4059cefcc3cda0c74219633fd1fe123cc8c2fe04244a4844ad8d45e48c,AMS.43,1.4,9,ega3/ega3-1.tex,474,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.8,ega3.ega3.target.sha256.781e8c4059cefcc3cda0c74219633fd1fe123cc8c2fe04244a4844ad8d45e48c,AMS.43,1.4,9,ega3/ega3-1.tex,495,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.1.4.9,ega3.ega3.target.sha256.781e8c4059cefcc3cda0c74219633fd1fe123cc8c2fe04244a4844ad8d45e48c,AMS.43,1.4,9,ega3/ega3-1.tex,500,54B8E115ADB32BF002F9F641E27E55C3C3D200BF8433727B2BD51269F6AC0D3A,active_aux_alias
ega3,III.2.1.1,ega3.ega3.target.sha256.6f42e261b898550003decfbd3655a3f5cb9890cc94a61493d8d0c39f4f1d7051,subsection*.54,2.1,12,ega3/ega3-2.tex,9,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
ega3,III.2.1.1.1,ega3.ega3.target.sha256.1cb45c8c13af06cf793fa0dd8222e10845418b20de04fe268f442e245245e530,AMS.55,{2.1.1.1},12,ega3/ega3-2.tex,13,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
ega3,III.2.1.1.2,ega3.ega3.target.sha256.e5a79cab0da80e42120c461d8f2ec8dc57d4acc7f85dc3d66503a05cbbbaae96,AMS.56,{2.1.1.2},12,ega3/ega3-2.tex,21,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
ega3,III.2.1.1.3,ega3.ega3.target.sha256.41e9c7e871f1cfa49207481e39eeea3c453099a7b7d6171cda4dc7ca95f85383,AMS.57,{2.1.1.3},12,ega3/ega3-2.tex,26,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
ega3,III.2.1.10,ega3.ega3.target.sha256.39ecbc86df5a328f21dab75a2088e5cdf54d0af3980f9b9dacf35b658dcf7343,AMS.69,2.1,14,ega3/ega3-2.tex,217,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
ega3,III.2.1.10.1,ega3.ega3.target.sha256.5614bf5af20dbecca33e37a34f0db381e1cdfa5c77fb4ba9578b6d0347cec407,AMS.70,{2.1.10.1},14,ega3/ega3-2.tex,220,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
ega3,III.2.1.11,ega3.ega3.target.sha256.5614bf5af20dbecca33e37a34f0db381e1cdfa5c77fb4ba9578b6d0347cec407,AMS.70,2.1,14,ega3/ega3-2.tex,229,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
ega3,III.2.1.11.1,ega3.ega3.target.sha256.aed0ae0c57b36574a4d43ea5da1bf033e7a7eb410e55be2121cefd8ab1e96295,AMS.71,{2.1.11.1},14,ega3/ega3-2.tex,234,400612EB3CC7F564AC8F1AD2701C2B42F7C91C29398539C01AD8C0284D9F9C59,active_aux_alias
