residual_id,candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.residual.sha256.568f5d1ccf98c94d25ac6696cba86717349a07ee364543e5ce6f0001bc5332c4,ega4.reference.candidate.sha256.568f5d1ccf98c94d25ac6696cba86717349a07ee364543e5ce6f0001bc5332c4,bare_dotted_locator,source_aligned/ega4-17.tex,2634,222,195244,195249,2.1.3,2.1.3,2.1.3,,,,,1,IV.2.1.3,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,06E19DEAD69DCC16BC573CC9F24B68B69907F4CFD4AFB9D70372CC6B462A9862,"6},~(ii), and \sref{IV.17.7.8},~(ii). We may therefore suppose that $S=\operatorname{Spec}(k)$, where $k$ is a field, and that $X$ is a nonempty prescheme of finite type over $k$. Since $X$ is Noetherian, it has a closed point $x$ ($\mathbf{0}_{\mathbf I}$, 2.1.3), and $k(x)$ is then a finite extension of $k$ \sref[I]{I.6.4.2}. There is consequently a finite separable extension $k'$ of $k$ such that $k''=k(x)$ is a finite radicial extension of $k'$. The assertion follows by taking $I$ to have one element, $S_i'=\ope"
ega4.reference.residual.sha256.8a1d48eff9e6881e389cfad668e5c2c836bed56b2a4a9152c56acdb3e7c3468b,ega4.reference.candidate.sha256.8a1d48eff9e6881e389cfad668e5c2c836bed56b2a4a9152c56acdb3e7c3468b,explicit_sref,source_aligned/ega4-17.tex,2634,275,195297,195314,\sref[I]{I.6.4.2},\sref[I]{I.6.4.2},6.4.2,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,95AC529392FDB8F1C6FA6EEC3741314E772FE7AC1D878E4BA3A07A5F1F6B66A2,"re suppose that $S=\operatorname{Spec}(k)$, where $k$ is a field, and that $X$ is a nonempty prescheme of finite type over $k$. Since $X$ is Noetherian, it has a closed point $x$ ($\mathbf{0}_{\mathbf I}$, 2.1.3), and $k(x)$ is then a finite extension of $k$ \sref[I]{I.6.4.2}. There is consequently a finite separable extension $k'$ of $k$ such that $k''=k(x)$ is a finite radicial extension of $k'$. The assertion follows by taking $I$ to have one element, $S_i'=\operatorname{Spec}(k')$, and $S_i''=\operatorname{Spec}(k'')$. \end{"
ega4.reference.residual.sha256.30f46f7e55005cc43b35c1de78400ccc935d07a0f7290bedb5e19ab35126a24a,ega4.reference.candidate.sha256.30f46f7e55005cc43b35c1de78400ccc935d07a0f7290bedb5e19ab35126a24a,explicit_sref,source_aligned/ega4-17.tex,2647,651,196793,196808,\sref[I]{I.6.2},\sref[I]{I.6.2},6.2,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,E7D6E1E4533C52A263A96CEC880855B64A3CC259FADF6A7C4D78C228C87D97C1,"$ on each $S'_\alpha$. This morphism has the required properties. Moreover, if $S$ is quasi-compact, the family $(S_\alpha)$ may be supposed finite, so $S'$ is affine; if $S$ is also quasi-separated, the immersions $S_\alpha\to S$ are of finite presentation \sref[I]{I.6.2}, and consequently so is $g$. Now suppose that $S$ is affine. Form the finite morphisms of finite presentation $S_i''\to S_i$ supplied by \sref{IV.17.16.4}. Since the immersions $S_i\to S$ are of finite presentation (the $S_i$ being affine), the composite m"
ega4.reference.residual.sha256.86bfd94aeb4b5171a75a98095b5bf53901dcf6b9aa817e269ed07383afe2aa69,ega4.reference.candidate.sha256.86bfd94aeb4b5171a75a98095b5bf53901dcf6b9aa817e269ed07383afe2aa69,explicit_sref,source_aligned/ega4-17.tex,2674,396,199449,199466,\sref[I]{I.6.4.4},\sref[I]{I.6.4.4},6.4.4,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,C94121A8C98F5229D77ACDDB11E4500E2B7B1CE8412C088EEBC039969E8036AB,"\sref{IV.8.10.5},~(x), (iv), (vi), and (vii), \sref{IV.17.7.8}, and \sref{IV.2.1.12}. We are reduced to proving the last assertion when $S=\operatorname{Spec}(k)$ is the spectrum of a field. Then $X=\operatorname{Spec}(A)$, where $A$ is a finite $k$-algebra \sref[I]{I.6.4.4}; thus $A$ is a direct product of finite $k$-algebras $A_j$ which are local rings $(1\leq j\leq m)$. Since $A_j$ is an Artinian ring and a $k$-algebra, it contains a subfield $K'_j$ canonically isomorphic to the residue field of $A_j$ ($\mathbf{0}$, 19.6.2)."
ega4.reference.residual.sha256.1fd3611c95944d2f4d378de84207974097a3e1ed8780ef6839c9cf57794576fe,ega4.reference.candidate.sha256.1fd3611c95944d2f4d378de84207974097a3e1ed8780ef6839c9cf57794576fe,bare_dotted_locator,source_aligned/ega4-17.tex,2674,664,199717,199723,19.6.2,19.6.2,19.6.2,,,,,1,IV.19.6.2,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,48EA3D13A70DB76668EFBF51115670972253685F6377C23EF5B0AC56BBE5F3CE,"{I.6.4.4}; thus $A$ is a direct product of finite $k$-algebras $A_j$ which are local rings $(1\leq j\leq m)$. Since $A_j$ is an Artinian ring and a $k$-algebra, it contains a subfield $K'_j$ canonically isomorphic to the residue field of $A_j$ ($\mathbf{0}$, 19.6.2). \oldpage[IV]{109} Take $X_i=X$ and take $X'_i$ to be the sum of the $\operatorname{Spec}(K'_j)$. This answers the question, since for every $j$ there are homomorphisms \[ K'_j\longrightarrow A_j\longrightarrow k(A_j) \] whose composite is an isomorphism"
ega4.reference.residual.sha256.5d6f08cd40e2232814fbf01417d6e87bde4dd0aae1302ef3a0392ff82fd17ce2,ega4.reference.candidate.sha256.5d6f08cd40e2232814fbf01417d6e87bde4dd0aae1302ef3a0392ff82fd17ce2,bare_dotted_locator,source_aligned/ega4-18.tex,25,343,2421,2427,22.6.4,22.6.4,22.6.4,,,,,0,,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,B3C8EB8CEFD7DB77ECADEF5B3B0F06B67D545ABC963D318EAD9DF31E057CF3E8,"rmally smooth $A_0$-algebra for the discrete topologies. Let $\mathfrak p_0$ be the ideal $\mathfrak j_{x_0}$ in $C_0$; then $\mathfrak p_0=\mathfrak q_0/\mathfrak{J}_0$, where $\mathfrak q_0$ is a prime ideal of $B_0$. The Jacobian criterion ($\mathbf{0}$, 22.6.4), together with ($\mathbf{0}$, 19.1.12), shows that there exist in $\mathfrak{J}_0$ a family of $r$ polynomials $u_i$ $(1\leq i\leq r)$ and indices $j_h$ $(1\leq h\leq r)$ such that the images of the $u_i$ in \[ (\mathfrak{J}_0)_{\mathfrak q_0}/(\mathfrak{J}"
ega4.reference.residual.sha256.9217d7d0e80988751e9820afec75fd923babe9034d33f39c1347f7d7a160e7bf,ega4.reference.candidate.sha256.9217d7d0e80988751e9820afec75fd923babe9034d33f39c1347f7d7a160e7bf,bare_dotted_locator,source_aligned/ega4-18.tex,25,381,2459,2466,19.1.12,19.1.12,19.1.12,,,,,0,,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,B9EE2F3E565B2BBBF070BE22911EAF89869925DDECF245F5B66A3BA9B932D2A5,"screte topologies. Let $\mathfrak p_0$ be the ideal $\mathfrak j_{x_0}$ in $C_0$; then $\mathfrak p_0=\mathfrak q_0/\mathfrak{J}_0$, where $\mathfrak q_0$ is a prime ideal of $B_0$. The Jacobian criterion ($\mathbf{0}$, 22.6.4), together with ($\mathbf{0}$, 19.1.12), shows that there exist in $\mathfrak{J}_0$ a family of $r$ polynomials $u_i$ $(1\leq i\leq r)$ and indices $j_h$ $(1\leq h\leq r)$ such that the images of the $u_i$ in \[ (\mathfrak{J}_0)_{\mathfrak q_0}/(\mathfrak{J}_0^2)_{\mathfrak q_0} \] generate this"
ega4.reference.residual.sha256.fa0e318de367d92e2c52d228e40877cc6cc70aab163bcf6e1c4dfa399e724186,ega4.reference.candidate.sha256.fa0e318de367d92e2c52d228e40877cc6cc70aab163bcf6e1c4dfa399e724186,bare_dotted_locator,source_aligned/ega4-18.tex,35,352,3256,3261,5.2.2,5.2.2,5.2.2,,,,,1,IV.5.2.2,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,29291DD0E45D5D0ED41F894167913053F3423575809F6AFB0CCD383CB1ABC469,"hat the images of the $u_i$ in $(\mathfrak{J}_0)_{\mathfrak q_0}$ generate this $(B_0)_{\mathfrak q_0}$-module and then, replacing $X_0$ if necessary by an affine open neighbourhood of $x_0$, that the $u_i$ generate $\mathfrak{J}_0$ ($\mathbf{0}_{\mathbf I}$, 5.2.2). Put $B=A[T_1,\ldots,T_n]$; then $B_0$ is a quotient ring of $B$, $\mathfrak q_0$ is the image of a prime ideal $\mathfrak q$ of $B$, and $\mathfrak q$ is the inverse image of $\mathfrak q_0$. For every $i$, let $v_i\in B$ be an element whose image in $B_0"
ega4.reference.residual.sha256.a4abe8d32cd4ec672da21ebb52a1e42c8a19668387bcbec19cf420b1d3011458,ega4.reference.candidate.sha256.a4abe8d32cd4ec672da21ebb52a1e42c8a19668387bcbec19cf420b1d3011458,explicit_sref,source_aligned/ega4-18.tex,63,371,6399,6416,\sref[0]{0.4.1.7},\sref[0]{0.4.1.7},0.4.1.7,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,6B358774A2313C4DEF7DA22992218F66347923A706CEE081E73D21362B933988,"a\beta}$ from $\theta_\alpha(U_\alpha\cap U_\beta)$ to $\theta_\beta(U_\alpha\cap U_\beta)$, corresponding to the identity automorphism of $U_\alpha\cap U_\beta$, and it is immediate, for the same reason, that these isomorphisms satisfy the glueing condition (\sref[0]{0.4.1.7}). Hence there exists an $S$-prescheme $X$ such that the $V_\alpha$ identify canonically with sub-preschemes induced on the open subsets of $X$, the $\theta_\alpha$ identify with $S_0$-isomorphisms which coincide on the intersections $U_\alpha\cap U_\beta$, an"
ega4.reference.residual.sha256.c0258602d6707e6cc13b6d416930c78a25dc60f490ffa4b8f20e28783340aefc,ega4.reference.candidate.sha256.c0258602d6707e6cc13b6d416930c78a25dc60f490ffa4b8f20e28783340aefc,explicit_sref,source_aligned/ega4-18.tex,71,47,7091,7109,\sref[I]{I.3.4.3} ,\sref[I]{I.3.4.3},3.4.3,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,EC0F2789AE1DD1D6E4640F90A1F4E0D6F8541A69AE1D64ECFDD5E1DE959A22B6,"end{proof} \begin{corollary}[18.1.3] \label{IV.18.1.3} Let $S$ be a prescheme, $X$ an $S$-prescheme \'etale over $S$, $S'$ an $S$-prescheme, $S_0'$ a closed sub-prescheme of $S'$ having the same underlying space. Then the canonical map $X(S')_S\to X(S_0')_S$ \sref[I]{I.3.4.3} is bijective. \end{corollary} \begin{proof} Indeed, set $X'=X\times_S S'$, $X_0'=X\times_S S_0'$, so that $X(S')_S=\Gamma(X'/S')$ and $X(S_0')_S=\Gamma(X_0'/S_0')$; the corollary follows from the fact that the functor defined in \sref{IV.18.1.2} (with $S$ and"
ega4.reference.residual.sha256.ae7a16ce1ec621f2c5160e4cdc2ed0558c3c19d3165d3bbacb07e0bda30fe697,ega4.reference.candidate.sha256.ae7a16ce1ec621f2c5160e4cdc2ed0558c3c19d3165d3bbacb07e0bda30fe697,bare_dotted_locator,source_aligned/ega4-18.tex,188,305,14966,14971,5.2.7,5.2.7,5.2.7,,,,,0,,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,D5D8DEF110CF27D0ECAE2802C2BFEF5ABBD218E0463B5057ABE33F529255A7EA,"'-module of finite presentation \sref{IV.1.6.3} and \sref{IV.1.4.7}; hence, if $\sh{B}_y$ is a free $\sh{O}_{Y,y}$-module, there exists an open neighbourhood $U$ of $y$ in $Y$ such that $\sh{B}|_U$ is a locally free $\sh{O}_U$-module ($\mathbf{0}_{\mathbf I}$, 5.2.7). Moreover, since by hypothesis the homomorphism $\operatorname{astr}_{\sh{B}_y|\sh{O}_{Y,y}}:\sh{B}_y\to\check{\sh{B}}_y$ is bijective, the same result shows that $U$ may be chosen so that \oldpage[IV]{113} the homomorphism $\operatorname{astr}_{\sh{B}|_U"
ega4.reference.residual.sha256.2d1b35e28b833b0ac56b72578f73e51bc8d3d861448ad1ac788dfb34c6cda970,ega4.reference.candidate.sha256.2d1b35e28b833b0ac56b72578f73e51bc8d3d861448ad1ac788dfb34c6cda970,explicit_sref,source_aligned/ega4-18.tex,206,155,16088,16105,\sref[0]{0.2.1.3},\sref[0]{0.2.1.3},0.2.1.3,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,BB78CEB45B7767563D4E895A4C489C0E9856208394CE2DC3D287D84B2E103066,"nt $y$ of $Y$ has an open neighbourhood $U$ such that the restriction $f^{-1}(U)\to U$ of $f$ is \'etale; the conclusion follows from the fact that in the two cases considered, every non-empty closed subset of $Y$ contains a closed point (\sref{IV.5.1.11} and \sref[0]{0.2.1.3}). \end{proof} \begin{corollary}[18.2.6] \label{IV.18.2.6} If $f:X\to Y$ is a finite \'etale morphism, and if we set $\sh{B}=f_*(\sh{O}_X)$, then the $\sh{O}_Y$-homomorphism $\operatorname{Tr}_{\sh{B}|\sh{O}_Y}:\sh{B}\to\sh{O}_Y$ \sref{IV.18.2.2} (also denote"
ega4.reference.residual.sha256.4dccfb8abbbbb35d510e7a03a3342aaa9c7575b2f10d5abdecb843eecc3cb0be,ega4.reference.candidate.sha256.4dccfb8abbbbb35d510e7a03a3342aaa9c7575b2f10d5abdecb843eecc3cb0be,explicit_sref,source_aligned/ega4-18.tex,233,136,18411,18429,\sref[0]{0.5.4.2} ,\sref[0]{0.5.4.2},0.5.4.2,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,00A587BCCBEBF399E0F8238B6B6F49F9128686D22FC6503D84162DE6E292F240,"$u=\operatorname{astr}_{\sh{B}|\sh{O}_Y}:\sh{B}\to\check{\sh{B}}$; we deduce from this an $n$-th exterior power homomorphism $\bigwedge^n u:\bigwedge^n\sh{B}\to\bigwedge^n\check{\sh{B}}=(\bigwedge^n\sh{B})^\vee$ of \emph{invertible} $\sh{O}_Y$-Modules, and by \sref[0]{0.5.4.2} an element \[ \label{IV.18.2.7.1} d_{X/Y}\in\Gamma(Y,(\bigwedge^n\check{\sh{B}})\otimes_{\sh{O}_Y}(\bigwedge^n\check{\sh{B}})) \tag{18.2.7.1} \] which we call the \emph{discriminant} of $X$ over $Y$. Furthermore, since $(\bigwedge^n\check{\sh{B}})\otimes_{\sh{"
ega4.reference.residual.sha256.bac1fc85114f222029fac6a17063ebc967aa42c43fb3ac1522e84c929b17de3e,ega4.reference.candidate.sha256.bac1fc85114f222029fac6a17063ebc967aa42c43fb3ac1522e84c929b17de3e,explicit_sref,source_aligned/ega4-18.tex,251,257,19469,19486,\sref[0]{0.5.5.2},\sref[0]{0.5.5.2},0.5.5.2,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,C2401EAE0DC63841E775A0F987502D8E4D23917B9815F400F785CC90BBE3E0D0,"14} For the homomorphism $u$ to be bijective, it is necessary and sufficient that $\bigwedge^n u$ be bijective, or again that the section $d_{X/Y}$ have an \emph{invertible} germ at every point $y\in Y$, which is also written $d_{X/Y}(y)\neq 0$ for every $y$ (\sref[0]{0.5.5.2}). It amounts to the same to say that the discriminant ideal $\mathscr{D}_{X/Y}$ is \emph{equal} to $\sh{O}_Y$. The terminology ``covering'' introduced in \sref{IV.18.2.7}, (i), is justified by the following proposition: \begin{proposition}[18.2.8] \label{IV"
ega4.reference.residual.sha256.a652290c4a69e770746d4a2e9c4077c7f5bfdbaf3444f67b71b84a8883c75acf,ega4.reference.candidate.sha256.a652290c4a69e770746d4a2e9c4077c7f5bfdbaf3444f67b71b84a8883c75acf,explicit_sref,source_aligned/ega4-18.tex,278,71,21088,21106,\sref[I]{I.5.5.11},\sref[I]{I.5.5.11},5.5.11,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,E473C96C4780EE198340362C186FAE2651FAC83DB555638BE29077987EE69740,"g of $Y$), it is necessary and sufficient that all the fibres of $f$ have the same geometric number of points. \end{corollary} \begin{remarks}[18.2.10] \label{IV.18.2.10} \begin{enumerate} \item[(i)] The example of the ``affine line with a doubled point'' (\sref[I]{I.5.5.11}) shows that a morphism \'etale of finite type of Noetherian preschemes may not be separated; for this example, the first assertion of \sref{IV.18.2.8} is no longer exact. \item[(ii)] For a separated morphism of finite type and \'etale $f:X\to Y$ to make $X"
ega4.reference.residual.sha256.a1df55546f12893a658d47a84fd7a1c232ba785738a4463d76de6b03808138ca,ega4.reference.candidate.sha256.a1df55546f12893a658d47a84fd7a1c232ba785738a4463d76de6b03808138ca,explicit_sref,source_aligned/ega4-18.tex,283,121,21731,21748,\sref[I]{I.6.2.2},\sref[I]{I.6.2.2},6.2.2,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,5FF7130B6D8C4DC06A6D9B3DCBB56C67653119693A81FFEA3F854D958FF96A8D,"n open neighbourhood $U$ of $y=f(x)$ and a $U$-section $g$ of $f^{-1}(U)$ such that $g(y)=x$. Indeed, the condition is obviously necessary; the fact that it is also sufficient follows from the fact that every fibre $f^{-1}(y)$ is finite (\sref{IV.17.6.1}) and \sref[I]{I.6.2.2}, from the characterisation of sections of a $Y$-scheme \'etale \sref{IV.17.9.3} and from Proposition~\sref{IV.18.2.8}. \end{enumerate} \end{remarks} \subsection{Finite algebras and \'etale algebras.} \label{subsection:IV.18.3} \begin{proposition}[18.3.1] \"
ega4.reference.residual.sha256.70f45b75cce78d34663bc7d9169678b7caa5d3cbcaa5707905b9c100f39d37b2,ega4.reference.candidate.sha256.70f45b75cce78d34663bc7d9169678b7caa5d3cbcaa5707905b9c100f39d37b2,explicit_sref,source_aligned/ega4-18.tex,302,176,22746,22764,\sref[0]{0.20.4.1},\sref[0]{0.20.4.1},0.20.4.1,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,ABB5E231EAE54D1A25AB94792109A16256CE0C432481FD6A65127BBDA22DE578,"mes_A B)$-module. \end{enumerate} \end{proposition} \begin{proof} \oldpage[IV]{115} The $(B\otimes_A B)$-module structure on $B$ is that coming from the canonical ring homomorphism $B\otimes_A B\to B$, which is surjective and has kernel $\mathfrak{J}_{B/A}$ (\sref[0]{0.20.4.1}). (i) To say that the morphism $\operatorname{Spec}(B)\to\operatorname{Spec}(A)$ is locally of finite presentation is equivalent to saying that $B$ is an $A$-algebra of finite presentation \sref{IV.1.4.6}. To say that $B$ is an unramified $A$-algebra means"
ega4.reference.residual.sha256.c5d9495042f2992cc5fcbc3a9e6ecd57c3ba383ee8407cf902cf2a6856eedbf6,ega4.reference.candidate.sha256.c5d9495042f2992cc5fcbc3a9e6ecd57c3ba383ee8407cf902cf2a6856eedbf6,bare_dotted_locator,source_aligned/ega4-18.tex,360,100,27071,27077,13.2.2,13.2.2,13.2.2,,,,,1,IV.13.2.2,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,AEAB4D3B5D8AC3E2A42941C8237F265BACF7DEA715F9452C16ED515E857D41DD,"d] & 0\\ 0\ar[r] & N_n\ar[r]^{v_n} & L_n\ar[r]^{u_n} & M_n\ar[r] & 0 } \] are all three surjective. Now we have $M=\varprojlim M_n$ and $L=A^r=\varprojlim L_n$; setting $N=\varprojlim N_n$, $u=\varprojlim u_n$, $v=\varprojlim v_n$, by (EGA $0_{\mathrm{III}}$, 13.2.2) the exact sequence \[ \label{IV.18.3.2.2} 0\to N\xrightarrow{v} L\xrightarrow{u} M\to 0 \tag{18.3.2.2} \] is exact. Moreover, since for every $n$, $v_n$ is left-invertible and $M_n$ is a projective $A_n$-module, by virtue of (\sref[0]{0.19.1.8}) the exact se"
ega4.reference.residual.sha256.2dec00aab478caa1ceddf794026aaada9ad81b4baf3087f2a802b5f262b3351e,ega4.reference.candidate.sha256.2dec00aab478caa1ceddf794026aaada9ad81b4baf3087f2a802b5f262b3351e,explicit_sref,source_aligned/ega4-18.tex,367,111,27305,27323,\sref[0]{0.19.1.8},\sref[0]{0.19.1.8},0.19.1.8,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,8B4ABA8C8F5EFA6A3FF5648338E7FE266BF60ABFEF6303027AFA9E00A693C223,"(EGA $0_{\mathrm{III}}$, 13.2.2) the exact sequence \[ \label{IV.18.3.2.2} 0\to N\xrightarrow{v} L\xrightarrow{u} M\to 0 \tag{18.3.2.2} \] is exact. Moreover, since for every $n$, $v_n$ is left-invertible and $M_n$ is a projective $A_n$-module, by virtue of (\sref[0]{0.19.1.8}) the exact sequence \sref{IV.18.3.2.2} is split, which proves the lemma. \end{proof} This being established, let us first show that the functor of \sref{IV.18.3.2} is \emph{fully faithful}. Set, as in the lemma, $A_n=A/\mathfrak{J}^{n+1}$; let $B$, $C$ be tw"
ega4.reference.residual.sha256.e13c23e34414270fb3a0e9a0cbcc78a1392883e54434601b1be8638041fe8743,ega4.reference.candidate.sha256.e13c23e34414270fb3a0e9a0cbcc78a1392883e54434601b1be8638041fe8743,explicit_sref,source_aligned/ega4-18.tex,389,63,29642,29660,\sref[0]{0.7.1.10},\sref[0]{0.7.1.10},0.7.1.10,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,640712BC073613DB649DC6C5C28C41BE41BA2D96AA3EBB30FEC49923F963DBC9,"ale $A$-algebra, it suffices, by \sref{IV.18.2.5}, to show that for every maximal ideal $\mathfrak{m}$ of $A$, $B_\mathfrak{m}/\mathfrak{m}B_\mathfrak{m}$ is a separable $(A/\mathfrak{m})$-algebra. Now, since $\mathfrak{J}$ is contained in the radical of $A$ (\sref[0]{0.7.1.10}), \oldpage[IV]{117} we have $\mathfrak{J}\subset\mathfrak{m}$, so $\mathfrak{m}_0=\mathfrak{m}/\mathfrak{J}$, we have $A_0/\mathfrak{m}_0=A/\mathfrak{m}$ and $B_\mathfrak{m}/\mathfrak{m}B_\mathfrak{m}=(B_0)_{\mathfrak{m}_0}/\mathfrak{m}_0(B_0)_{\mathfrak{m}_0"
ega4.reference.residual.sha256.7fcec0e6ec5a92b4a858d1ea6b0cdc52bbc230665596fc80e502adb239a3a2c0,ega4.reference.candidate.sha256.7fcec0e6ec5a92b4a858d1ea6b0cdc52bbc230665596fc80e502adb239a3a2c0,explicit_sref,source_aligned/ega4-18.tex,418,18,31513,31534,\sref[III]{III.5.4.1},\sref[III]{III.5.4.1},5.4.1,III,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,6B34EBFF985F7F764B03E997F6DDCB5F5474AFBE2DF5696FDB5AD065615CE531,"us first show that this functor is \emph{fully faithful}. Let $Z'$ and $Z''$ be two finite \'etale $X$-schemes over $X$. Set $S_n=\operatorname{Spec}(A/\mathfrak{J}^{n+1})$, $X_n=X\times_S S_n$, $Z'_n=Z'\times_S S_n$, $Z''_n=Z''\times_S S_n$. It follows from (\sref[III]{III.5.4.1}) that we have a canonical bijection $\operatorname{Hom}_X(Z',Z'')\xrightarrow{\sim}\varprojlim\operatorname{Hom}_{X_n}(Z'_n,Z''_n)$. Now, by virtue of \sref{IV.18.1.2}, the canonical map $\operatorname{Hom}_{X_{n+1}}(Z'_{n+1},Z''_{n+1})\to\operatorname{Hom}_{"
ega4.reference.residual.sha256.3a98132ac05b0b5b12385daa916c35bdffe0c47eea62201b7636035eaf0f2660,ega4.reference.candidate.sha256.3a98132ac05b0b5b12385daa916c35bdffe0c47eea62201b7636035eaf0f2660,explicit_sref,source_aligned/ega4-18.tex,422,178,32257,32278,\sref[III]{III.5.1.4},\sref[III]{III.5.1.4},5.1.4,III,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,81DFA669E320E79E54D0B5A7325B4935023B1F329B4C9A0F04C908E87619453F,"d an isomorphism $\sh{B}_0\xrightarrow{\sim}\sh{B}\otimes_{\sh{O}_X}\sh{O}_{X_0}$. It follows from \sref{IV.18.1.2} that there is a projective system $(\sh{B}_n)$, where $\sh{B}_n$ is a finite \'etale $\sh{O}_{X_n}$-algebra, and the second comparison theorem (\sref[III]{III.5.1.4}) proves the existence of a coherent $\sh{O}_X$-module $\sh{B}$ and of a projective system of isomorphisms $\sh{B}_n\xrightarrow{\sim}\sh{B}\otimes_{\sh{O}_X}\sh{O}_{X_n}$. The datum of an algebra structure on an $\sh{O}_X$-module $\sh{F}$ is equivalent to tha"
