"current_head","prior_frontier","status","branch_path","scope","route","r3_authority_effect","r3_lane_action","source_use_label","claims_guard"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/PACKAGE_FRONTIER_637_FILE_SIGNALS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/PACKAGE_METADATA_ONLY_ROOTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/README.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/SOURCE_BODY_SIGNAL_PATH_LEDGER.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/SOURCE_BODY_SIGNAL_SECOND_ROOT_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/SOURCE_BODY_SIGNAL_TOP_ROOT_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/old-b-81db4ba9-still-current-body-metadata-audit-20260706/OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT_20260706/SUMMARY.json","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/README.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/b3/B3_ROUTE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/blockers/R6_81DB4BA9_ACTIVE_URL_EXACT_BLOCKERS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/branch-current/R6_81DB4BA9_BRANCH_CHECK.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/http-checks/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECKS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/logs/LOGBOOK_EXCERPT_20260706.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/source-use/R6_81DB4BA9_ACTIVE_URL_SOURCE_USE_GAP_LEDGER.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-active-url-access-check-20260706/R6_81DB4BA9_ACTIVE_URL_ACCESS_CHECK_20260706/verification/INPUT_81DB_RETRY_SHA_VERIFICATION.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/README.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/active-searches/R6_81DB4BA9_ACTIVE_RECOVERY_SEARCHES.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/b3/B3_ROUTE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/blockers/R6_81DB4BA9_EXACT_BLOCKERS_ACTIVE_RECOVERY_RETRY.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/branch-current/R6_81DB4BA9_BRANCH_AND_8F5_QUEUE_CONTEXT.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/ethics/R6_81DB4BA9_ETHICS_AUTHORITY_BOUNDARY_MAP.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/fable/R6_81DB4BA9_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/logs/LOGBOOK_EXCERPT_20260706.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/source-owner/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_MATRIX.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/source-use/R6_81DB4BA9_SOURCE_USE_PROVENANCE_GAP_LEDGER.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-owner-access-recovery-retry-20260706/R6_81DB4BA9_SOURCE_OWNER_ACCESS_RECOVERY_RETRY_20260706/verification/INPUT_81DB_DISCOVERY_SHA_VERIFICATION.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/MANIFEST.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/R6_81DB4BA9_SOURCE_RECOVERY_COUNTS.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/README.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/SHA256SUMS.txt","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/b3/B3_ROUTE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/blockers/R6_81DB4BA9_EXACT_BLOCKERS_ACTIVE_RECOVERY.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/branch-current/R6_81DB4BA9_BRANCH_COMPARISON_NOTE.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/branch-current/R6_9D7DB086_TO_81DB4BA9_COMPARE_FILE_INDEX.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/fable/R6_81DB4BA9_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
"e58a9ef51299cd4ac39263ec88ec697fd379ae91","81db4ba945379e7c267ac6b5049f207e5746e65e","A","uploader-transfer/r6-81db4ba9-source-recovery-web-discovery-branch-delta-20260706/R6_81DB4BA9_SOURCE_RECOVERY_WEB_DISCOVERY_AND_BRANCH_DELTA_20260706/logs/LOGBOOK_EXCERPT_20260706.md","adjacent_r6_old_b_source_corpus_routing","adjacent_source_corpus_context_only","R6/Old-B routing or retry audit; source-corpus routing context only and not Arabic/Persianate authority.","record boundary; do not merge authority into R3 gates","branch-delta-provenance","no_bridge_no_cross_gate_merge_no_native_review_no_approval_no_license_no_gate_no_final_no_translation_completion"
