artifact_id,branch_head,remote_path,tree_sha,bytes,category,required_action,source_use_label,boundary
212DFB-B3-0001,212dfb1c7728f7c23274714434aa35d590e1aab7,audits/r3-branch-reconciliation-b3-delta-audit-20260706/BRANCH_R3_VISIBLE_PATHS.csv,6ff9f78219a3c1886b33547dc27cd96e477a53cf,901055,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1957,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_CORPUS_TRANSLATION_SHA256_20260704.txt,eea038a6f3ec9836e1d2875a7b415700a009fcb6,486,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1958,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_DURABLE_RUN_LOG_20260704.md,8d9a673bce10dcf031c8adb36015c3a2bcbe4fe0,53361,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1959,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_GITHUB_SOURCE_ARCHIVE_PROBE_SHA256_20260704.txt,7328536dabf194d5cb2d630061cc7eae35718e41,364,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1960,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CROSS_LANE_SYNC_INTAKE_20260704.csv,1e77148668647f18b49e6d1d680ec61fe2b0bdab,8250,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1961,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CROSS_LANE_SYNC_INTAKE_20260704.md,f9358dbe1d98182cbbca9969a129078b1acd07ec,3586,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1962,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CROSS_LANE_SYNC_INTAKE_SHA256_20260704.txt,16be9ae135ddffd44f45650d6812c269e6cf047d,360,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1963,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CURRENT_POINTER_REFRESH_20260704.csv,b16adaff59c91300b15c88f70676ddca64f747bf,7595,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1964,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CURRENT_POINTER_REFRESH_20260704.md,51f3802db2616f3c80953075cb50d3993a461be8,3345,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1965,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CURRENT_POINTER_REFRESH_SHA256_20260704.txt,60b25f8cc266737c0fd13858174fb96939fa9ab8,362,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1966,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_GAP_REFRESH_INTAKE_SHA256_20260704.txt,18b7415f681ea1d99887f79746aa7d7eb1f13e69,352,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1967,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_GITHUB_ARCHIVE_PROBE_INTAKE_SHA256_20260704.txt,06021ad248f54b3272772250286f81ab4ede202d,370,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1968,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_POLICY_PAYLOAD_SYNC_INTAKE_SHA256_20260704.txt,64b1d863e48ae020e1f58d4f4fd8efb5db995df9,368,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1969,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt,6b703e2a0f9c44a2ae00287272fc0edca70c3aac,520,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1970,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.csv,757d26960ad960804d6b713da740363a2755484c,19847,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1971,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_20260704.md,ce228ce2041576df5ccdbbd62e182c15b38848ee,11331,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1972,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_SHA256_20260704.txt,dd78dff72f83cbe9e432280a4762dc11a59e171e,364,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1973,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_20260705.csv,a3b6e3a340298840affa9bdc52daaf1a7dcc4b3c,62210,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1974,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_20260705.json,d3232ecef77ea78007bcd53de6b09d379bc043f7,77491,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1975,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_20260705.md,7f84882a88a4e3abf17a0711ec764adb3cca903a,10019,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1976,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_20260705_MANIFEST.json,29c739202289d1a3fcbd6f75106ca8ebeeb21f20,1343,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1977,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_20260705_SHA256SUMS.txt,a19540aa3b36b1d535107c966629adb72f1784ec,502,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1978,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_B3_PACKAGE_REQUEST_20260705.csv,11ca18463c47b1a2a9e336caa0f89b8134513d34,2130,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1979,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_B3_PACKAGE_REQUEST_20260705.json,f29cd6ebd055c1cb26581fab5b764b084c9c9245,4095,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1980,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_B3_PACKAGE_REQUEST_20260705.md,8db84f9bb64e0f4d0af4272d6f8d966d4664868d,2076,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1981,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_B3_PACKAGE_REQUEST_20260705_MANIFEST.json,c5268d1b7d6e434e7f979368c83f2a3db493f980,1470,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1982,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_CJK_SOURCE_ARCHIVE_FRONTIER_RECHECK_B3_PACKAGE_REQUEST_20260705_SHA256SUMS.txt,ba4c3ebf45ccd333cee66dea2f858b5fe9b4a281,578,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1983,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_B3_PACKAGE_REQUEST_AFTER_LATEST_20260704.csv,b62c3c3607b6202ed839d396aab1bc7df0cb2f3a,4864,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1984,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_B3_PACKAGE_REQUEST_AFTER_LATEST_20260704.json,f041d163301e635e8d3a66b08416659aa90b2977,7815,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1985,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_B3_PACKAGE_REQUEST_AFTER_LATEST_20260704.md,aa3cd1c027d7ad12f73aab1645e0d37ecf9a1736,3318,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1986,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_B3_PACKAGE_REQUEST_AFTER_LATEST_20260704_MANIFEST.json,43c5ff9fb8919eb9c9057fb61df33a565e7cd81e,1409,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1987,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_B3_PACKAGE_REQUEST_AFTER_LATEST_20260704_SHA256SUMS.txt,5d68a4f3af553ede1b15b9715b8c79e200eb74c0,570,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1988,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_CURRENT_COVERAGE_AND_RESIDUAL_GAP_LEDGER_20260704.csv,e94af35554a7e53e373b68c24599b7992e90a6e5,12048,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1989,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_CURRENT_COVERAGE_AND_RESIDUAL_GAP_LEDGER_20260704.json,c8a2f5714e0164051cfb2e4ed01bd53e75d042d0,41697,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1990,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_CURRENT_COVERAGE_AND_RESIDUAL_GAP_LEDGER_20260704.md,01eb065840f88bc6c38505d1a903107446e22dd6,8429,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1991,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_CURRENT_COVERAGE_AND_RESIDUAL_GAP_LEDGER_20260704_MANIFEST.json,a3f0f4ef1bbdb93e0c5e4bfad55afd32b6f61e2b,1419,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1992,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_CURRENT_COVERAGE_AND_RESIDUAL_GAP_LEDGER_20260704_SHA256SUMS.txt,0cc36a6fcf131d7148cb73304e590db74bb88373,606,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1993,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_OWNER_RESIDUAL_FIELD_GAP_RETURN_20260704.csv,5ed3f87112bb69882f0bbe4b5facb275d0bcd928,47334,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1994,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_OWNER_RESIDUAL_FIELD_GAP_RETURN_20260704.json,58685bbe37141de171c9ed46c2d6b467be7ce6b0,65947,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1995,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_OWNER_RESIDUAL_FIELD_GAP_RETURN_20260704.md,10d8e7c9ae856e4deaf5abc12dc717522e0e34d8,18816,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1996,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_OWNER_RESIDUAL_FIELD_GAP_RETURN_20260704_MANIFEST.json,59a86f7537becdd4be0e8a1d159df8107086fb0a,1315,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1997,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-cjk-native-source-evidence/NOETHER_PROGRAM_SOURCE_CANON_OWNER_RESIDUAL_FIELD_GAP_RETURN_20260704_SHA256SUMS.txt,00264fa104d89924db2d86ac01d0a4ae5d208e5e,570,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1998,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-interlanguage-method-authority/NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md,a38f969315b1dd6038a9dce6d37a9ddd3adde94c,62667,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-1999,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE351_SOURCE_CANON_SCHEMA_GAP_AUDIT_20260704T211648Z.json,606cafed9f2dafc9f71d693d146c93b3816fab0d,13344,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-2000,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE351_SOURCE_CANON_SCHEMA_GAP_AUDIT_20260704T211648Z.md,093767df767e0fd28d2cfff4637c1b9aa7a16e19,9895,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-2001,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE351_SOURCE_CANON_SCHEMA_GAP_AUDIT_20260704T211648Z.sha256,3bb16524ccb2726ba838e512a0f62d40a191e4d8,272,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-2002,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE_PAYLOAD_POLICY_REVIEW_FOLLOWUP_20260704T211105Z.sha256,7b6897abf5608a913712f380dec664ff976ff11c,268,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-2003,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-non-slavic-core-lane/NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md,9813be45a43365a2ed183394c6b5243291e3b908,427151,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
