"row_id","source_ledger","branch_visible_origin","route_or_language","source_body_or_url","sha256_or_hash","source_use_label","branch_212df_decision"
"sign-access-84","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","63de55a4f6b334540f0334242799d8d31e65900d8d452dda2620ce8f0f59ce17","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-85","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","0974adc412f18c8eb6ee70837dd2e872d2d477c2d04145c506fee90f1ce05308","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-86","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","cc55e31013ec46bebd18d59c1b31bdd8389b4b4ce8bf0bfb31c50b132ee5180a","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-87","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","de53208395d8a12ac96d95d5d7db10f079d3f12d8b340ad9b6e55bb0bef3ef19","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-88","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","f915f96e061cde3a3a9603abefe38e02ef6a403986350c2bf42d63c6f337064e","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-89","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","8beefe5d7d933ed5349ae29b2ab2f9e2d1bb789f6da361ff32676701631c3dce","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-90","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","82e9f703689a0eb1dcec80d6f270749cad50d24efea301c027591272c10cf519","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-91","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","69e607de10d1cd5e7996594900e8924f35bb4e6f019c2906b391e2175b057926","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-92","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","11ad6d5f12c39fb69a5c1d6e5cb8eb0002e66fae02f425a67de2c76a67fe8c07","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-93","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","261169328c17c2d61d52c6f8e229e35413dc4e74b8ff222866c20e62390b79bc","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-94","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","6691fe457130e30d62df5d35f45be5c992a9da252e2fc84a01b09b18d4ff1389","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-95","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-96","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","c4635bba7ebba53630347546c322d0720292f8a452cfdf0fc54f3bd9bf2e826f","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
"sign-access-97","outputs/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","uploader-transfer/r6-8f7-priority-recovery-live-retry-20260706/R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706/source-witness-index/R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","sign/access source witness row","","b881b557d5fa1b10d3009502aadde74c3bb9fec80c046b865b5190b25d0f0f40","sign/access witness separation; no sign rendering or visual inventory authority","keep sign/access separated from generalized interlanguage claims; source/reviewer/media gates unchanged"
