"Lane","RelativePath","Extension","SizeBytes","LastWriteTimeUtc","Category","IsBodyCandidate"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205752Z\R3_SOURCE_CANON_POLICY_SYNC_VALIDATION_20260704T205752Z.json",".json","7974","2026-07-04T20:57:55.1510190Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205752Z\R3_SOURCE_CANON_SPLIT_LANE_INTAKE_SYNC_20260704T205752Z.csv",".csv","2687","2026-07-04T20:57:54.6565486Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205752Z\R3_SOURCE_CANON_SPLIT_LANE_INTAKE_SYNC_20260704T205752Z.json",".json","3357","2026-07-04T20:57:54.6605686Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_POLICY_SYNC_CHECKSUMS_20260704T205910Z.sha256",".sha256","875","2026-07-04T20:59:29.2468259Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_POLICY_SYNC_HANDOFF_20260704T205910Z.md",".md","1895","2026-07-04T20:59:29.0145439Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_POLICY_SYNC_MANIFEST_20260704T205910Z.json",".json","12483","2026-07-04T20:59:29.1844697Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_POLICY_SYNC_ROWS_20260704T205910Z.csv",".csv","133138","2026-07-04T20:59:28.7663755Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_POLICY_SYNC_ROWS_20260704T205910Z.json",".json","201003","2026-07-04T20:59:28.8123331Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_POLICY_SYNC_VALIDATION_20260704T205910Z.json",".json","7974","2026-07-04T20:59:29.0075426Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_SPLIT_LANE_INTAKE_SYNC_20260704T205910Z.csv",".csv","2687","2026-07-04T20:59:28.8140765Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T205910Z\R3_SOURCE_CANON_SPLIT_LANE_INTAKE_SYNC_20260704T205910Z.json",".json","3357","2026-07-04T20:59:28.8165570Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_POLICY_SYNC_CHECKSUMS_20260704T210315Z.sha256",".sha256","875","2026-07-04T21:03:19.8059748Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_POLICY_SYNC_HANDOFF_20260704T210315Z.md",".md","1895","2026-07-04T21:03:19.4245735Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_POLICY_SYNC_MANIFEST_20260704T210315Z.json",".json","12483","2026-07-04T21:03:19.7893423Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_POLICY_SYNC_ROWS_20260704T210315Z.csv",".csv","133450","2026-07-04T21:03:18.4296577Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_POLICY_SYNC_ROWS_20260704T210315Z.json",".json","201328","2026-07-04T21:03:18.8103936Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_POLICY_SYNC_VALIDATION_20260704T210315Z.json",".json","7974","2026-07-04T21:03:19.4136609Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_SPLIT_LANE_INTAKE_SYNC_20260704T210315Z.csv",".csv","2687","2026-07-04T21:03:18.8123944Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_20260704T210315Z\R3_SOURCE_CANON_SPLIT_LANE_INTAKE_SYNC_20260704T210315Z.json",".json","3357","2026-07-04T21:03:18.8413552Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_POLICY_SYNC_AUDIT_CURRENT.txt",".txt","1782","2026-07-04T21:03:19.8089705Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\AGENTS_20260704T201340Z.md",".md","6730","2026-07-04T20:13:42.1377377Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\copilot-instructions_20260704T201340Z.md",".md","2368","2026-07-04T20:13:42.1417512Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201340Z.csv",".csv","5481","2026-07-04T20:13:42.6930925Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201340Z.json",".json","7217","2026-07-04T20:13:42.7011222Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201340Z.md",".md","3761","2026-07-04T20:13:43.2628354Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201340Z.json",".json","5742","2026-07-04T20:13:43.3380774Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201340Z.json",".json","4909","2026-07-04T20:13:43.2378790Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201340Z.csv",".csv","36643","2026-07-04T20:13:42.6457180Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201340Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201340Z.json",".json","52664","2026-07-04T20:13:42.6910858Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\AGENTS_20260704T201423Z.md",".md","6730","2026-07-04T20:14:24.5172688Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\copilot-instructions_20260704T201423Z.md",".md","2368","2026-07-04T20:14:24.5192747Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.csv",".csv","5481","2026-07-04T20:14:24.8132254Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201423Z.json",".json","7217","2026-07-04T20:14:24.8169866Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201423Z.md",".md","3761","2026-07-04T20:14:25.2069841Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201423Z.json",".json","5742","2026-07-04T20:14:25.2597610Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201423Z.json",".json","4783","2026-07-04T20:14:25.1874290Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201423Z.csv",".csv","36868","2026-07-04T20:14:24.7815697Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201423Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201423Z.json",".json","52889","2026-07-04T20:14:24.8092032Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\AGENTS_20260704T201707Z.md",".md","6730","2026-07-04T20:17:08.9431658Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\copilot-instructions_20260704T201707Z.md",".md","2368","2026-07-04T20:17:08.9451666Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201707Z.csv",".csv","5481","2026-07-04T20:17:09.6336320Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_CROSS_LANE_RECHECK_20260704T201707Z.json",".json","7217","2026-07-04T20:17:09.6413972Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_EXTERNAL_LANE_WITNESS_POINTERS_20260704T201707Z.csv",".csv","30532","2026-07-04T20:17:09.6434037Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_EXTERNAL_LANE_WITNESS_POINTERS_20260704T201707Z.json",".json","45149","2026-07-04T20:17:09.6514292Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_HANDOFF_20260704T201707Z.md",".md","4549","2026-07-04T20:17:10.4393138Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_MANIFEST_20260704T201707Z.json",".json","6467","2026-07-04T20:17:10.4867049Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_PROGRAM_ALIGNMENT_VALIDATION_20260704T201707Z.json",".json","7144","2026-07-04T20:17:10.4175008Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201707Z.csv",".csv","36868","2026-07-04T20:17:09.5922618Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_20260704T201707Z\R3_SOURCE_CANON_REQUIRED_SHAPE_WITNESS_TABLE_20260704T201707Z.json",".json","52889","2026-07-04T20:17:09.6316238Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_PROGRAM_ALIGNMENT_CURRENT.txt",".txt","2035","2026-07-04T20:17:10.4867049Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z.zip",".zip","16844418","2026-07-04T16:42:26.5393196Z","archive_body_or_payload","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z.zip.sha256",".sha256","118","2026-07-04T16:42:27.2847685Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_pdf_hiast_algebra_vol2_linear_algebra.pdf",".pdf","9490179","2026-07-04T16:42:01.8848491Z","pdf_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_linear_systems_raw.wiki.txt",".txt","3696","2026-07-04T16:42:02.5292401Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikibooks_matrices_raw.wiki.txt",".txt","3060","2026-07-04T16:42:03.0186296Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_frank_grosshans_raw.wiki.txt",".txt","2377","2026-07-04T16:42:04.5889107Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_linear_algebra_raw.wiki.txt",".txt","22214","2026-07-04T16:42:03.8011095Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\ar_wikipedia_vector_space_raw.wiki.txt",".txt","14506","2026-07-04T16:42:04.1136101Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_opac_linear_algebra_record.html",".html","59588","2026-07-04T16:42:18.1855744Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\dari_knu_software_engineering_curriculum_linear_algebra.pdf",".pdf","3620606","2026-07-04T16:42:20.1170057Z","pdf_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_persian_main_tex.tex",".tex","6280","2026-07-04T16:42:05.6922593Z","tex_family_body","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_repo_metadata.json",".json","6385","2026-07-04T16:42:05.1803497Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_github_sirejeff_source_zip.zip",".zip","2007400","2026-07-04T16:42:06.9426000Z","archive_body_or_payload","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_iut_matrix_linear_algebra_course_plan.pdf",".pdf","139249","2026-07-04T16:42:09.0017931Z","pdf_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_pdf_ui_bool_family_invariant_theory_mention.pdf",".pdf","2963624","2026-07-04T16:42:11.9626730Z","pdf_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_invariant_theory_raw.wiki.txt",".txt","1282","2026-07-04T16:42:07.3120947Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_linear_algebra_raw.wiki.txt",".txt","6942","2026-07-04T16:42:07.6652215Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\fa_wikipedia_spectral_graph_theory_raw.wiki.txt",".txt","4371","2026-07-04T16:42:08.0236287Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_algebra_raw.wiki.txt",".txt","4330","2026-07-04T16:42:12.5670880Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\fetched\tg_wikipedia_linear_dependence_raw.wiki.txt",".txt","1766","2026-07-04T16:42:12.9621991Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\manifest_20260704T164132Z.json",".json","8777","2026-07-04T16:42:20.5952774Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\R3_SOURCE_CANON_WITNESS_HANDOFF_20260704T164132Z.md",".md","1495","2026-07-04T16:42:20.5310395Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\R3_SOURCE_CANON_WITNESS_LEDGER_20260704T164132Z.csv",".csv","20259","2026-07-04T16:42:20.2866882Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\R3_SOURCE_CANON_WITNESS_LEDGER_20260704T164132Z.json",".json","29317","2026-07-04T16:42:20.3623163Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_20260704T164132Z\R3_SOURCE_CANON_WITNESS_VALIDATION_20260704T164132Z.json",".json","1702","2026-07-04T16:42:20.5094659Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_CANON_WITNESS_LAYER_CURRENT.txt",".txt","729","2026-07-04T16:42:20.6126392Z","source_body_or_witness","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_GATED_CONTEXT_WORKCYCLE_2026-07-05T181719Z\ARTIFACT_POINTERS.csv",".csv","4095","2026-07-05T18:17:20.1383300Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_GATED_CONTEXT_WORKCYCLE_2026-07-05T181719Z\LOGBOOK_EXCERPT.md",".md","468","2026-07-05T18:17:20.1548965Z","readme_logbook_heartbeat_queue","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_GATED_CONTEXT_WORKCYCLE_2026-07-05T181719Z\MANIFEST.csv",".csv","595","2026-07-05T18:17:20.2382282Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_GATED_CONTEXT_WORKCYCLE_2026-07-05T181719Z\README.md",".md","432","2026-07-05T18:17:20.1525841Z","readme_logbook_heartbeat_queue","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_GATED_CONTEXT_WORKCYCLE_2026-07-05T181719Z\SHA256SUMS.txt",".txt","332","2026-07-05T18:17:20.2719591Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_GATED_CONTEXT_WORKCYCLE_CURRENT.txt",".txt","378","2026-07-05T18:17:20.3576162Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_USE_ROUTING_CONTINUATION_WORKCYCLE_2026-07-05T224551Z\ARTIFACT_POINTERS.csv",".csv","948","2026-07-05T22:45:53.1600812Z","fable_source_use_or_adverse_ledger","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_USE_ROUTING_CONTINUATION_WORKCYCLE_2026-07-05T224551Z\MANIFEST.csv",".csv","411","2026-07-05T22:45:53.2513211Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_USE_ROUTING_CONTINUATION_WORKCYCLE_2026-07-05T224551Z\README.md",".md","549","2026-07-05T22:45:53.1620854Z","readme_logbook_heartbeat_queue","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_USE_ROUTING_CONTINUATION_WORKCYCLE_2026-07-05T224551Z\SHA256SUMS.txt",".txt","246","2026-07-05T22:45:53.4153444Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SOURCE_USE_ROUTING_CONTINUATION_WORKCYCLE_CURRENT.txt",".txt","508","2026-07-05T22:45:53.4173435Z","fable_source_use_or_adverse_ledger","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_CHECKSUMS_20260705T142321Z.sha256",".sha256","927","2026-07-05T14:23:22.2237412Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_HANDOFF_20260705T142321Z.md",".md","2499","2026-07-05T14:23:22.1209655Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_MANIFEST_20260705T142321Z.json",".json","7585","2026-07-05T14:23:22.1269882Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_ROWS_20260705T142321Z.csv",".csv","28593","2026-07-05T14:23:21.7602646Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_ROWS_20260705T142321Z.json",".json","36120","2026-07-05T14:23:21.7974575Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_VALIDATION_20260705T142321Z.json",".json","4593","2026-07-05T14:23:22.0973868Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_GAP_ROWS_20260705T142321Z.csv",".csv","3757","2026-07-05T14:23:21.7994638Z","blocker_recovery_or_uploader_route","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142321Z\R3_SUFFICIENCY_TRANSITION_GAP_ROWS_20260705T142321Z.json",".json","4652","2026-07-05T14:23:21.8014693Z","blocker_recovery_or_uploader_route","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_CHECKSUMS_20260705T142656Z.sha256",".sha256","927","2026-07-05T14:26:57.3233227Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_HANDOFF_20260705T142656Z.md",".md","2499","2026-07-05T14:26:57.2841839Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_MANIFEST_20260705T142656Z.json",".json","7585","2026-07-05T14:26:57.2900156Z","manifest_or_hash","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_ROWS_20260705T142656Z.csv",".csv","28593","2026-07-05T14:26:57.0840770Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_ROWS_20260705T142656Z.json",".json","36120","2026-07-05T14:26:57.1066354Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_VALIDATION_20260705T142656Z.json",".json","4593","2026-07-05T14:26:57.2756351Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_GAP_ROWS_20260705T142656Z.csv",".csv","3757","2026-07-05T14:26:57.1086411Z","blocker_recovery_or_uploader_route","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_20260705T142656Z\R3_SUFFICIENCY_TRANSITION_GAP_ROWS_20260705T142656Z.json",".json","4652","2026-07-05T14:26:57.1126545Z","blocker_recovery_or_uploader_route","True"
"noether-r3-arabic-persianate-linear-algebra","R3_SUFFICIENCY_TRANSITION_DRAFT_SUPPORT_CURRENT.txt",".txt","1900","2026-07-05T14:26:57.3339570Z","other_branch_artifact","True"
"noether-r3-arabic-persianate-linear-algebra","R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_20260704T212641Z\R3_TARGET_LANGUAGE_SOURCE_WITNESS_PROBE_CHECKSUMS_20260704T212641Z.sha256",".sha256","683","2026-07-04T21:26:50.1644745Z","source_body_or_witness","True"
