"zip_entry","extension","category","compressed_bytes","uncompressed_bytes","is_directory","is_tex_family","is_pdf","is_archive_like","mentions_slavic","mentions_interslavic","mentions_russian","mentions_ukrainian","mentions_french","mentions_spanish","mentions_japanese","mentions_chinese","mentions_korean","mentions_arabic","mentions_persian","mentions_tajik","mentions_turkic","mentions_noether","mentions_gauss","mentions_sga","mentions_zenodo"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_101_150.pdf",".pdf","modern-latex-manuscripts","306973","386971","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_101_150.tex",".tex","modern-latex-manuscripts","18327","62896","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_126_150.pdf",".pdf","modern-latex-manuscripts","255876","327016","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_126_150.tex",".tex","modern-latex-manuscripts","16385","61392","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_151_175.pdf",".pdf","modern-latex-manuscripts","259314","327582","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_151_175.tex",".tex","modern-latex-manuscripts","17867","70438","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_176_225.pdf",".pdf","modern-latex-manuscripts","348987","427852","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_176_225.tex",".tex","modern-latex-manuscripts","33124","124815","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_226_237.pdf",".pdf","modern-latex-manuscripts","220904","273192","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_226_237.tex",".tex","modern-latex-manuscripts","10348","38576","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_263_275.pdf",".pdf","modern-latex-manuscripts","163645","202838","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_263_275.tex",".tex","modern-latex-manuscripts","11783","40200","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_301_325.pdf",".pdf","modern-latex-manuscripts","220826","286823","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_301_325.tex",".tex","modern-latex-manuscripts","13730","47780","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_301_350.pdf",".pdf","modern-latex-manuscripts","348950","414216","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_301_350.tex",".tex","modern-latex-manuscripts","31384","112917","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_326_335.pdf",".pdf","modern-latex-manuscripts","186376","239679","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_326_335.tex",".tex","modern-latex-manuscripts","7951","26068","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_336_340.pdf",".pdf","modern-latex-manuscripts","151664","189701","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_336_340.tex",".tex","modern-latex-manuscripts","3577","9892","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_341_350.pdf",".pdf","modern-latex-manuscripts","168957","219024","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_341_350.tex",".tex","modern-latex-manuscripts","7389","23293","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_351_375.pdf",".pdf","modern-latex-manuscripts","274964","338508","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_351_375.tex",".tex","modern-latex-manuscripts","17691","60250","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_376_400.pdf",".pdf","modern-latex-manuscripts","235598","285968","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_376_400.tex",".tex","modern-latex-manuscripts","17273","60883","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_401_425.pdf",".pdf","modern-latex-manuscripts","236771","289938","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_401_425.tex",".tex","modern-latex-manuscripts","15839","55613","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_426_450.pdf",".pdf","modern-latex-manuscripts","256851","313256","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_426_450.tex",".tex","modern-latex-manuscripts","14119","48195","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_451_475.pdf",".pdf","modern-latex-manuscripts","295554","358557","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_451_475.tex",".tex","modern-latex-manuscripts","18560","64144","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_476_490.pdf",".pdf","modern-latex-manuscripts","207836","264381","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_476_490.tex",".tex","modern-latex-manuscripts","14536","42803","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_501_525.pdf",".pdf","modern-latex-manuscripts","320387","401530","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_501_525.tex",".tex","modern-latex-manuscripts","15724","58697","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_526_552.pdf",".pdf","modern-latex-manuscripts","266606","330076","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/cayley_vol12_pages_526_552.tex",".tex","modern-latex-manuscripts","18742","66368","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XII/_ocr_vol12_p101_125.txt",".txt","modern-latex-manuscripts","35092","246064","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_001_025.pdf",".pdf","modern-latex-manuscripts","257007","313937","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_001_025.tex",".tex","modern-latex-manuscripts","16638","56897","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_026_050.pdf",".pdf","modern-latex-manuscripts","264855","332727","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_026_050.tex",".tex","modern-latex-manuscripts","17941","64623","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_051_075.pdf",".pdf","modern-latex-manuscripts","281346","361461","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_051_075.tex",".tex","modern-latex-manuscripts","21138","60667","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_076_100.pdf",".pdf","modern-latex-manuscripts","239056","306617","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_076_100.tex",".tex","modern-latex-manuscripts","14361","48799","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_101_125.pdf",".pdf","modern-latex-manuscripts","364334","404021","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_101_125.tex",".tex","modern-latex-manuscripts","17017","61353","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_126_150.pdf",".pdf","modern-latex-manuscripts","357264","393735","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_126_150.tex",".tex","modern-latex-manuscripts","15968","58688","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_151_200.pdf",".pdf","modern-latex-manuscripts","306658","367869","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_151_200.tex",".tex","modern-latex-manuscripts","27431","95272","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_201_225.pdf",".pdf","modern-latex-manuscripts","219079","267889","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_201_225.tex",".tex","modern-latex-manuscripts","16585","59407","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_226_250.pdf",".pdf","modern-latex-manuscripts","221082","268424","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_226_250.tex",".tex","modern-latex-manuscripts","14556","46767","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_251_275.pdf",".pdf","modern-latex-manuscripts","191339","233515","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_251_275.tex",".tex","modern-latex-manuscripts","15868","55523","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_276_300.pdf",".pdf","modern-latex-manuscripts","229735","274005","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_276_300.tex",".tex","modern-latex-manuscripts","18217","66376","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_301_325.pdf",".pdf","modern-latex-manuscripts","210243","257364","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_301_325.tex",".tex","modern-latex-manuscripts","17618","60873","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_326_350.pdf",".pdf","modern-latex-manuscripts","220275","261549","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_326_350.tex",".tex","modern-latex-manuscripts","20869","69476","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_351_375.pdf",".pdf","modern-latex-manuscripts","233358","291476","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_351_375.tex",".tex","modern-latex-manuscripts","14755","46599","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_376_400.pdf",".pdf","modern-latex-manuscripts","251731","299268","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_376_400.tex",".tex","modern-latex-manuscripts","16343","53706","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_401_425.pdf",".pdf","modern-latex-manuscripts","287981","341184","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_401_425.tex",".tex","modern-latex-manuscripts","18479","59980","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_426_450.pdf",".pdf","modern-latex-manuscripts","225374","263378","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_426_450.tex",".tex","modern-latex-manuscripts","13590","48960","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_451_475.pdf",".pdf","modern-latex-manuscripts","188863","237422","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_451_475.tex",".tex","modern-latex-manuscripts","17272","63345","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_476_500.pdf",".pdf","modern-latex-manuscripts","229458","289294","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_476_500.tex",".tex","modern-latex-manuscripts","22435","71014","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_501_550.pdf",".pdf","modern-latex-manuscripts","294019","370152","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/sources_tex_Vol_XIII/cayley_vol13_pages_501_550.tex",".tex","modern-latex-manuscripts","22620","79547","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/_delimiter_unifier.py",".py","modern-latex-manuscripts","1002","2100","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
