language_code,language_name,repo,path,payload_relative_path,blob_url,raw_url,repo_license_spdx,repo_license_url,bytes,sha256,language_evidence_terms,topic_tags,source_artifact,curation_decision,boundary
sr,Serbian,kkumer/simetrije,predgovor.tex,latex_payload/sr/sr/kkumer_simetrije/predgovor.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/predgovor.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/predgovor.tex,CC-BY-SA-4.0,,2358,D0932DE979D981D1DD000EFC49551D58D80190D7B880C950CE3F0F198E7F2318,grupa; teorija grupa,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,kkumer/simetrije,1_grupe.tex,latex_payload/sr/sr/kkumer_simetrije/1_grupe.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/1_grupe.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/1_grupe.tex,CC-BY-SA-4.0,,38401,E05A130AA35C085453C59327EE7D73BBE3B24266D31579DB59F57AA3FD2B12A4,modul; grupa; teorija grupa; homomorfizam,ring;module;group;invariant;galois,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,kkumer/simetrije,3_irreps.tex,latex_payload/sr/sr/kkumer_simetrije/3_irreps.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/3_irreps.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/3_irreps.tex,CC-BY-SA-4.0,,50696,CD432E0F60A64EC3EB30F7C5F8F035D342ABDB1E5CC9DCF866864542EC34CB86,grupa; polje; invarijanta; teorija grupa,ring;group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,kkumer/simetrije,figures/so3pokrivanje.tex,latex_payload/sr/sr/kkumer_simetrije/figures/so3pokrivanje.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/figures/so3pokrivanje.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/figures/so3pokrivanje.tex,CC-BY-SA-4.0,,1153,ED99709A6CCD47489C92D10C0E6EF8D20E96E252536C2DB3E1026C7F5AF5599B,grupa; homomorfizam,algebra;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,bornagojsic/dismat2,zadace/dz08/main.tex,latex_payload/sr/sr/bornagojsic_dismat2/zadace/dz08/main.tex,https://github.com/bornagojsic/dismat2/blob/8bc283e3dcf3b37b9c50f311260357873bb2e79e/zadace/dz08/main.tex,https://raw.githubusercontent.com/bornagojsic/dismat2/8bc283e3dcf3b37b9c50f311260357873bb2e79e/zadace/dz08/main.tex,MIT,,39350,F9C5651E01D87DF4CB24F9C42B6F8BE1F553558779BC311C0F1933A267D019F3,modul; grupa; invarijanta; homomorfizam,ring;module;group;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,kkumer/simetrije,dodaci.tex,latex_payload/sr/sr/kkumer_simetrije/dodaci.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/dodaci.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/dodaci.tex,CC-BY-SA-4.0,,39509,1817F0BFB3C0D75BFB8CBF18A65B2607FCA786C9B3044CC173C0ECA54CB47C98,grupa; polje; invarijanta; homomorfizam,group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,kkumer/simetrije,5_Lie.tex,latex_payload/sr/sr/kkumer_simetrije/5_Lie.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/5_Lie.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/5_Lie.tex,CC-BY-SA-4.0,,74352,517B6F195AC7B1E72BEE94CA7C8BC5730501D05BD438A93C35F9233F0AABCF1D,prsten; grupa; polje; homomorfizam,algebra;ring;group;field;galois,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,bornagojsic/dismat2,zadace/dz10/main.tex,latex_payload/sr/sr/bornagojsic_dismat2/zadace/dz10/main.tex,https://github.com/bornagojsic/dismat2/blob/8bc283e3dcf3b37b9c50f311260357873bb2e79e/zadace/dz10/main.tex,https://raw.githubusercontent.com/bornagojsic/dismat2/8bc283e3dcf3b37b9c50f311260357873bb2e79e/zadace/dz10/main.tex,MIT,,9648,57A73A9C9A9D8FD343A000C574EB1A7BCF499C9C7B82352B1A6F0A659C128AFF,grupa; homomorfizam,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,kkumer/simetrije,2_reprezentacije.tex,latex_payload/sr/sr/kkumer_simetrije/2_reprezentacije.tex,https://github.com/kkumer/simetrije/blob/86e0c527cf5e873c63896d9bf5e95fe62bf15814/2_reprezentacije.tex,https://raw.githubusercontent.com/kkumer/simetrije/86e0c527cf5e873c63896d9bf5e95fe62bf15814/2_reprezentacije.tex,CC-BY-SA-4.0,,44731,F6D6B1F9319D1F7357507DFBCD12BA253540A4D18EEA517EC17E13BF14125B49,grupa; polje; invarijanta; homomorfizam,ring;group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,v--/se2018,topics/03/index.tex,latex_payload/sr/sr/v--_se2018/topics/03/index.tex,https://github.com/v--/se2018/blob/9c26f56ecedb0745b41dca34aa35beb08ce3e967/topics/03/index.tex,https://raw.githubusercontent.com/v--/se2018/9c26f56ecedb0745b41dca34aa35beb08ce3e967/topics/03/index.tex,CC0-1.0,,39036,36B9A368D1F975084A7928FE064C5C132092FB0470C6566D47A815F84C693DD7,идеал,algebra;ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tigran123/ud,tex/p014.tex,latex_payload/sr/sr/tigran123_ud/tex/p014.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p014.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p014.tex,GPL-3.0,,70631,23EDB129503792F223954AE12D54354829F5B4906AF3BF588D9FAB0183D57956,идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tigran123/ud,tex/p022.tex,latex_payload/sr/sr/tigran123_ud/tex/p022.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p022.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p022.tex,GPL-3.0,,76621,A0B0773C8D7B95F984D85C390CBF3DCD80B6A5E4EA024978949E0766D96AF2D7,идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tigran123/ud,tex/p001.tex,latex_payload/sr/sr/tigran123_ud/tex/p001.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p001.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p001.tex,GPL-3.0,,76775,AF441A7606BE9E927C3D1A46C87CA1598720BCCD50392FE20E0581F355A7D490,идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tigran123/ud,tex/p005.tex,latex_payload/sr/sr/tigran123_ud/tex/p005.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p005.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p005.tex,GPL-3.0,,64780,A062D46E44E27B674C33D5A6CFCCDED62566E0B1B9F24513249395380BF67C7C,идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tigran123/ud,tex/p032.tex,latex_payload/sr/sr/tigran123_ud/tex/p032.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p032.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p032.tex,GPL-3.0,,54614,B32993C86A46F69599E93252405F8DB7016524075816F4C512A169A5AF0FC7BE,идеал,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tigran123/ud,tex/p033.tex,latex_payload/sr/sr/tigran123_ud/tex/p033.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p033.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p033.tex,GPL-3.0,,47458,AC9321CC029913CE17926CF3683541C013A8AADD9DA0F20ED503F9F76BB2FCF1,идеал,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tigran123/ud,tex/p028.tex,latex_payload/sr/sr/tigran123_ud/tex/p028.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p028.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p028.tex,GPL-3.0,,78199,F7F440955CBBB19450847CFF54CD465D5DC04668EEBB22C2CED98FC2D42BF570,идеал,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,delvinru/discrete_math_lectures,src/lectures/lecture_9.tex,latex_payload/sr/sr/delvinru_discrete_math_lectures/src/lectures/lecture_9.tex,https://github.com/delvinru/discrete_math_lectures/blob/2073c5ad69d7d0a7e034cd7ae1c91cee36f25e9c/src/lectures/lecture_9.tex,https://raw.githubusercontent.com/delvinru/discrete_math_lectures/2073c5ad69d7d0a7e034cd7ae1c91cee36f25e9c/src/lectures/lecture_9.tex,APACHE-2.0,,11817,797D388736F74B957B80D74407F83521A6643A09DED81D02A03BDB1D9C9D87FC,идеал,algebra;ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,Wiki-fan/MIPT-all,FL/tex/index.tex,latex_payload/sr/sr/Wiki-fan_MIPT-all/FL/tex/index.tex,https://github.com/Wiki-fan/MIPT-all/blob/acdb35fa11bc4f0127da4d5de0c33c7d0e91b699/FL/tex/index.tex,https://raw.githubusercontent.com/Wiki-fan/MIPT-all/acdb35fa11bc4f0127da4d5de0c33c7d0e91b699/FL/tex/index.tex,UNLICENSE,,21272,74E38BDA87BF8C9F21F0008513653E53D29673EF1589B82C1AF96E62D4CCC443,идеал,algebra;ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,lounres/SPbU-MCS-2020-M-lecture-notes,algebra/main.tex,latex_payload/sr/sr/lounres_SPbU-MCS-2020-M-lecture-notes/algebra/main.tex,https://github.com/lounres/SPbU-MCS-2020-M-lecture-notes/blob/c2242eda471474b4da5a4b26057f092dc90e5612/algebra/main.tex,https://raw.githubusercontent.com/lounres/SPbU-MCS-2020-M-lecture-notes/c2242eda471474b4da5a4b26057f092dc90e5612/algebra/main.tex,MIT,,107490,5DAB6A990144D97B7550FF26008511B7F50E9875F246E52F0BEDC41EA1F0D61C,модул; идеал,algebra;ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,BlackSamorez/mipt_lab,2.1.3/Sladkov_I/2.1.3.tex,latex_payload/sr/sr/BlackSamorez_mipt_lab/2.1.3/Sladkov_I/2.1.3.tex,https://github.com/BlackSamorez/mipt_lab/blob/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.3/Sladkov_I/2.1.3.tex,https://raw.githubusercontent.com/BlackSamorez/mipt_lab/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.3/Sladkov_I/2.1.3.tex,APACHE-2.0,,7534,F8B78D77F86F60155EACCDEA4909141E7D736B78917C2519B12E014215C783F1,идеал,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,BlackSamorez/mipt_lab,2.1.6/Terekhov_M/2.1.6.tex,latex_payload/sr/sr/BlackSamorez_mipt_lab/2.1.6/Terekhov_M/2.1.6.tex,https://github.com/BlackSamorez/mipt_lab/blob/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.6/Terekhov_M/2.1.6.tex,https://raw.githubusercontent.com/BlackSamorez/mipt_lab/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.6/Terekhov_M/2.1.6.tex,APACHE-2.0,,14567,16A67F904546C5CDADDB56765FEDD35493BB7F36EDC99E0435B97D6837090F67,идеал,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,ristic-ac/Matematika-DAS,seminarski/poglavlja/telo/poglavlje3-implementacija.tex,latex_payload/sr/sr/ristic-ac_Matematika-DAS/seminarski/poglavlja/telo/poglavlje3-implementacija.tex,https://github.com/ristic-ac/Matematika-DAS/blob/fce12a2c4be07de34a83399a6aeae97601feb0a0/seminarski/poglavlja/telo/poglavlje3-implementacija.tex,https://raw.githubusercontent.com/ristic-ac/Matematika-DAS/fce12a2c4be07de34a83399a6aeae97601feb0a0/seminarski/poglavlja/telo/poglavlje3-implementacija.tex,MIT,,50045,7FDC2F6EE6115A1A1E5850EF801EFAD95466DCFEC64AEDA6851C20F70975B0DF,прстен,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,isagila/tesc,01/LA/01/23.tex,latex_payload/sr/sr/isagila_tesc/01/LA/01/23.tex,https://github.com/isagila/tesc/blob/4f7d99b11f7f1ebdc13c7a3a09d4594d42214733/01/LA/01/23.tex,https://raw.githubusercontent.com/isagila/tesc/4f7d99b11f7f1ebdc13c7a3a09d4594d42214733/01/LA/01/23.tex,MIT,,8190,B19EFBD0BC72239119F161DB38B281366AA5DA107C2C30B811698D261D7CB9C7,модул,algebra;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,DanielHalachev/WikiSearch,docs/text/ir.tex,latex_payload/sr/sr/DanielHalachev_WikiSearch/docs/text/ir.tex,https://github.com/DanielHalachev/WikiSearch/blob/7f90d80ff4ea50cb27be6f9e10d1fd4e6242c299/docs/text/ir.tex,https://raw.githubusercontent.com/DanielHalachev/WikiSearch/7f90d80ff4ea50cb27be6f9e10d1fd4e6242c299/docs/text/ir.tex,GPL-3.0,,26138,6EAD7D241A7BA71A0B49B034EC7F28C3AA80D759998703421509E33EE6EDECC0,модул; група,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,NoHomey/network-programming-project,doc/doc.tex,latex_payload/sr/sr/NoHomey_network-programming-project/doc/doc.tex,https://github.com/NoHomey/network-programming-project/blob/6b603759d61a365b9d85b07fffed204b16aa840d/doc/doc.tex,https://raw.githubusercontent.com/NoHomey/network-programming-project/6b603759d61a365b9d85b07fffed204b16aa840d/doc/doc.tex,GPL-3.0,,58983,31348A92E56EC367B9C2D481F7008B477FE56240325FEC1FA637AB46B013F698,modul; модул; група,ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,KevaTeam/ctf-attack-defense,report/report.tex,latex_payload/sr/sr/KevaTeam_ctf-attack-defense/report/report.tex,https://github.com/KevaTeam/ctf-attack-defense/blob/aaca66b3aa166819b918e1484d49bc6291581115/report/report.tex,https://raw.githubusercontent.com/KevaTeam/ctf-attack-defense/aaca66b3aa166819b918e1484d49bc6291581115/report/report.tex,GPL-3.0,,5332,88E73645C617B178E229D7F4C58DAF0FD4DC6716893143ECF73524BF7732CCD8,модул,module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,maxmalysh/congenial-octo-adventure,report2/task.tex,latex_payload/sr/sr/maxmalysh_congenial-octo-adventure/report2/task.tex,https://github.com/maxmalysh/congenial-octo-adventure/blob/a596fd6cfcbf13b326c72bbbef6260dbebc3ec5a/report2/task.tex,https://raw.githubusercontent.com/maxmalysh/congenial-octo-adventure/a596fd6cfcbf13b326c72bbbef6260dbebc3ec5a/report2/task.tex,UNLICENSE,,1236,7069D1F126480285D3E58638AE077EE1E9D694B7B5FD08DABDF332C6803E97D4,модул,module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,igrishaev/clj-book,ch1-web.tex,latex_payload/sr/sr/igrishaev_clj-book/ch1-web.tex,https://github.com/igrishaev/clj-book/blob/f112c3d07a40c3fa328007efbe8de587a8dae4c3/ch1-web.tex,https://raw.githubusercontent.com/igrishaev/clj-book/f112c3d07a40c3fa328007efbe8de587a8dae4c3/ch1-web.tex,GPL-3.0,,139488,552C4CE00BDF1600A8CBBAB874B2928AB41175457430F02B1A9E3C08428A81E9,модул; идеал,ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
sr,Serbian,tamarinvs19/theory_university,discrete/defs.tex,latex_payload/sr/sr/tamarinvs19_theory_university/discrete/defs.tex,https://github.com/tamarinvs19/theory_university/blob/983c1e8d457ffa42183185e74274a9be218d27b9/discrete/defs.tex,https://raw.githubusercontent.com/tamarinvs19/theory_university/983c1e8d457ffa42183185e74274a9be218d27b9/discrete/defs.tex,MIT,,16525,7E7498EDE804C74AC222038ECC4BDAF959012FD89CB36A740F15C2EAF9EC563B,модул,module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,Headary/maturita,cj/sources/spolecenstvo_prstenu.tex,latex_payload/hr/hr/Headary_maturita/cj/sources/spolecenstvo_prstenu.tex,https://github.com/Headary/maturita/blob/d6fc05f3687d0fbf6ff1dc3dd09ebc00236715e8/cj/sources/spolecenstvo_prstenu.tex,https://raw.githubusercontent.com/Headary/maturita/d6fc05f3687d0fbf6ff1dc3dd09ebc00236715e8/cj/sources/spolecenstvo_prstenu.tex,GPL-3.0,,10036,6B90B0A19350398DBC738EC892997C6D630CC50DEBEA7F2B96D76E2A9E335270,prsten,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,bornagojsic/dismat2,zadace/dz09/main.tex,latex_payload/hr/hr/bornagojsic_dismat2/zadace/dz09/main.tex,https://github.com/bornagojsic/dismat2/blob/8bc283e3dcf3b37b9c50f311260357873bb2e79e/zadace/dz09/main.tex,https://raw.githubusercontent.com/bornagojsic/dismat2/8bc283e3dcf3b37b9c50f311260357873bb2e79e/zadace/dz09/main.tex,MIT,,18669,9725FBB076D17BD47ED4F9A97537692BA62AC935F24F67C52D0AA815187F2ECE,prsten; grupa; polje; dokaz,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,nevenjovanovic/grcka-morfologija,citanka/grcmorf2poglavlja/tlg0059.tlg030.perseus-grc2:2.359-2.360.tex,latex_payload/hr/hr/nevenjovanovic_grcka-morfologija/citanka/grcmorf2poglavlja/tlg0059.tlg030.perseus-grc2_2.359-2.360.tex,https://github.com/nevenjovanovic/grcka-morfologija/blob/410206f4cde25d416ca9bf106b99355d8e3d48d1/citanka/grcmorf2poglavlja/tlg0059.tlg030.perseus-grc2:2.359-2.360.tex,https://raw.githubusercontent.com/nevenjovanovic/grcka-morfologija/410206f4cde25d416ca9bf106b99355d8e3d48d1/citanka/grcmorf2poglavlja/tlg0059.tlg030.perseus-grc2:2.359-2.360.tex,CC-BY-4.0,,15609,2F123EC765C7A0A74FC5AF7F2FAF886D2F14E29BC131F22F8721ADEA18AD766C,prsten,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,CZDanol/AnotherCraft,master_thesis_CZ/diplomka-01-chapters.tex,latex_payload/hr/hr/CZDanol_AnotherCraft/master_thesis_CZ/diplomka-01-chapters.tex,https://github.com/CZDanol/AnotherCraft/blob/04aab344dd00ef0e583fb6cddd834af0801bc594/master_thesis_CZ/diplomka-01-chapters.tex,https://raw.githubusercontent.com/CZDanol/AnotherCraft/04aab344dd00ef0e583fb6cddd834af0801bc594/master_thesis_CZ/diplomka-01-chapters.tex,APACHE-2.0,,164865,0DF6316ADE233CF7B275CEF4770E9E028A93897378DA66FC7609480404BF3AA3,prsten,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,vedgar/izr,uvod.tex,latex_payload/hr/hr/vedgar_izr/uvod.tex,https://github.com/vedgar/izr/blob/8134c511c2039436529621f2e129b5998b6d9ccf/uvod.tex,https://raw.githubusercontent.com/vedgar/izr/8134c511c2039436529621f2e129b5998b6d9ccf/uvod.tex,UNLICENSE,,18602,29E60B01A502D24DD7A7B0E0351CA2DF05896C91E6A2445DD5C50DF5D5D1B0BE,prsten; teorem; dokaz,ring;field;galois,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,Hendrix-CS/programming-team,reference/Hendrix-comprog-reference.tex,latex_payload/hr/hr/Hendrix-CS_programming-team/reference/Hendrix-comprog-reference.tex,https://github.com/Hendrix-CS/programming-team/blob/9e077035b97a13e6179053f0f5c46cff69ae499a/reference/Hendrix-comprog-reference.tex,https://raw.githubusercontent.com/Hendrix-CS/programming-team/9e077035b97a13e6179053f0f5c46cff69ae499a/reference/Hendrix-comprog-reference.tex,CC-BY-SA-4.0,,137024,EDD14665A7095E1800A0E33B6BA5029CFF18999DC0D6ADF02FB1C488A76086C3,prsten; modul; algebra; prsteni; ideal,algebra;ring;module;group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,Hendrix-CS/programming-team,_site/reference/Hendrix-comprog-reference.tex,latex_payload/hr/hr/Hendrix-CS_programming-team/site/reference/Hendrix-comprog-reference.tex,https://github.com/Hendrix-CS/programming-team/blob/9e077035b97a13e6179053f0f5c46cff69ae499a/_site/reference/Hendrix-comprog-reference.tex,https://raw.githubusercontent.com/Hendrix-CS/programming-team/9e077035b97a13e6179053f0f5c46cff69ae499a/_site/reference/Hendrix-comprog-reference.tex,CC-BY-SA-4.0,,137024,EDD14665A7095E1800A0E33B6BA5029CFF18999DC0D6ADF02FB1C488A76086C3,prsten; modul; algebra; prsteni; ideal,algebra;ring;module;group;field;invariant,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
hr,Croatian,LMesaric/BSc-Thesis-FER-2020,Paper/zavrsni.tex,latex_payload/hr/hr/LMesaric_BSc-Thesis-FER-2020/Paper/zavrsni.tex,https://github.com/LMesaric/BSc-Thesis-FER-2020/blob/0213ff6cc8d62f9fe324f1ed3b7aa23e47c2a782/Paper/zavrsni.tex,https://raw.githubusercontent.com/LMesaric/BSc-Thesis-FER-2020/0213ff6cc8d62f9fe324f1ed3b7aa23e47c2a782/Paper/zavrsni.tex,GPL-3.0,,38191,A0EB812D637B1E6A4F511F97E5B18D02CDA43BA54D65BD42ED7AC3C41482CFD5,prsten; modul; grupa,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
