candidate_id,pattern_kind,source_file,source_line,source_column_1based,visible_reference_tex,raw_locator,current_expose,reference_scope,structural_context,kind_cue,candidate_target_ids,resolved_target_id,destination_label,final_class,resolution_basis,link_status,source_span_sha256,context,manual_audit_status,document_order
sga2.r6.candidate.000819,preexisting_Ref_command,parts/12_expose_XII.tex,350,12,\Ref{IX.2.1},2.1,XII,IX,14,,sga2.e09.2.theorem.2-1,sga2.e09.2.theorem.2-1,IX.2.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,19ADD7F6CB71D57A67770A1AE671352218DCD46E3CBF09591202CE4E8D7B55B3,"ubset\Ii$, and to define\n$\Ss=\gr_\Jj(\Oo_{\Xx'})$, and consider $\gr_\Ii(\formelF)$. In\nany event, \Ref{IX.2.1} can be applied directly to the\nmorphism $\widehat{f}:\widehat{X}\to S$ considered in the present\nsu",not_required_internal_or_structural,858
sga2.r6.candidate.000820,preexisting_Ref_command,parts/12_expose_XII.tex,359,1,\Ref{XII.1.5},1.5,XII,XII,14,,sga2.e12.1-4.proposition.1-5,sga2.e12.1-4.proposition.1-5,XII.1.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,A98D0857F5CB5DC19EC1D67CD646862A1820F7FC868F479B08774A82E5600CCA,"bigoplus}_{m\geq 0}\R^if_{0\ast}(F_0(-m))$, which\nis indeed coherent by virtue of hypothesis c) and\n\Ref{XII.1.5}.\n\nThis proves \Ref{XII.3.2}~(i). For \Ref{XII.3.2}~(ii), we shall need the\n\n\begin{lemme} \label{XI",not_required_internal_or_structural,859
sga2.r6.candidate.000821,preexisting_Ref_command,parts/12_expose_XII.tex,361,13,\Ref{XII.3.2},3.2,XII,XII,14,,sga2.e12.3-2.structural.3-2,sga2.e12.3-2.structural.3-2,XII.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,B00297B9CA11D876DA40F9E5051731FCD09235885FE9AABDA41169C1CBC09864,"ast}(F_0(-m))$, which\nis indeed coherent by virtue of hypothesis c) and\n\Ref{XII.1.5}.\n\nThis proves \Ref{XII.3.2}~(i). For \Ref{XII.3.2}~(ii), we shall need the\n\n\begin{lemme} \label{XII.3.3}\nUnder\pageoriginaled ",not_required_internal_or_structural,860
sga2.r6.candidate.000822,preexisting_Ref_command,parts/12_expose_XII.tex,361,36,\Ref{XII.3.2},3.2,XII,XII,14,,sga2.e12.3-2.structural.3-2,sga2.e12.3-2.structural.3-2,XII.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,B00297B9CA11D876DA40F9E5051731FCD09235885FE9AABDA41169C1CBC09864,"s indeed coherent by virtue of hypothesis c) and\n\Ref{XII.1.5}.\n\nThis proves \Ref{XII.3.2}~(i). For \Ref{XII.3.2}~(ii), we shall need the\n\n\begin{lemme} \label{XII.3.3}\nUnder\pageoriginaled the conditions of \Ref{",not_required_internal_or_structural,861
sga2.r6.candidate.000823,preexisting_Ref_command,parts/12_expose_XII.tex,364,40,\Ref{XII.3.1a},3.1a,XII,XII,3.3,,sga2.e12.3-1a.structural.3-1a,sga2.e12.3-1a.structural.3-1a,XII.3.1a,linked_internal_edge,preexisting_latex_reference_command,preexisting,BDB57168A9705092E6A77FD7AA09C794ABBD8CE1861A0ED6C8F1BCA82D6351D8,".3.2}~(ii), we shall need the\n\n\begin{lemme} \label{XII.3.3}\nUnder\pageoriginaled the conditions of \Ref{XII.3.1a}), \Ref{XII.3.1b}), \Ref{XII.3.1c}) of \Ref{XII.3.1}, set\n\[\nG_m= \widehat{f}_\ast(\formelF(\cdot)_m",not_required_internal_or_structural,862
sga2.r6.candidate.000824,preexisting_Ref_command,parts/12_expose_XII.tex,364,57,\Ref{XII.3.1b},3.1b,XII,XII,3.3,,sga2.e12.3-1b.structural.3-1b,sga2.e12.3-1b.structural.3-1b,XII.3.1b,linked_internal_edge,preexisting_latex_reference_command,preexisting,809B922427262C49565D54F974A48280AC3FDC5339267AA1083150E10072B2A9,"all need the\n\n\begin{lemme} \label{XII.3.3}\nUnder\pageoriginaled the conditions of \Ref{XII.3.1a}), \Ref{XII.3.1b}), \Ref{XII.3.1c}) of \Ref{XII.3.1}, set\n\[\nG_m= \widehat{f}_\ast(\formelF(\cdot)_m) = \sisi{\coprod",not_required_internal_or_structural,863
sga2.r6.candidate.000825,preexisting_Ref_command,parts/12_expose_XII.tex,364,74,\Ref{XII.3.1c},3.1c,XII,XII,3.3,,sga2.e12.3-1c.structural.3-1c,sga2.e12.3-1c.structural.3-1c,XII.3.1c,linked_internal_edge,preexisting_latex_reference_command,preexisting,93FC224CD22636F99A3BD5EA842FBEA79CD7CA4000967C9EAB1D1AA1C79AD006,"gin{lemme} \label{XII.3.3}\nUnder\pageoriginaled the conditions of \Ref{XII.3.1a}), \Ref{XII.3.1b}), \Ref{XII.3.1c}) of \Ref{XII.3.1}, set\n\[\nG_m= \widehat{f}_\ast(\formelF(\cdot)_m) = \sisi{\coprod}{\tbigoplus}_n\w",not_required_internal_or_structural,864
sga2.r6.candidate.000826,preexisting_Ref_command,parts/12_expose_XII.tex,364,93,\Ref{XII.3.1},3.1,XII,XII,3.3,,sga2.e12.3.theorem.3-1,sga2.e12.3.theorem.3-1,XII.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,7AABCED9DF7F6F3D91F90D531395569317273AAE3AD7A08006FED94AB90CF8F5,"II.3.3}\nUnder\pageoriginaled the conditions of \Ref{XII.3.1a}), \Ref{XII.3.1b}), \Ref{XII.3.1c}) of \Ref{XII.3.1}, set\n\[\nG_m= \widehat{f}_\ast(\formelF(\cdot)_m) = \sisi{\coprod}{\tbigoplus}_n\widehat{f}_\ast(\fo",not_required_internal_or_structural,865
sga2.r6.candidate.000827,bare_dotted_locator,parts/12_expose_XII.tex,371,530,13.7.7,13.7.7,XII,XII,3.3,,,,,external_work_citation,named_external_work_or_author_context,no,060F836C74658B6837B649CDB5FDA5D0983E5B7E4A8EAF07CE8C560C30E828A1,"ategory of abelian sheaves on $X_0$. We are again under the preliminary conditions of $\EGA 0_{\textup{III}}$ 13.7.7\sfootnote{Corrected as indicated in \Ref{IX} p\ptbl\sisi{11}{\pageref{pagerectif}.}}, and moreover $\H^i(X_0,",audited_positive_disposition_codex_2026-07-23,766
sga2.r6.candidate.000828,preexisting_Ref_command,parts/12_expose_XII.tex,371,573,\Ref{IX},,XII,IX,3.3,,sga2.e09.front.structural.ix,sga2.e09.front.structural.ix,IX,linked_internal_edge,preexisting_latex_reference_command,preexisting,273980BAF2C150E6543E22733C57CE33A59682369A27B4BC720D859858E802DA,"er the preliminary conditions of $\EGA 0_{\textup{III}}$ 13.7.7\sfootnote{Corrected as indicated in \Ref{IX} p\ptbl\sisi{11}{\pageref{pagerectif}.}}, and moreover $\H^i(X_0, \gr(\formelF(\cdot))$ is a finite-",not_required_internal_or_structural,866
sga2.r6.candidate.000829,preexisting_pageref_command,parts/12_expose_XII.tex,371,598,\pageref{pagerectif},11,XII,IX,3.3,,sga2.e09.11.structural.11,sga2.e09.11.structural.11,pagerectif,linked_internal_edge,preexisting_latex_reference_command,preexisting,489F590A6CDBC4AFBE6B76733BB94E9AF9B70E484687150C1B28567446B14FEC,"ions of $\EGA 0_{\textup{III}}$ 13.7.7\sfootnote{Corrected as indicated in \Ref{IX} p\ptbl\sisi{11}{\pageref{pagerectif}.}}, and moreover $\H^i(X_0, \gr(\formelF(\cdot))$ is a finite-type Module over $\gr_\Jj(\Ss)$ for $",not_required_internal_or_structural,867
sga2.r6.candidate.000830,preexisting_Ref_command,parts/12_expose_XII.tex,371,974,\Ref{XII.1.5},1.5,XII,XII,3.3,,sga2.e12.1-4.proposition.1-5,sga2.e12.1-4.proposition.1-5,XII.1.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,A98D0857F5CB5DC19EC1D67CD646862A1820F7FC868F479B08774A82E5600CCA,"dule in question identifies with $\H^i(X_0, F_0(\cdot))\otimes_{\Ss /t'\Ss}(\Ss /t'\Ss)[T]$; but by \Ref{XII.1.5}, $\H^i(X_0, F_0(\cdot))$ is of finite type over $\Ss$, and hence over $\Ss /t'\Ss$, for $i=0, 1$, w",not_required_internal_or_structural,868
sga2.r6.candidate.000831,bare_dotted_locator,parts/12_expose_XII.tex,371,1186,13.7.7,13.7.7,XII,XII,3.3,,,,,external_work_citation,audited_external_ega_0_iii_locator,no,060F836C74658B6837B649CDB5FDA5D0983E5B7E4A8EAF07CE8C560C30E828A1,"$i=0, 1$, which proves our assertion. Consequently, we are under the conditions for applying $0_{\text{III}}$ 13.7.7 with $n=1$, which proves \Ref{XII.3.3}.\n\nThis point being established (and still supposing $S$ affine, as we ",audited_positive_disposition_codex_2026-07-23,767
sga2.r6.candidate.000832,preexisting_Ref_command,parts/12_expose_XII.tex,371,1218,\Ref{XII.3.3},3.3,XII,XII,3.3,,sga2.e12.3-3.structural.3-3,sga2.e12.3-3.structural.3-3,XII.3.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,8C50038E805AA44DC995A51FE86BB1677F737B68A02845C4CBCED3C74BB6F688,"equently, we are under the conditions for applying $0_{\text{III}}$ 13.7.7 with $n=1$, which proves \Ref{XII.3.3}.\n\nThis point being established (and still supposing $S$ affine, as we may for proving \Ref{XII.3.2}",not_required_internal_or_structural,869
sga2.r6.candidate.000833,preexisting_Ref_command,parts/12_expose_XII.tex,373,85,\Ref{XII.3.2},3.2,XII,XII,3.3,,sga2.e12.3-2.structural.3-2,sga2.e12.3-2.structural.3-2,XII.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,B00297B9CA11D876DA40F9E5051731FCD09235885FE9AABDA41169C1CBC09864,"\Ref{XII.3.3}.\n\nThis point being established (and still supposing $S$ affine, as we may for proving \Ref{XII.3.2}~(ii)), let $m_0$ be such that $m\geq m_0$ implies $\Im(G_m\to G_0)= \Im(G_{m_0}\to G_0)$, so that b",not_required_internal_or_structural,870
sga2.r6.candidate.000834,preexisting_Ref_command,parts/12_expose_XII.tex,373,656,\Ref{XII.3.2},3.2,XII,XII,3.3,,sga2.e12.3-2.structural.3-2,sga2.e12.3-2.structural.3-2,XII.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,B00297B9CA11D876DA40F9E5051731FCD09235885FE9AABDA41169C1CBC09864,"he sections of $\formelF$ generate $\formelF_0$, and hence also~$\formelF$ by Nakayama. This proves \Ref{XII.3.2}~(ii), and therefore \Ref{XII.3.1}.\n\n\begin{corollaire} \label{XII.3.4}\nLet $f:X\to S$ be a projecti",not_required_internal_or_structural,871
sga2.r6.candidate.000835,preexisting_Ref_command,parts/12_expose_XII.tex,373,690,\Ref{XII.3.1},3.1,XII,XII,3.3,,sga2.e12.3.theorem.3-1,sga2.e12.3.theorem.3-1,XII.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,7AABCED9DF7F6F3D91F90D531395569317273AAE3AD7A08006FED94AB90CF8F5," $\formelF_0$, and hence also~$\formelF$ by Nakayama. This proves \Ref{XII.3.2}~(ii), and therefore \Ref{XII.3.1}.\n\n\begin{corollaire} \label{XII.3.4}\nLet $f:X\to S$ be a projective flat morphism, with $S$ locally",not_required_internal_or_structural,872
sga2.r6.candidate.000836,preexisting_Ref_command,parts/12_expose_XII.tex,376,727,\Ref{X},,XII,X,3.4,,sga2.e10.front.structural.x,sga2.e10.front.structural.x,X,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,"hese conditions, the pair $(X, X_0)$ satisfies the effective Lefschetz condition ($\Leff$) \sisi{of \Ref{X}~\Ref{X.2}}{of paragraph~\Ref{X.2} of Expos\'e~\emph{\Ref{X}}}, \ie:\n\begin{enumeratea}\n\item\nFor ev",not_required_internal_or_structural,873
sga2.r6.candidate.000837,preexisting_Ref_command,parts/12_expose_XII.tex,376,735,\Ref{X.2},2,XII,X,3.4,,sga2.e10.2.section.2,sga2.e10.2.section.2,X.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,7E221CC7EBC38F1EF7D10AF337D0876C6121EEA47C3A891C236EC5A9746DD129,"ditions, the pair $(X, X_0)$ satisfies the effective Lefschetz condition ($\Leff$) \sisi{of \Ref{X}~\Ref{X.2}}{of paragraph~\Ref{X.2} of Expos\'e~\emph{\Ref{X}}}, \ie:\n\begin{enumeratea}\n\item\nFor every open n",not_required_internal_or_structural,874
sga2.r6.candidate.000838,preexisting_Ref_command,parts/12_expose_XII.tex,376,759,\Ref{X.2},2,XII,X,3.4,,sga2.e10.2.section.2,sga2.e10.2.section.2,X.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,7E221CC7EBC38F1EF7D10AF337D0876C6121EEA47C3A891C236EC5A9746DD129,"_0)$ satisfies the effective Lefschetz condition ($\Leff$) \sisi{of \Ref{X}~\Ref{X.2}}{of paragraph~\Ref{X.2} of Expos\'e~\emph{\Ref{X}}}, \ie:\n\begin{enumeratea}\n\item\nFor every open neighborhood $U$ of $X_0$",not_required_internal_or_structural,875
sga2.r6.candidate.000839,preexisting_Ref_command,parts/12_expose_XII.tex,376,787,\Ref{X},,XII,X,3.4,,sga2.e10.front.structural.x,sga2.e10.front.structural.x,X,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1," Lefschetz condition ($\Leff$) \sisi{of \Ref{X}~\Ref{X.2}}{of paragraph~\Ref{X.2} of Expos\'e~\emph{\Ref{X}}}, \ie:\n\begin{enumeratea}\n\item\nFor every open neighborhood $U$ of $X_0$ in $X$, the functor\n\[\nF ",not_required_internal_or_structural,876
sga2.r6.candidate.000840,preexisting_Ref_command,parts/12_expose_XII.tex,389,38,\Ref{XII.2.4},2.4,XII,XII,3.4,,sga2.e12.2-3.corollary.2-4,sga2.e12.2-3.corollary.2-4,XII.2.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,3ED7F2C275BD65D722BE6B1B317496BC766A4017DA0B53DADFFA93A8352139F4,"somorphic to~$\widehat{F}$.\n\end{enumeratea}\n\end{corollaire}\n\nIndeed, a) has already been noted in \Ref{XII.2.4} under weaker conditions. For b), we apply \Ref{XII.3.1}, which gives the conclusion, at least if $S",not_required_internal_or_structural,877
sga2.r6.candidate.000841,preexisting_Ref_command,parts/12_expose_XII.tex,389,94,\Ref{XII.3.1},3.1,XII,XII,3.4,,sga2.e12.3.theorem.3-1,sga2.e12.3.theorem.3-1,XII.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,7AABCED9DF7F6F3D91F90D531395569317273AAE3AD7A08006FED94AB90CF8F5,"aire}\n\nIndeed, a) has already been noted in \Ref{XII.2.4} under weaker conditions. For b), we apply \Ref{XII.3.1}, which gives the conclusion, at least if $S$ is noetherian and admits an absolutely ample invertibl",not_required_internal_or_structural,878
sga2.r6.candidate.000842,preexisting_Ref_command,parts/12_expose_XII.tex,389,518,\Ref{XII.2.5},2.5,XII,XII,3.4,,sga2.e12.2-5.structural.2-5,sga2.e12.2-5.structural.2-5,XII.2.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,CF526CC82C4AE1599A4C97EEC0AB96D35DB6FAA6FD4208613305ED8290199BDD,"hood $U$ of $X_0$, and $\sisi{F|U}{F|_U}$ will satisfy the required condition. But now note that by \Ref{XII.2.5}, for such an $F$, its direct image under the immersion $U\to X$ is coherent, and is moreover indepe",not_required_internal_or_structural,879
sga2.r6.candidate.000843,preexisting_Ref_command,parts/12_expose_XII.tex,391,25,\Ref{XII.2.4},2.4,XII,XII,3.4,,sga2.e12.2-3.corollary.2-4,sga2.e12.2-3.corollary.2-4,XII.2.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,3ED7F2C275BD65D722BE6B1B317496BC766A4017DA0B53DADFFA93A8352139F4,"the open subset $U$ of points at which it is free gives what was required.\n\nThanks\pageoriginale to \Ref{XII.2.4} and \Ref{XII.3.4}, in the setting of a projective algebraic scheme and a \og hyperplane section\fg ",not_required_internal_or_structural,880
sga2.r6.candidate.000844,preexisting_Ref_command,parts/12_expose_XII.tex,391,43,\Ref{XII.3.4},3.4,XII,XII,3.4,,sga2.e12.3-4.structural.3-4,sga2.e12.3-4.structural.3-4,XII.3.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,B6F702C742D279F590795AE14CDE9263FD5874DB31436BE6ADC306A6C26C40CD,"$ of points at which it is free gives what was required.\n\nThanks\pageoriginale to \Ref{XII.2.4} and \Ref{XII.3.4}, in the setting of a projective algebraic scheme and a \og hyperplane section\fg thereof, one can a",not_required_internal_or_structural,881
sga2.r6.candidate.000845,preexisting_Ref_command,parts/12_expose_XII.tex,391,204,\Ref{X},,XII,X,3.4,,sga2.e10.front.structural.x,sga2.e10.front.structural.x,X,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,"e and a \og hyperplane section\fg thereof, one can apply the general facts established in Expos\'es \Ref{X} and \Ref{XI} concerning conditions (Lef) and (Leff). Thus:\n\n\begin{corollaire} \label{XII.3.5} Let ",not_required_internal_or_structural,882
sga2.r6.candidate.000846,preexisting_Ref_command,parts/12_expose_XII.tex,391,216,\Ref{XI},,XII,XI,3.4,,sga2.e11.front.structural.xi,sga2.e11.front.structural.xi,XI,linked_internal_edge,preexisting_latex_reference_command,preexisting,8E7220F7A11880F2D7816E02786A02060B88E24563E8FDF7CD5B90A4ACE575CF,"hyperplane section\fg thereof, one can apply the general facts established in Expos\'es \Ref{X} and \Ref{XI} concerning conditions (Lef) and (Leff). Thus:\n\n\begin{corollaire} \label{XII.3.5} Let $X$ be a proj",not_required_internal_or_structural,883
sga2.r6.candidate.000847,preexisting_Ref_command,parts/12_expose_XII.tex,393,865,\Ref{X.3.2},3.2,XII,X,3.5,,sga2.e10.3.definition.3-2,sga2.e10.3.definition.3-2,X.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,6C5BCC02B021C498C8CBA35FE471C23E49CB6A91AF0119A0EC5C28926CE9E949,", if one assumes in addition that the local ring at every closed point of $X$ not in $X_0$ is pure (\Ref{X.3.2}) (for example, regular, or merely a complete intersection), then $\pi_1(X_0)\to \pi_1(X)$ is an iso",not_required_internal_or_structural,884
sga2.r6.candidate.000848,preexisting_Ref_command,parts/12_expose_XII.tex,396,7,\Ref{X.2.4},2.4,XII,X,3.5,,sga2.e10.2.corollary.2-4,sga2.e10.2.corollary.2-4,X.2.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,DD7A51E88E9EEB7A11FD7FD3507EA3E7EC5DBA9F84F2B1B5AEB0840457B76008," a complete intersection), then $\pi_1(X_0)\to \pi_1(X)$ is an isomorphism.\n\end{corollaire}\n\nApply \Ref{X.2.4} and \Ref{XII.3.4}. Note that, in the parenthesized case, the hypothesis that $X$ have depth $\geq 3",not_required_internal_or_structural,885
sga2.r6.candidate.000849,preexisting_Ref_command,parts/12_expose_XII.tex,396,23,\Ref{XII.3.4},3.4,XII,XII,3.5,,sga2.e12.3-4.structural.3-4,sga2.e12.3-4.structural.3-4,XII.3.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,B6F702C742D279F590795AE14CDE9263FD5874DB31436BE6ADC306A6C26C40CD,"rsection), then $\pi_1(X_0)\to \pi_1(X)$ is an isomorphism.\n\end{corollaire}\n\nApply \Ref{X.2.4} and \Ref{XII.3.4}. Note that, in the parenthesized case, the hypothesis that $X$ have depth $\geq 3$ at the closed po",not_required_internal_or_structural,886
sga2.r6.candidate.000850,preexisting_Ref_command,parts/12_expose_XII.tex,399,150,\Ref{XII.3.5},3.5,XII,XII,3.5,,sga2.e12.3-5.structural.3-5,sga2.e12.3-5.structural.3-5,XII.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0,"all its points, it has depth $\geq 2$ at its closed points, and the non-parenthesized hypotheses of \Ref{XII.3.5} hold. In this case there is a more elementary proof of the surjectivity of $\pi_1(X_0)\to \pi_1(X)$",not_required_internal_or_structural,887
sga2.r6.candidate.000851,cross_expose_locator,parts/12_expose_XII.tex,399,300,X.2.10),2.10,XII,X,3.5,,,,,external_work_citation,external_sga_volume_context,no,6699C2D05B980DEDCF62B6EDF3D578868CA97B327875FA9C8D576A0EED77BCE8,"s a more elementary proof of the surjectivity of $\pi_1(X_0)\to \pi_1(X)$ using Bertini's theorem (\cf \SGA 1 X.2.10). If one assumes in addition that $X_0$ is normal and that $X$ has dimension $\geq 3$ at all its points, then ",audited_positive_disposition_codex_2026-07-23,768
sga2.r6.candidate.000852,preexisting_Ref_command,parts/12_expose_XII.tex,399,449,\Ref{XII.3.5},3.5,XII,XII,3.5,,sga2.e12.3-5.structural.3-5,sga2.e12.3-5.structural.3-5,XII.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0," normal and that $X$ has dimension $\geq 3$ at all its points, then the parenthesized hypotheses of \Ref{XII.3.5} hold. In this case, \Ref{XII.3.5} was established by Grauert (indeed, thanks to the normality hypot",not_required_internal_or_structural,888
sga2.r6.candidate.000853,preexisting_Ref_command,parts/12_expose_XII.tex,399,483,\Ref{XII.3.5},3.5,XII,XII,3.5,,sga2.e12.3-5.structural.3-5,sga2.e12.3-5.structural.3-5,XII.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0," $\geq 3$ at all its points, then the parenthesized hypotheses of \Ref{XII.3.5} hold. In this case, \Ref{XII.3.5} was established by Grauert (indeed, thanks to the normality hypothesis, one can then dispense with ",not_required_internal_or_structural,889
sga2.r6.candidate.000854,preexisting_Ref_command,parts/12_expose_XII.tex,399,618,\Ref{XII.3.1},3.1,XII,XII,3.5,,sga2.e12.3.theorem.3-1,sga2.e12.3.theorem.3-1,XII.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,7AABCED9DF7F6F3D91F90D531395569317273AAE3AD7A08006FED94AB90CF8F5,"auert (indeed, thanks to the normality hypothesis, one can then dispense with the existence theorem \Ref{XII.3.1} by various devices)\pageoriginale. This proof of Grauert's was the starting point of the \og Lefsch",not_required_internal_or_structural,890
sga2.r6.candidate.000855,preexisting_Ref_command,parts/12_expose_XII.tex,402,79,\Ref{XII.3.5},3.5,XII,XII,3.6,,sga2.e12.3-5.structural.3-5,sga2.e12.3-5.structural.3-5,XII.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0,".\n\end{remarquestar}\n\n\begin{corollaire} \label{XII.3.6} Let $X$, $\OX(1)$, $t$, and $X_0$ be as in \Ref{XII.3.5}. Assume that $X$ has depth $\geq 2$ at its closed points, and that\n\[\n\H^i(X_0, \Oo_{X_0}(-n))=0\n\]",not_required_internal_or_structural,891
sga2.r6.candidate.000856,preexisting_Ref_command,parts/12_expose_XII.tex,406,64,\Ref{XII.1.4},1.4,XII,XII,3.6,,sga2.e12.1-4.structural.1-4,sga2.e12.1-4.structural.1-4,XII.1.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,A3FBA7B90C69E81A404D46538C9C6959101B0F91EFCF21521A89FDCC2FB8CBDB,"hat\n\[\n\H^i(X_0, \Oo_{X_0}(-n))=0\n\]\nfor $n>0$ and for $i=1$ (\resp for $i=1$ and $i=2$), which, by \Ref{XII.1.4}, implies that $X_0$ has depth $\geq 2$ (\resp $\geq 3$) at its closed points, \ie that $X$ has dept",not_required_internal_or_structural,892
sga2.r6.candidate.000857,preexisting_Ref_command,parts/12_expose_XII.tex,406,580,\Ref{XI.3.1},3.1,XII,XI,3.6,,sga2.e11.3.definition.3-1,sga2.e11.3.definition.3-1,XI.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,1DE49C99A953CDCE3680872316F22168359A71DEBF1703A0B25FD62516D2DBE5,"assumes in addition that the local ring of $X$ at every closed point not in $X_0$ is parafactorial (\Ref{XI.3.1}) (for example, regular, or more generally a complete intersection), then $\Pic(X)\to\Pic(X_0)$ is b",not_required_internal_or_structural,893
sga2.r6.candidate.000858,preexisting_Ref_command,parts/12_expose_XII.tex,408,7,\Ref{XI},,XII,XI,3.6,,sga2.e11.front.structural.xi,sga2.e11.front.structural.xi,XI,linked_internal_edge,preexisting_latex_reference_command,preexisting,8E7220F7A11880F2D7816E02786A02060B88E24563E8FDF7CD5B90A4ACE575CF,"generally a complete intersection), then $\Pic(X)\to\Pic(X_0)$ is bijective.\n\end{corollaire}\nApply \Ref{XI}~\Ref{XI.3.12} and \Ref{XI.3.13}, noting that the parenthesized hypothesis implies that the irreduci",not_required_internal_or_structural,894
sga2.r6.candidate.000859,preexisting_Ref_command,parts/12_expose_XII.tex,408,16,\Ref{XI.3.12},3.12,XII,XI,3.6,,sga2.e11.3-11.proposition.3-12,sga2.e11.3-11.proposition.3-12,XI.3.12,linked_internal_edge,preexisting_latex_reference_command,preexisting,5F9BA2AA0D1AED0FCA79CCCE940BD4C61802C44B45881440D3DB77CBA79905E1," a complete intersection), then $\Pic(X)\to\Pic(X_0)$ is bijective.\n\end{corollaire}\nApply \Ref{XI}~\Ref{XI.3.12} and \Ref{XI.3.13}, noting that the parenthesized hypothesis implies that the irreducible components",not_required_internal_or_structural,895
sga2.r6.candidate.000860,preexisting_Ref_command,parts/12_expose_XII.tex,408,34,\Ref{XI.3.13},3.13,XII,XI,3.6,,sga2.e11.3-11.theorem.3-13,sga2.e11.3-11.theorem.3-13,XI.3.13,linked_internal_edge,preexisting_latex_reference_command,preexisting,AFD9874CBBEB80450503E1B90B1E004EA99A26708C237CA44F57F94DA678072E,"ection), then $\Pic(X)\to\Pic(X_0)$ is bijective.\n\end{corollaire}\nApply \Ref{XI}~\Ref{XI.3.12} and \Ref{XI.3.13}, noting that the parenthesized hypothesis implies that the irreducible components of $X$ having dim",not_required_internal_or_structural,896
sga2.r6.candidate.000861,preexisting_Ref_command,parts/12_expose_XII.tex,412,89,\Ref{XII.3.6},3.6,XII,XII,3.7,,sga2.e12.3-6.structural.3-6,sga2.e12.3-6.structural.3-6,XII.3.6,linked_internal_edge,preexisting_latex_reference_command,preexisting,0FBE28BE149B3784C1B25BC6495547935B7750D6152333F8BB67C4507A90ACFD,"corollaire}\nProceed by induction on the number of hypersurfaces whose intersection is $X$, applying \Ref{XII.3.6} and noting that, for a complete intersection $X$ of dimension $\geq 3$, one has $\H^i(X, \OX(n))=0$",not_required_internal_or_structural,897
sga2.r6.candidate.000862,preexisting_Ref_command,parts/12_expose_XII.tex,415,68,\Ref{XII.3.7},3.7,XII,XII,3.8,,sga2.e12.3-7.structural.3-7,sga2.e12.3-7.structural.3-7,XII.3.7,linked_internal_edge,preexisting_latex_reference_command,preexisting,A1FBE68BADD901B00F94F6FC9F98CAB8AE2DCFB38F9838A909AA5FD012AC2573,"\begin{remarque} \label{XII.3.8}\nIn\pageoriginale the case where $X$ is a nonsingular hypersurface, \Ref{XII.3.7} is due to Andreotti. The result \Ref{XII.3.7} can also be expressed (when $X$ is nonsingular) by sa",not_required_internal_or_structural,898
