candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,final_class,resolution_basis,audit_status,auditor,audit_date,context
sga2.r6.candidate.000796,parts/12_expose_XII.tex,284,133,IV 5.7,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," $s\in S$, the section $t_s$ of $\Oo_{X_s}(1)$ induced by $t$ is $\Oo_{X_s}$-regular (which implies by \SGA 1 IV 5.7 that $t$ is $\OX$-regular). Then the hypotheses made are stable under extension of the base $S'\to S$ ($S'$ l"
sga2.r6.candidate.000798,parts/12_expose_XII.tex,292,246,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"oh\'erents et en cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Theorem II.3.3).}\nLet $f:X\to S$ be a projective morphism, with $S$ noethe"
sga2.r6.candidate.000799,parts/12_expose_XII.tex,292,262,(1974),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Theorem II.3.3).}\nLet $f:X\to S$ be a projective morphism, with $S$ noetherian, let $\OX(1)$ "
sga2.r6.candidate.000800,parts/12_expose_XII.tex,292,293,II.3.3),external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"on au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Theorem II.3.3).}\nLet $f:X\to S$ be a projective morphism, with $S$ noetherian, let $\OX(1)$ be an invertible Module on $X$ t"
sga2.r6.candidate.000801,parts/12_expose_XII.tex,298,155,IV 5.7,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"d by $t$ on $X_s$ is $\formelF_s$-regular (which implies that $F_0$ is also flat over $S$, \cf \textup{\SGA 1 IV 5.7}).\n\item\label{XII.3.1c}\nFor every $s\in S$, $F_{0s}$ has depth $\geq 2$ at the closed points of $X_{0s}$.\n\e"
sga2.r6.candidate.000818,parts/12_expose_XII.tex,345,52,13.7.7,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"orphism\n$f:\Xx\to\Xx'$ is adic is not used anywhere in the\nproof of \Ref{IX.2.1}, via $\EGA 0_{\textup{III}}$ 13.7.7;\nit suffices instead to suppose that $\Xx$ is also adic,\nand to choose two ideals of definition $\Jj$ for $\X"
sga2.r6.candidate.000827,parts/12_expose_XII.tex,371,530,13.7.7,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ategory of abelian sheaves on $X_0$. We are again under the preliminary conditions of $\EGA 0_{\textup{III}}$ 13.7.7\sfootnote{Corrected as indicated in \Ref{IX} p\ptbl\sisi{11}{\pageref{pagerectif}.}}, and moreover $\H^i(X_0,"
sga2.r6.candidate.000831,parts/12_expose_XII.tex,371,1186,13.7.7,external_work_citation,audited_external_ega_0_iii_locator,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$i=0, 1$, which proves our assertion. Consequently, we are under the conditions for applying $0_{\text{III}}$ 13.7.7 with $n=1$, which proves \Ref{XII.3.3}.\n\nThis point being established (and still supposing $S$ affine, as we "
sga2.r6.candidate.000851,parts/12_expose_XII.tex,399,300,X.2.10),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"s a more elementary proof of the surjectivity of $\pi_1(X_0)\to \pi_1(X)$ using Bertini's theorem (\cf \SGA 1 X.2.10). If one assumes in addition that $X_0$ is normal and that $X$ has dimension $\geq 3$ at all its points, then "
sga2.r6.candidate.000920,parts/12_expose_XII.tex,645,21,(2),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ojective varieties, with\napplications to intersections and singularities of mappings\fg},\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 1, p\ptbl\n159-166). For generalizations to Grassmannians or\nabelian varieties, "
sga2.r6.candidate.000921,parts/12_expose_XII.tex,645,39,(1979),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,", with\napplications to intersections and singularities of mappings\fg},\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 1, p\ptbl\n159-166). For generalizations to Grassmannians or\nabelian varieties, see {Debarre~O.}, {\o"
sga2.r6.candidate.000922,parts/12_expose_XII.tex,649,57,(1996),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"exit\'e pour les produits d'espaces projectifs et les\ngrassmanniennes\fg}, \emph{Amer. J.~Math.} \textbf{118} (1996),\n\numero 6, p\ptbl 1347-1367 and {\og Th\'eor\`emes de connexit\'e et\nvari\'et\'es ab\'eliennes\fg}, \emph{Am"
sga2.r6.candidate.000923,parts/12_expose_XII.tex,652,1,(1995),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"67 and {\og Th\'eor\`emes de connexit\'e et\nvari\'et\'es ab\'eliennes\fg}, \emph{Amer. J.~Math.} \textbf{117}\n(1995), \numero 3, p\ptbl 787--805. The triviality result for the\nfundamental group of $X$ above was obtained indepe"
sga2.r6.candidate.000924,parts/12_expose_XII.tex,659,21,(2),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ieck's techniques, \cf\n(Faltings~G., \og{Algebraization of some formal vector bundles\fg}\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 3, p\ptbl\n501--514).}\n\n\item\nIf the local rings at the closed points of $X_s-X_"
sga2.r6.candidate.000925,parts/12_expose_XII.tex,659,39,(1979),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," \cf\n(Faltings~G., \og{Algebraization of some formal vector bundles\fg}\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 3, p\ptbl\n501--514).}\n\n\item\nIf the local rings at the closed points of $X_s-X_{0,s}$ ($s\in S$) are"
sga2.r6.candidate.000931,parts/12_expose_XII.tex,680,1048,(1987),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"og Rel\`evements modulo~$p^2$ et d\'ecomposition du complexe de de Rham\fg}, \emph{Invent. Math.} \textbf{89} (1987), \numero 2, p\ptbl 247--270); this gives a purely algebraic proof of Kodaira's result for projective varietie"
sga2.r6.candidate.000932,parts/12_expose_XII.tex,680,1986,(1997),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ples to Kodaira vanishing in prime characteristic\fg}, \emph{Proc. Indian Acad. Sci. Math. Sci.} \textbf{107} (1997), \numero 1, p\ptbl 21--25). On the other hand, I know of no example in which the map $\Pic(X_{n+1})\to\Pic(X_"
sga2.r6.candidate.000935,parts/12_expose_XII.tex,694,106,III 3.2.1),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ion}\nand from the fact that the higher direct images under $f$ of a coherent Module on $X$ are coherent (\EGA III 3.2.1).\n\n\begin{proposition} \label{XII.5.2}\nLet $S$ be a locally noetherian prescheme, let $\Ss$ be a quasi-coheren"
sga2.r6.candidate.000940,parts/12_expose_XII.tex,736,41,III 2.3.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,".\n\end{enumeratea}\n\end{lemme}\n\n\begin{proof}[Proof of \Ref{XII.5.3}]\nFor a), the case $i=0$ is given in \EGA III 2.3.2, and the case $i>0$ in \EGA III 2.2.1 (i)(ii), which says that the $ \R^i f_\ast G(m)$ are coherent\pageorigi"
sga2.r6.candidate.000941,parts/12_expose_XII.tex,736,79,III 2.2.1 (i),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"{proof}[Proof of \Ref{XII.5.3}]\nFor a), the case $i=0$ is given in \EGA III 2.3.2, and the case $i>0$ in \EGA III 2.2.1 (i)(ii), which says that the $ \R^i f_\ast G(m)$ are coherent\pageoriginale and zero for large $m$ (if we suppose"
sga2.r6.candidate.000942,parts/12_expose_XII.tex,736,340,II 3.4.4,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," For b), note that $G$ is isomorphic to $\SheafProj (\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ (\EGA II 3.4.4 and 3.4.2), which proves that $G$ is coherent if $\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ is of fi"
sga2.r6.candidate.000943,parts/12_expose_XII.tex,736,353,3.4.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," that $G$ is isomorphic to $\SheafProj (\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ (\EGA II 3.4.4 and 3.4.2), which proves that $G$ is coherent if $\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ is of finite type "
sga2.r6.candidate.000944,parts/12_expose_XII.tex,736,491,3.4.4,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$ is coherent if $\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ is of finite type over $\Ss$, by \loccit 3.4.4.\n\skipqed\n\end{proof}\n\skipqed\n\end{proof}\n\n\begin{corollaire}[{{\normalfont$S$ noetherian}}] \label{XII.5.4}"
sga2.r6.candidate.000946,parts/12_expose_XII.tex,749,105,III 2.2.1~(ii),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ire}\n\nIndeed, the spectral sequence (\Ref{eq:XII.26}) for $F(m)$ then degenerates in degree $\leq n$, by \EGA III 2.2.1~(ii), which gives the result at once (and in fact recovers the implication (ii) \ALORS (i) of~5.2).\n\n\enlargethisp"
sga2.r6.candidate.000948,parts/12_expose_XII.tex,751,18,1.2,typography_layout_geometry,tex_layout_dimension,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ich gives the result at once (and in fact recovers the implication (ii) \ALORS (i) of~5.2).\n\n\enlargethispage{1.2\baselineskip}%\n\begin{corollaire} \label{XII.5.5}\nUnder the preliminary conditions of \Ref{XII.5.2}, with $S$"
sga2.r6.candidate.000954,parts/12_expose_XII.tex,763,411,III 2.2.1 (iii),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," coherent Module $G$ on $X$, one has $G=0$ if and only if $f_\ast(G(m))=0$ for large $m$, for example by \EGA III 2.2.1 (iii).\n\n\begin{remarque} \label{XII.5.6}\nThe\pageoriginale criteria \Ref{XII.5.2} and \Ref{XII.5.5} can be interpre"
sga2.r6.candidate.000962,parts/12_expose_XII.tex,774,204,1.2.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"te type over $S$\sfootnote{It is in fact enough that $g$ be quasi-compact and quasi-separated (\textup{\EGA IV1.2.1}), with no condition on $U,X$.}, with structural morphisms $h$ and $f$, let $F$ be a quasi-coherent module on"
sga2.r6.candidate.000974,parts/12_expose_XII.tex,837,207,III 5.1.4,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"} that $\formelF$ is induced by a coherent module $\formelG$ on $\widehat{X'}$. By the existence theorem \EGA III 5.1.4, $\formelG$ is of the form $\widehat{F}$, where $F$ is coherent on $X$, which proves the conclusion.\n\n\begin{"
sga2.r6.candidate.000979,parts/12_expose_XII.tex,840,2045,(1979),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"on et propri\'et\'e universelle de factorisation\fg}, \textit{C.~R. Acad. Sci. Paris S\'er.~A-B} \textbf{289} (1979), \numero3, A203--A206 and {\og Jacobiennes g\'en\'eralis\'ees globales relatives\fg}, in \emph{The Grothendie"
sga2.r6.candidate.000980,parts/12_expose_XII.tex,840,2545,(1994),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"urs de Witt universel, et symbole mod\'er\'e\fg}, \textit{C.~R. Acad. Sci. Paris S\'er.~I Math.} \textbf{318} (1994), \numero 8, p\ptbl 743--746). Moreover, although in the case of a projective smooth morphism the connected co"
sga2.r6.candidate.000981,parts/12_expose_XII.tex,840,2968,(1980),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"bly in (Altman~A.B. \& Kleiman~S., {\og Compactifying the Picard scheme\fg}, \emph{Adv. in Math.} \textbf{35} (1980), \numero 1, p\ptbl 50--112, and {\og Compactifying the Picard scheme. II\fg}, \emph{Amer. J.~Math.} \textbf{1"
sga2.r6.candidate.000982,parts/12_expose_XII.tex,840,3088,(1979),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"umero 1, p\ptbl 50--112, and {\og Compactifying the Picard scheme. II\fg}, \emph{Amer. J.~Math.} \textbf{101} (1979), \numero 1, p\ptbl 10--41). The case of curves had been studied earlier (D'Souza~C., {\og Compactification of"
sga2.r6.candidate.000983,parts/12_expose_XII.tex,840,3294,(1979),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," Compactification of generalised Jacobians\fg}, \emph{Proc. Indian Acad. Sci. Sect. A Math. Sci.} \textbf{88} (1979), \numero 5, p\ptbl 419--457). One even knows exactly when the compactified Jacobian of a curve is irreducible"
sga2.r6.candidate.000984,parts/12_expose_XII.tex,840,3492,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"an of a curve is irreducible (Rego~C.J., {\og The compactified Jacobian\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{13} (1980), \numero 2, p\ptbl 211--223), the latter being the closure of the ordinary Jacobian when "
sga2.r6.candidate.000985,parts/12_expose_XII.tex,840,3509,(1980),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"irreducible (Rego~C.J., {\og The compactified Jacobian\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{13} (1980), \numero 2, p\ptbl 211--223), the latter being the closure of the ordinary Jacobian when the curve is geometr"
sga2.r6.candidate.000986,parts/12_expose_XII.tex,840,3858,(2001),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ifying the relative Jacobian over families of reduced curves\fg}, \emph{Trans. Amer. Math. Soc.} \textbf{353} (2001), \numero 8, p\ptbl 3045--3095). Since then, existence results for the Picard scheme in the proper case have a"
sga2.r6.candidate.000987,parts/12_expose_XII.tex,840,4258,(1964),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ps (with an application to the Picard functor)\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{23} (1964), p\ptbl 5--43), and especially (Artin~M., {\og Algebraization of formal moduli. I\fg}, in \emph{Global Analys"
sga2.r6.candidate.000988,parts/12_expose_XII.tex,840,4592,(1970),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"., {\og Sp\'ecialisation du foncteur de Picard\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{38} (1970), p\ptbl 27--76) for a scheme proper over a discrete valuation ring but not necessarily flat. For a discussion"
sga2.r6.candidate.000989,parts/12_expose_XII.tex,840,5001,(3),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"~S., L\""utkebohmert~W. \& Raynaud~M., \emph{N\'eron models}, Ergebnisse der Mathematik und ihrer Grenzgebiete (3), vol.~21, Springer-Verlag, Berlin, 1990) and the references cited there. Much more recently, very precise res"
sga2.r6.candidate.000990,parts/12_expose_XII.tex,840,5948,Theorem 3.1,external_work_citation,audited_external_liu_lorenzini_raynaud_theorem,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"\mathrm{Lie}(J)$ coincides with the torsion subgroup of $H^1$, and that the cokernel has the same length (see Theorem 3.1 of (Liu~Q., Lorenzini~D. \& Raynaud~M., {\og N\'eron models, Lie algebras, and reduction of curves of genus o"
sga2.r6.candidate.000991,parts/12_expose_XII.tex,840,6111,(2004),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"\og N\'eron models, Lie algebras, and reduction of curves of genus one\fg}, \emph{Invent. Math.} \textbf{157} (2004), p\ptbl 455--518)). This result enables those authors to study the relation between the Birch--Swinnerton-Dye"
sga2.r6.candidate.000992,parts/12_expose_XII.tex,840,6271,6.6,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"se authors to study the relation between the Birch--Swinnerton-Dyer and Artin--Tate conjectures (see Th.\ptbl 6.6 of {\loccit}). As for the local Picard scheme, see Boutot's thesis, cited in editor's note~\eqref{Boutot} on "
sga2.r6.candidate.000996,parts/12_expose_XII.tex,842,245,III 1.4.15,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"dition considered in \Ref{XII.5.10} to hold. When $S$ is the spectrum of a field, it follows easily from \EGA III 1.4.15 that it is necessary and sufficient for the $\R^ig_\ast(F)$ ($i\leq n$) to be coherent, which is indeed expre"
sga2.r6.candidate.001007,parts/13_expose_XIII.tex,24,19,III~2.2.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"es on projective space (finiteness,\na\sisi{s}{}symptotic behavior for large $n$ of $\H^i(X,\nF(n))$, {\cf \EGA III~2.2.1}) generalizes to a\nstructure theorem for the local invariants $\H^i_{\mm}(M)$; see\n\sisi{V.5.7}{\Ref{V}~\Ref{"
sga2.r6.candidate.001025,parts/13_expose_XIII.tex,44,557,III~2.2.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"of {\Exp \Ref{IV}}.}; the finiteness and asymptotic-behavior theorems for $\H^i(X, F(n))$ were stated in \EGA III~2.2.1 over a general base scheme; finally, the Lefschetz theorems can likewise be developed for a projective morphi"
sga2.r6.candidate.001030,parts/13_expose_XIII.tex,44,902,III~4.15,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"er a general base scheme also leads to essentially new statements, such as the \og comparison theorem\fg \EGA III~4.15 and the existence theorem for sheaves \EGA III~5.1.4 (which, as we saw elsewhere in \Ref{IX}, arise from the "
sga2.r6.candidate.001031,parts/13_expose_XIII.tex,44,954,III~5.1.4,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ew statements, such as the \og comparison theorem\fg \EGA III~4.15 and the existence theorem for sheaves \EGA III~5.1.4 (which, as we saw elsewhere in \Ref{IX}, arise from the same key theorems of a cohomological nature as the Le"
sga2.r6.candidate.001035,parts/13_expose_XIII.tex,51,247,Section 3,external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"tshorne, {\og Affine duality and cofinite modules\fg}, \emph{Invent. Math.} \textbf{9} (1969/70), p.~145-164, Section 3.}}\n \sisi{}{\setcounter{footnoteNDE}{1}}\ndemark]\n\ndetext{However, if $A$ is complete local (respectively re"
sga2.r6.candidate.001036,parts/13_expose_XIII.tex,53,316,Corollary 1.4),external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"~R., {\og Affine duality and cofinite modules\fg}, \emph{Invent. Math.} \textbf{9} (1969/70), p\ptbl 145-164, Corollary 1.4) (respectively (Huneke~C. \& Sharp~R., {\og Bass numbers of local cohomology modules\fg}, \emph{Trans. Amer. M"
sga2.r6.candidate.001037,parts/13_expose_XIII.tex,53,464,(1993),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,". \& Sharp~R., {\og Bass numbers of local cohomology modules\fg}, \emph{Trans. Amer. Math. Soc.} \textbf{339} (1993), \numero 2, p\ptbl 765--779), which moreover contains much stronger results). For completely different method"
sga2.r6.candidate.001038,parts/13_expose_XIII.tex,53,798,(1993),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"omology modules (an application of $D$-modules to commutative algebra)\fg}, \emph{Invent. Math.} \textbf{113} (1993), \numero 1, p\ptbl 41--55); see also, by the same author, {\og Finiteness properties of local cohomology modu"
sga2.r6.candidate.001039,parts/13_expose_XIII.tex,53,1025,(2000),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"es for regular local rings of mixed characteristic: the unramified case\fg}, \emph{Comm. Algebra} \textbf{28} (2000), \numero 12, p\ptbl 5867--5882, Special issue in honor of Robin Hartshorne, and {\og Finiteness properties of"
sga2.r6.candidate.001040,parts/13_expose_XIII.tex,53,1246,(2000),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"es of local cohomology modules: a characteristic-free approach\fg}, \emph{J.~Pure Appl. Algebra} \textbf{151} (2000), \numero 1, p\ptbl 43--50. The notion of a cofinite module has since evolved under Hartshorne's leadership. O"
sga2.r6.candidate.001041,parts/13_expose_XIII.tex,53,1645,(1997),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"o~D. \& Marley~Th., {\og Cofinite modules and local cohomology\fg}, \emph{J. Pure Appl. Algebra} \textbf{121} (1997), \numero 1, p\ptbl 45--52).}\nLet $M$ be a module of finite type over a Noetherian ring $A$ (which may, if nec"
sga2.r6.candidate.001051,parts/13_expose_XIII.tex,87,426,III.5.2,external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"laboration with C\ptbl Musili, Lect. Notes in Math, vol.~156, Springer-Verlag, Berlin-New York, 1970, Theorem III.5.2}. This author also found an example for (ii), \cf \sisi{R.~HARTSHORNE, \emph{Cohomological dimension of algeb"
sga2.r6.candidate.001052,parts/13_expose_XIII.tex,87,686,(2),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"he Ann. of Math.}{R.~Hartshorne, {\og Cohomological dimension of algebraic varieties\fg}, \emph{Ann. of Math. (2)} \textbf{88} (1968), p\ptbl 403--450, example on page 449.}}\n$$\n\n\item\nGive an example, with $X$ connected an"
sga2.r6.candidate.001053,parts/13_expose_XIII.tex,87,703,(1968),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"{R.~Hartshorne, {\og Cohomological dimension of algebraic varieties\fg}, \emph{Ann. of Math. (2)} \textbf{88} (1968), p\ptbl 403--450, example on page 449.}}\n$$\n\n\item\nGive an example, with $X$ connected and regular, for which"
sga2.r6.candidate.001056,parts/13_expose_XIII.tex,101,806,(2),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"artshorne proved (Hartshorne~R., {\og Cohomological dimension of algebraic varieties\fg}, \emph{Ann. of Math. (2)} \textbf{88} (1968), p\ptbl403--450) that the cohomology $H^{n-1}(\PP^n_k-X,F)$ is zero for $F$ coherent and "
sga2.r6.candidate.001057,parts/13_expose_XIII.tex,101,823,(1968),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"(Hartshorne~R., {\og Cohomological dimension of algebraic varieties\fg}, \emph{Ann. of Math. (2)} \textbf{88} (1968), p\ptbl403--450) that the cohomology $H^{n-1}(\PP^n_k-X,F)$ is zero for $F$ coherent and $X$ of positive dime"
sga2.r6.candidate.001058,parts/13_expose_XIII.tex,101,1334,Theorem 7.2,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"mal completion $\hat \PP^n_k$ and $X$ have the same field of rational functions. This is the difficult point (Theorem 7.2 of {\loccit}); in other words, $\PP^n_k$ is $G3$ in the terminology of (Hironaka~H. \& Matsumura~H., {\og For"
sga2.r6.candidate.001059,parts/13_expose_XIII.tex,101,1535,(1968),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"a~H. \& Matsumura~H., {\og Formal functions and formal embeddings\fg}, \emph{J.~Math. Soc. Japan} \textbf{20} (1968), p\ptbl 52--82). These authors independently proved the preceding results, and in fact much more. They proved"
sga2.r6.candidate.001061,parts/13_expose_XIII.tex,101,2360,(1966),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"i{}{ (Hartshorne~R., {\og Ample vector bundles\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{29} (1966), p\ptbl63--94, Theorem 8.1)} and H. \sisi{HIRONAKA}{Hironaka}.}. It is not even known whether there exists an"
sga2.r6.candidate.001062,parts/13_expose_XIII.tex,101,2382,Theorem 8.1),external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"\og Ample vector bundles\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{29} (1966), p\ptbl63--94, Theorem 8.1)} and H. \sisi{HIRONAKA}{Hironaka}.}. It is not even known whether there exists an irreducible curve in $\PP^3"
sga2.r6.candidate.001064,parts/13_expose_XIII.tex,104,70,III~4.1.5,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,te.}.\n\n\begin{probleme} \label{XIII.1.4}\nGive an affine variant of the \og comparison theorem\fg \textup{\EGA III~4.1.5} as a theorem on the commutation of the functors $\H^i_J$ with certain inverse limits.\n\end{probleme}\n\nFinall
sga2.r6.candidate.001069,parts/13_expose_XIII.tex,144,1332,IV 5.7.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"es, using the fact that $X'$ is normal and therefore satisfies Serre's condition ({$S_2$})\sfootnote{\Cf \EGA IV 5.7.2.}, that there exists a finite subset $F'$ of $X'$ such that $f\in \rr(A)$, $V(f)\cap F'=\emptyset$ implies th"
