"verification_file","packet","relative_path","exists","ok","expected_sha256","actual_sha256"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","True","True","ADFC0B2D2AE21616241151CE9B63509B594F2765ED82A22E9CB9A86AF4D3D9A1","ADFC0B2D2AE21616241151CE9B63509B594F2765ED82A22E9CB9A86AF4D3D9A1"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","LOCAL_HEARTBEAT_LOGBOOK_FILE_STATE.csv","True","True","E192712521CD60DA1DD056E242899F07313FEEAD127EE6B20A41FD80F6429F2F","E192712521CD60DA1DD056E242899F07313FEEAD127EE6B20A41FD80F6429F2F"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","MANIFEST.csv","True","True","7F422F6FE6B4B4CBA819FF4FAE57BE5B668F9B06741BB69269486577A8C650E9","7F422F6FE6B4B4CBA819FF4FAE57BE5B668F9B06741BB69269486577A8C650E9"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","OLD_B_LOCAL_AUDIT_ARTIFACT_STATE.csv","True","True","18462CFFEF9F58839F3F9843FE984C1CA7B78EB80E7535985EB00AAC7B4CC2FF","18462CFFEF9F58839F3F9843FE984C1CA7B78EB80E7535985EB00AAC7B4CC2FF"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","PACKAGE_BODY_METADATA_CLASSIFICATION.csv","True","True","98167D216B15F1365BAA65BC8203CACB70200021C4795DB78DB0C4BBA8F43488","98167D216B15F1365BAA65BC8203CACB70200021C4795DB78DB0C4BBA8F43488"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","PACKAGE_BODY_OR_SOURCE_BEARING_ROOTS.csv","True","True","2A48A5E87969CAA74A66C249A76D32F8B7C85159B88572E0A0C0942E96714CDA","2A48A5E87969CAA74A66C249A76D32F8B7C85159B88572E0A0C0942E96714CDA"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","PACKAGE_CLASSIFICATION_SUMMARY.csv","True","True","7F6F89D1B9C0BF4921A6AFB37C0DD005A37AC57F5318E67C2D6E5729EB4725C3","7F6F89D1B9C0BF4921A6AFB37C0DD005A37AC57F5318E67C2D6E5729EB4725C3"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","PACKAGE_FRONTIER_637_BODY_METADATA_CLASSIFICATION.csv","True","True","AD12904B4345B41B50494C394AEC0C08D31458411642EAC2F216EA91931C6D01","AD12904B4345B41B50494C394AEC0C08D31458411642EAC2F216EA91931C6D01"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","PACKAGE_FRONTIER_637_FILE_SIGNALS.csv","True","True","37395BE1E82FC47C60303DC7F3F2ECD9EB588F3EF9D6676849ACADF365BA556A","37395BE1E82FC47C60303DC7F3F2ECD9EB588F3EF9D6676849ACADF365BA556A"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","PACKAGE_METADATA_ONLY_ROOTS.csv","True","True","3BF2782D39BEA2F7140C6455CECADDD32144E8C3BF379121DBFF60F8AD24E1E9","3BF2782D39BEA2F7140C6455CECADDD32144E8C3BF379121DBFF60F8AD24E1E9"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","README.md","True","True","D1901D6066E19A4C3437C343A2CD0A88CC9D7E0923E890D9B49D1B8465F47419","D1901D6066E19A4C3437C343A2CD0A88CC9D7E0923E890D9B49D1B8465F47419"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","SOURCE_BODY_SIGNAL_PATH_LEDGER.csv","True","True","1AE05AA78CE4CAEA2C63088777A6C2911297FC43AA97FE956AA31C8AE6797C2E","1AE05AA78CE4CAEA2C63088777A6C2911297FC43AA97FE956AA31C8AE6797C2E"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","SOURCE_BODY_SIGNAL_SECOND_ROOT_COUNTS.csv","True","True","0E6158BBC42219146884596C353E011C167D17CF9BD2C6BD8C92040FB8A4DDDE","0E6158BBC42219146884596C353E011C167D17CF9BD2C6BD8C92040FB8A4DDDE"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","SOURCE_BODY_SIGNAL_TOP_ROOT_COUNTS.csv","True","True","1188928661564D514F196D154DA82963F93026FFDE2AFFD3D6FF851CCE3A3A7A","1188928661564D514F196D154DA82963F93026FFDE2AFFD3D6FF851CCE3A3A7A"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_0398AE9_R6_OLDB_81DB_RETRY_AUDITS_20260706_PACKET_SHA_VERIFY.csv","OLD_B_81DB4BA9_STILL_CURRENT_BODY_METADATA_AUDIT","SUMMARY.json","True","True","C6D4454E60AE43FA6CA45677361A9A2C553424FFDFEF9BCE2563BBEF8F0DB92C","C6D4454E60AE43FA6CA45677361A9A2C553424FFDFEF9BCE2563BBEF8F0DB92C"
