current_head,source_packet,source_use_label_5dcc,source_row_head,source_use_label_963f,source_use_label_e58,blocker_id,lane,category,gap_or_blocker,priority,observed_evidence,required_action,searched_paths_or_branch_context,active_recovery_search,next_recovery_action_81db,source_use_label,gate_guard,b3_route,boundary,blocker_origin,zip_entry_path,inferred_language_gate
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AR-AC6F4E-GAP-001,Arabic,branch-weighting,branch_weight_ledger.csv,P1-source-body-or-source-use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv,produce branch_weight_ledger.csv application rows linked to lane source bodies and hashes,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-780822682ab9,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers38-39-batch47/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper39_complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-efc65b57c31d,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers38-39-batch47/source_scans_for_checking/Noether_Papers38_39_SOURCE_SCAN_collected_pdf_pages644-655_printed_pp630-641.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-5e6c91285014,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers41-42-batch50/Noether_Batch50_Papers41_42_complete_English_Translation_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-a72b81d1a511,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers41-42-batch50/Noether_Batch50_Papers41_42_complete_Original_German_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-7716b5560f90,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers41-42-batch50/Noether_Cumulative_English_Translation_MODERN_TEX_through_Paper42_complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-59ca4f566515,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers41-42-batch50/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper42_complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-156ff679bd25,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers41-42-batch50/source_scans_for_checking/Noether_Papers41_42_SOURCE_SCAN_collected_pdf_pages684-703_printed_pp670-689.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-14f61ce590f2,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/cumulative-through-paper-01/Noether_Cumulative_English_Translation_through_Paper01.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-073133ec7fd3,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/cumulative-through-paper-01/Noether_Cumulative_Original_German_Editable_through_Paper01.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-989e31688093,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-complete-grid-tables-modern-tex/front-facing/Noether_Cumulative_English_Translation_MODERN_TEX_through_Paper02_complete_GRID_TABLES.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-b98db3a8c15a,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-complete-grid-tables-modern-tex/front-facing/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper02_complete_GRID_TABLES.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-dddf7e19edc3,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-complete-grid-tables-modern-tex/Noether_Batch08_Paper02_Tables_English_Translation_GRID_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-89b2aac12597,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-complete-grid-tables-modern-tex/Noether_Batch08_Paper02_Tables_Original_German_GRID_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-3d9d64578803,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-complete-grid-tables-modern-tex/Noether_Paper02_SOURCE_SCAN_Tables_I_II_printed_pp098-099.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-a98de63ad96d,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-complete-grid-tables-modern-tex/superseded-top-level-readers/04 Noether - Paper 02 Through Page 89 Sections 23-26 - Original German Editable LaTeX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-819715dd8d79,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-complete-grid-tables-modern-tex/superseded-top-level-readers/05 Noether - Paper 02 Through Page 89 Sections 23-26 - English High-Fidelity Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-92b1c9ba91f2,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/batch02_repaired/Noether_Batch02_Paper02_English_Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-0db5450dd8cf,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/batch02_repaired/Noether_Batch02_Paper02_Original_German_editable.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-1f3e1ef5510d,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/batch02_repaired/Noether_Cumulative_English_Translation_through_Paper02_ChapterI.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f5abb767db1a,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/batch02_repaired/Noether_Cumulative_Original_German_editable_through_Paper02_ChapterI.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-e350cc80eb42,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/batch03_new/Noether_Batch03_Paper02_English_Translation_high_fidelity_pp044-049.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-78f4d1bd5492,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/batch03_new/Noether_Batch03_Paper02_Original_German_high_fidelity_pp044-049.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-8df322b07614,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/cumulative_through_p049/Noether_Cumulative_English_Translation_through_Paper02_pp049.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-9ed8a19d9ef5,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/cumulative_through_p049/Noether_Cumulative_Original_German_editable_through_Paper02_pp049.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-5ccdbe143ed3,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page49/cumulative_through_p049/Noether_Cumulative_Original_German_exact_scan_through_Paper02_pp049.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f3dd85147b34,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page60/Noether_Batch04_Paper02_English_Translation_high_fidelity_pp050-060_section10.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-8ddf26c5fbdd,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page60/Noether_Batch04_Paper02_Original_German_high_fidelity_pp050-060_section10.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-30896b0e21af,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page60/Noether_Cumulative_English_Translation_high_fidelity_through_Paper02_p060_section10.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-eac67ae0b1ca,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper02-through-page60/Noether_Cumulative_Original_German_high_fidelity_through_Paper02_p060_section10.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-5e45ade31ca9,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper04-complete-modern-tex/Noether_Batch10_Paper04_sections04_09_English_Translation_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-113744ae31af,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper04-complete-modern-tex/Noether_Batch10_Paper04_sections04_09_Original_German_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-8408f5cd73a1,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper04-complete-modern-tex/Noether_Cumulative_English_Translation_MODERN_TEX_through_Paper04_complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f0856c05e7ac,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper04-complete-modern-tex/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper04_complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-0f8d5b9080de,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper04-complete-modern-tex/source_scans_for_checking/Noether_Paper04_SOURCE_SCAN_sections04_09_collected_pdf_pages132-154.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-cec15871532a,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper09-through-section04/Noether_Batch15_Paper09_intro_sections01_04_English_Translation_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-355f8e048a37,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper09-through-section04/Noether_Batch15_Paper09_intro_sections01_04_Original_German_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-db852ec360ff,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper09-through-section04/Noether_Cumulative_English_Translation_MODERN_TEX_through_Paper09_section04.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-897095d6cb08,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper09-through-section04/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper09_section04.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-119d9823e2f1,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/paper09-through-section04/source_scans_for_checking/Noether_Paper09_SOURCE_SCAN_intro_sections01_04_collected_pdf_pages209-219_printed_pp195-205.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-10249a3a504b,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/papers03-and-04-through-section03-modern-tex/Noether_Batch09_Papers03_and_Paper04_sections_intro_1_3_English_Translation_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-258ecfc36621,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/papers03-and-04-through-section03-modern-tex/Noether_Batch09_Papers03_and_Paper04_sections_intro_1_3_Original_German_MODERN_TEX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-e5c53a399353,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/papers03-and-04-through-section03-modern-tex/Noether_Cumulative_English_Translation_MODERN_TEX_through_Paper04_section03.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-6068cacce50d,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/papers03-and-04-through-section03-modern-tex/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper04_section03.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-ebaf9c1b66e7,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-restart/papers03-and-04-through-section03-modern-tex/source_scans_for_checking/Noether_SOURCE_SCAN_Paper03_complete_and_Paper04_through_section03_printed_pp100-118.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-96541164e511,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/00_doc/AUDIT_RA03.pdf,undetermined
