candidate_id,source_page,expose,kind,initial_disposition,final_resolution,review_evidence,old_string,new_string,authority
SGA5-EXACT-0158,202,III B,dropped parenthetical clause + arrow label (3) lost in paraphrase,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,et la flèche horizontale inférieure par $\Tr_{\Lambda[G]}(-)(e)$. Par descente,"(traces au sens du n\textsuperscript{o}~5), (3) par $\Tr_{\Lambda[G]}(-)(e)$. Par descente",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0159,202,III B,"dropped opening parenthesis (source has a parenthetical clause, TeX used a comma)",already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"généralise (XII 6.3), et a fortiori la",généralise (XII 6.3) (et a fortiori la,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0160,202,III B,dropped closing parenthesis (matches the opening paren restored in the previous patch),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,et la partie I du présent exposé.,et la partie I du présent exposé).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0161,205,V,spurious underline on Hom (internal-Hom macro) where source shows plain Hom in display math,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,(M\otimes_A X)(Y)=\uHom_A,(M\otimes_A X)(Y)=\Hom_A,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0162,205,V,dropped opposite-category superscript (°),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\widehat{\cC}=\Hom(\cC,\Ens)","\widehat{\cC}=\Hom(\cC,\Ens)^{\circ}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0163,208,V,swapped composition order in displayed equation,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,w_{sr}\circ w_{ts}=w_{tr}.,w_{ts}\circ w_{sr}=w_{tr}.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0164,208,V,dropped quotation marks,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,dans $X_n$ par les morphismes de transition sont les mêmes.,dans $X_n$ par les ``morphismes de transition'' sont les mêmes.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0165,212,V,"spurious comma inserted (source has ""De plus le couple"" with no comma after ""plus"")",already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"De plus, le couple $(P_S,\cE(S^{-1}))$","De plus le couple $(P_S,\cE(S^{-1}))$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0166,212,V,dropped parentheses around cross-reference 2.1,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"Reprenant les notations de 2.1, soit $AR$","Reprenant les notations de (2.1), soit $AR$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0167,212,V,dropped parentheses around cross-references 2.3.1 and 2.3.2,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,de 2.3.1 et 2.3.2 sont claires,de (2.3.1) et (2.3.2) sont claires,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0168,212,V,dropped colon introducing the displayed diagram,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,Montrons (d). Soit un diagramme commutatif,Montrons (d). Soit un diagramme commutatif :,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0169,213,V,dropped/reworded source text + spurious word,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\[
T_n=0\quad\text{pour } n\ge r-1,
\]
et $T_n=Y_{n-r}$ sinon, avec $w_n=0$ pour $n\ge r-1$, $w_n=u_{n-r}$ sinon.","Si $Y=(Y_n,u_n)_{n\ge 0}$, $T_n$ est l'objet nul de $\cC$ pour $n\ge r-1$ et $Y_{n-r}$ sinon,
\[
w_n=0\quad\text{pour } n\ge r-1,\quad w_n=u_{n-r}.
\]",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0170,214,V,dropped prime,rejected-not-in-final-french-authority,rejected-absent-final-french-authority,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\Hom_P(X,Y)\longrightarrow\Hom_P(X[r],Y')","\Hom_P(X,Y')\longrightarrow\Hom_P(X[r],Y')",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0171,215,V,wrong-word,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,des morphismes $v_{rT}\circ f$ et $v_{rT}\circ g$ sont égaux,des morphismes $v_{rT}\circ f$ de $v_{rT}\circ g$ sont égaux,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0172,215,V,added-punctuation,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"nous poserons, pour simplifier,",nous poserons pour simplifier,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0173,216,V,reversed diagram arrow direction,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"X[r+s] \arrow[r,""\rho(s)""] \arrow[d,""c""'] & X[2s] \arrow[d,""c""] \arrow[dl,""c"" description]\\","X[r+s] \arrow[d,""c""'] & X[2s] \arrow[l,""\rho(s)""] \arrow[d,""c""] \arrow[dl,""c"" description]\\",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0174,221,V,dropped reference label,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"les morphismes de transition étant évidents, est $J$-adique. Or il est clair que ce système projectif est AR-isomorphe à $X'$.","les morphismes de transition étant évidents, est $J$-adique. Or il est clair que ce système projectif est AR-isomorphe (2.4.6) à $X'$.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0175,221,V,dropped scare-quotes around coined term,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"$m\ge n+r$, le morphisme de transition ci-dessous soit un isomorphisme:","$m\ge n+r$, le ``morphisme de transition'' ci-dessous soit un isomorphisme:",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0176,222,V,dropped prime on diagram node,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,0 \arrow[r] & X' \arrow[r] \arrow[d] & Y' \arrow[r] \arrow[d] & \widetilde Z \arrow[r] \arrow[d] & 0\\,0 \arrow[r] & X' \arrow[r] \arrow[d] & Y' \arrow[r] \arrow[d] & \widetilde{Z'} \arrow[r] \arrow[d] & 0\\,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0177,223,V,dropped reference parentheses,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"strict et AR-$J$-adique, il résulte de 3.2.3 qu'il existe un entier $r$ tel que $\ell_r(Z)$ soit $J$-adique.","strict et AR-$J$-adique, il résulte de (3.2.3) qu'il existe un entier $r$ tel que $\ell_r(Z)$ soit $J$-adique.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0178,223,V,dropped accent (double tilde),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,0 \arrow[r] & \widetilde X \arrow[r] \arrow[d] & \ell_r(Y) \arrow[r] \arrow[d] & \ell_r(Z) \arrow[r] \arrow[d] & 0\\,0 \arrow[r] & \widetilde{\widetilde X} \arrow[r] \arrow[d] & \ell_r(Y) \arrow[r] \arrow[d] & \ell_r(Z) \arrow[r] \arrow[d] & 0\\,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0179,223,V,dropped accent (double tilde),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"dans lequel, comme précédemment, $\widetilde X\to X$ est un AR-isomorphisme, permet de se ramener","dans lequel, comme précédemment, $\widetilde{\widetilde X}\to X$ est un AR-isomorphisme, permet de se ramener",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0180,224,V,dropped local labels (a)/(b) on displayed equations,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\[
F^pX=X\quad\text{si }p\le0,
\]
\[
(F^pX)_{p-1}=0\quad\text{pour tout }p.
\]","\begin{equation}\tag{a}
F^pX=X\quad\text{si }p\le0,
\end{equation}
\begin{equation}\tag{b}
(F^pX)_{p-1}=0\quad\text{pour tout }p.
\end{equation}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0181,225,V,wrong inequality symbol (>= should be strict >),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"$(ii)\Rightarrow(iii)$. Soit $r$ un entier tel que, pour tout $s\ge r$ et tout $p$, le morphisme canonique","$(ii)\Rightarrow(iii)$. Soit $r$ un entier tel que, pour tout $s>r$ et tout $p$, le morphisme canonique",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0182,226,V,dropped local labels / restructured enumeration,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"En effet, si $p\ge n+1$, $\gr^p(X_n)=0$; si $p\le n$, la suite d'inégalités $m\ge n+r\ge p+r$ montre que le morphisme canonique","En effet:

(a) Si $p\ge n+1$, $\gr^p(X_n)=0$,

(b) si $p\le n$, la suite d'inégalités $m\ge n+r\ge p+r$ montre que le morphisme canonique",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0183,226,V,dropped scare quotes,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,est aussi la filtration quotient de celle de $X_\ell$,est aussi la filtration ``quotient'' de celle de $X_\ell$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0184,229,V,typo/word,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,Résulte immédiatement de l'explicitation des morphismes \(\omega_{pq}\) donnée dans (4.2.3).,Résulte immédiatement de l'explication des morphismes \(\omega_{pq}\) donnée dans (4.2.3).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0185,232,V,dropped tensor base subscript,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,\(\id(J^p/J^{p+1})\otimes\varphi\) (4.2.3) de,\(\id(J^p/J^{p+1})\otimes_A\varphi\) (4.2.3) de,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0186,237,V,wrong reference index,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\(Y\) est AR-\(J\)-adique, \(\Coker(u)\) est AR-\(J\)-adique (3.2.4 (ii)).","\(Y\) est AR-\(J\)-adique, \(\Coker(u)\) est AR-\(J\)-adique (3.2.4 (i)).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0187,237,V,dropped parentheses / added comma,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"noethériens. Bien entendu, la démonstration du fait que l'image de \(u\) est AR-\(J\)-adique noethérienne est uniquement un intermédiaire technique.",noethériens. (Bien entendu la démonstration du fait que l'image de \(u\) est AR-\(J\)-adique noethérienne est uniquement un intermédiaire technique).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0188,240,V,diagram label position,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\downarrow\quad\downarrow\quad\downarrow\id\quad\downarrow\id\\,\downarrow\quad\downarrow\id\quad\downarrow\quad\downarrow\id\\,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0189,243,V,dropped citation / missing parenthetical text,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,la méthode dite «des couples exacts» permet de décrire une suite spectrale:,"la méthode dite «des couples exacts» (cf. par ex. Maclane, Homology, p. 336) permet de décrire une suite spectrale:",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0190,244,V,dropped parenthetical reference,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"En effet, désignant par la lettre \(F\) la première filtration","En effet, désignant par la lettre \(F\) (comme dans A 1) la première filtration",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0191,245,V,wrong-script-position,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"{}^pF\,E^n(X)_\alpha",F^pE^n(X)_\alpha,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0192,250,V,"punctuation: dropped period in reference label ""A.2."" and dropped colon before display",already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,Par ailleurs il résulte de A.2 a) que,Par ailleurs il résulte de A.2. a) que :,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0193,261,VI,missing subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"(\operatorname{gr}\ell\mathbb Z,\Ab(X))","(\operatorname{gr}_\ell\mathbb Z,\Ab(X))",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0194,267,VI,dropped base subscript on tensor (A -> A_X),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"F\otimes_A G=(F_n\otimes_A G_n)_{n\in\mathbb N},","F\otimes_A G=(F_n\otimes_{A_X} G_n)_{n\in\mathbb N},",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0195,269,VI,wrong operator (tensor instead of direct sum),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"F=P\otimes T,","F=P\oplus T,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0196,269,VI,inserted comma not in source,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"Plus précisément, on définit ainsi un bifoncteur",Plus précisément on définit ainsi un bifoncteur,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0197,303,VII,dropped isomorphism tilde (= -> \simeq),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,fournit un isomorphisme $N=f^*\Omega^1_{X/S}$,fournit un isomorphisme $N\simeq f^*\Omega^1_{X/S}$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0198,303,VII,Module capitalization (module -> Module),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,$E$ un $\mathcal O_S$-module localement libre de rang constant $r$ et,$E$ un $\mathcal O_S$-Module localement libre de rang constant $r$ et,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0199,314,VII,missing parentheses,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,un $S$-torseur à droite sous,un $S$-torseur (à droite) sous,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0200,314,VII,dropped composition operator,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,identifiant de façon claire $\varphi^*q^*$ et $(\pr_2)^*p^*$,identifiant de façon claire $\varphi^*\circ q^*$ et $(\pr_2)^*\circ p^*$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0201,315,VII,missing-operator,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,(\operatorname{adj})^{-1} f_*(v^{-1}\circ u)\circ(\operatorname{adj}),(\operatorname{adj})^{-1}\circ f_*(v^{-1}\circ u)\circ(\operatorname{adj}),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0202,316,VII,parenthesization in displayed Leray spectral sequence,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"R^ir_*(R^jq_*(p^*M))\Rightarrow R^{i+j}p_*(p^*M),","R^ir_*(R^jq_*)(p^*M)\Rightarrow R^{i+j}p_*(p^*M),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0203,317,VII,dropped abutment label / wrong superscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,E(M):E_2^{pq}=H^p(H^q(M))\Rightarrow R^{p+q}p_*(M).,E(M):E_2^{pq}=H^p(H^q(M))\Rightarrow E^n=R^np_*(M).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0204,318,VII,Gysin map: coefficient grouping + sign of twist exponent,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H^i(Y,L|Y)\otimes\mu_Y^{\otimes d}\to H^{i+2d}(X,L)","H^i(Y,(L|Y)\otimes\mu_Y^{\otimes -d})\to H^{i+2d}(X,L)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0205,318,VII,Lemme 7.1.1 opening word: Soient -> Soit,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"Soient $U$ un $k$-schéma de type fini de dimension $n$, réunion de $d$ ouverts affines, et $F$ un $A_U$-module. Alors:","Soit $U$ un $k$-schéma de type fini de dimension $n$, réunion de $d$ ouverts affines, et $F$ un $A_U$-module. Alors:",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0206,319,VII,spurious compact-support subscript in Lemme 7.1.1 a),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"H^i_c(U,F)=0\qquad\text{pour }i\ge n+d;","H^i(U,F)=0\qquad\text{pour }i\ge n+d;",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0207,319,VII,added words not in source (Lemme 7.1.1 b) hypothesis),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"localement constant et si $U$ est lisse sur $k$,","localement constant et $U$ lisse sur $k$,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0208,320,VII,"punctuation: end-of-item terminator (source has period, TeX has semicolon)",already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,conoyau de $\alpha_{n-d}$ est sans torsion;,conoyau de $\alpha_{n-d}$ est sans torsion.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0209,320,VII,"punctuation: end-of-item terminator (source has period, TeX has semicolon)",already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,$H^m(M)$ est sans torsion;,$H^m(M)$ est sans torsion.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0210,321,VII,dropped derived-tensor superscript ^L (source has double-bar under ⊗ = derived tensor),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,H^p(u\otimes\operatorname{id}_N):H^p(K\otimes N)\to H^p(L\otimes N),H^p(u\otimes^L\operatorname{id}_N):H^p(K\otimes^L N)\to H^p(L\otimes^L N),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0211,321,VII,dropped derived-tensor superscript ^L (ii bis display),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,H^p(M\otimes N)=0\qquad(p\le m-1);,H^p(M\otimes^L N)=0\qquad(p\le m-1);,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0212,321,VII,dropped derived-tensor superscript ^L (iii display),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,H^p(u\otimes\operatorname{id}):H^p(K\otimes k_V)\to H^p(L\otimes k_V),H^p(u\otimes^L\operatorname{id}):H^p(K\otimes^L k_V)\to H^p(L\otimes^L k_V),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0213,321,VII,dropped derived-tensor superscript ^L (iii bis display),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,H^p(M\otimes k_V)=0\qquad(p\le m-1).,H^p(M\otimes^L k_V)=0\qquad(p\le m-1).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0214,321,VII,dropped derived-tensor superscript ^L on inner M⊗N of the Künneth sequence,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"0\to H^p(M)\otimes_V N\to H^p(M\otimes N)\to \operatorname{Tor}_1^V(H^{p+1}(M),N)\to0.","0\to H^p(M)\otimes_V N\to H^p(M\otimes^L N)\to \operatorname{Tor}_1^V(H^{p+1}(M),N)\to0.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0215,322,VII,dropped check/dual accent on Omega (Proposition 7.3 EP(Y) display),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\operatorname{EP}(Y)=p_*\bigl(c(\Omega_X^1)c(E)^{-1}c_r(E)\bigr),\operatorname{EP}(Y)=p_*\bigl(c(\check\Omega_X^1)c(E)^{-1}c_r(E)\bigr),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0216,322,VII,dropped check/dual accent on both Omega in formula (7.3.2),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,c(\Omega_Y^1)=i^*\bigl(c(\Omega_X^1)c(E)^{-1}\bigr),c(\check\Omega_Y^1)=i^*\bigl(c(\check\Omega_X^1)c(E)^{-1}\bigr),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0217,322,VII,dropped check/dual accent on Omega (EP(Y)=p_*i_*i^* display),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\operatorname{EP}(Y)=p_*i_*i^*\bigl(c(\Omega_X^1)c(E)^{-1}\bigr),\operatorname{EP}(Y)=p_*i_*i^*\bigl(c(\check\Omega_X^1)c(E)^{-1}\bigr),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0218,322,VII,dropped check/dual accent on Omega (EP(Y)=p_*(...i_*(1_Y)) display),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\operatorname{EP}(Y)=p_*\bigl(c(\Omega_X^1)c(E)^{-1}i_*(1_Y)\bigr),\operatorname{EP}(Y)=p_*\bigl(c(\check\Omega_X^1)c(E)^{-1}i_*(1_Y)\bigr),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0219,323,VII,relation-symbol,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,est un entier $<2n$ et,est un entier $\le 2n$ et,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0220,323,VII,enumeration,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"soient $X_1,\ldots,X_r$","soient $X_1,X_2,\ldots,X_r$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0221,324,VII,missing dual (check) accent on Omega,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,c(\Omega_P^1)=(1+\xi),c(\check\Omega_P^1)=(1+\xi),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0222,324,VII,missing check accents and wrong Chern-class form (c_r of sum vs product of c_1 of duals),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"=p_*\bigl(c(\Omega_P^1)c(L_1\oplus\cdots\oplus L_r)^{-1}
c_r(L_1\oplus\cdots\oplus L_r)\bigr)","=p_*\bigl(c(\check\Omega_P^1)c(\check L_1\oplus\cdots\oplus\check L_r)^{-1}
c_1(\check L_1)\cdots c_1(\check L_r)\bigr)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0223,324,VII,wrong coefficient ring (Q vs Z),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"la classe dans $H^2(X,\mathbb Q_\ell(1))$ d'un","la classe dans $H^2(X,\mathbb Z_\ell(1))$ d'un",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0224,324,VII,strict vs non-strict inequality,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,tout entier $p<n$,tout entier $p\le n$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0225,325,VII,dropped-parentheses,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,est commutatif et la colonne de droite est conjecturalement un isomorphisme.,est commutatif et la colonne de droite est (conjecturalement) un isomorphisme.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0226,325,VII,arrow-type (closed immersion hook dropped),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,Soit $j:X\to\mathbb P^r$ une immersion fermée,Soit $j:X\hookrightarrow\mathbb P^r$ une immersion fermée,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0227,325,VII,arrow-type (injection hook dropped),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,On note $\alpha:Y\to X$ l'injection canonique.,On note $\alpha:Y\hookrightarrow X$ l'injection canonique.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0228,326,VII,prose wording,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"Dans celui-ci, la ligne du bas est un isomorphisme pour $2n-2-p\ge n$, soit $p\le n-2$ (7.2 (ii)).","dans lequel la ligne du bas est un isomorphisme pour $2n-2-p\ge n$, soit $p\le n-2$ (7.2 (ii)).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0229,328,VII,dropped base subscripts on mu,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H^{2r}(P,\mu^{\otimes -1})\to H^0(k,\mu^{\otimes -(r+1)})","H^{2r}(P,\mu_P^{\otimes -1})\to H^0(k,\mu_k^{\otimes -(r+1)})",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0230,329,VII,spurious-check-accent,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,p^*(c(\check E))=c(\check F)(1+\xi),p^*(c(E))=c(F)(1+\xi),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0231,329,VII,spurious-check-accent,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"c(\check F)=p^*(c(\check E))(1+\xi)^{-1},","c(F)=p^*(c(E))(1+\xi)^{-1},",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0232,329,VII,spurious-check-accent,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,c_{d-1}(\check F)=\sum_{0\le i\le d-1},c_{d-1}(F)=\sum_{0\le i\le d-1},LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0233,329,VII,dropped-operator,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"j^*(z)=g^*i^*(y)-j^*j_*(g^*(y)c_{d-1}(\check F)),","j^*(z)=g^*i^*i_*(y)-j^*j_*(g^*(y)c_{d-1}(\check F)),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0234,330,VII,dropped iso tilde on vertical arrow in diagram (8.4.5),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\uparrow&&\uparrow f^*&&\uparrow g^*,\uparrow\wr&&\uparrow f^*&&\uparrow g^*,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0235,330,VII,wrong superscript on H (p vs star) in Prop 8.5 a) definition of gamma,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\gamma:H_{Y'}^p(X',M\otimes\mu^{\otimes d})\to","\gamma:H_{Y'}^*(X',M\otimes\mu^{\otimes d})\to",LNM 589 scan-derived patch retained in final French authority
