candidate_id,source_page,expose,kind,old_string,new_string,english_old_count_at_review,final_french_new_count,disposition,patch_record,authority,evidence
SGA5-EXACT-0250,340,VII,dropped displayed equation + omitted word,"(9.1.6), on en déduit que l'on est ramené à montrer 9.4 lorsque","(9.1.6), on en déduit que
\[
c_d(\check E)\,j_1^*(j_1)_*(y)=c_d(E)\,j_1^*(j_1)_*g_1^*(a_0);
\]
autrement dit, on est ramené à montrer 9.4 lorsque",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image shows a centered displayed equation between 'on en deduit que' and 'autrement dit,': c_d(\check E) j_1^*(j_1)_*(y) = c_d(E) j_1^*(j_1)_* g_1^*(a_o) ; (note left side has caron over E, right side plain E; final subscript is 0). The TeX dropped this entire display plus the word 'autrement dit,' and bridged the gap by inserting 'l'on' ('...on en deduit que l'on est ramene...'). The source reads 'on en deduit que [DISPLAY] autrement dit, on est ramene...' (no 'l''). Restoring the display and 'autrement dit, on'."
SGA5-EXACT-0251,340,VII,missing parentheses on g_1 (operator superscript placement),l'élément $j_1^*(j_1)_*g_1^*(a)$ admet à son tour,l'élément $j_1^*(j_1)_*(g_1)^*(a)$ admet à son tour,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image: in 'Ceci dit, l'element j_1^*(j_1)_*(g_1)^*(a)' the source clearly writes (g_1)^* with parentheses around g_1 and the star outside, distinct from the bare g_1^* used a few words earlier in the same line ('y est de la forme g_1^*(a)'). The TeX rendered both as g_1^*; the parenthesized form (g_1)^* must be restored here."
SGA5-EXACT-0252,341,VII,prose-reference,"Portant dans cette égalité l'expression de $(j_1)_*(1)$ déduite de (9.3.4), on obtient","Portant dans (9.4.4) l'expression de $(j_1)_*(1)$ déduite de (9.3.4), on obtient",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source prose between (9.4.4) and (9.4.5) reads 'Portant dans (9.4.4) l'expression de (j_1)_*(1) deduite de (9.3.4), on obtient :'. TeX paraphrased the explicit equation number (9.4.4) as 'cette egalite'."
SGA5-EXACT-0253,341,VII,math-structure,(j_1)_*g_1^*(b_0)=\bigl((j_1)_*g_1^*(a)\bigr)\bigl((j_1)_*(1)-v_*(1)\bigr)-(j_1)_*(z).,(j_1)_*g_1^*(b_0)=\bigl[(j_1)_*g_1^*(a)\bigr](j_1)_*(1)-v_*(1)(j_1)_*(z).,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (9.4.4) reads (j_1)_*g_1^*(b_0) = [(j_1)_*g^*(a)]·(j_1)_*(1) − v_*(1)·(j_1)_*(z). The TeX wrongly groups ((j_1)_*(1)-v_*(1)) as one factor and subtracts (j_1)_*(z) standalone. Correct math (applying (j_1)_* to (9.4.3) via projection formula): (j_1)_*g_1^*(b_0) = (j_1)_*g_1^*(a)·(j_1)_*(1) − v_*(1)·(j_1)_*(z), matching the source. Subscript on g kept as g_1 (mathematically required; source's bare g is a source typo, see typeB_notes)."
SGA5-EXACT-0254,341,VII,math-dropped-operator,0=\delta_*g_1^*(b_0)=\delta_*(b_0).,0=\delta_*s^*g_1^*(b_0)=\delta_*(b_0).,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Source (9.4.9) reads 0 = δ_*s^*g_1^*(b_0) = δ_*(b_0). The TeX dropped the s^* pullback operator between δ_* and g_1^*.
SGA5-EXACT-0255,342,VII,dropped subscript + altered prose (parenthetical clause),"puisque $\gamma$ est injectif, $Y$ admettant une rétraction évidente.",puisque $\gamma_*$ est injectif ($\gamma$ admet une rétraction évidente).,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image lines 1-2: '...puisque γ_* est injectif (γ admet une rétraction évidente).' Source gamma carries a star subscript (γ_*) which TeX dropped; and the source's parenthetical '(γ admet une rétraction évidente)' was mis-transcribed as ', $Y$ admettant une rétraction évidente'. Zoom _z_top_gamma.png shows γ_*, _z_top_line2.png shows '( γ  admet une rétraction évidente )'."
SGA5-EXACT-0256,342,VII,dropped subscript _k on P^1,"Notons $p:X\times\mathbb P^1\to X$ la première projection, de sorte que $i=p\circ i_1$","Notons $p:X\times\mathbb P^1_k\to X$ la première projection, de sorte que $i=p\circ i_1$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image projection line: 'p : X × P^1_k → X la première projection'. Zoom _z_top_proj.png clearly shows the subscript k on P^1. TeX has plain \mathbb P^1. (Other P^1 occurrences on the page, T×P^1 and X×P^1, correctly have NO k subscript per _z_mid_p1.png, so only this one needs _k.) Disambiguated by 'la première projection, de sorte que $i=p\circ i_1$' which is unique to this line (the other p:X×P^1 at line 11324 lacks this context)."
SGA5-EXACT-0257,342,VII,dropped square brackets,"i^*i_*(y)=(g_1)_*g_1^*i_1^*(\bar x)c_d(\check E),","i^*i_*(y)=(g_1)_*\bigl[g_1^*i_1^*(\bar x)c_d(\check E)\bigr],",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Unnumbered eq before (9.5.2): source reads i^*i_*(y) = (g_1)_*[g_1^* i_1^*(x̄) c_d(Ě)] , soit. Zoom _z_soit.png/_z_soit2.png clearly show opening '[' after (g_1)_* and closing ']' before the comma. TeX has no brackets. (The very next eq (9.5.2) at line 11235 already has \bigl[...\bigr], confirming the bracketed form is intended.)"
SGA5-EXACT-0258,342,VII,dropped center-dot (multiplication),i^*i_*(y)=(g_1)_*\bigl[j_1^*f_1^*(\bar x)c_d(\check E)\bigr].,i^*i_*(y)=(g_1)_*\bigl[j_1^*f_1^*(\bar x)\cdot c_d(\check E)\bigr].,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"(9.5.2) source: (g_1)_*[j_1^* f_1^*(x̄) · c_d(Ě)]. Zoom _z_952.png shows a clear center dot between (x̄) and c_d. TeX omits the dot. Note the analogous unnumbered eq and (9.5.4) use juxtaposition (no dot) in the source, so this dot is specific to (9.5.2)."
SGA5-EXACT-0259,342,VII,dropped clause (omitted sentence fragment),"Notant $\theta$ le transformé pur par $f_1$ de $T\times\mathbb P^1$, on a une relation de la forme","Notant $\theta$ le transformé pur par $f_1$ de $T\times\mathbb P^1$, i.e. l'adhérence de l'image réciproque de $T\times\mathbb P^1$ au dessus de $Z\doteq Y$, on a une relation de la forme",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Mid image: after 'de T×P^1,' the source continues 'i.e. l'adhérence de l'image réciproque de T×P^1 au dessus de Z ≓ Y , on a une rela-tion de la forme'. Zoom _z_mid_prose.png shows the full clause; TeX dropped it entirely, collapsing to 'de $T\times\mathbb P^1$, on a une relation'. The exact Z?Y relation symbol is a typewriter glyph (dot over a bar); rendered here as \doteq (see uncertain)."
SGA5-EXACT-0260,342,VII,dropped parentheses around 'réduit',"Mais, comme le schéma réduit sous-jacent à $\theta$","Mais, comme le schéma (réduit) sous-jacent à $\theta$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bot image first line: 'Mais, comme le schéma (réduit) sous-jacent à θ...'. Zoom _z_bot_prose1.png shows 'réduit' in parentheses. TeX has it without parentheses."
SGA5-EXACT-0261,342,VII,dropped parentheses around i_1 (notation faithfulness),"i^*i_*(y)=i_1^*(\bar x),\qquad \bar x=p^*i_*(y).","i^*i_*(y)=(i_1)^*(\bar x),\qquad \bar x=p^*i_*(y).",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"(9.5.1) source shows (i_1)^* with explicit parentheses around i_1, the star outside (zoom _z_951.png). TeX uses i_1^*. Mathematically identical; flagged low because it is a pure notation difference, not a math error."
SGA5-EXACT-0262,343,VII,subscript index (Chern class degree),"c_q(\check E)=k_*(c_{q-1}(\check F))+(g_1)^*(c_q(\check N)),","c_d(\check E)=k_*(c_{d-1}(\check F))+(g_1)^*(c_d(\check N)),",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source Lemme 9.7(i) reads c_d(Ě) = k_*(c_{d-1}(F̌)) + (g_1)*(c_d(Ň)) — every subscript is d / d-1 / d, not q. High-res crop _i_zoom.png confirms 'd'. Math also confirms: (i) is the top-Chern-class statement obtained by comparing (9.7.1) c_d(Ě)=... and (9.7.3); q is only the summation index inside the proof."
SGA5-EXACT-0263,343,VII,operator star position (push/pull) + wrong operator letters,\beta^*f_2^*\gamma_*(y)=f_1^*\gamma_*i_*(y),\beta_*f_2^*\gamma_*(y)=f_1^*\alpha_*\gamma_*(y),1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source Lemme 9.7(ii): β_* f_2^* γ_*(y) = f_1^* α_* γ_*(y). LHS β carries a SUBSCRIPT star (push-forward β_*), not superscript — crop _beta_zoom.png shows the star low. RHS reads f_1^* α_* γ_* (alpha then gamma, both subscript star), not \gamma_* i_* — crop _rhs_zoom2.png clearly shows α_* γ_* between f_1^* and (y)."
SGA5-EXACT-0264,346,VII,dropped_iso_marker,"X''\arrow[r,""v''""]\arrow[d,""f'""']&Z''\arrow[d,""f'_1""]\\","X''\arrow[r,""v''""]\arrow[d,""f'""',""\wr""]&Z''\arrow[d,""f'_1""]\\",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Top diagram (p346_top): the LEFT vertical arrow carries 'f'' together with a vertical isomorphism wiggle '≀' between the label and the arrow line; the RIGHT arrow 'f'_1' has NO such marker. The asymmetry is deliberate and confirmed by the following prose 'en particulier $f'$ est un isomorphisme.' The TeX dropped the iso marker on the f' arrow.
SGA5-EXACT-0265,346,VII,dropped_reference,"des éclatements, $Z''$ peut être aussi obtenu","des éclatements (voir, par exemple, Hironaka : Smoothing of algebraic cycles, Amer. Journal of Math. (1968), lemme 4.1), $Z''$ peut être aussi obtenu",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Mid image (p346_mid) reads: 'd'après la propriété de commutativité des éclatements (voir, par exemple, Hironaka : Smoothing of algebraic cycles, Amer. Journal of Math. (1968), lemme 4.1), Z"" peut être aussi obtenu...'. The entire parenthetical bibliographic reference was omitted in the TeX."
SGA5-EXACT-0266,348,VII,missing_punctuation,"on en déduit que la restriction à $U'$ de $t-f^*f_*(t)$ est nulle, et par suite","on en déduit que la restriction à $U'$ de $t-f^*f_*(t)$, est nulle, et par suite",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image, first prose line: 'restriction à U' de t-f^*f_*(t), est nulle, et par suite' — there is a clearly visible comma immediately after the closing parenthesis of (t), before 'est nulle'. The TeX omits this comma. (Note: grammatically odd in French, but source-faithful transcription requires reproducing the typescript's comma.)"
SGA5-EXACT-0267,348,VII,dropped_operator,"j_*(z)=j_*(a)-j_*(g^*(x)c_{d-1}(\check F)),","j_*(z)=j_*(a)-j_*(g^*(x)\cdot c_{d-1}(\check F)),",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Mid image, equation after 'Par définition,': j_*(z)=j_*(a)-j_*(g^*(x).c_{d-1}(F̌)) shows a raised multiplication dot between g^*(x) and c_{d-1}. The TeX juxtaposes them without the dot. The source uses the explicit dot only at this one instance (the parallel displays (9.9.4), the z-definition and the g_*(z) line use bare juxtaposition), so this is a faithful-reproduction fix, not a math change."
SGA5-EXACT-0268,349,VII,dropped equation term,"g^*(g_*(x))c_{d-1}(\check F)=0,","g^*g_*(x)\cdot c_{d-1}(\check F)=-i_*g_*(x)=0,",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Bottom image equation reads: g^* g_*(x) . c_{d-1}(F-check) = - i_* g_*(x) = 0 . The TeX dropped the middle equality term '=-i_*g_*(x)'. The source also writes g^* applied directly to g_*(x) (no enclosing parens) with an explicit raised multiplication dot before c_{d-1}(F-check).
SGA5-EXACT-0269,350,VII,abbreviation expanded vs source,Publ. I.H.E.S. n$^\circ$ 35.,Pub. I.H.E.S. n$^\circ$ 35.,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,p350_bot.png reference [6]: last line reads 'Pub. I.H.E.S. n° 35.' with 'Pub.' (P-u-b + single period). TeX expanded it to 'Publ.'. Source string is 'Pub.'.
SGA5-EXACT-0270,350,VII,punctuation (comma vs period),"Inventiones Mathematicae vol. 6, fasc. 1",Inventiones Mathematicae vol. 6. fasc. 1,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p350_bot.png reference [5]: 'Inventiones Mathematicae vol. 6. fasc. 1' — the mark after '6' is a baseline period (same height as the period in 'vol.' and 'fasc.'), not a comma. TeX has a comma."
SGA5-EXACT-0271,352,VIII,wrong subscripted base letter (F->E),"F=\bigoplus_{n\in\mathbb Z^+}F_n,\qquad F_n=E,\quad n\in\mathbb Z^+.","F=\bigoplus_{n\in\mathbb Z^+}E_n,\qquad E_n=E,\quad n\in\mathbb Z^+.",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Mid image, proof of psi): source prints 'F = (+)_{n in Z^+} E_n , E_n = E , n in Z^+'. Both summand symbols are E_n (E with subscript n), but TeX renders them as F_n in both occurrences."
SGA5-EXACT-0272,352,VIII,verb mood / word changed vs source (soient -> sont),et $H^i(E)=Z^i/B^i$ soient dans $\cD$,et $H^i(E)=Z^i/B^i$ sont dans $\cD$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image, delta): line ends '...= Z^i/B^i sont' and next line begins 'dans D'. Source prints indicative 'sont'; TeX normalized to subjunctive 'soient'. Defensible editorial correction, but diverges from printed source."
SGA5-EXACT-0273,352,VIII,comma inserted not in source,"et si l'on suppose que, pour $0<i\le n$,","et si l'on suppose que pour $0<i\le n$,",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image, epsilon): source reads 'et si l'on suppose que pour 0<i<=n' with no comma after 'que'. TeX inserted a comma."
SGA5-EXACT-0274,352,VIII,comma inserted not in source,"Pour démontrer $\delta)$, on utilise les suites exactes:",Pour démontrer $\delta)$ on utilise les suites exactes:,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Mid image: source reads 'Pour demontrer delta) on utilise les suites exactes :' with no comma after 'delta)'. TeX inserted a comma.
SGA5-EXACT-0275,354,VIII,dropped quotation marks,"c'est-à-dire un foncteur additif, gradué et transformant les triangles distingués en triangles distingués.","c'est-à-dire un foncteur additif, «gradué» et transformant les triangles distingués en triangles distingués.",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (p354_bot.png) shows the word with quotation marks: '...foncteur additif, ""gradué"" et transformant les triangles'. The transcription dropped the quotes. Rendered as guillemets «gradué» to match this transcription's own convention for the manuscript's quotation marks (cf. «composition avec $T$» at line 11707)."
SGA5-EXACT-0276,355,VIII,"wrong subscript on cl (source reads single C, not C'')","\operatorname{cl}_{\cC''}(F(X,X')).","\operatorname{cl}_{\cC}(F(X,X')).",1,0,rejected-not-in-final-french-authority,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Printed equation on p.355 (mid/bottom chunks) reads K(F)(cl_C(X), cl_{C'}(X')) = cl_C(F(X,X')). The right-hand cl bears a single subscript C with no primes (verified at 4x zoom, eq_rhs.png). The TeX transcription has \cC'' (C-double-prime). Source-faithful transcription requires the printed single C. (Note: mathematically the value SHOULD be C'' since F maps into C''; the source typescript itself is in error here - see typeB_notes.)"
SGA5-EXACT-0277,356,VIII,inserted-words-not-in-source,Il en résulte alors qu'il existe $X_1$ et des morphismes,Il en résulte alors qu'il existe $X_1$ et,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source mid image reads 'Il en résulte alors qu'il existe X_1 et X_1 -s-> X , X_1 -t-> Y'; there is no 'des morphismes' phrase. The TeX editor inserted 'des morphismes' to introduce a displayed equation; the words are not present in the typescript."
SGA5-EXACT-0278,356,VIII,wrong-word-form,"tels que $s,t\in S$.","tel que $s,t\in S$.",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source mid image reads 'tel que s,t ∈ S' (singular 'tel'), TeX has plural 'tels que'."
SGA5-EXACT-0279,356,VIII,wrong-word,ce qui résulte du fait qu'il existe un triangle,ce qui résulte de fait qu'il existe un triangle,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Source mid image reads 'ce qui résulte de fait qu'il existe un triangle distingué de la forme'; TeX has 'du fait' (standard French) instead of the source's 'de fait'.
SGA5-EXACT-0280,358,VIII,dropped parenthetical,"\text{ est un épimorphisme dans }\cC,","\text{ est un épimorphisme (dans }\cC\text{ bien entendu)},",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (B) condition reads: ""X --u--> Y est un épimorphisme (dans C bien entendu), alors Ker u \in Ob C_o."" The TeX dropped the parenthetical ""(... bien entendu)"", rendering only ""est un épimorphisme dans \cC,"". Restoring the parentheses and ""bien entendu""."
SGA5-EXACT-0281,359,VIII,dropped-parentheses-on-cross-reference,\footnote{cf. SGA 6 IV 1.6.},\footnote{cf. (SGA 6 IV 1.6).},1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source footnote reads '(*) cf. (SGA 6 IV 1.6) .' with parentheses around the SGA reference (p359_bot.png), consistent with the body-text style '(SGA 6 I 2.7)' on the same page. The TeX footnote dropped the parentheses, rendering 'cf. SGA 6 IV 1.6.'"
SGA5-EXACT-0282,361,VIII,dropped parentheses,On obtient le carré commutatif dans $D(\cC)$:,On obtient le carré commutatif (dans $D(\cC)$):,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source top image, line beginning the page: 'commutatif (dans D(C)) :' — the parenthetical '(dans D(C))' is clearly enclosed in parentheses in the typescript. The LaTeX dropped both parentheses, rendering 'le carré commutatif dans $D(\cC)$:'."
SGA5-EXACT-0283,362,VIII,wrong word ending (gender agreement),dont les composantes sont $\cC_o$-pseudo-cohérentes.,dont les composantes sont $\cC_o$-pseudo-cohérents.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source p362 Proposition 5.1 last clause reads 'dont les composantes sont C_o-pseudo-cohérents' ending in '-ents' (masculine plural), verified by zoom crop. TeX line 11910 has '-cohérentes'. Source-faithful: match the typescript even though 'composantes' is feminine."
SGA5-EXACT-0284,362,VIII,punctuation (parentheses vs commas),"des $A$-modules, à gauche par exemple.",des $A$-modules (à gauche par exemple).,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source p362 section 7 reads 'des A-modules (à gauche par exemple).' with parentheses and period after the close paren, verified by zoom crop. TeX line 11927 uses commas '..., à gauche par exemple.' with no parentheses."
SGA5-EXACT-0285,363,VIII,"superscript-dot vs prime: source K with raised dot (K^bullet), TeX has K prime",K'(A)=K(D(A)_{\parf}).,K^\bullet(A)=K(D(A)_{\parf}).,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p363 mid: second displayed group reads K with a raised round dot superscript = K^\bullet(A) = K(D(A)_parf), paired with the homological K_\bullet(A) above it (which TeX correctly has as K_\bullet). The TeX rendered the raised dot as a prime (K'). The mark in the image is round/dot-like, not the thin vertical stroke of an apostrophe/prime (cf. 'qu'il' on same page)."
SGA5-EXACT-0286,363,VIII,"superscript-dot vs prime: source K with raised dot (K^bullet), TeX has K prime","En ce qui concerne le groupe $K'(A)$, nous avons (prop. 4.1, corollaire):","En ce qui concerne le groupe $K^\bullet(A)$, nous avons (prop. 4.1, corollaire):",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p363 mid: sentence 'En ce qui concerne le groupe K^•(A), nous avons (prop. 4.1,corollaire):' shows K with a raised dot superscript, transcribed as K'."
SGA5-EXACT-0287,363,VIII,"superscript-dot vs prime: source K with raised dot (K^bullet), TeX has K prime","K'(A)=K(D(A)_{\parf})\simeq K(D_o^b(\cC))\simeq K_{\cC_o}(\cC),","K^\bullet(A)=K(D(A)_{\parf})\simeq K(D_o^b(\cC))\simeq K_{\cC_o}(\cC),",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p363 mid: chain equation 'K^•(A) = K(D(A)_parf) ≃ K(D_o^b(C)) ≃ K_{C_o}(C),' shows K with a raised dot superscript on the leading term, transcribed as K'. Remainder of chain (D_o^b, K_{C_o}) matches TeX."
SGA5-EXACT-0288,364,VIII,dropped accent (tilde over gamma),"K'(A)\xrightarrow{\gamma_A}K_\bullet(A),","K'(A)\xrightarrow{\widetilde\gamma_A}K_\bullet(A),",1,0,rejected-not-in-final-french-authority,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Image p364_top: the arrow label over K•(A) → K.(A) is a gamma with a wide tilde accent and subscript A. The TeX has plain \gamma_A with no accent. Document uses \widetilde for such accents (e.g. \widetilde A, \widetilde Z)."
SGA5-EXACT-0289,364,VIII,dropped accent (tilde over gamma),l'homomorphisme $\gamma_A$ n'est ni injectif,l'homomorphisme $\widetilde\gamma_A$ n'est ni injectif,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Image p364_mid: 'En général, l'homomorphisme γ̃_A n'est ni injectif, ni surjectif' — gamma carries a tilde accent. TeX has plain \gamma_A."
SGA5-EXACT-0290,364,VIII,dropped accent (tilde over gamma),l'homomorphisme $\gamma_A$ est donc un isomorphisme,l'homomorphisme $\widetilde\gamma_A$ est donc un isomorphisme,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Image p364_mid: 'Dans ce cas, l'homomorphisme γ̃_A est donc un isomorphisme' — gamma carries a tilde accent. TeX has plain \gamma_A."
SGA5-EXACT-0291,366,VIII,reversed factor order in bifunctor domain,"D^-({}_A\cC)\times D^-(\cC_A)\longrightarrow D^-(\Ab),","D^-(\cC_A)\times D^-({}_A\cC)\longrightarrow D^-(\Ab),",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (top image) first displayed bifunctor reads D^-(C_A) x D^-(_A C) ---> D^-(Ab), i.e. C_A (right modules) first, then _A C (left modules). TeX has them reversed as D^-({}_A\cC)\times D^-(\cC_A). The reversed order is also mathematically wrong: paired with (X^.,Y^.) |-> X^. (X)^L_A Y^., the first factor must be C_A (right A-module) for the tensor product over A to be defined as in the source."
SGA5-EXACT-0292,366,VIII,dropped parentheses,Soit $A$ un anneau non nécessairement commutatif et $L^\bullet$,Soit $A$ un anneau (non nécessairement commutatif) et $L^\bullet$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (mid image, Proposition 8.1): 'Soit A un anneau (non nécessairement commutatif) et L. un complexe de A-modules.' The qualifier 'non nécessairement commutatif' is parenthesized in the source; TeX dropped the parentheses."
SGA5-EXACT-0293,366,VIII,reordered equality chain to match source,catégories dérivées ($\cC={}_A\cC=\cC_A$).,catégories dérivées ($\cC=\cC_A={}_A\cC$).,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (top/mid image) reads (C = C_A = _A C), i.e. C_A before _A C. TeX writes the equality chain as \cC={}_A\cC=\cC_A (_A C before C_A). Mathematically equivalent (chain of equalities); flagged for source-faithfulness only."
SGA5-EXACT-0294,367,VIII,wrong reference number,\emph{Démonstration de la proposition 8.1.} L'implication a) $\Rightarrow$ b) est immédiate.,\emph{Démonstration de la proposition 5.2.} L'implication a) $\Rightarrow$ b) est immédiate.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Mid image reads 'Démonstration de la proposition 5.2.' clearly (digits '5' and '2'). TeX transcribes it as 'proposition 8.1'. Source-faithful to page 367 requires '5.2'.
SGA5-EXACT-0295,369,VIII,missing parentheses around parenthetical phrase,a) Soient $A$ et $B$ deux anneaux non nécessairement commutatifs et $u:A\to B$ un homomorphisme.,a) Soient $A$ et $B$ deux anneaux (non nécessairement commutatifs) et $u:A\to B$ un homomorphisme.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Top image shows 'deux anneaux (non nécessairement commuta-tifs) et u : A -> B'; opening '(' before 'non' and closing ')' after 'commutatifs' are clearly present. TeX omits both parentheses.
SGA5-EXACT-0296,369,VIII,dropped colon before display,"et par conséquent l'homomorphisme
\[","et par conséquent l'homomorphisme :
\[",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Mid image shows 'et par conséquent l'homomorphisme :' with a visible space + colon before the displayed K(A) -> K(B) equation. TeX dropped the colon.
SGA5-EXACT-0297,369,VIII,spurious commas added + dropped colon,"cohérent. On obtient, en utilisant la proposition 5.1, un foncteur exact
\[","cohérent. On obtient en utilisant la proposition 5.1 un foncteur exact :
\[",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Bottom image shows 'On obtient en utilisant la proposition 5.1 un foncteur exact :' with NO commas around 'en utilisant la proposition 5.1' and a trailing colon after 'exact'. TeX inserted two commas and dropped the colon.
SGA5-EXACT-0298,370,VIII,"punctuation/quotes: dropped parentheses and moved ""la"" inside the quoted phrase","l'identité suivante, la «formule de projection»:",l'identité suivante («la formule de projection»):,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image: 'vérifient l'identité suivante (""la formule de projection"") :' — the quoted phrase is enclosed in parentheses AND the word 'la' sits inside the quotation marks, with no comma after 'suivante'. The TeX dropped the parentheses, moved 'la' outside, and inserted a comma."
SGA5-EXACT-0299,370,VIII,punctuation: dropped parentheses in footnote reference,"cf. SGA 6 III, IV.","cf. (SGA 6 III, IV).",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bot image footnote: '(*) cf. (SGA 6 III, IV) .' — 'SGA 6 III, IV' is parenthesized in the source. The TeX footnote omits the parentheses."
