"r3_current_frontier","source_refresh_label","source_refresh_scope","source_carrier_path","source_carrier_sha256","r3_boundary","current_head","ledger_record_id","source_table","source_path_or_category","source_use_label","positive_source_signal","adverse_or_gap_signal","gate_guard","label"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02647","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers-1-21-through-paper21-complete/source_scans_for_checking/Noether_Paper20_Paper21_SOURCE_SCAN_collected_pdf_pages411-422_printed_pp397-408.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-359d1d42ad36  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-359d1d42ad36  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02648","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers-32-33-complete-current/Noether_Batch42_Paper32_complete_Paper33_complete_English_Translation_MODERN_TEX.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-35fd5d75af8d  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-35fd5d75af8d  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02649","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers-32-33-complete-current/Noether_Batch42_Paper32_complete_Paper33_complete_Original_German_MODERN_TEX.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-30985ffd315a  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-30985ffd315a  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02650","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers-32-33-complete-current/Noether_Cumulative_English_Translation_MODERN_TEX_through_Paper33_complete.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-b928bea6a8ee  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-b928bea6a8ee  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02651","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers-32-33-complete-current/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper33_complete.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-911c2a35fbce  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-911c2a35fbce  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02652","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers-32-33-complete-current/source_scans_for_checking/Noether_Paper32_Paper33_SOURCE_SCAN_collected_pdf_pages566-576_printed_pp552-562.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-29353d79adf1  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-29353d79adf1  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02653","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers25-29-complete-batch36/Noether_Batch36_Papers25_29_complete_English_Translation_MODERN_TEX.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-2a549443fcfa  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-2a549443fcfa  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02654","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers25-29-complete-batch36/Noether_Batch36_Papers25_29_complete_Original_German_MODERN_TEX.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-604e87ee24e9  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-604e87ee24e9  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02655","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers25-29-complete-batch36/Noether_Cumulative_English_Translation_MODERN_TEX_through_Paper29_complete.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-73bc88f03aa0  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-73bc88f03aa0  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02656","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers25-29-complete-batch36/Noether_Cumulative_Original_German_MODERN_TEX_through_Paper29_complete.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-9693ae15bf36  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-9693ae15bf36  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-02657","branch-faa2-r3-0d-blockers","modern-latex-manuscripts-20260609-174659/sources/noether/paper-level-edition/papers25-29-complete-batch36/source_scans_for_checking/Noether_Papers25_29_SOURCE_SCAN_collected_pdf_pages491-506_printed_pp477-492.pdf","zip-source-corpus-recovery-blocker","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-01052d65c77b  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","0d148231ec91503b4083a187a738ddaf3a0abeae 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BLOCKERS_ACTIVE_RECOVERY.csv local-source-corpus-zip     ZIP-01052d65c77b  pdf-or-archive-or-text-scan-recovery    Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.    zip-source-corpus-recovery-blocker   recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim zip-entry-recovery","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
