"row_group","row_id","concept_id","english","source_artifact","source_path_or_url","source_basis","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_surface","original_status","evidence_status","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","consumer_lane","consumption_action","native_review_required","term_promotion_allowed","bridge_promotion_allowed","translation_status","gate_notes"
"paper01_60_term_route_ledger","paper01_60term:definition","definition","definition","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=proof_grammar","تعريف","تعریف","","","","تعریف","source_backed_promotable_seed; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | source-backed proof grammar"
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:vector","vector","vector","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_vector_raw; fawiki_vector_space_raw; microdraft_use=بردار","","بردار","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_review_ready","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Used for the quantified objects in V."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:scalar","scalar","scalar","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_scalar_math_raw; fawiki_vector_space_raw; microdraft_use=اسکالر","","اسکالر","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_review_ready","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","The scalar page explicitly links scalars to vector spaces and scalar multiplication."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:scalar_multiplication","scalar_multiplication","scalar multiplication","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_scalar_multiplication_raw; fawiki_vector_space_raw; microdraft_use=ضرب نرده‌ای","","ضرب نرده‌ای / ضرب در اسکالر","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_style_gate","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Use ضرب نرده‌ای for scalar multiplication to reduce confusion with scalar product/internal product."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:vector_addition","vector_addition","vector addition","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_vector_space_raw; microdraft_use=جمع برداری","","جمع برداری","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_review_ready","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Used in the operation and axiom wording."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:closed_under_operation","closed_under_operation","closed under operation","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_linear_subspace_raw; microdraft_use=نسبت به ... بسته است","","نسبت به ... بسته است / بستار","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_witness_review_needed","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Closure wording is transparent but should be checked against Persian linear-algebra textbook style."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:commutative","commutative","commutative","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=microdraft_register; microdraft_use=جابه‌جایی‌پذیر","","جابه‌جایی‌پذیر","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","math_register_review_needed","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Needs Persian math reviewer for final textbook style."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:associative","associative","associative","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=microdraft_register; microdraft_use=شرکت‌پذیر","","شرکت‌پذیر","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","math_register_review_needed","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Needs Persian math reviewer for final textbook style."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:zero_vector","zero_vector","zero vector","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_linear_subspace_raw; fawiki_additive_identity_raw; microdraft_use=بردار صفر","","بردار صفر","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_review_ready","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Source-backed enough for review text; exact axiom phrasing still review-only."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:additive_inverse","additive_inverse","additive inverse","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=microdraft_register; fawiki_additive_identity_raw_supports_additive_identity_only; microdraft_use=وارون جمعی","","وارون جمعی / معکوس جمعی","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","review_needed_not_source_promoted","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Kept as review-only wording; do not promote without Persian math review."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:identity_operation","identity_operation","identity operation","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_additive_identity_raw; microdraft_use=عمل همانی","","عمل همانی","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_context_review_needed","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","The additive identity source supports همانی language; scalar-1 identity wording remains context-gated."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:field","field","field","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_vector_space_raw; microdraft_use=not used in body","","میدان","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_background","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Hefferon slice is over R; field language is noted for future generalization."
"persian_farsi_vector_space_microdraft","persian_farsi_vector_space_microdraft:inner_product_false_friend","inner_product_false_friend","inner product / scalar product false friend","HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_PERSIAN_FARSI_MICRODRAFT_20260702T071500Z.json","source_id=fawiki_inner_product_raw; microdraft_use=guardrail only","","ضرب داخلی / ضرب اسکالر","","","","","persian_farsi_vector_space_microdraft_review_only_no_pilot","source_backed_guardrail","do_not_consume_not_in_lane","consume_review_only_microdraft_support","source_question_only_do_not_inherit_farsi","source_question_only_do_not_inherit_farsi","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","persianate_farsi_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Do not use scalar-product terminology for Hefferon scalar multiplication."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:vector_space","vector_space","vector space","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; microdraft_use=фазои векторӣ","","","","фазои векторӣ","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","source_backed_native_tajik_html_review_ready","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Used for Hefferon vector space; KHKT also has фазои хаттӣ/фазоҳои хаттӣ as a related linear-space lane requiring review."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:vector","vector","vector","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; khkt_asoshoi_algebrai_khatti; hgu_open_algebra_class; microdraft_use=вектор","","","","вектор","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","source_backed_native_tajik_html_review_ready","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Do not substitute Persian бурдор unless a Tajik Cyrillic source or reviewer specifically asks for it."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:linear_algebra","linear_algebra","linear algebra","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; khkt_asoshoi_algebrai_khatti; microdraft_use=source note only","","","","алгебраи хаттӣ","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","source_backed_native_and_catalog_review_ready","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Core lane label."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:linear_dependence","linear_dependence","linear dependence","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_dependence; microdraft_use=review note only","","","","вобастагии хаттӣ","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","source_backed_native_tajik_html_review_ready","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Useful for later axiom/independence slices."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:linear_combination","linear_combination","linear combination","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_dependence; microdraft_use=review note only","","","","комбинатсияи хаттӣ","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","source_backed_native_tajik_html_review_ready","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Useful for later span/linear dependence slices."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:matrix","matrix","matrix","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_linear_algebra; khkt_asoshoi_algebrai_khatti; microdraft_use=not central in this slice","","","","матритса / матриса","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","source_backed_variation_needs_review","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Existing packet observed матритсаҳо and матрисаҳо variation; keep both until reviewer resolves."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:scalar","scalar","scalar","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=tg_wikipedia_speed_scalar_vector; microdraft_use=скаляр","","","","скаляр","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","native_lexical_support_not_linear_algebra_definition","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Use is review-only in this vector-space definition; stronger algebra-specific source still desirable."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:scalar_multiplication","scalar_multiplication","scalar multiplication","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=microdraft_inference; khkt has зарби скалярии for scalar product and must not be conflated; microdraft_use=зарб ба скаляр","","","","зарб ба скаляр","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","draft_paraphrase_needs_native_math_review","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Avoid promoting зарби скалярӣ for scalar multiplication because KHKT uses it for scalar product."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:closed_under_operation","closed_under_operation","closed under operation","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=microdraft_inference; microdraft_use=зери ҷамъ / зери зарб ба скаляр баста аст","","","","зери амал баста аст","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","draft_paraphrase_needs_native_math_review","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Closure wording requires Tajik math review."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:zero_vector","zero_vector","zero vector","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=microdraft_inference; microdraft_use=вектори сифрӣ","","","","вектори сифрӣ","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","draft_paraphrase_needs_native_math_review","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Check against Tajik textbook convention before promotion."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:additive_inverse","additive_inverse","additive inverse","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=microdraft_inference; microdraft_use=вектори муқобили ҷамъӣ","","","","вектори муқобили ҷамъӣ","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","draft_paraphrase_needs_native_math_review","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Phrase chosen to make the algebraic role visible; review required."
"tajik_cyrillic_vector_space_microdraft","tajik_cyrillic_vector_space_microdraft:eigen_pair","eigen_pair","eigenvalue/eigenvector","HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_TAJIK_MICRODRAFT_20260701T200135Z.json","source_id=hgu_open_algebra_class; khkt_asoshoi_algebrai_khatti; microdraft_use=not used in this slice","","","","қимати хос / вектори хоси матритса; векторҳои хос ва қиматҳои хоси оператори хаттӣ","","","tajik_cyrillic_vector_space_microdraft_review_only_no_pilot","nonpdf_html_and_catalog_witness_not_definition_level","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_review_only_microdraft_support","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","tajik_cyrillic_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Upgrades from pure lead-only to non-PDF witness, but still not a full definition gate."
"urdu_hindustani_vector_space_microdraft","urdu_hindustani_vector_space_microdraft:vector_space","vector_space","vector space","HEFFERON_VECTOR_SPACE_DEFINITION_URDU_MICRODRAFT_20260702T085500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_VECTOR_SPACE_DEFINITION_URDU_MICRODRAFT_20260702T085500Z.json","source_id=urwiki_vector_space_raw; microdraft_use=سمتیہ مکان","","","","","سمتیہ مکان / سمتیہ مکاں / لکیری مکان","","urdu_vector_space_microdraft_review_only_no_pilot","source_backed_review_ready_with_title_variant","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","do_not_consume_not_in_lane","separate_lane_review_only_no_persianate_merge","separate_lane_no_inheritance","consume_hefferon_vector_space_source_alignment","urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","review_only_microtranslation_support_no_canonical_claim","true","false","false","draft_or_source_evidence_noncanonical","Page title uses مکاں; term table and prose support سمتیہ مکان and لکیری مکان."
