source_root,relative_path,extension,bytes,mtime_utc,category,sha256_if_le_25MiB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationMultipleDipoles.tex,.tex,1873,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,59B5BE90E29371DB45E558C9F78B62EB8EA3D205307617D932B25128559043F7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationOneAndHalfDipoleCurrentAndField.pdf,.pdf,14163,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,DCEE5C77868FF8220BAF4D1BCB936121FDB83DFC53B567D8325C703E5B251771
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationOneAndHalfDipoleCurrentAndField.tex,.tex,1926,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,2BA1069492F08C273270B73C8021D9E69129E5B18D0E5325D63C75D524AEFC00
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationPatternReciprocity.pdf,.pdf,6000,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,539FFB18F7830D3F154DF7C743BE979CF174AF52A93DBC5EE8C2C44E4BA245AC
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationPatternReciprocity.tex,.tex,1918,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,0D0A63AA8A5BE943AF956FC456B7394AD5B4D3A1D033CD90285B151A515D0C09
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationReciprocity.pdf,.pdf,7426,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,824226BE2184B4F3FE6E4DD5F43BFF5A851BFE68A4B7571439E7796F93C30F87
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationReciprocity.tex,.tex,2917,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,5985986C54006AA006245B403327CB4366521B3E43AF643FB2B71CA40BF2CD43
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationSlotAntenna.pdf,.pdf,10605,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,E6A4C48DB9C5E51E9C96165D1CB97E2079BF99409770191C77F8C77772552A1D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationSlotAntenna.tex,.tex,2388,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,A7C643B29A8330736072C1711C0F00940AD3FC67F28A9A3AA61D7DAB030CD706
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationSlotAntennaComplementary.pdf,.pdf,8640,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,5BDEFBE2BEE22C30910DDBD1CF6DD5FBC3AC1F2779CD5607BE8D374EF225137B
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationSlotAntennaComplementary.tex,.tex,2154,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,2CA46E3C329B10E713A88D7C28A82F595E99C481B2EBF155E4A72BED737DF6A6
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTerminatedAntenna.pdf,.pdf,6625,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,E0878704F3522D5252D7E59150A080F35FC885B0C4A7E3EF59C20450FE832C6D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTerminatedAntenna.tex,.tex,1379,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,4A4E150D331336FC2AEF48DAAF514E2886F8F49504628029FB46320B76FC9EE3
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTerminatedAntennaFarAwayFromGround.pdf,.pdf,10192,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,8E2513F57B41D4D879BFC584D78E064BBEB53E15C7196242DCD6DC7E03937B9B
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTerminatedAntennaFarAwayFromGround.tex,.tex,1728,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,B12BA7E1317090DEA1824854A30280E155F43C1CBE7547869FB6F85FE800CDF5
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationThreeDipoles.pdf,.pdf,3464,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,D8238B87FAE37BFE71F738ED8945DF8602FC9DBBCF49144886B4A28C5CCC4481
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationThreeDipoles.tex,.tex,1576,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,8C22AA7C92CC570285D380C1AB12D8BAD0166A588A557F8C8362C4190DD619CB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTravellingWavePattern.pdf,.pdf,10229,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,B603CB89D7A9AA31ECED7AE8D15368BA243D3E90F09736690C898FCCB5EAB9C1
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTravellingWavePattern.tex,.tex,1589,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,B0BF9D60AE0A0339987B1F686C6F97EE1F13F9B5DB839F5EA65B3FDECCD35EE7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTravellingWaveV.pdf,.pdf,3748,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,DD7022D5939E971A33CF136EAF174C0BAF709DAC0406BBE7987DAD26B93A5641
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTravellingWaveV.tex,.tex,1490,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,284931F9215404C2F757DBFE50B7E3D0A47FCD8F7660EB4FC1892122A9CC3F68
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTVreceptionExample.pdf,.pdf,11515,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,707C687A697AB50D2DE72BBD944581B1E8A99747687953ADDA703EC43DB83D84
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTVreceptionExample.tex,.tex,2306,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,D1550C119544B9671B212A66213B2DC652E14EC5385A40915127C83F807818C5
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTwoDipoles.pdf,.pdf,9738,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,71917F78108A6AEB29B5937BC3FB629BA8231CD19272265E3E2B6F9C29B0A4D0
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationTwoDipoles.tex,.tex,1649,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,086F43DE820887D106939E233F23B7B4B6066914EAFCFF800682D0E0170591F3
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationUniformArrayBroadsideCase.pdf,.pdf,14464,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,A3171F9F54293C07682FFE5F14C3E236331C199BDE6458AC24BA645E8F94823E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationUniformArrayBroadsideCase.tex,.tex,1356,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,0EEE98A768369830B5F0255E4D832700B06B537CEB71BF1FD35644628CF0FE9A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationUniformArrayEndfireCase.pdf,.pdf,10392,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,D07B47899F4E12B72CECB1177E747B180EAEF64BCAC42D0A6F728C590468C41F
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasAndRadiationUniformArrayEndfireCase.tex,.tex,1343,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,0FDACD3A8D6EF37D5BB220565A65094A1324EF0F5586ECD87071E6F4F018211A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasLinearCentreFedWithSinusoidalCurrent.pdf,.pdf,9700,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,57829D9183B47D4C07659761673DA51405B282B799BF1D139CF309B7B90E9C57
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/emtAntennasLinearCentreFedWithSinusoidalCurrent.tex,.tex,2678,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,DC3BCE3FE0AD057873649BE34BA1BC8D62C6A8A2D950892CC0057A34216FF29B
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaAngleDefinitionRadians.pdf,.pdf,3999,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,73F9616FA373588BE9B16CF0BBCD67E4989D3927B284AB15BDE11E2A9BC09D96
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaAngleDefinitionRadians.tex,.tex,1826,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,0E4E524426022E3E70F12D9092C268523002212C321C0614742FEE78F4475DF2
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaAngleDefinitionSteradians.pdf,.pdf,13392,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,406ED55BCD2937EF1B1C2BE804DA637B6E97503CD3C013DBCA0EA7FEA3C14DF1
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaAngleDefinitionSteradians.tex,.tex,2478,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,230BEA89E920F758959F3A21BE4416F092CEC22AD4667ADAB597D0EEFCD9F483
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipoleAtOriginWithFarField.pdf,.pdf,13425,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,C9394A5CEF2AE2C41FBD4DE71892E25452B94228E5EB3C8BABC4C15ECF0FA43A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipoleAtOriginWithFarField.tex,.tex,4336,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,77B3AC03B8D83AA729F3D282E8E3AD494D325438D47AD319461075B83233D2CB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipoleGeometry.pdf,.pdf,7545,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,37F43594952BBB0993EBB99CD3C1CAA1CB33C4734F47D0FAF32D32681070E95E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipoleGeometry.tex,.tex,2547,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,9AF7F23CFA4BEE71525B91D74C1645E7FF58BC661E5A9A255901DB90D1BB0C22
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipoleGeometryFarAway.pdf,.pdf,13137,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,2F9E3D408830E978E78E3BEAC6956580B8B077CAC51104F76CB6D2A6474B5B1E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipoleGeometryFarAway.tex,.tex,2888,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,F2E75AB7813276E78B57426C935F035C86DD41B5AB42BE70BC2BED0168A9C892
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipolePowerBeam.pdf,.pdf,3810,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,BB3BD58B52885D7AAD7028ED325813D99E1FBD0919BFFC76DDF7D932A9EE894C
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaDipolePowerBeam.tex,.tex,1693,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,C70D115652FDA34186D733110055A05FADA17F3AB03A7700AD225AF0F0266458
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaMastAndItsImage.pdf,.pdf,10345,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,6958F1DF346F8047AB1CA70F29B0E02A30087F5BBD6227C891A7894FD5CAD67A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaMastAndItsImage.tex,.tex,2725,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,7FD7AB69E64EA0546499BE5FAE48EAD878821B2F8DD6D68464904DD34F63C42C
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaReceivingAntennaToLoad.pdf,.pdf,10390,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,C996A5C8EA73843E99E01F222218928E390A8F2CCFFBD11AC245B2F282C9575B
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaReceivingAntennaToLoad.tex,.tex,1368,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,B2E06CCB95655FBE7848A56E3F3D45B29460DC90FEAA67873EC2C7A25538B83D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaReceivingAntennaToLoadSchematic.pdf,.pdf,6692,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,229BA45198D501458E7EE0A1F2A31FFB56241F7BB8C77B6D0EA1C3A2DC4B7237
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaReceivingAntennaToLoadSchematic.tex,.tex,1006,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,2EACE86FC5350B656F27B0370C007362A51623A81469973E58E17CD5658BDDE7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaRetardedCurrent.pdf,.pdf,4515,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,810CF4EE0EBAD556E5B520621DC389C5F86320318316E3C0698A0F3FB5AF249A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaRetardedCurrent.tex,.tex,1983,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,E20C1AB7C996DC267E09234DDDE1E1A3FD7642EB786DC85C6E74014BA4FA1579
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaShortDipole.pdf,.pdf,6243,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,A0173AFD86FECE197E742AEC6AE161C0270EA5E180E0FB25D3E273030D2A62B3
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaShortDipole.tex,.tex,2348,2026-06-29T07:21:08Z,source_level_tex_latex_candidate,5FFA3D9018F240620B211A3067D31D45C795CE3B8275764133886E742C3AB35A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electromagnetics-latex/electromagnetics-latex-master/fig/figAntennasAndRadiation/figAntennaShortDipoleAsShortWire.pdf,.pdf,5103,2026-06-29T07:21:08Z,pdf_docx_source_or_provenance_evidence,8F6E6B3914B090EE96E5BA6DDDC821C1EB20C41334822B2BA5B037FB0A91464E
