automaton_term_id,stateC_term_id,match_quality,post_duplicate_count,chosen_form_latin,automaton_f10,stateC_f10,automaton_E,automaton_W,automaton_S,stateC_E,stateC_W,stateC_S,delta_E,delta_W,delta_S,route,route_key,recommended_action_v2
ISV-systeme_s_n_ho--sistemy_s_n_ho,ISV-systeme_s_n_ho--sistemy_s_n_ho,same_id,1,"sistemy S_{nho}",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-systeme_ssys_nrho_ssys_rhorho--sistemy_ssys_nrho_ss,ISV-systeme_ssys_nrho_ssys_rhorho--sistemy_ssys_nrho_ss,same_id,1,sistemy \Ssys_{n\rho} / \Ssys^*_{\rho\rho},F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-systemmatrix_gruppenmatrix--sistemna_matrica_gru,ISV-systemmatrix_gruppenmatrix--sistemna_matrica_gru,same_id,1,sistemna matrica / grupova matrica,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-syzygien--syzygije,ISV-syzygien--syzygije,same_id,1,syzygije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-tabellarisch_durchgeführt--provodimo_tabelarno,ISV-tabellarisch_durchgeführt--provodimo_tabelarno,same_id,1,provodimo tabelarno,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-tabelle--tabela,ISV-tabelle--tabela,same_id,1,tabela,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-teil_i_teil_ii--čest_i_čest_ii,ISV-teil_i_teil_ii--čest_i_čest_ii,same_id,1,čest I / čest II,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-teiler_gleichen_ranges--dělitelj_jednakogo_r,ISV-teiler_gleichen_ranges--dělitelj_jednakogo_r,same_id,1,dělitelj jednakogo ranga,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-teiler_im_idealsinn--dělitelj_v_idealnom_,ISV-teiler_im_idealsinn--dělitelj_v_idealnom_,same_id,1,dělitelj v idealnom smyslu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-teilerfremd--vzaimno_prosty,ISV-teilerfremd--vzaimno_prosty,same_id,1,vzaimno prosty,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,irreducible,MISSING_WITNESS_BACKFILL
ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,same_id,2,vzaimno-prosto-nerazlozimy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,irreducible,MISSING_WITNESS_BACKFILL
ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,same_id,2,vzaimno-prosto-nerazložimy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,irreducible,MISSING_WITNESS_BACKFILL
ISV-teilerfremd-irreduzibel_relativprim-irre--vzaimno-prosto_neraz,ISV-teilerfremd-irreduzibel_relativprim-irre--vzaimno-prosto_neraz,same_id,1,vzaimno-prosto nerazložimy / relativno-prosto nerazložimy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,irreducible,MISSING_WITNESS_BACKFILL
ISV-teilerfremd-irreduzible_ideale_in_einem_--vzaimno-prosto-neraz,ISV-teilerfremd-irreduzible_ideale_in_einem_--vzaimno-prosto-neraz,same_id,1,vzaimno-prosto-nerazlozime idealy v nekomutativnom kolcu s jedinicoju,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-teilerfremde_polynome--vzaimno_proste_polin,ISV-teilerfremde_polynome--vzaimno_proste_polin,same_id,1,vzaimno proste polinomy,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,polynomial,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-teilerfremde_und_teilerfremd-irreduzible--vzaimno_proste_i_vza,ISV-teilerfremde_und_teilerfremd-irreduzible--vzaimno_proste_i_vza,same_id,1,vzaimno proste i vzaimno-prosto-nerazložime klasy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,polynomial,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-teilerfremdheit--vzaimna_prostota,ISV-teilerfremdheit--vzaimna_prostota,same_id,1,vzaimna prostota,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,irreducible,MISSING_WITNESS_BACKFILL
ISV-teilerkettensatz_feste_wohlordnung_endli--uslovje_cěpov_dělite,ISV-teilerkettensatz_feste_wohlordnung_endli--uslovje_cěpov_dělite,same_id,1,uslovje cěpov děliteljev / fiksovany dobry porjadok / konečna baza ideala,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-teilsysteme--podsistemy,ISV-teilsysteme--podsistemy,same_id,1,podsistemy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-theorie_der_ganzen_größen--teorija_cělyh_elemen,ISV-theorie_der_ganzen_größen--teorija_cělyh_elemen,same_id,1,teorija cělyh elementov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,element,MISSING_WITNESS_BACKFILL
ISV-transformationsgrößen--transformacijne_veli,ISV-transformationsgrößen--transformacijne_veli,same_id,1,transformacijne veličiny,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,transform,MISSING_WITNESS_BACKFILL
ISV-transformationsgrößen--unnamed,ISV-transformationsgrößen--unnamed,same_id,1,,F10-1,F10-1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,transformation quantities,MISSING_WITNESS_BACKFILL
ISV-transformed_ideal--transformovany_ideal,ISV-transformed_ideal--transformovany_ideal,same_id,1,transformovany ideal,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-transformiertes_ideal--transformovany_ideal,ISV-transformiertes_ideal--transformovany_ideal,same_id,1,transformovany ideal,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-transzendenzgrad--stepenj_transcendenc,ISV-transzendenzgrad--stepenj_transcendenc,same_id,1,stepenj transcendencije,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-transzendenzgrad--transcendencijny_ste,ISV-transzendenzgrad--transcendencijny_ste,same_id,1,transcendencijny stepen,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-tritt_nicht_in_faltung_ein--ne_vhodi_v_svijanje,ISV-tritt_nicht_in_faltung_ein--ne_vhodi_v_svijanje,same_id,1,ne vhodi v svijanje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,folding,MISSING_WITNESS_BACKFILL
ISV-triviale_darstellung--trivialno_predstavje,ISV-triviale_darstellung--trivialno_predstavje,same_id,1,trivialno predstavjenje,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-umkehrung_von_1_nach_1--obrat_1_po_1,ISV-umkehrung_von_1_nach_1--obrat_1_po_1,same_id,1,obrat (1) po (1'),F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,lemma,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-umkehrung_von_hilfssatz_i--obrat_lemy_i,ISV-umkehrung_von_hilfssatz_i--obrat_lemy_i,same_id,1,obrat lemy I,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,lemma,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-unbestimmte--neopreděljena,ISV-unbestimmte--neopreděljena,same_id,1,neopreděljena,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-unbestimmte--neopreděljene,ISV-unbestimmte--neopreděljene,same_id,1,neopreděljene,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-ungerade_primzahl--neparno_prosto_čislo,ISV-ungerade_primzahl--neparno_prosto_čislo,same_id,1,neparno prosto čislo,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,associated prime ideal,MISSING_WITNESS_BACKFILL
ISV-unimodular--unimodularny,ISV-unimodular--unimodularny,same_id,1,unimodularny,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unimodulare_transformation--unimodularna_transfo,ISV-unimodulare_transformation--unimodularna_transfo,same_id,1,unimodularna transformacija,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--30_marca_1926,ISV-30_märz_1926--30_marca_1926,unique_form,1,30. marca 1926.,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--a_jest_děljiva_črez_,ISV-a_ist_teilbar_durch_t_vielfaches_a_von_t--a_jest_děljiva_črez_,unique_form,1,"a jest děljiva črez t / ideal a, kratny od t",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--abelove_grupypolja,ISV-abelsche_gruppenkörper--abelove_grupypolja,unique_form,1,Abelove grupy/polja,F10-1,F10-1,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--absolutno_algebraičn,ISV-absolut_algebraischer_körper--absolutno_algebraičn,unique_form,1,absolutno algebraično polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--adjungovati_funkciju,ISV-adjungieren_von_log_x_zum_rationalitätsb--adjungovati_funkciju,unique_form,1,adjungovati funkciju log x k oblasti racionalnosti,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--adjungujemo,ISV-adjungieren--adjungujemo,unique_form,1,adjungujemo,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--adjunkcija,ISV-adjunktion--adjunkcija,unique_form,1,adjunkcija,F10-0,F10-0,2.0,0.0,0.0,3,0,0,1.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--adjunkcija_adjungova,ISV-adjunktion_adjungieren--adjunkcija_adjungova,unique_form,1,adjunkcija / adjungovati,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--afekt_bez_afekta,ISV-affekt_affektlos--afekt_bez_afekta,unique_form,1,afekt / bez afekta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraična_baza,ISV-algebraische_basis--algebraična_baza,unique_form,1,algebraična baza,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraična_baza_h_i,ISV-algebraische_basis_h_aus_theta--algebraična_baza_h_i,unique_form,1,algebraična baza H iz Theta,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično-cěle_alg,ISV-algebraisch-ganz_algebraisch-gebrochen--algebraično-cěle_alg,unique_form,1,algebraično-cěle / algebraično-drobne,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično-cěle_sub,ISV-algebraisch-ganzzahlige_substitutionen_a--algebraično-cěle_sub,unique_form,1,algebraično-cěle substitucije / cěle algebraične čisla,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično-cělo_zat,ISV-algebraisch-ganz_abgeschlossen--algebraično-cělo_zat,unique_form,1,algebraično-cělo zatvorjena,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično-cělo_zav,ISV-algebraisch-ganz_abhängig_von_hxi_i--algebraično-cělo_zav,unique_form,1,"algebraično-cělo zavisi od [H,xi_i]",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično-drobno_č,ISV-algebraisch-gebrochene_zahl--algebraično-drobno_č,unique_form,1,algebraično-drobno čislo,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično_obrazova,ISV-algebraic_gebilde--algebraično_obrazova,unique_form,1,algebraično obrazovanje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično_zamknjen,ISV-algebraisch-abgeschlossener_unterring_p--algebraično_zamknjen,unique_form,1,algebraično zamknjeno podkolco P,F10-3,F10-3,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--algebraično_zavisimy,ISV-algebraisch_abhängig_unabhängig--algebraično_zavisimy,unique_form,1,algebraično zavisimy / nezavisimy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično_zavisny_,ISV-algebraisch-abhängig_algebraisch-unabhän--algebraično_zavisny_,unique_form,1,algebraično zavisny / algebraično nezavisny,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično_zavisny_,ISV-algebraisch_abhängig_unabhängig--algebraično_zavisny_,unique_form,1,algebraično zavisny / nezavisny,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--algebraično_čislovo_,ISV-algebraischer_zahlkörper--algebraično_čislovo_,unique_form,1,algebraično čislovo polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--baza_direktnoj_sumy_,ISV-basis_der_direkten_summe_blockdiagonale_--baza_direktnoj_sumy_,unique_form,1,baza direktnoj sumy / blokovo-diagonalna diskriminantna matrica,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--baza_diskriminantnog,ISV-idealbasis_des_diskriminantenideals--baza_diskriminantnog,unique_form,1,baza diskriminantnogo ideala,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--baza_prirěđena_posrě,ISV-vermöge_des_isomorphismus_zugeordnete_ba--baza_prirěđena_posrě,unique_form,1,baza ... prirěđena posrědstvom izomorfizma,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--baza_razširjenogo_id,ISV-basis_des_erweiterungsideals_des_diskrim--baza_razširjenogo_id,unique_form,1,baza razširjenogo ideala diskriminantnogo ideala,F10-0,F10-0,2.0,1.0,0.0,2,1,1,0.0,0.0,1.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--baza_za_tvorjenje_sl,ISV-basis_zur_erzeugung_der_spur--baza_za_tvorjenje_sl,unique_form,1,baza za tvorjenje slěda,F10-1,F10-1,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--bazis_modula_konečny,ISV-modulbasis_endliche_modulbasis--bazis_modula_konečny,unique_form,1,bazis modula / konečny bazis modula,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--beskonečno_mnogo_raz,ISV-unendlich_viele_zerlegungen--beskonečno_mnogo_raz,unique_form,1,beskonečno mnogo razkladov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--bez_povtorjenja_jedi,ISV-ohne_wiederholung_einmal_und_nur_einmal--bez_povtorjenja_jedi,unique_form,1,bez povtorjenja / jedin raz i samo jedin raz,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--binarna_forma_binarn,ISV-binäre_form_binäre_linearform--binarna_forma_binarn,unique_form,1,binarna forma / binarna linearna forma,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--blokovo-trikutna_for,ISV-block-dreiecksform_matrizendarstellung--blokovo-trikutna_for,unique_form,1,blokovo-trikutna forma / matrično predstavjenje,F10-2,F10-2,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-unnamed--ciklotomične_polja,ISV-kreiskörper--ciklotomične_polja,unique_form,1,ciklotomične polja,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--cěla_racionalna_funk,ISV-ganze_rationale_funktion--cěla_racionalna_funk,unique_form,1,cěla racionalna funkcija,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--cěle_algebraične_fun,ISV-ganze_algebraische_funktionen--cěle_algebraične_fun,unique_form,1,cěle algebraične funkcije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--cěle_racionalne_funk,ISV-ganze_rationale_funktionen--cěle_racionalne_funk,unique_form,1,cěle racionalne funkcije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--cěle_veličiny_libovo,ISV-ganze_größen_eines_beliebigen_körpers--cěle_veličiny_libovo,unique_form,1,cěle veličiny libovoljnogo polja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--cělokupnost,ISV-gesamtheit_aller_gesamtheit_der_restklas--cělokupnost,unique_form,1,cělokupnost,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--cěločislovy_invarian,ISV-ganzzahlige_invariante--cěločislovy_invarian,unique_form,1,cěločislovy invariant,F10-2,F10-2,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-unnamed--cěp_děliteljev,ISV-teilerkette--cěp_děliteljev,unique_form,1,cěp děliteljev,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--cěp_děliteljev_ili_k,ISV-teiler-_oder_vielfachenkette--cěp_děliteljev_ili_k,unique_form,1,cěp děliteljev ili kratnikov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--cěp_kratnyh,ISV-vielfachenkette--cěp_kratnyh,unique_form,1,cěp kratnyh,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--definicija_se_pokryv,ISV-die_definition_deckt_sich_mit_der_in_7_1--definicija_se_pokryv,unique_form,1,"definicija se pokryva s definicijeju v §7, 1",F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--definirano_kako_v_1_,ISV-wie_in_1_2_als_ring_gleichen_ranges_defi--definirano_kako_v_1_,unique_form,1,"definirano, kako v §1, 2, kako kolco togo samogo ranga",F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--determinant_stau_i_t,ISV-stau_i_tau_j--determinant_stau_i_t,unique_form,1,determinant |S(tau_i tau_j)|,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--determinanty_iz_vsak,ISV-determinanten_aus_je_n_basiselementen_un--determinanty_iz_vsak,unique_form,1,determinanty iz vsakih n baznyh elementov i jih konjugovanyh elementov,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diagonalna_matrica_t,ISV-diagonalmatrix_durch_diagonalmatrizen_tr--diagonalna_matrica_t,unique_form,1,diagonalna matrica / transformovane čerez diagonalne matrice,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diagonalna_shema,ISV-diagonalschema--diagonalna_shema,unique_form,1,diagonalna shema,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--diferencialne_izrazy,ISV-differentialausdruecke--diferencialne_izrazy,unique_form,1,diferencialne izrazy,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--direktna_suma,ISV-direkte_summe--direktna_suma,unique_form,1,direktna suma,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--direktna_suma_kolc_r,ISV-direkte_summe_von_ringen_vom_rang_eins--direktna_suma_kolc_r,unique_form,1,direktna suma kolc ranga jedan,F10-2,F10-2,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-unnamed--diskriminant_d_t_p,ISV-diskriminante_d_t_p--diskriminant_d_t_p,unique_form,1,diskriminant D_{T_P},F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diskriminantne_ideal,ISV-diskriminantenideale_primärer_ringe--diskriminantne_ideal,unique_form,1,diskriminantne idealy primarnyh kolc,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--diskriminantny_ideal,ISV-diskriminantenideal--diskriminantny_ideal,unique_form,1,diskriminantny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diskriminantny_ideal,ISV-diskriminantenideal_des_ringes--diskriminantny_ideal,unique_form,1,diskriminantny ideal kolca,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diskriminantny_ideal,ISV-diskriminantenideal_des_komponentenideal--diskriminantny_ideal,unique_form,1,diskriminantny ideal komponentnogo ideala,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diskriminantny_ideal,ISV-diskriminantenideal_von_r--diskriminantny_ideal,unique_form,1,diskriminantny ideal od R,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diskriminantny_ideal,ISV-diskriminantenideal_von_t_in_bezug_auf_o--diskriminantny_ideal,unique_form,1,diskriminantny ideal T vzhodno k o,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--diskriminantny_krite,ISV-diskriminantenkriterium_der_vollständige--diskriminantny_krite,unique_form,1,diskriminantny kriterij polnoj razložimosti prvogo roda,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--divergencija_diverge,ISV-divergenz_divergenzrelationen--divergencija_diverge,unique_form,1,divergencija / divergencijne relacije,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--dobro_uporjadkovanje,ISV-wohlordnung--dobro_uporjadkovanje,unique_form,1,dobro uporjadkovanje,F10-1,F10-1,2.0,0.0,0.0,3,0,0,1.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--dobro_uporjadkovanje,ISV-wohlordnung_omega_prime--dobro_uporjadkovanje,unique_form,1,dobro uporjadkovanje Omega prime,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--dobro_uporjadkovanje,ISV-wohlordnung_wohlordnungssatz--dobro_uporjadkovanje,unique_form,1,dobro uporjadkovanje / teorema o dobrom uporjadkovanju,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--dodatno_uslovje,ISV-nebenbedingung--dodatno_uslovje,unique_form,1,dodatno uslovje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
