"root","source_path","dest","bytes","sha256","classification","source"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\CHILD_PACKET_RETURN_ROWS_516ABAE3_PT.csv","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/CHILD_PACKET_RETURN_ROWS_516ABAE3_PT.csv","1296","cbd3cdc949500bfc1af419a21c6097f8316237ebd39f6f6c95246e2662902004","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\EIGHT_LANE_ROUTING_ROWS_516ABAE3_PT_RETURN.csv","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/EIGHT_LANE_ROUTING_ROWS_516ABAE3_PT_RETURN.csv","2044","ff3fb886dc17d848283853e7f96f147ac0ef08c632123477d81e7cee4ef544a3","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\EXACT_BLOCKER_RECOVERY_ROWS_516ABAE3_PT_RETURN.csv","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_516ABAE3_PT_RETURN.csv","2479","af2f97d91f3d1679879d1b7dbfd5ef17eb49ec0acb5d78b6bd0e420eedeaabea","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\MANIFEST.csv","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/MANIFEST.csv","1300","ab14d2eafceebe59aec33c7c4eafe232b904c683e4f684484b3db529c29d55dd","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","package-control"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\README.md","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/README.md","1870","148dd93c876147cf117a9c3a9c82e08b594ab6aeb32ebc1baa0ed66b9f02f534","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\SHA256SUMS.txt","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SHA256SUMS.txt","955","fe481e64b653ebdeb046d3c7113b2c04bd840087b35f8cb8d62ae371df9c8646","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","package-control"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\SOURCE_BODY_STATUS_ROWS_516ABAE3_PT_RETURN.csv","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SOURCE_BODY_STATUS_ROWS_516ABAE3_PT_RETURN.csv","1264","d6feec49394e11dc3285ae63580fb79b3b97c71d8249fc4894482caa0fefa38c","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_516ABAE3_PT_RETURN.csv","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_516ABAE3_PT_RETURN.csv","2126","8abaa0f6caf2761889d7751f746ff3afc932c0cef25f40967aa58e945b6f8546","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\SUMMARY.json","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SUMMARY.json","1246","819a6c79f78c0c8106a023ad9fc52237abad36788d9a78a7d2dd38808a4675e2","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"OLP_516ABAE3_TRANSFER_NOTES","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_516ABAE3_SOURCE_USE_FABLE_7748_ROUTE_20260707.md","uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/transfer-notes/OLP_516ABAE3_SOURCE_USE_FABLE_7748_ROUTE_20260707.md","1822","8980e5e8dca073fa0353482dee84ba50c57389bf569c6c569d71a5b6c169a1fa","OLP 516ABAE3 transfer note","handoff-sha256"
"OLP_516ABAE3_TRANSFER_NOTES","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707.md","uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/transfer-notes/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707.md","1934","2aabf27dcc017d0d09d390562a8bf22337c53b99f88d400f083c9be6fdc438fa","OLP 516ABAE3 transfer note","handoff-sha256"
"OLP_516ABAE3_TRANSFER_NOTES","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707.md","uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/transfer-notes/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707.md","1963","4a2fd2aaece51be665e1ea32564388a21e0b0a4c2876f3dfd027f1ca3afa2748","OLP 516ABAE3 transfer note","handoff-sha256"
