"lane","target_language_or_access_target","source_title","source_author_or_owner","topic_tags","evidence_tier","source_type","source_url","local_path","license_or_access_signal","sha256_or_other_hash","source_language","is_target_language_witness","is_source_level_tex_or_archive","is_pdf_docx_or_text_fallback","gap_or_blocker_note","non_claim_boundary","source_row_id","source_detail_table"
"R6 Indigenous/Creole/Sign Access","DGS","Sign2MINT app shell plus runtime/polyfills/main/styles assets","DGS/Sign2MINT source route","DGS; MINT; mathematics; API; Sign2MINT; SWU metadata; video-route; media-gate","T2 captured app/source route; T3 API route metadata; T4 DGS reviewer/source-owner return and T5 media/reuse missing","dynamic/API/source/video metadata","https://sign2mint.de/page/about","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\dgs_dynamic_resolver_capture_metadata_20260701T193000Z.json","license/media/reuse pending; source-owner/reviewer return required","8beefe5d7d933ed5349ae29b2ab2f9e2d1bb789f6da361ff32676701631c3dce","DGS","yes_source_or_access_route_not_authority","no","video_or_dynamic_route_not_pdf_docx_text","no_TeX_LaTeX_arXiv_or_eprint_source_archive; dynamic app/API/video route metadata only | no accepted DGS sign, copied video/media, SWU promotion, translation, constructed surface, or pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","DGS-SAR-001","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","DGS","Sign2MINT sign-count category cache","DGS/Sign2MINT source route","DGS; MINT; mathematics; API; Sign2MINT; SWU metadata; video-route; media-gate","T2 captured JSON route; category metadata only; reviewer/source-owner return missing","dynamic/API/source/video metadata","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","license/media/reuse pending; source-owner/reviewer return required","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","DGS","yes_source_or_access_route_not_authority","no","video_or_dynamic_route_not_pdf_docx_text","no_TeX_LaTeX_arXiv_or_eprint_source_archive; dynamic app/API/video route metadata only | no category row becomes an accepted sign source; no media copy, translation, surface, or pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","DGS-SAR-002","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","DGS","Sign2MINT signSearch targeted math/statistics probe set","DGS/Sign2MINT source route","DGS; MINT; mathematics; API; Sign2MINT; SWU metadata; video-route; media-gate","T2 captured API summary; term metadata only; no video/sign acceptance","dynamic/API/source/video metadata","https://api.sign2mint.de/dictionaryService/v1/signSearch","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\dgs_sign2mint_api_probe_summary_20260701T193000Z.json","license/media/reuse pending; source-owner/reviewer return required","82e9f703689a0eb1dcec80d6f270749cad50d24efea301c027591272c10cf519","DGS","yes_source_or_access_route_not_authority","no","video_or_dynamic_route_not_pdf_docx_text","no_TeX_LaTeX_arXiv_or_eprint_source_archive; dynamic app/API/video route metadata only | no accepted sign, no copied API prose/media, no SWU/signwriting promotion, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","DGS-SAR-003","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","DGS","Sign2MINT dictionaryEntry selected detail probe set","DGS/Sign2MINT source route","DGS; MINT; mathematics; API; Sign2MINT; SWU metadata; video-route; media-gate","T2 captured API summary; video metadata present; DGS reviewer and media/reuse gates missing","dynamic/API/source/video metadata","https://api.sign2mint.de/dictionaryService/v1/dictionaryEntry","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\dgs_sign2mint_dictionary_entry_probe_summary_20260701T193000Z.json","license/media/reuse pending; source-owner/reviewer return required","69e607de10d1cd5e7996594900e8924f35bb4e6f019c2906b391e2175b057926","DGS","yes_source_or_access_route_not_authority","no","video_or_dynamic_route_not_pdf_docx_text","no_TeX_LaTeX_arXiv_or_eprint_source_archive; dynamic app/API/video route metadata only | no accepted sign, no copied video/thumbnail, no SWU promotion, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","DGS-SAR-004","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","DGS","Sign2MINT selected video/thumbnail route HEAD metadata","DGS/Sign2MINT source route","DGS; MINT; mathematics; API; Sign2MINT; SWU metadata; video-route; media-gate","T2 route metadata only; T5 media/reuse clearance missing","dynamic/API/source/video metadata","https://cdn.openmind-server.de/sign2mint/video/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\dgs_sign2mint_media_route_head_metadata_20260701T193000Z.json","license/media/reuse pending; source-owner/reviewer return required","11ad6d5f12c39fb69a5c1d6e5cb8eb0002e66fae02f425a67de2c76a67fe8c07","DGS","yes_source_or_access_route_not_authority","no","video_or_dynamic_route_not_pdf_docx_text","no_TeX_LaTeX_arXiv_or_eprint_source_archive; dynamic app/API/video route metadata only | no copied video, no copied thumbnail, no stills, no accepted signs, no translation, no surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","DGS-SAR-005","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","DGS","Fachgebaerdenlexikon specialist/vocational sign dictionary comparator","DGS/Sign2MINT source route","DGS; MINT; mathematics; API; Sign2MINT; SWU metadata; video-route; media-gate","T2 captured comparator locator; DGS/STEM scope not established","dynamic/API/source/video metadata","https://fachgebaerdenlexikon.de/de/home/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\dgs_fachgebaerdenlexikon_home.html","license/media/reuse pending; source-owner/reviewer return required","261169328c17c2d61d52c6f8e229e35413dc4e74b8ff222866c20e62390b79bc","DGS","yes_source_or_access_route_not_authority","no","video_or_dynamic_route_not_pdf_docx_text","no_TeX_LaTeX_arXiv_or_eprint_source_archive; dynamic app/API/video route metadata only | no STEM concept acceptance, no copied video/media, no translation, no surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","DGS-SAR-006","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","DGS","University of Goettingen mathematics videos in DGS page","DGS/Sign2MINT source route","DGS; MINT; mathematics; API; Sign2MINT; SWU metadata; video-route; media-gate","T2 captured video page; T5 media/reuse and DGS reviewer gates missing","dynamic/API/source/video metadata","https://www.uni-goettingen.de/de/videos%2Bin%2Bdeutscher%2Bgeb%C3%A4rdensprache%2B%28dgs%29/693397.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\dgs_goettingen_math_videos.html","license/media/reuse pending; source-owner/reviewer return required","6691fe457130e30d62df5d35f45be5c992a9da252e2fc84a01b09b18d4ff1389","DGS","yes_source_or_access_route_not_authority","no","video_or_dynamic_route_not_pdf_docx_text","no_TeX_LaTeX_arXiv_or_eprint_source_archive; dynamic app/API/video route metadata only | no copied mp4, no derived still, no accepted sign, no translation, no surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","DGS-SAR-007","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Science et technologie","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/science-et-technologie/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-001","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Mathematique","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/mathematique/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-002","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Arithmetique","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/arithmetique/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-003","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Algebre","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/algebre/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-004","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Probabilites","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/probabilites/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-005","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Statistique","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/statistique/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-006","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Geometrie","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/geometrie/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-007","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Geometrie analytique","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/geometrie-analytique/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-008","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Graphes","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/graphes/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-009","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Matrices","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/matrices/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-010","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ category route: Mathematiques financieres","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; category metadata only; reviewer/source-owner return missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/theme/mathematiques-financieres/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted sign, no lexical equivalence claim, no copied media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CAT-011","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Abscisse","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=8193","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-001","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Amplitude","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=406","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-002","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Amplitude d'une classe","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-003","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Angle inscrit","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=7749","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-004","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Binome","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=4997","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-005","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Nombre rationnel","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=6258","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-006","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
