target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
sga6.e05.para.3-10,numbered_paragraph,e05,V,3,3.10,3.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9024,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,1A6BE08A6391F241AB75E0EF0B0280BE324D4DB9166CAF288EB5EB5E626B4CAA,742
sga6.e05.eq.3-10-1,equation,e05,V,3,3.10.1,3.10.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9025,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7809A1357B1C3212BF2B71FDFF48A4378A793D12A9551B0D02FFAF189AA69C28,743
sga6.e05.eq.3-10-2,equation,e05,V,3,3.10.2,3.10.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9031,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,10C7401C8CE325B49798D5534A7CE0B14B16641DBA6A96889B7ECF73A70F8C9E,744
sga6.e05.prop.3-11,prop,e05,V,3,3.11,Proposition 3.11.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9043,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,1A7E9A2CECF0795825DEAFD80DAB3B743F9A13FA2BF985574388CF437236EE4F,745
sga6.e05.sec.4,section,e05,V,4,4,4. \(\lambda\)-rings generated by generators and relations,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9048,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2F9D56EAC969859C3A331D5FB6F20BEEA036E94AC7F08FC65CF965218A98BDF4,746
sga6.e05.para.4-1,numbered_paragraph,e05,V,4,4.1,4.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9050,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,67E8A51F38FB6376A740A3904C7F5130ED26436AFCE5385A2986B9A15E20A8F7,747
sga6.e05.eq.4-1-1,equation,e05,V,4,4.1.1,4.1.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9055,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,268E8A330677E7FE1C6C77E715163382FA4A8BF3894B18E396318D46EFD0CA65,748
sga6.e05.prop.4-2,prop,e05,V,4,4.2,Proposition 4.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9062,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D7904EA174DC6ACC0294C49FE0B52598973D8DFC243C6B5812CDCA0B3E5FBD15,749
sga6.e05.para.4-3,numbered_paragraph,e05,V,4,4.3,4.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9064,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,ACBE08C355E1B8E201E89862BB47DB00DCE2B6CA23A626349E1C53B0137051A7,750
sga6.e05.eq.4-3-1,equation,e05,V,4,4.3.1,4.3.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9069,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5688379BF6B6CCFDC60C7A549BC5D19A5305FF697C917A96287EBAF0D70816C5,751
sga6.e05.def.4-4,def,e05,V,4,4.4,Definition 4.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9076,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,82D5398C85251EACBD7FDCA4909AF61FD7586AD68B0E2FCE090F762CDAF6F083,752
sga6.e05.def.4-5,def,e05,V,4,4.5,Definition 4.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9078,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,586F2B878A928C6B8F3A5E5FA579CE943CF42CCFEB305F2C7A784506974135C4,753
sga6.e05.def.4-6,def,e05,V,4,4.6,Definition 4.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9080,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CC6265C7829628FB7AB034730714946A5E001AD81BD7B3CD55B80C85115BA143,754
sga6.e05.prop.4-7,prop,e05,V,4,4.7,Proposition 4.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9082,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E31A1E8A73B2498A0860360F751E88E441F5811103BA79DFBD8F0BEED2144A6C,755
sga6.e05.prop.4-8,prop,e05,V,4,4.8,Proposition 4.8.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9084,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,04B17C08820269E0B39A4534CB8345EBD3885201645502B58D9F5B39C3D39253,756
sga6.e05.cor.4-9,cor,e05,V,4,4.9,Corollary 4.9.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9094,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D1854CC57ADC5BCBEFE84BD622D198F4A4BAE6AA776B22646C4C77E2990BE8A1,757
sga6.e05.para.4-10,numbered_paragraph,e05,V,4,4.10,4.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9100,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5E81FBE2A07711A52ED2180F345003BA87C7A87602617DDE85CAB361DEA4AEEE,758
sga6.e05.lem.4-11,lem,e05,V,4,4.11,Lemma 4.11.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9106,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,13949813F72903B274B16125DD760BEF942827C215C5DC488C1E5754B69027D4,759
sga6.e05.prop.4-12,prop,e05,V,4,4.12,Proposition 4.12.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9108,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F874086430C7A78F1D671940C2D5843D3E95AD021F0B082341493CFB020A44D0,760
sga6.e05.eq.4-12-1,equation,e05,V,4,4.12.1,4.12.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9109,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9E3007106CBE2D23EA1D160CC9DE02210C979FABB7FC738591675D2B3BAA9AFB,761
sga6.e05.rem.4-13,rem,e05,V,4,4.13,Remarks 4.13.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9116,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,751C6E219BEF2DFF989B45D37A5921D6BCC1E587F0A0265137BAC4191F2272A8,762
sga6.e05.cor.4-14,cor,e05,V,4,4.14,Corollary 4.14.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9118,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A6E5A90229978572092A68B713A1BE7772231B1580C2D05F4E1480504C01BA26,763
sga6.e05.eq.4-14-1,equation,e05,V,4,4.14.1,4.14.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9119,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,84A728DADBB48E9EE4BE9215F62F37037BC2E14E491FCECE68EDC9C25A5912F9,764
sga6.e05.cor.4-15,cor,e05,V,4,4.15,Corollary 4.15.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9124,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B4BCF2347CA135A1786DD9F42D8A526175BC0D0AE329717EE2EFDAA72BEE3889,765
sga6.e05.sec.5,section,e05,V,5,5,"5. The elements \(\lambda^p(N,x)\)",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9126,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E250CFCF5D7125213C6322F978E5ED0ABF16C378884A9D8065964F4A0562ABC6,766
sga6.e05.para.5-1,numbered_paragraph,e05,V,5,5.1,5.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9130,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A990F054F4323680C2A867DB7E1B2C91DAA96949672E100CE49ACBD27B189B17,767
sga6.e05.eq.5-1-1,equation,e05,V,5,5.1.1,5.1.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9136,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2910E69850D7DDED9B3FC9006A35DF7B8F113592DA8773754ED2A16125A73610,768
sga6.e05.lem.5-2,lem,e05,V,5,5.2,Lemma 5.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9140,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,73F3F198BFA489E183289AAB352CFF3F3FC84028AFB137BB4BE9CE8BCC73F443,769
sga6.e05.def.5-3,def,e05,V,5,5.3,Definition 5.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9148,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0F336FF0EBA51D91641C0057E0B53280CBC4E0F36AFE727A7380019313D5F94B,770
sga6.e05.eq.5-3-1,equation,e05,V,5,5.3.1,5.3.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9149,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6B685085A46761F70FABED99BBCEA05743E3CA86B689F25429352B858B4E7A42,771
sga6.e05.para.5-4,numbered_paragraph,e05,V,5,5.4,5.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9155,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,23F9CBC916D3F178558451194424F6D9FD575E935910D7C4D0381B15CF3B4766,772
sga6.e05.eq.5-4-1,equation,e05,V,5,5.4.1,5.4.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9167,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,97FC654BABF281E5375F84527F6FB41B5971050C006834377C81A54C83534196,773
sga6.e05.eq.5-4-2,equation,e05,V,5,5.4.2,5.4.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9180,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5C40D9B5780F25C39477BF7BA76B5CA56965FE3FE620C079BCA62286CFFB35AE,774
sga6.e05.para.5-5,numbered_paragraph,e05,V,5,5.5,5.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9185,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F64302C5790668CD7CD96A7DFFF3CC85DE1127F8CD86A50EE909AFED22E834C8,775
sga6.e05.eq.5-5-1,equation,e05,V,5,5.5.1,5.5.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9194,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DDEEB0B5DD51C88D76ECD4682EBAF888A56873EDC2FBF4BAF767C42E7057CBB8,776
sga6.e05.eq.5-5-2,equation,e05,V,5,5.5.2,5.5.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9199,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AC37731F0EEF703997578CB41F664DBF89A0CC39B03E931D1FF7DC6D074C106E,777
sga6.e05.para.5-6,numbered_paragraph,e05,V,5,5.6,5.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9203,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F1864A9D2CEC6BC5A9018BB1D822D82B1C0F99A4E43653D58569679AF9D888F6,778
sga6.e05.eq.5-6-1,equation,e05,V,5,5.6.1,5.6.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9204,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5333186515EC23E50DB653DA08069EB6BDCA95360569C636453C53671855829B,779
sga6.e05.prop.5-7,prop,e05,V,5,5.7,Proposition 5.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9212,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FB4B9AA13E54D50B2865B61B5E5B1EBC7858F4DB340418A869DEE82526886E5F,780
sga6.e05.eq.5-7-1,equation,e05,V,5,5.7.1,5.7.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9213,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8C734349D762CAABED218FA8682F9386CAC79E1DE0BF0CF6AA26FF73AC57B52E,781
sga6.e05.sec.6,section,e05,V,6,6,6. Chern ring: opening,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9231,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9BDBD03E77F22842DB73CD316B60F155D8B6CC8FD55A2E7745560C21810E9519,782
sga6.e05.para.6-1,numbered_paragraph,e05,V,6,6.1,6.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9235,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E130DC6E7995580D75837B3BDE4C72758D5378399A686D1DA11BD1A100D71A97,783
sga6.e05.expose.occ2,section,e05,V,expose,V,"Exposé V, 6. Chern ring: completion",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9270,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A22FB8E8CB95EB2AD020578C5FA8F7FF81C8C5D210BB11275E9635F7467C7531,784
sga6.e05.def.6-2,def,e05,V,expose,6.2,Definition 6.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9272,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C28BF4607C1609439B9FEDF4A624B0CBA3C9F74310CD61E429EABC3453ABE471,785
sga6.e05.eq.6-2-1,equation,e05,V,expose,6.2.1,6.2.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9275,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D248AA8A444A70E9EE229ECFB7140DC80A825B797C6FF1A42EE5493987FF7421,786
sga6.e05.para.6-3,numbered_paragraph,e05,V,expose,6.3,6.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9284,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E906DBA3B8406C4649EAB9EBB83E91E5673B2632A65928C3E632D02EC3E14268,787
sga6.e05.eq.6-3-1,equation,e05,V,expose,6.3.1,6.3.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9289,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EF296CA352A9666E69BA8D043BF325A179B2758F3EA4ED259C0230B943D99691,788
sga6.e05.eq.6-3-2,equation,e05,V,expose,6.3.2,6.3.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9310,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,1B765DFCE8DA47C7D62B9DC311585E2DEF9EADEE4330C54F8257EFEB4527CF84,789
sga6.e05.eq.6-3-3,equation,e05,V,expose,6.3.3,6.3.3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9330,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A0A45C8D3E78EDA52F4993F70ED5DE8DA368AA1ECBF6F4DCF1969BA029137EA8,790
sga6.e05.def.6-4,def,e05,V,expose,6.4,Definition 6.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9334,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8B0F218A681C401D87978A994678301CED6B3C414AB70084659E1CEFAF267D73,791
sga6.e05.prop.6-5,prop,e05,V,expose,6.5,Proposition 6.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9345,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B7B8153DCECD3C956D399CDC5ADE8C8F71BD0D39498A032CD4DD2D412C1F2277,792
sga6.e05.eq.6-5-1,equation,e05,V,expose,6.5.1,6.5.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9346,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E0001C9646271D6F03D544D898B025C86CB7BD3757A68A7722099EFEC5F57B5B,793
sga6.e05.eq.6-5-2,equation,e05,V,expose,6.5.2,6.5.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9354,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D32CDE9EF2A4D98A82C075E720BF8A2FD8257BB74B157DD1173A3D8DCDC293F4,794
sga6.e05.eq.6-5-3,equation,e05,V,expose,6.5.3,6.5.3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9360,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A22A2BBA2A81750F5B3D269A2C1829D2BFE89E87E65C478BA7A8C3A2923B61C4,795
sga6.e05.para.6-6,numbered_paragraph,e05,V,expose,6.6,6.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9389,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2D376CFC55DE962C127DBEFB148E836701DA488B31A7061E6E0D8D1F436F5FEF,796
sga6.e05.prop.6-6-1,prop,e05,V,expose,6.6.1,Proposition 6.6.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9391,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EC213082E179C22B570133E440ABBAAA8F5FE13F90A7C75774B2EA76A0AA66B7,797
sga6.e05.cor.6-6-2,cor,e05,V,expose,6.6.2,Corollary 6.6.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9438,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5863FE97008A1F2590ED93500CD9DB161814177A724C19F7A329D8A2B3CD7FE5,798
sga6.e05.lem.6-6-3,lem,e05,V,expose,6.6.3,Lemma 6.6.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9442,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D0BFDD763F9B1A404771B40CB9E7480CE19AD5FCBABB53E4830BBC435E90F4E0,799
sga6.e05.cor.6-6-4,cor,e05,V,expose,6.6.4,Corollary 6.6.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9461,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C07E876C926A7C7DC49BC6F7B198F940A96AB4A9E6F6D9EC618D07DF954F0F24,800
sga6.e05.cor.6-6-5,cor,e05,V,expose,6.6.5,Corollary 6.6.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9475,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EADBEDE7E78B5F4F5629E92F0BB361CF28CD162D2145A1E962A18A36ABA76380,801
sga6.e05.cor.6-6-7,cor,e05,V,expose,6.6.7,Corollary 6.6.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9481,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CDAC5821C5C49940ACD5682D0A5867356EAB57F694CE48BBAE7BB7EF99919FAE,802
sga6.e05.para.6-7,numbered_paragraph,e05,V,expose,6.7,6.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9489,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2E982031328934151890E40AB9DD7B2773FF507987E9D478B61A8AF7E45916A0,803
sga6.e05.eq.6-7-1,equation,e05,V,expose,6.7.1,6.7.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9496,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7C130BB836D10C64DFEFA7E13B11EF2CDD1909D0417215D9E5EF24021638FB1E,804
sga6.e05.eq.6-7-2,equation,e05,V,expose,6.7.2,6.7.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9502,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,193A57ED46E23B1FF34BD5C55286656BC80FAB76EAF300AF9F352F163B90A281,805
sga6.e05.prop.6-8,prop,e05,V,expose,6.8,Proposition 6.8.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9507,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D00E959E7092401A19D16F39A6F0460203D164F10F0414D4BA579C859556828F,806
sga6.e05.prop.6-9,prop,e05,V,expose,6.9,Proposition 6.9.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9538,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8C9A1BE9807619650BAB1F67FAAC426EAAE809B39F1BF7E9CBC1178E53A010E4,807
sga6.e05.prop.6-10,prop,e05,V,expose,6.10,Proposition 6.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9591,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6EE5028698AD5CD94848C7CC37F2BEB2124D5C7F0AF3350A823B1D6B423D3B2E,808
sga6.e05.prop.6-11,prop,e05,V,expose,6.11,Proposition 6.11.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9636,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,35FC66F7A1E6DD72734DFC80FE1947122BFDFA4B827AAA21CF31E6279BC1F1E1,809
sga6.e05.cor.6-12,cor,e05,V,expose,6.12,Corollary 6.12.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9683,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6517C0F195CA3355CFBEC4AB6BF35D8D76CCB4A4C0A72DEE96945E290170028F,810
sga6.e05.def.6-13,def,e05,V,expose,6.13,Definition 6.13.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9691,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7695CF73CDE8D964A8171B5B17797BB25BDC87B1165E161B374BE63F82D98246,811
sga6.e05.prop.6-14,prop,e05,V,expose,6.14,Proposition 6.14.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9702,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,455207381F91B24EA7E0CBC780921DDE76CF51BEB039E253D90B8A63EAB9AA47,812
sga6.e05.sec.7,section,e05,V,7,7,7. Appendix: the Adams operations \(\psi^k\),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9789,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CA66DCFE6EEB2F8B50EC7D39475BF6AC67BA211B81C70A7E65E8700DA42F87EF,813
